"COMMON_POPULATION_NAME","BROOD_YEAR","Q2.5.","Q25.","Q50.","Q75.","Q97.5.","ESU","NUMBER_OF_SPAWNERS"
"Cascade River - spring Chinook salmon",1999,85.6949538508788,139.808357465182,183.029557742955,241.993334000594,373.021372920882,"Puget Sound Chinook",83
"Cascade River - spring Chinook salmon",2000,159.982592078801,220.824710534776,260.855516895063,307.873982498784,429.563107650175,"Puget Sound Chinook",273
"Cascade River - spring Chinook salmon",2001,207.846530647684,283.913526597958,336.595247919794,401.718371412049,597.074000833707,"Puget Sound Chinook",625
"Cascade River - spring Chinook salmon",2002,214.893165433086,286.748764283432,332.864540078659,387.861999946752,516.965285811129,"Puget Sound Chinook",340
"Cascade River - spring Chinook salmon",2003,213.495441945002,283.633821586446,326.272311340852,382.00418115852,519.124526622916,"Puget Sound Chinook",298
"Cascade River - spring Chinook salmon",2004,224.640124073073,305.342558518222,354.368070996955,412.480692136809,558.591494309405,"Puget Sound Chinook",380
"Cascade River - spring Chinook salmon",2005,228.597089968192,311.861860822808,360.967895085919,424.681795142935,575.48602875942,"Puget Sound Chinook",420
"Cascade River - spring Chinook salmon",2006,236.900040511043,310.342111917738,358.730218343316,426.156740057308,590.305625188308,"Puget Sound Chinook",478
"Cascade River - spring Chinook salmon",2007,193.519728320067,264.048025388771,307.61112902523,356.532155216178,482.69328279957,"Puget Sound Chinook",223
"Cascade River - spring Chinook salmon",2008,202.0763352489,272.022573387959,312.497332232556,359.590562246493,488.658613382253,"Puget Sound Chinook",284
"Cascade River - spring Chinook salmon",2009,186.529780519003,260.048274197284,300.289291876599,348.4366733131,465.856834741025,"Puget Sound Chinook",338
"Cascade River - spring Chinook salmon",2010,192.837789434497,257.381321265601,296.616377616125,342.796958911827,464.931697234194,"Puget Sound Chinook",330
"Cascade River - spring Chinook salmon",2011,183.978004929595,249.154439132139,285.30912797318,332.113988685604,448.456252894794,"Puget Sound Chinook",265
"Cascade River - spring Chinook salmon",2012,208.469319506846,276.78150517062,322.871514867997,379.964569827061,538.50731541092,"Puget Sound Chinook",488
"Cascade River - spring Chinook salmon",2013,183.612533893962,248.502366568504,286.904747623535,332.481386545211,447.36124554389,"Puget Sound Chinook",310
"Cascade River - spring Chinook salmon",2014,154.359735533852,214.689617182962,248.161720974032,288.599629543868,383.626035403652,"Puget Sound Chinook",225
"Cascade River - spring Chinook salmon",2015,153.049719879662,209.618614478445,243.113824760676,284.313766285782,375.82309025667,"Puget Sound Chinook",188
"Cascade River - spring Chinook salmon",2016,167.44536740926,228.237998601798,266.843062123074,308.678667007564,414.468207173839,"Puget Sound Chinook",295
