"ESU","MAJOR_POPULATION_GROUP","COMMON_POPULATION_NAME","SPECIES","RUN_TIMING","STREAM_NAME","BROOD_YEAR","NUMBER_OF_SPAWNERS","FRACWILD","CATCH","AGE_1_RETURNS","AGE_2_RETURNS","AGE_3_RETURNS","AGE_4_RETURNS","AGE_5_RETURNS","AGE_6_RETURNS","AGE_7_RETURNS"
"Puget Sound steelhead","Central and South Puget Sound","Cedar River - winter Steelhead","Steelhead","Winter","Cedar River",1984,636,1,-99,-99,-99,-99,-99,-99,-99,-99
"Puget Sound steelhead","Central and South Puget Sound","Cedar River - winter Steelhead","Steelhead","Winter","Cedar River",1985,224,1,-99,-99,-99,-99,-99,-99,-99,-99
"Puget Sound steelhead","Central and South Puget Sound","Cedar River - winter Steelhead","Steelhead","Winter","Cedar River",1986,900,1,-99,-99,-99,-99,-99,-99,-99,-99
"Puget Sound steelhead","Central and South Puget Sound","Cedar River - winter Steelhead","Steelhead","Winter","Cedar River",1987,456,1,-99,-99,-99,-99,-99,-99,-99,-99
"Puget Sound steelhead","Central and South Puget Sound","Cedar River - winter Steelhead","Steelhead","Winter","Cedar River",1988,588,1,-99,-99,-99,-99,-99,-99,-99,-99
"Puget Sound steelhead","Central and South Puget Sound","Cedar River - winter Steelhead","Steelhead","Winter","Cedar River",1989,306,1,-99,-99,-99,-99,-99,-99,-99,-99
"Puget Sound steelhead","Central and South Puget Sound","Cedar River - winter Steelhead","Steelhead","Winter","Cedar River",1990,406,1,-99,-99,-99,-99,-99,-99,-99,-99
"Puget Sound steelhead","Central and South Puget Sound","Cedar River - winter Steelhead","Steelhead","Winter","Cedar River",1991,394,1,-99,-99,-99,-99,-99,-99,-99,-99
"Puget Sound steelhead","Central and South Puget Sound","Cedar River - winter Steelhead","Steelhead","Winter","Cedar River",1992,554,1,-99,-99,-99,-99,-99,-99,-99,-99
"Puget Sound steelhead","Hood Canal and Strait of Juan de Fuca","Dungeness River - summer and winter Steelhead","Steelhead","Both summer & winter","Dungeness River",1988,438,1,-99,-99,-99,-99,-99,-99,-99,-99
"Puget Sound steelhead","Hood Canal and Strait of Juan de Fuca","Dungeness River - summer and winter Steelhead","Steelhead","Both summer & winter","Dungeness River",1989,429,1,-99,-99,-99,-99,-99,-99,-99,-99
"Puget Sound steelhead","Hood Canal and Strait of Juan de Fuca","Dungeness River - summer and winter Steelhead","Steelhead","Both summer & winter","Dungeness River",1990,408,1,-99,-99,-99,-99,-99,-99,-99,-99
"Puget Sound steelhead","Hood Canal and Strait of Juan de Fuca","Dungeness River - summer and winter Steelhead","Steelhead","Both summer & winter","Dungeness River",1991,423,1,-99,-99,-99,-99,-99,-99,-99,-99
"Puget Sound steelhead","Hood Canal and Strait of Juan de Fuca","Dungeness River - summer and winter Steelhead","Steelhead","Both summer & winter","Dungeness River",1992,292,1,-99,-99,-99,-99,-99,-99,-99,-99
"Puget Sound steelhead","Hood Canal and Strait of Juan de Fuca","Dungeness River - summer and winter Steelhead","Steelhead","Both summer & winter","Dungeness River",1993,338,1,-99,-99,-99,-99,-99,-99,-99,-99
"Puget Sound steelhead","Hood Canal and Strait of Juan de Fuca","Dungeness River - summer and winter Steelhead","Steelhead","Both summer & winter","Dungeness River",1994,337,1,-99,-99,-99,-99,-99,-99,-99,-99
"Puget Sound steelhead","Hood Canal and Strait of Juan de Fuca","Dungeness River - summer and winter Steelhead","Steelhead","Both summer & winter","Dungeness River",1996,261,1,-99,-99,-99,-99,-99,-99,-99,-99
"Puget Sound steelhead","Hood Canal and Strait of Juan de Fuca","Dungeness River - summer and winter Steelhead","Steelhead","Both summer & winter","Dungeness River",2011,455,1,-99,-99,-99,-99,-99,-99,-99,-99
"Puget Sound steelhead","Hood Canal and Strait of Juan de Fuca","Dungeness River - summer and winter Steelhead","Steelhead","Both summer & winter","Dungeness River",2013,619,1,-99,-99,-99,-99,-99,-99,-99,-99
"Puget Sound steelhead","Hood Canal and Strait of Juan de Fuca","Dungeness River - summer and winter Steelhead","Steelhead","Both summer & winter","Dungeness River",2014,492,1,-99,-99,-99,-99,-99,-99,-99,-99
"Puget Sound steelhead","Hood Canal and Strait of Juan de Fuca","Dungeness River - summer and winter Steelhead","Steelhead","Both summer & winter","Dungeness River",2015,467,1,-99,-99,-99,-99,-99,-99,-99,-99
"Puget Sound steelhead","Hood Canal and Strait of Juan de Fuca","Dungeness River - summer and winter Steelhead","Steelhead","Both summer & winter","Dungeness River",2017,311,1,-99,-99,-99,-99,-99,-99,-99,-99
"Puget Sound steelhead","Hood Canal and Strait of Juan de Fuca","Dungeness River - summer and winter Steelhead","Steelhead","Both summer & winter","Dungeness River",2019,467,1,-99,-99,-99,-99,-99,-99,-99,-99
