"ESU","MAJOR_POPULATION_GROUP","COMMON_POPULATION_NAME","SPECIES","RUN_TIMING","STREAM_NAME","BROOD_YEAR","NUMBER_OF_SPAWNERS","FRACWILD","CATCH","AGE_1_RETURNS","AGE_2_RETURNS","AGE_3_RETURNS","AGE_4_RETURNS","AGE_5_RETURNS","AGE_6_RETURNS","AGE_7_RETURNS"
"Lower Columbia chum","Coast","Grays and Chinook Rivers - fall Chum salmon","Chum salmon","Fall","Grays River",2001,4246,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia chum","Coast","Grays and Chinook Rivers - fall Chum salmon","Chum salmon","Fall","Grays River",2002,10493,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia chum","Coast","Grays and Chinook Rivers - fall Chum salmon","Chum salmon","Fall","Grays River",2003,15559,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia chum","Coast","Grays and Chinook Rivers - fall Chum salmon","Chum salmon","Fall","Grays River",2004,13151,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia chum","Coast","Grays and Chinook Rivers - fall Chum salmon","Chum salmon","Fall","Grays River",2005,3795,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia chum","Coast","Grays and Chinook Rivers - fall Chum salmon","Chum salmon","Fall","Grays River",2006,6162,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia chum","Coast","Grays and Chinook Rivers - fall Chum salmon","Chum salmon","Fall","Grays River",2007,3817,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia chum","Coast","Grays and Chinook Rivers - fall Chum salmon","Chum salmon","Fall","Grays River",2008,2401,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia chum","Coast","Grays and Chinook Rivers - fall Chum salmon","Chum salmon","Fall","Grays River",2009,2776,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia chum","Coast","Grays and Chinook Rivers - fall Chum salmon","Chum salmon","Fall","Grays River",2010,6082,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia chum","Coast","Grays and Chinook Rivers - fall Chum salmon","Chum salmon","Fall","Grays River",2011,10052,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia chum","Coast","Grays and Chinook Rivers - fall Chum salmon","Chum salmon","Fall","Grays River",2012,7782,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia chum","Coast","Grays and Chinook Rivers - fall Chum salmon","Chum salmon","Fall","Grays River",2013,4832,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia chum","Coast","Grays and Chinook Rivers - fall Chum salmon","Chum salmon","Fall","Grays River",2014,4267,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia chum","Coast","Grays and Chinook Rivers - fall Chum salmon","Chum salmon","Fall","Grays River",2015,10857,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia chum","Coast","Grays and Chinook Rivers - fall Chum salmon","Chum salmon","Fall","Grays River",2016,30408,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia chum","Coast","Grays and Chinook Rivers - fall Chum salmon","Chum salmon","Fall","Grays River",2017,6217,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia chum","Coast","Grays and Chinook Rivers - fall Chum salmon","Chum salmon","Fall","Grays River",2018,6320,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia chum","Gorge","Lower Gorge Tributaries - fall Chum salmon","Chum salmon","Fall","Lower Gorge Tributaries",2000,1265,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia chum","Gorge","Lower Gorge Tributaries - fall Chum salmon","Chum salmon","Fall","Lower Gorge Tributaries",2001,2032,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia chum","Gorge","Lower Gorge Tributaries - fall Chum salmon","Chum salmon","Fall","Lower Gorge Tributaries",2002,7954,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia chum","Gorge","Lower Gorge Tributaries - fall Chum salmon","Chum salmon","Fall","Lower Gorge Tributaries",2003,3381,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia chum","Gorge","Lower Gorge Tributaries - fall Chum salmon","Chum salmon","Fall","Lower Gorge Tributaries",2004,2103,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia chum","Gorge","Lower Gorge Tributaries - fall Chum salmon","Chum salmon","Fall","Lower Gorge Tributaries",2005,901,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia chum","Gorge","Lower Gorge Tributaries - fall Chum salmon","Chum salmon","Fall","Lower Gorge Tributaries",2006,1606,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia chum","Gorge","Lower Gorge Tributaries - fall Chum salmon","Chum salmon","Fall","Lower Gorge Tributaries",2007,510,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia chum","Gorge","Lower Gorge Tributaries - fall Chum salmon","Chum salmon","Fall","Lower Gorge Tributaries",2008,576,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia chum","Gorge","Lower Gorge Tributaries - fall Chum salmon","Chum salmon","Fall","Lower Gorge Tributaries",2009,571,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia chum","Gorge","Lower Gorge Tributaries - fall Chum salmon","Chum salmon","Fall","Lower Gorge Tributaries",2010,2674,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia chum","Gorge","Lower Gorge Tributaries - fall Chum salmon","Chum salmon","Fall","Lower Gorge Tributaries",2011,3190,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia chum","Gorge","Lower Gorge Tributaries - fall Chum salmon","Chum salmon","Fall","Lower Gorge Tributaries",2012,1864,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia chum","Gorge","Lower Gorge Tributaries - fall Chum salmon","Chum salmon","Fall","Lower Gorge Tributaries",2013,1595,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia chum","Gorge","Lower Gorge Tributaries - fall Chum salmon","Chum salmon","Fall","Lower Gorge Tributaries",2014,2342,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia chum","Gorge","Lower Gorge Tributaries - fall Chum salmon","Chum salmon","Fall","Lower Gorge Tributaries",2015,5345,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia chum","Gorge","Lower Gorge Tributaries - fall Chum salmon","Chum salmon","Fall","Lower Gorge Tributaries",2016,6103,1,-99,-99,-99,-99,-99,-99,-99,-99
