"","mean","se_mean","sd","2.5%","25%","50%","75%","97.5%","n_eff","Rhat"
"eps[4,1]",-0.102350440041555,0.0998182834386826,0.965805570462434,-1.98432226299175,-0.748185502181861,-0.0803037504371377,0.520941198507469,1.89330758976238,93.6179695687355,1.019971528991
"eps[4,2]",-1.84430526822503,0.0430143925865823,0.425351832891592,-2.66617764282757,-2.10901045767821,-1.83955258514431,-1.57388673871222,-1.00326078538205,97.7842767890398,1.04388138980845
"eps[4,3]",-0.186453424884528,0.0795705682167519,0.808287189301279,-1.7817632631792,-0.735555751153613,-0.212573721880035,0.363636556707034,1.40236112739417,103.18735313884,1.05218474246233
"eps[4,4]",-0.153628089146804,0.0532612612934789,0.642939307954404,-1.44929641793819,-0.558505825739795,-0.157941948140841,0.255685122978733,1.11978756300384,145.719295567478,1.04328451855075
"eps[4,5]",-0.732736485901341,0.0665143955086587,0.73550377097003,-2.17105217034887,-1.22295109838393,-0.769156330481391,-0.277617746547217,0.815426020944861,122.275236198881,1.03869190453727
"eps[4,6]",0.182263685342005,0.0631752511725367,0.773528785761899,-1.36309451072237,-0.306877355085888,0.18951302658761,0.705100962112571,1.69787807442942,149.919803885293,1.01823250534879
"eps[4,7]",-0.55769022510367,0.0517029446376804,0.747663424548857,-2.09021040869105,-1.06833744938199,-0.543710430062798,-0.0436594210839193,0.85395999120723,209.113328532825,1.02157144356062
"eps[4,8]",0.139066282510197,0.0554697666883226,0.823917484958334,-1.49268900967825,-0.396072294370886,0.134541472207386,0.668406998746672,1.81994785699462,220.625019179807,1.01246015894951
"eps[5,1]",-0.412335522697892,0.0878596158507988,0.935141929991112,-2.16263051805738,-1.09298492595733,-0.425006307196964,0.265018394295661,1.34885433811684,113.286056864625,1.03847567208033
"eps[5,2]",0.589390707248453,0.0319171174351565,0.371780845629785,-0.125558100706625,0.354393038248749,0.579033923401308,0.814931927762036,1.3745653912725,135.68339405336,1.03136229294093
