"COMMON_POPULATION_NAME","BROOD_YEAR","Q2.5.","Q25.","Q50.","Q75.","Q97.5.","ESU","NUMBER_OF_SPAWNERS"
"Entiat River - summer Steelhead",1997,25.8496414210826,29.7709490107515,31.7038436242181,33.8951530830057,39.0250201033441,"Upper Columbia steelhead",31
"Entiat River - summer Steelhead",1998,27.1229904839052,32.7361297403739,35.1969571385936,37.6375111333807,43.1787519288818,"Upper Columbia steelhead",37
"Entiat River - summer Steelhead",1999,30.2641558550372,34.9481998188327,37.1252944969192,39.4749366033677,45.0048409517325,"Upper Columbia steelhead",38
"Entiat River - summer Steelhead",2000,43.0616438467913,48.9945620827112,51.9284894084972,55.2455713676249,63.6924606560737,"Upper Columbia steelhead",51
"Entiat River - summer Steelhead",2001,82.555591913947,93.7096344604982,99.3305703777661,105.332241930482,120.0658827038,"Upper Columbia steelhead",98
"Entiat River - summer Steelhead",2002,207.628001550558,242.258132982646,260.050121790243,277.709614325036,316.144976597836,"Upper Columbia steelhead",266
"Entiat River - summer Steelhead",2003,99.2483202443152,111.840153949587,118.422703050736,125.949010380218,142.953395551731,"Upper Columbia steelhead",117
"Entiat River - summer Steelhead",2004,80.0146764410121,90.657717989158,96.3989908759776,102.892214493257,118.896317450494,"Upper Columbia steelhead",94
"Entiat River - summer Steelhead",2005,94.6072897874453,107.693610963309,114.625654310396,121.687564808832,138.067136922801,"Upper Columbia steelhead",116
"Entiat River - summer Steelhead",2006,105.387403887749,120.67562054774,128.168163896812,135.921015063053,153.552152857705,"Upper Columbia steelhead",128
"Entiat River - summer Steelhead",2007,50.2767981377551,57.1352501746698,60.5933313588554,64.7320358548827,75.2969101614574,"Upper Columbia steelhead",59
"Entiat River - summer Steelhead",2008,93.0344045649739,107.336228189265,115.231230043505,122.353448384161,138.149261953973,"Upper Columbia steelhead",123
"Entiat River - summer Steelhead",2009,85.9012688838072,97.5288890273862,103.803103294236,110.751656283226,127.718827572695,"Upper Columbia steelhead",102
"Entiat River - summer Steelhead",2010,262.640411617243,297.516356943374,316.274582052495,340.572601401703,398.37090152649,"Upper Columbia steelhead",297
"Entiat River - summer Steelhead",2011,234.808309277424,271.920765566502,289.97735656714,307.765623367715,351.411277931233,"Upper Columbia steelhead",293
"Entiat River - summer Steelhead",2012,148.532830476831,166.760547380925,177.007482172503,188.095358875092,213.846161975811,"Upper Columbia steelhead",171
"Entiat River - summer Steelhead",2013,109.572193916399,124.852647721676,132.268569576709,141.086278995566,162.70313678008,"Upper Columbia steelhead",129
"Entiat River - summer Steelhead",2014,133.423687648783,152.948520456068,162.476720293346,172.344790164505,196.333024527662,"Upper Columbia steelhead",161
"Entiat River - summer Steelhead",2015,155.763691588986,185.54815742008,202.482693364492,218.242587062368,244.215537313177,"Upper Columbia steelhead",227
"Entiat River - summer Steelhead",2016,88.3798007718598,106.069287857263,115.473317470438,124.551107106127,139.883744831909,"Upper Columbia steelhead",131
"Entiat River - summer Steelhead",2017,17.5459798845905,19.9868606880646,21.9760915880425,24.2836675225553,30.3313316914689,"Upper Columbia steelhead",18
"Entiat River - summer Steelhead",2018,33.5041892666866,39.320341316724,42.3590162939267,45.1871204530652,51.0579069136735,"Upper Columbia steelhead",46
"Entiat River - summer Steelhead",2019,17.9040163575419,20.5088077820062,21.8514046472642,23.6366879836246,28.3920085882776,"Upper Columbia steelhead",21
"Entiat River - summer Steelhead",2020,6.98114810723267,15.2386377002533,22.4855060163989,32.7901707893418,67.8349524793359,"Upper Columbia steelhead",NA
"Methow River - summer Steelhead",1997,109.937270508541,135.280674296071,148.573489249212,159.86679578592,180.354738376615,"Upper Columbia steelhead",164
"Methow River - summer Steelhead",1998,62.6230777145874,71.0796809435995,76.2560935411898,82.5923418633153,99.9826365969493,"Upper Columbia steelhead",69
"Methow River - summer Steelhead",1999,116.186942316911,131.078940446504,139.563318028911,149.386526664156,174.104233064391,"Upper Columbia steelhead",136
"Methow River - summer Steelhead",2000,191.955100342554,223.133039689757,238.28655506753,252.759082239544,288.403213706854,"Upper Columbia steelhead",242
"Methow River - summer Steelhead",2001,277.535889132855,318.630868546403,337.657259221528,361.001709142062,416.308703882346,"Upper Columbia steelhead",336
"Methow River - summer Steelhead",2002,426.230018380746,509.629145282707,545.220116371473,581.097353834371,658.018281882655,"Upper Columbia steelhead",562
"Methow River - summer Steelhead",2003,403.028733294479,463.251719874705,491.457123995471,522.002480125046,592.37440295753,"Upper Columbia steelhead",489
"Methow River - summer Steelhead",2004,500.218141651727,586.276587540786,627.882237300782,667.705326031416,763.719244017419,"Upper Columbia steelhead",652
"Methow River - summer Steelhead",2005,396.063764895916,452.414313262674,483.369392700838,512.968929216727,585.636686182818,"Upper Columbia steelhead",496
"Methow River - summer Steelhead",2006,374.517699359077,423.473963610001,452.80284957863,488.57643704764,585.167095645933,"Upper Columbia steelhead",422
"Methow River - summer Steelhead",2007,320.948865016697,363.054148528432,387.339192468977,415.754029927475,486.639670137611,"Upper Columbia steelhead",369
"Methow River - summer Steelhead",2008,543.392742474452,636.640664722175,684.314033679443,730.493182026661,822.869542511341,"Upper Columbia steelhead",729
"Methow River - summer Steelhead",2009,519.542783891599,599.855230869774,639.358402483425,678.222038409751,765.48027282115,"Upper Columbia steelhead",656
"Methow River - summer Steelhead",2010,977.543079472065,1111.66363573848,1190.73962719706,1289.06071476229,1543.2554272364,"Upper Columbia steelhead",1102
"Methow River - summer Steelhead",2011,738.36533890967,866.655077051684,931.87356489915,991.217482841852,1120.99480580148,"Upper Columbia steelhead",985
"Methow River - summer Steelhead",2012,625.210171355928,719.582227434392,766.310596533858,812.603126785622,932.763135001943,"Upper Columbia steelhead",774
"Methow River - summer Steelhead",2013,438.926638627693,495.778041126015,529.944582760267,574.69086140734,696.144016844814,"Upper Columbia steelhead",490
"Methow River - summer Steelhead",2014,810.524464108823,926.575813423482,986.161377085801,1052.64602740709,1221.35490504314,"Upper Columbia steelhead",973
"Methow River - summer Steelhead",2015,855.17862515904,1000.90478734797,1071.01807982156,1138.30622221576,1310.34649648699,"Upper Columbia steelhead",1103
"Methow River - summer Steelhead",2016,751.869361728962,877.677051394138,935.879648747348,995.695495155119,1151.6014089719,"Upper Columbia steelhead",938
"Methow River - summer Steelhead",2017,347.908382705591,415.141262355675,446.014214466585,475.666217396402,551.640622489666,"Upper Columbia steelhead",459
"Methow River - summer Steelhead",2018,322.834537624249,372.420909771846,396.77634011334,425.462877559734,496.81106834163,"Upper Columbia steelhead",386
"Methow River - summer Steelhead",2019,302.028777327532,365.65221449631,393.108031444406,420.177722665804,488.302756939533,"Upper Columbia steelhead",401
"Methow River - summer Steelhead",2020,151.711434955058,290.012032754847,400.689366968058,541.815102135922,1046.14116532373,"Upper Columbia steelhead",NA
"Okanogan River - summer Steelhead",1997,22.9705408618607,26.5186872187304,28.3680259649539,30.7082419530545,36.8896138884214,"Upper Columbia steelhead",27
"Okanogan River - summer Steelhead",1998,16.3680013283864,19.0951591200459,20.4177482812818,21.9026403555934,25.5792890478636,"Upper Columbia steelhead",20
"Okanogan River - summer Steelhead",1999,30.2840167486951,35.4330424314056,38.1270193285419,40.6827094115662,46.3084736891311,"Upper Columbia steelhead",40
"Okanogan River - summer Steelhead",2000,50.8022427939595,59.1736883694819,63.0840414977728,67.2884569864692,76.1955633293615,"Upper Columbia steelhead",64
"Okanogan River - summer Steelhead",2001,79.7477279779027,91.5313723315739,97.6288958467924,104.004268487996,119.408631383046,"Upper Columbia steelhead",99
