"","mean","se_mean","sd","2.5%","25%","50%","75%","97.5%","n_eff","Rhat"
"eps[1,1]",-0.823419327159909,0.0428752830003655,0.674326554753518,-2.01149584831049,-1.28907878140231,-0.873368418514663,-0.396950848803239,0.62754931131162,247.358321630996,1.01460054074009
"eps[1,2]",0.220886342447821,0.0265041623662127,0.547706193027755,-0.837899664489194,-0.139694500417694,0.203873268798541,0.566138331884847,1.34841727787637,427.038603711556,1.00792093590219
"eps[1,3]",0.601555789709175,0.0444805391710838,0.593058792053609,-0.604704515978453,0.233871446099369,0.611136730344772,0.981958217095009,1.73120714905847,177.768747090158,1.03372666695146
"eps[1,4]",-0.0854198798817459,0.0356966280609584,0.643235520524128,-1.38434333845849,-0.509370127787548,-0.0859749632576852,0.34099717376705,1.16532927934816,324.702512687867,1.01458218782031
"eps[1,5]",0.416070164214052,0.0420548917807632,0.686982910779109,-0.868840846387895,-0.0373862490447937,0.39271083311524,0.84693690157035,1.81373871138907,266.844851579745,1.01674243609967
"eps[1,6]",0.564261184601129,0.043241725997765,0.713511767910123,-0.893409796075705,0.102628819768942,0.586604327377896,1.06750235896843,1.89417296545678,272.267773291333,1.01773101880464
"eps[1,7]",-0.241116550369001,0.0737635782865876,1.01531320892307,-2.17198403081479,-0.95118133831229,-0.278079522161075,0.450475132664805,1.78165205395175,189.459383587984,1.00761777857388
"eps[1,8]",1.34265954416053,0.039630257935067,0.707191998321651,-0.166306342557526,0.897023015933538,1.4035477061905,1.83031308215129,2.59177579262434,318.435060267489,1.01845362104417
"eps[1,9]",-0.0300754353392132,0.0354912183025967,0.916011755232717,-1.8933090978313,-0.621510686838908,-0.0234427523598731,0.575913100198027,1.74311578042066,666.13197221327,1.00253442724106
"eps[1,10]",-0.166885835330218,0.0357920659615626,0.834412330162416,-1.74980617931518,-0.751469465056134,-0.164831233679233,0.388538487957078,1.46694453466097,543.485412565632,1.0127751964154
"eps[1,11]",0.132452517797727,0.0393655375975044,0.947351094281564,-1.74196639908975,-0.501548750688893,0.129271655690581,0.762816385781356,1.99914841007077,579.147983640038,1.00203171881569
"eps[1,12]",-0.255890474968543,0.030146105458057,0.932890610668035,-2.02365478166671,-0.902540849141443,-0.282303463917232,0.380498127545837,1.61159154554527,957.632806974555,1.00143270235798
"eps[2,1]",0.975637152053503,0.0462051098089227,0.688198753625291,-0.543608054153416,0.537146098532659,1.05464615149898,1.47070429344569,2.14920442334929,221.844032088151,1.0113329532114
"eps[2,2]",0.916041010462608,0.0240066056288907,0.531247992530094,-0.123757835139399,0.548379089288566,0.913330129626751,1.2676012450909,1.98825666667334,489.70336434408,1.00512763821312
"eps[2,3]",-0.511950746727619,0.0572808399335309,0.788555593001539,-2.0398012911431,-1.04902152757077,-0.539277193669015,0.0112086319639388,1.03161347358738,189.515998350712,1.0290633153854
"eps[2,4]",-0.844432649206009,0.0540214122364315,0.686887913102747,-2.11559124974395,-1.30479079424321,-0.872319499092684,-0.41444632836793,0.62784292526062,161.673887755404,1.02464894655373
"eps[2,5]",0.772236209135172,0.0320376956486212,0.684908300938403,-0.608207277126808,0.321448792027604,0.787165316659428,1.21466388465174,2.1413681673245,457.027483048202,1.00531822076693
"eps[2,6]",-0.279216368812537,0.0349872280457002,0.733458945346366,-1.71685612117923,-0.766441095788282,-0.274890352861396,0.200991851928825,1.20975273099848,439.473353609511,1.00746546900032
"eps[2,7]",0.380792371500899,0.054282364036879,0.82798221605312,-1.24176579310138,-0.168928805971625,0.397121589579349,0.93653658970165,1.99880161534193,232.66149326927,1.01033967362832
"eps[2,8]",1.25813809153252,0.0340527431397076,0.726643147380279,-0.102620537302481,0.798495169724309,1.24183762370757,1.73319361142323,2.72387068354198,455.342470519748,1.00412269452197
"eps[2,9]",0.180873416110757,0.0480815211701468,0.999562803889044,-1.82652726438454,-0.475010251353985,0.202959035693006,0.87886589671511,2.06627489943114,432.179114176913,1.0064183463097
"eps[2,10]",-0.178719587898748,0.031600183451492,0.85414588321967,-1.90713016430538,-0.732090823692678,-0.171917851176204,0.374033773556437,1.48415256502366,730.608795685814,1.00392120737104
"eps[2,11]",-0.0747279768589069,0.0364315739535882,0.954568635493323,-1.91588749685213,-0.728608413434996,-0.0987879980739317,0.595682047253076,1.80611539723517,686.528312240518,1.00931900083906
"eps[2,12]",-0.368022396517494,0.035803212623912,0.95865940657448,-2.27191093902364,-1.00365026408078,-0.368671874248965,0.296416125831338,1.4778529079586,716.943085725745,1.00676642894079
"eps[3,1]",-0.461392459402802,0.0383669148513858,0.612065182091561,-1.61699785894145,-0.858559904310434,-0.488231076730215,-0.0905649158651111,0.8357637710399,254.496370720171,1.01837547856671
"eps[3,2]",0.763154801842055,0.0311756473622787,0.56238992297689,-0.312640224004986,0.385184191509359,0.750286642768311,1.12823145727383,1.87648424368062,325.419894438152,1.00536397105433
"eps[3,3]",-0.0227632208641309,0.053453200685484,0.810551183637868,-1.64850225967904,-0.567780225895162,-0.00153225092702542,0.529264467452881,1.52281942854164,229.939434198385,1.0190113506018
"eps[3,4]",1.15041143627705,0.0316394014973436,0.647625587627767,-0.223592178482014,0.732467683409298,1.18756030438952,1.60390922149269,2.34736340199787,418.978250965125,1.00579863104769
"eps[3,5]",0.406250702573346,0.031933000654191,0.678926432731325,-1.01085440882798,-0.0335093902884236,0.411208554255637,0.855869049635055,1.7436218817547,452.028663993947,1.00352749474522
"eps[3,6]",-0.898713192985742,0.0380396476711383,0.74597341515654,-2.31686825646265,-1.40735939413178,-0.914217120542492,-0.39183627351705,0.56989170912742,384.568518625075,1.01412161431886
"eps[3,7]",0.412268062804582,0.033099665321036,0.740485704974242,-1.07040006685803,-0.0858240447320238,0.42039897938895,0.909889794197602,1.84036487196335,500.47933818507,1.01140363785779
"eps[3,8]",0.536452015457508,0.0423338152558699,0.716159286987905,-0.811899757791017,0.0428390446336303,0.518027490635817,0.967005487806594,2.07562799471839,286.183397902071,1.00901545518368
"eps[3,9]",0.775554155353401,0.0415157127582581,0.849868047568154,-0.997719711280463,0.233919905381803,0.810858952750255,1.35148201479956,2.3417834063766,419.061734190561,1.01935766956961
"eps[3,10]",0.473005095315016,0.032884931764261,0.847142701193834,-1.25610663821359,-0.0873241416617408,0.472213106186908,1.05732408406837,2.13396821990838,663.619679906666,1.00608048180122
"eps[3,11]",-0.0145299426103021,0.0398923653003143,0.960785548459663,-1.90554134100418,-0.668277693345927,-0.0116921043894555,0.634931693927145,1.82188192735744,580.060576041696,1.00526427084874
"eps[3,12]",0.295337715544151,0.0353303417858085,0.953250697981312,-1.68084516635745,-0.297826092115465,0.304331823202492,0.934485945285743,2.18752629895646,727.978555519566,1.0020521025747
"eps[4,1]",-0.257630794791367,0.0248561017304355,0.544420655228667,-1.3411033710057,-0.612440224749005,-0.269984916861,0.0883271926877899,0.849901960478049,479.736930839772,1.01260804280526
"eps[4,2]",1.35650823206406,0.0275224909453499,0.512797727654852,0.392616390794478,1.00689205953159,1.34753024463163,1.69772607786589,2.40918565475213,347.149631865099,1.00771244399738
"eps[4,3]",-0.0221581648088586,0.0459741885894052,0.620510681462195,-1.15646269041036,-0.441731142011332,-0.0504122137226639,0.380282452551269,1.25942389605719,182.167281634149,1.01259539919893
"eps[4,4]",0.892618878028161,0.0306830627132114,0.611496653902871,-0.348000165235351,0.507493198500734,0.89322064288301,1.30640610591154,2.05483914085969,397.183093844456,1.00508017609474
