"COMMON_POPULATION_NAME","BROOD_YEAR","Q2.5.","Q25.","Q50.","Q75.","Q97.5.","ESU","NUMBER_OF_SPAWNERS"
"Asotin Creek - summer Steelhead",1997,297.007585607171,2895.95834568098,8466.52963591687,20899.4030378397,159827.441817792,"Snake River steelhead",NA
"Asotin Creek - summer Steelhead",1998,337.620897804003,2853.04885621202,7492.32847954252,18045.1701056524,110669.689695118,"Snake River steelhead",NA
"Asotin Creek - summer Steelhead",1999,358.062907258336,2720.09511158004,6507.7168866655,14769.1103336527,87387.0278353002,"Snake River steelhead",NA
"Asotin Creek - summer Steelhead",2000,380.084320390735,2513.20056475948,5748.46442623796,12502.8992976277,62925.537949753,"Snake River steelhead",NA
"Asotin Creek - summer Steelhead",2001,449.472998160277,2413.90790002697,5132.99424515056,10228.6673393839,45103.2873318595,"Snake River steelhead",NA
"Asotin Creek - summer Steelhead",2002,478.593987890362,2253.64097464922,4534.29234407889,8706.83453292751,33433.8384453151,"Snake River steelhead",NA
"Asotin Creek - summer Steelhead",2003,497.957407450385,2122.68920544526,4001.08944376847,7206.25548275753,24949.1399936814,"Snake River steelhead",NA
"Asotin Creek - summer Steelhead",2004,513.684602305203,1969.28136868662,3558.90388499361,6061.81538755422,19597.0257278207,"Snake River steelhead",NA
"Asotin Creek - summer Steelhead",2005,521.594817221458,1820.60116976544,3099.28069534232,5075.56235429654,15076.8850627554,"Snake River steelhead",NA
"Asotin Creek - summer Steelhead",2006,524.609216460128,1678.04963885589,2696.59308692143,4254.21639111056,11568.82084308,"Snake River steelhead",NA
"Asotin Creek - summer Steelhead",2007,565.001883496838,1578.42858120772,2413.62043931162,3597.26344842834,8571.79318207348,"Snake River steelhead",NA
"Asotin Creek - summer Steelhead",2008,695.012538813927,1528.20474465609,2116.24584914049,2921.21452525183,6118.51797593571,"Snake River steelhead",NA
"Asotin Creek - summer Steelhead",2009,833.04698950401,1464.79155975706,1890.08594088271,2448.86868266947,4152.38748184352,"Snake River steelhead",NA
"Asotin Creek - summer Steelhead",2010,990.027485764556,1423.43153635762,1691.02654980216,1987.63936831664,2819.07892946157,"Snake River steelhead",1849
"Asotin Creek - summer Steelhead",2011,878.723032422886,1195.606702296,1383.9829767499,1612.49677595289,2155.21117770915,"Snake River steelhead",1209
"Asotin Creek - summer Steelhead",2012,825.787797706287,1095.87462205256,1253.40889191244,1429.18831557123,1877.33654735702,"Snake River steelhead",1329
"Asotin Creek - summer Steelhead",2013,676.385202164513,897.184703111397,1025.84909684811,1179.44013491327,1533.51633303138,"Snake River steelhead",895
"Asotin Creek - summer Steelhead",2014,683.785668537755,874.577069836158,993.268385734409,1125.65490511227,1497.54190592753,"Snake River steelhead",1032
"Asotin Creek - summer Steelhead",2015,624.097541811893,815.30055641666,966.881387460179,1187.46303844591,1708.60392518379,"Snake River steelhead",1435
"Asotin Creek - summer Steelhead",2016,506.323800089296,665.972817289714,784.636959858474,948.600264649796,1355.28397102728,"Snake River steelhead",1314
"Asotin Creek - summer Steelhead",2017,290.70529246724,401.672995189926,478.916709483199,558.632312233897,748.413442057395,"Snake River steelhead",312
"Asotin Creek - summer Steelhead",2018,238.569698539692,330.431208166386,389.415795767552,458.691654772561,666.821358936076,"Snake River steelhead",308
"Asotin Creek - summer Steelhead",2019,199.465699149353,277.9716648069,331.584377223982,396.04528328974,599.221601205582,"Snake River steelhead",300
"Asotin Creek - summer Steelhead",2020,125.454713433761,227.922021135791,298.141234740093,387.426258996939,667.054371999438,"Snake River steelhead",NA
"Joseph Creek - summer Steelhead",1997,1149.81311645414,1676.61799846324,2013.59372174213,2402.35160036182,3411.34073904739,"Snake River steelhead",1251
"Joseph Creek - summer Steelhead",1998,1499.68125546699,1971.40298830505,2289.81119165371,2636.65218174458,3536.26920157724,"Snake River steelhead",3171
"Joseph Creek - summer Steelhead",1999,1474.22366909926,1972.3586511885,2264.56131070468,2592.41934329529,3446.35090223409,"Snake River steelhead",2133
"Joseph Creek - summer Steelhead",2000,1542.53882604427,2013.05786914615,2301.11747982594,2615.41608332975,3446.34198178284,"Snake River steelhead",2020
"Joseph Creek - summer Steelhead",2001,1661.19024325291,2161.22826492589,2451.4001719383,2805.06633317714,3731.76295649257,"Snake River steelhead",2596
"Joseph Creek - summer Steelhead",2002,1739.92941105635,2254.26840662571,2604.20946947371,3087.71016369735,4569.99771470514,"Snake River steelhead",4752
"Joseph Creek - summer Steelhead",2003,1622.28862231604,2070.30164442259,2342.79007042162,2652.61222431882,3493.11799300883,"Snake River steelhead",2381
"Joseph Creek - summer Steelhead",2004,1384.80166716717,1854.5280558941,2094.26202812202,2368.1092143685,3048.56502529136,"Snake River steelhead",1756
"Joseph Creek - summer Steelhead",2005,1278.73474599614,1742.89478253202,1989.96103668499,2256.56714709695,2883.57245808246,"Snake River steelhead",1832
"Joseph Creek - summer Steelhead",2006,1162.14622275137,1609.64256930998,1891.33985469297,2159.29571553475,2746.58034138486,"Snake River steelhead",1428
"Joseph Creek - summer Steelhead",2007,1150.66318952028,1629.45879938778,1905.2135314837,2183.51868989751,2772.85918632218,"Snake River steelhead",1212
"Joseph Creek - summer Steelhead",2008,1471.52301477868,1927.91859672124,2163.25013097816,2443.04328623941,3158.31015955087,"Snake River steelhead",2322
"Joseph Creek - summer Steelhead",2009,1639.43617078334,2099.79258066652,2380.7775608415,2750.80767426234,3811.57885690506,"Snake River steelhead",3598
"Joseph Creek - summer Steelhead",2010,1625.40681699353,2067.53773896508,2326.1273221116,2644.05232922925,3523.07889759752,"Snake River steelhead",1831
"Joseph Creek - summer Steelhead",2011,1745.30246784315,2187.13828656656,2507.23667371771,2950.07338750946,4431.91856354864,"Snake River steelhead",5647
"Joseph Creek - summer Steelhead",2012,1425.2675752253,1902.98404018066,2162.96713347427,2446.25665663495,3143.91767500598,"Snake River steelhead",1305
"Joseph Creek - summer Steelhead",2013,1502.05011823432,1913.52857908128,2183.46589912299,2480.10394327081,3207.84196986913,"Snake River steelhead",2149
"Joseph Creek - summer Steelhead",2014,1508.67297164654,1951.90925562099,2222.98732248678,2541.03685561038,3393.57504585802,"Snake River steelhead",2641
"Joseph Creek - summer Steelhead",2015,1434.25921854729,1901.84311225043,2189.47716681208,2528.6853752168,3366.32995591438,"Snake River steelhead",2916
"Joseph Creek - summer Steelhead",2016,1256.47392490852,1684.99321837547,1951.03809721594,2260.11544542184,2924.68144462791,"Snake River steelhead",1593
"Joseph Creek - summer Steelhead",2017,1026.85666625767,1514.86422897521,1824.46293438369,2165.17970595534,2982.0689812924,"Snake River steelhead",1565
"Joseph Creek - summer Steelhead",2018,733.608749886841,1393.59225822559,1794.66377200936,2236.7869715419,3587.42280995757,"Snake River steelhead",NA
"Joseph Creek - summer Steelhead",2019,610.193043097562,1308.47744786179,1747.41288594868,2248.29373490065,3931.42575647249,"Snake River steelhead",NA
"Joseph Creek - summer Steelhead",2020,489.165036181734,1242.75296229903,1730.35260958067,2272.6728038026,4382.14009746408,"Snake River steelhead",NA
"Tucannon River - summer Steelhead",1997,198.41307640289,1181.95032066099,2687.44330803928,5676.96984585048,28952.2594049927,"Snake River steelhead",NA
"Tucannon River - summer Steelhead",1998,222.597612111737,1154.83805410231,2467.99266296614,4902.66085524752,22819.6025844702,"Snake River steelhead",NA
"Tucannon River - summer Steelhead",1999,225.143598936341,1140.46686406045,2233.25779560283,4388.90737555531,19841.7079879971,"Snake River steelhead",NA
"Tucannon River - summer Steelhead",2000,243.777109186732,1085.06805592375,2093.21217967536,3846.12099510128,14924.1464482898,"Snake River steelhead",NA
"Tucannon River - summer Steelhead",2001,261.48076883908,1054.21233507913,1909.95489210585,3346.1799360393,11571.5115587795,"Snake River steelhead",NA
"Tucannon River - summer Steelhead",2002,292.630140972345,1000.73339675688,1735.88796126796,2958.56395117904,9118.19869373893,"Snake River steelhead",NA
"Tucannon River - summer Steelhead",2003,312.335748107558,978.791122764769,1599.08327892716,2635.57646447732,7545.34907687305,"Snake River steelhead",NA
"Tucannon River - summer Steelhead",2004,302.415854002587,928.996367405501,1486.76499481721,2336.55428135467,6279.47256380299,"Snake River steelhead",NA
"Tucannon River - summer Steelhead",2005,310.470976636386,882.800381900184,1346.75213037415,2038.11342614117,5267.47939540185,"Snake River steelhead",NA
"Tucannon River - summer Steelhead",2006,333.071438013846,842.530902690752,1237.44608770248,1791.56574844845,4221.88983187985,"Snake River steelhead",NA
"Tucannon River - summer Steelhead",2007,365.795580233338,811.258774087162,1136.68232369309,1597.91900310019,3405.99453315552,"Snake River steelhead",NA
"Tucannon River - summer Steelhead",2008,422.986777549139,797.721452374253,1050.70928629571,1376.93197556651,2607.4327384464,"Snake River steelhead",NA
"Tucannon River - summer Steelhead",2009,480.330600532218,778.350147272322,964.703539819927,1203.82002388404,1970.65227993536,"Snake River steelhead",NA
"Tucannon River - summer Steelhead",2010,551.303379594575,765.457928684374,892.025672301624,1037.77705346803,1417.72843658856,"Snake River steelhead",935
"Tucannon River - summer Steelhead",2011,520.661985795123,687.419071870114,784.808857066623,897.213706441046,1208.63901379428,"Snake River steelhead",720
"Tucannon River - summer Steelhead",2012,509.682739231819,657.574590061945,748.107424629961,852.5478552074,1096.35426197313,"Snake River steelhead",1020
"Tucannon River - summer Steelhead",2013,390.5555185574,525.735599650788,604.942802868598,686.638343645541,875.261863232246,"Snake River steelhead",391
"Tucannon River - summer Steelhead",2014,412.000583426055,525.971746577409,588.486670260573,662.30110585238,838.813162898275,"Snake River steelhead",535
"Tucannon River - summer Steelhead",2015,412.628555909168,525.381785047848,596.95972486856,693.480577883767,925.072185994287,"Snake River steelhead",847
