"ESU","MAJOR_POPULATION_GROUP","COMMON_POPULATION_NAME","SPECIES","RUN_TIMING","STREAM_NAME","BROOD_YEAR","NUMBER_OF_SPAWNERS","FRACWILD","CATCH","AGE_1_RETURNS","AGE_2_RETURNS","AGE_3_RETURNS","AGE_4_RETURNS","AGE_5_RETURNS","AGE_6_RETURNS","AGE_7_RETURNS"
"Puget Sound Chinook","-","Elwha River - fall Chinook salmon","Chinook","-","-",2017,70,1,-99,-99,-99,-99,-99,-99,-99,-99
"Puget Sound Chinook","-","Elwha River - fall Chinook salmon","Chinook","-","-",2018,95,1,-99,-99,-99,-99,-99,-99,-99,-99
"Puget Sound Chinook","-","Elwha River - fall Chinook salmon","Chinook","-","-",2019,212,1,-99,-99,-99,-99,-99,-99,-99,-99
"Puget Sound Chinook","Central/South Sound","Green River - fall Chinook salmon","Chinook salmon","Fall","Green River",2003,1228,1,-99,-99,-99,-99,-99,-99,-99,-99
"Puget Sound Chinook","Central/South Sound","Green River - fall Chinook salmon","Chinook salmon","Fall","Green River",2004,2555,1,-99,-99,-99,-99,-99,-99,-99,-99
"Puget Sound Chinook","Central/South Sound","Green River - fall Chinook salmon","Chinook salmon","Fall","Green River",2005,1108,1,-99,-99,-99,-99,-99,-99,-99,-99
"Puget Sound Chinook","Central/South Sound","Green River - fall Chinook salmon","Chinook salmon","Fall","Green River",2006,2586,1,-99,-99,-99,-99,-99,-99,-99,-99
"Puget Sound Chinook","Central/South Sound","Green River - fall Chinook salmon","Chinook salmon","Fall","Green River",2007,1762,1,-99,-99,-99,-99,-99,-99,-99,-99
"Puget Sound Chinook","Central/South Sound","Green River - fall Chinook salmon","Chinook salmon","Fall","Green River",2008,3792,1,-99,-99,-99,-99,-99,-99,-99,-99
"Puget Sound Chinook","Central/South Sound","Green River - fall Chinook salmon","Chinook salmon","Fall","Green River",2009,165,1,-99,-99,-99,-99,-99,-99,-99,-99
"Puget Sound Chinook","Central/South Sound","Green River - fall Chinook salmon","Chinook salmon","Fall","Green River",2010,859,1,-99,-99,-99,-99,-99,-99,-99,-99
"Puget Sound Chinook","Central/South Sound","Green River - fall Chinook salmon","Chinook salmon","Fall","Green River",2011,459,1,-99,-99,-99,-99,-99,-99,-99,-99
"Puget Sound Chinook","Central/South Sound","Green River - fall Chinook salmon","Chinook salmon","Fall","Green River",2012,1638,1,-99,-99,-99,-99,-99,-99,-99,-99
"Puget Sound Chinook","Central/South Sound","Green River - fall Chinook salmon","Chinook salmon","Fall","Green River",2013,524,1,-99,-99,-99,-99,-99,-99,-99,-99
