"Q2.5.","Q25.","Q50.","Q75.","Q97.5.","COMMON_POPULATION_NAME","ESU"
-0.0659247115278724,-0.0104284866243481,0.0130692012482847,0.0381406718397131,0.0898310385423395,"Coweeman River - winter Steelhead","Lower Columbia steelhead"
-0.0604411498524247,-0.00784990667026999,0.0178902256678795,0.0413475858384932,0.0955087674002384,"East Fork Lewis River - summer Steelhead","Lower Columbia steelhead"
-0.060286839104866,-0.00809033720782051,0.0169933710263708,0.0418257080614726,0.096234846665694,"East Fork Lewis River - winter Steelhead","Lower Columbia steelhead"
-0.0608852674958824,-0.0102582478629207,0.0158237387739967,0.0406755324089705,0.0943706954674107,"Kalama River - summer Steelhead","Lower Columbia steelhead"
-0.0772273464992767,-0.0217761160004506,0.00680357239758099,0.0339068426881162,0.086098295663366,"Kalama River - winter Steelhead","Lower Columbia steelhead"
-0.0785691528434797,-0.0153388536195535,0.0115557443899627,0.0363195594384919,0.0887976168701702,"South Fork Toutle River - winter Steelhead","Lower Columbia steelhead"
-0.0691928191441384,-0.0121925601702939,0.013926673502903,0.0384905739355425,0.0914065933001101,"Tilton River - winter Steelhead","Lower Columbia steelhead"
-0.0698129107124867,-0.0113329954098988,0.0163447095279591,0.0414360535890891,0.100030692949878,"Upper Cowlitz River - winter Steelhead","Lower Columbia steelhead"
-0.0737068048909946,-0.0193681943072018,0.00795571874555259,0.0330867390781869,0.0863835035290609,"Upper Gorge Tributaries - winter Steelhead","Lower Columbia steelhead"
-0.057332122056414,-0.00678412006774834,0.0188819869177136,0.0444146529921049,0.098846243725595,"Washougal River - summer Steelhead","Lower Columbia steelhead"
-0.076568626315273,-0.0188798222909701,0.00847557112686332,0.0337381295075738,0.0904225716892519,"Washougal River - winter Steelhead","Lower Columbia steelhead"
-0.0786903360742416,-0.0196431207112191,0.00912243521598525,0.0352381099701453,0.0881513530746998,"Wind River - summer Steelhead","Lower Columbia steelhead"
