"","mean","se_mean","sd","2.5%","25%","50%","75%","97.5%","n_eff","Rhat"
"eps[1,1]",0.0388611580789435,0.0142716398676761,1.02214712884464,-1.96038428408155,-0.650707242418267,0.0357211792127914,0.729235014339456,2.03871866000165,5129.54766654475,0.99973992720185
"eps[1,2]",0.546076417101367,0.0184733779391549,0.963391553395618,-1.40552199992789,-0.0976358260421013,0.573652899811078,1.20496124773885,2.36163267940574,2719.65013066954,1.00146667704061
"eps[1,3]",-0.00782253827772668,0.0113783973258069,0.995913199089768,-1.95368063589986,-0.671403980951146,-0.012525301801511,0.673312029430971,1.97600335763134,7660.91751859363,0.99946789813915
"eps[2,1]",0.00564331066211205,0.0119339025664412,0.990428037772665,-1.98840837866517,-0.653274455144023,0.0160630924727457,0.640850636097649,1.97284891608955,6887.80553137292,0.999262037429789
"eps[2,2]",0.0944618876778285,0.0113208154592765,0.920154099787772,-1.72520772101651,-0.513447162181836,0.0690544284803666,0.691277382132259,1.94122797720883,6606.41282965337,0.999468403342735
"eps[2,3]",0.0220420432889489,0.011577728485464,1.00033200119653,-1.91781057658607,-0.643040513732253,0.0189968670598329,0.698776532452138,2.02014185945096,7465.20268662906,0.999712192396039
"eps[3,1]",-0.00207094550081445,0.0128655995731334,0.962317986668692,-1.87312239268491,-0.646734679080448,-0.00545926059448419,0.662968438410405,1.89030692419641,5594.70440732727,0.99954197224912
"eps[3,2]",0.202020115237303,0.011371840892514,0.924151646379836,-1.59924545259878,-0.40876881938953,0.210905720216473,0.795239390280307,2.04815000801248,6604.27172828806,0.999619487020315
"eps[3,3]",-0.00339541779214186,0.0110978153293765,1.00019405582906,-1.94452158967235,-0.68361772974231,-0.00993694854613538,0.656783466571547,1.97534492415861,8122.57164790097,0.999779297519661
"eps[4,1]",0.0466083518158444,0.0126742505131038,0.991839325366261,-1.92218835188408,-0.577934435890143,0.0648009263142404,0.685735500054552,1.96890854719011,6124.04077088234,0.999245620521153
"eps[4,2]",0.351873473896444,0.0118681182762548,0.924341621720888,-1.52910828721377,-0.240076766273248,0.357176611810645,0.976376357520775,2.11790923823515,6065.9843655789,0.999661961494275
"eps[4,3]",-0.00689476955143004,0.0110482446819885,0.991754999591273,-1.92869293707026,-0.673741646646906,-0.0192951116262181,0.675217309432039,1.88960297166487,8057.90660268774,0.99998407922641
"eps[5,1]",0.016255449185945,0.0125888839137712,1.00015400988268,-1.94000821387881,-0.67071888662682,0.0049945170900313,0.691673370769971,2.01631001525238,6311.88828168279,0.999523826669902
