"ESU","MAJOR_POPULATION_GROUP","COMMON_POPULATION_NAME","SPECIES","RUN_TIMING","STREAM_NAME","BROOD_YEAR","NUMBER_OF_SPAWNERS","FRACWILD","CATCH","AGE_1_RETURNS","AGE_2_RETURNS","AGE_3_RETURNS","AGE_4_RETURNS","AGE_5_RETURNS","AGE_6_RETURNS","AGE_7_RETURNS"
"Hood Canal summer chum","-","Hood Canal - summer chum salmon","chum","summer","-",1999,2470,1,-99,-99,-99,-99,-99,-99,-99,-99
"Hood Canal summer chum","-","Hood Canal - summer chum salmon","chum","summer","-",2000,8281,1,-99,-99,-99,-99,-99,-99,-99,-99
"Hood Canal summer chum","-","Hood Canal - summer chum salmon","chum","summer","-",2001,7204,1,-99,-99,-99,-99,-99,-99,-99,-99
"Hood Canal summer chum","-","Hood Canal - summer chum salmon","chum","summer","-",2002,6859,1,-99,-99,-99,-99,-99,-99,-99,-99
"Hood Canal summer chum","-","Hood Canal - summer chum salmon","chum","summer","-",2003,27335,1,-99,-99,-99,-99,-99,-99,-99,-99
"Hood Canal summer chum","-","Hood Canal - summer chum salmon","chum","summer","-",2004,60374,1,-99,-99,-99,-99,-99,-99,-99,-99
"Hood Canal summer chum","-","Hood Canal - summer chum salmon","chum","summer","-",2005,11348,1,-99,-99,-99,-99,-99,-99,-99,-99
"Hood Canal summer chum","-","Hood Canal - summer chum salmon","chum","summer","-",2006,21389,1,-99,-99,-99,-99,-99,-99,-99,-99
"Hood Canal summer chum","-","Hood Canal - summer chum salmon","chum","summer","-",2007,9376,1,-99,-99,-99,-99,-99,-99,-99,-99
"Hood Canal summer chum","-","Hood Canal - summer chum salmon","chum","summer","-",2008,13573,1,-99,-99,-99,-99,-99,-99,-99,-99
"Hood Canal summer chum","-","Hood Canal - summer chum salmon","chum","summer","-",2009,6570,1,-99,-99,-99,-99,-99,-99,-99,-99
"Hood Canal summer chum","-","Hood Canal - summer chum salmon","chum","summer","-",2010,11294,1,-99,-99,-99,-99,-99,-99,-99,-99
"Hood Canal summer chum","-","Hood Canal - summer chum salmon","chum","summer","-",2011,6568,1,-99,-99,-99,-99,-99,-99,-99,-99
"Hood Canal summer chum","-","Hood Canal - summer chum salmon","chum","summer","-",2012,26501,1,-99,-99,-99,-99,-99,-99,-99,-99
"Hood Canal summer chum","-","Hood Canal - summer chum salmon","chum","summer","-",2013,19965,1,-99,-99,-99,-99,-99,-99,-99,-99
"Hood Canal summer chum","-","Hood Canal - summer chum salmon","chum","summer","-",2014,26598,1,-99,-99,-99,-99,-99,-99,-99,-99
"Hood Canal summer chum","-","Hood Canal - summer chum salmon","chum","summer","-",2015,31259,1,-99,-99,-99,-99,-99,-99,-99,-99
"Hood Canal summer chum","-","Hood Canal - summer chum salmon","chum","summer","-",2016,46035,1,-99,-99,-99,-99,-99,-99,-99,-99
"Hood Canal summer chum","-","Hood Canal - summer chum salmon","chum","summer","-",2017,55446,1,-99,-99,-99,-99,-99,-99,-99,-99
"Hood Canal summer chum","-","Hood Canal - summer chum salmon","chum","summer","-",2018,12194,1,-99,-99,-99,-99,-99,-99,-99,-99
"Hood Canal summer chum","-","Hood Canal - summer chum salmon","chum","summer","-",2019,7344,1,-99,-99,-99,-99,-99,-99,-99,-99
"Hood Canal summer chum","-","Strait of Juan de Fuca - summer chum salmon","chum","summer","-",1999,155,1,-99,-99,-99,-99,-99,-99,-99,-99
"Hood Canal summer chum","-","Strait of Juan de Fuca - summer chum salmon","chum","summer","-",2000,507,1,-99,-99,-99,-99,-99,-99,-99,-99
"Hood Canal summer chum","-","Strait of Juan de Fuca - summer chum salmon","chum","summer","-",2001,1483,1,-99,-99,-99,-99,-99,-99,-99,-99
"Hood Canal summer chum","-","Strait of Juan de Fuca - summer chum salmon","chum","summer","-",2002,4221,1,-99,-99,-99,-99,-99,-99,-99,-99
"Hood Canal summer chum","-","Strait of Juan de Fuca - summer chum salmon","chum","summer","-",2003,4283,1,-99,-99,-99,-99,-99,-99,-99,-99
"Hood Canal summer chum","-","Strait of Juan de Fuca - summer chum salmon","chum","summer","-",2004,5794,1,-99,-99,-99,-99,-99,-99,-99,-99
"Hood Canal summer chum","-","Strait of Juan de Fuca - summer chum salmon","chum","summer","-",2005,6001,1,-99,-99,-99,-99,-99,-99,-99,-99
"Hood Canal summer chum","-","Strait of Juan de Fuca - summer chum salmon","chum","summer","-",2006,6375,1,-99,-99,-99,-99,-99,-99,-99,-99
"Hood Canal summer chum","-","Strait of Juan de Fuca - summer chum salmon","chum","summer","-",2007,3019,1,-99,-99,-99,-99,-99,-99,-99,-99
"Hood Canal summer chum","-","Strait of Juan de Fuca - summer chum salmon","chum","summer","-",2008,3011,1,-99,-99,-99,-99,-99,-99,-99,-99
"Hood Canal summer chum","-","Strait of Juan de Fuca - summer chum salmon","chum","summer","-",2009,2660,1,-99,-99,-99,-99,-99,-99,-99,-99
"Hood Canal summer chum","-","Strait of Juan de Fuca - summer chum salmon","chum","summer","-",2010,5925,1,-99,-99,-99,-99,-99,-99,-99,-99
"Hood Canal summer chum","-","Strait of Juan de Fuca - summer chum salmon","chum","summer","-",2011,4063,1,-99,-99,-99,-99,-99,-99,-99,-99
"Hood Canal summer chum","-","Strait of Juan de Fuca - summer chum salmon","chum","summer","-",2012,4981,1,-99,-99,-99,-99,-99,-99,-99,-99
"Hood Canal summer chum","-","Strait of Juan de Fuca - summer chum salmon","chum","summer","-",2013,12042,1,-99,-99,-99,-99,-99,-99,-99,-99
"Hood Canal summer chum","-","Strait of Juan de Fuca - summer chum salmon","chum","summer","-",2014,7181,1,-99,-99,-99,-99,-99,-99,-99,-99
"Hood Canal summer chum","-","Strait of Juan de Fuca - summer chum salmon","chum","summer","-",2015,15664,1,-99,-99,-99,-99,-99,-99,-99,-99
"Hood Canal summer chum","-","Strait of Juan de Fuca - summer chum salmon","chum","summer","-",2016,9076,1,-99,-99,-99,-99,-99,-99,-99,-99
