Q2.5.,Q25.,Q50.,Q75.,Q97.5.,COMMON_POPULATION_NAME,ESU
-0.353850943,-0.14571691,-0.036225395,0.079140928,0.246394819,Tucannon River - spring Chinook salmon,Snake River spring and summer Chinook
