"ESU","MAJOR_POPULATION_GROUP","COMMON_POPULATION_NAME","SPECIES","RUN_TIMING","STREAM_NAME","BROOD_YEAR","NUMBER_OF_SPAWNERS","FRACWILD","CATCH","AGE_1_RETURNS","AGE_2_RETURNS","AGE_3_RETURNS","AGE_4_RETURNS","AGE_5_RETURNS","AGE_6_RETURNS","AGE_7_RETURNS"
"Lower Columbia coho","Cascade","Coweeman River - late Coho salmon","Coho salmon","Late","Coweeman River",2010,3199,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia coho","Cascade","Coweeman River - late Coho salmon","Coho salmon","Late","Coweeman River",2011,2356,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia coho","Cascade","Coweeman River - late Coho salmon","Coho salmon","Late","Coweeman River",2012,2587,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia coho","Cascade","Coweeman River - late Coho salmon","Coho salmon","Late","Coweeman River",2013,3501,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia coho","Cascade","Coweeman River - late Coho salmon","Coho salmon","Late","Coweeman River",2014,4692,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia coho","Cascade","Coweeman River - late Coho salmon","Coho salmon","Late","Coweeman River",2015,803,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia coho","Cascade","Coweeman River - late Coho salmon","Coho salmon","Late","Coweeman River",2016,2654,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia coho","Cascade","Coweeman River - late Coho salmon","Coho salmon","Late","Coweeman River",2017,2156,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia coho","Cascade","Coweeman River - late Coho salmon","Coho salmon","Late","Coweeman River",2018,3036,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia coho","Cascade","East Fork Lewis River - early and late Coho salmon","Coho salmon","Both early & late","East Fork Lewis River",2010,1458,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia coho","Cascade","East Fork Lewis River - early and late Coho salmon","Coho salmon","Both early & late","East Fork Lewis River",2011,1493,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia coho","Cascade","East Fork Lewis River - early and late Coho salmon","Coho salmon","Both early & late","East Fork Lewis River",2012,2179,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia coho","Cascade","East Fork Lewis River - early and late Coho salmon","Coho salmon","Both early & late","East Fork Lewis River",2013,2324,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia coho","Cascade","East Fork Lewis River - early and late Coho salmon","Coho salmon","Both early & late","East Fork Lewis River",2014,1868,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia coho","Cascade","East Fork Lewis River - early and late Coho salmon","Coho salmon","Both early & late","East Fork Lewis River",2015,347,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia coho","Cascade","East Fork Lewis River - early and late Coho salmon","Coho salmon","Both early & late","East Fork Lewis River",2016,414,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia coho","Cascade","East Fork Lewis River - early and late Coho salmon","Coho salmon","Both early & late","East Fork Lewis River",2017,910,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia coho","Cascade","East Fork Lewis River - early and late Coho salmon","Coho salmon","Both early & late","East Fork Lewis River",2018,1532,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia coho","Coast","Elochoman River - late Coho salmon","Coho salmon","Late","Elochoman/Skamokawa",2010,603,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia coho","Coast","Elochoman River - late Coho salmon","Coho salmon","Late","Elochoman/Skamokawa",2011,551,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia coho","Coast","Elochoman River - late Coho salmon","Coho salmon","Late","Elochoman/Skamokawa",2012,367,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia coho","Coast","Elochoman River - late Coho salmon","Coho salmon","Late","Elochoman/Skamokawa",2013,650,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia coho","Coast","Elochoman River - late Coho salmon","Coho salmon","Late","Elochoman/Skamokawa",2014,2572,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia coho","Coast","Elochoman River - late Coho salmon","Coho salmon","Late","Elochoman/Skamokawa",2015,204,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia coho","Coast","Elochoman River - late Coho salmon","Coho salmon","Late","Elochoman/Skamokawa",2016,589,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia coho","Coast","Elochoman River - late Coho salmon","Coho salmon","Late","Elochoman/Skamokawa",2017,780,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia coho","Coast","Elochoman River - late Coho salmon","Coho salmon","Late","Elochoman/Skamokawa",2018,944,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia coho","Coast","Grays and Chinook Rivers - late Coho salmon","Coho salmon","Late","Grays River",2010,269,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia coho","Coast","Grays and Chinook Rivers - late Coho salmon","Coho salmon","Late","Grays River",2011,53,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia coho","Coast","Grays and Chinook Rivers - late Coho salmon","Coho salmon","Late","Grays River",2012,421,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia coho","Coast","Grays and Chinook Rivers - late Coho salmon","Coho salmon","Late","Grays River",2013,677,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia coho","Coast","Grays and Chinook Rivers - late Coho salmon","Coho salmon","Late","Grays River",2014,2826,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia coho","Coast","Grays and Chinook Rivers - late Coho salmon","Coho salmon","Late","Grays River",2015,145,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia coho","Coast","Grays and Chinook Rivers - late Coho salmon","Coho salmon","Late","Grays River",2016,489,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia coho","Coast","Grays and Chinook Rivers - late Coho salmon","Coho salmon","Late","Grays River",2017,175,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia coho","Coast","Grays and Chinook Rivers - late Coho salmon","Coho salmon","Late","Grays River",2018,165,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia coho","Cascade","Kalama River - late Coho salmon","Coho salmon","Late","Kalama River",2010,2,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia coho","Cascade","Kalama River - late Coho salmon","Coho salmon","Late","Kalama River",2011,5,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia coho","Cascade","Kalama River - late Coho salmon","Coho salmon","Late","Kalama River",2012,24,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia coho","Cascade","Kalama River - late Coho salmon","Coho salmon","Late","Kalama River",2013,45,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia coho","Cascade","Kalama River - late Coho salmon","Coho salmon","Late","Kalama River",2014,58,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia coho","Cascade","Kalama River - late Coho salmon","Coho salmon","Late","Kalama River",2015,12,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia coho","Cascade","Kalama River - late Coho salmon","Coho salmon","Late","Kalama River",2016,79,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia coho","Cascade","Kalama River - late Coho salmon","Coho salmon","Late","Kalama River",2017,53,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia coho","Cascade","Kalama River - late Coho salmon","Coho salmon","Late","Kalama River",2018,65,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia coho","Cascade","Lower Cowlitz River - late Coho salmon","Coho salmon","Late","Lower Cowlitz River",2010,6399,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia coho","Cascade","Lower Cowlitz River - late Coho salmon","Coho salmon","Late","Lower Cowlitz River",2011,3040,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia coho","Cascade","Lower Cowlitz River - late Coho salmon","Coho salmon","Late","Lower Cowlitz River",2012,2547,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia coho","Cascade","Lower Cowlitz River - late Coho salmon","Coho salmon","Late","Lower Cowlitz River",2013,3853,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia coho","Cascade","Lower Cowlitz River - late Coho salmon","Coho salmon","Late","Lower Cowlitz River",2014,18178,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia coho","Cascade","Lower Cowlitz River - late Coho salmon","Coho salmon","Late","Lower Cowlitz River",2015,1709,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia coho","Cascade","Lower Cowlitz River - late Coho salmon","Coho salmon","Late","Lower Cowlitz River",2016,4290,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia coho","Cascade","Lower Cowlitz River - late Coho salmon","Coho salmon","Late","Lower Cowlitz River",2017,2361,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia coho","Cascade","Lower Cowlitz River - late Coho salmon","Coho salmon","Late","Lower Cowlitz River",2018,2370,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia coho","Gorge","Lower Gorge Tributaries - late Coho salmon","Coho salmon","Late","Lower Gorge Tributaries",2010,386,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia coho","Gorge","Lower Gorge Tributaries - late Coho salmon","Coho salmon","Late","Lower Gorge Tributaries",2011,453,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia coho","Gorge","Lower Gorge Tributaries - late Coho salmon","Coho salmon","Late","Lower Gorge Tributaries",2012,454,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia coho","Gorge","Lower Gorge Tributaries - late Coho salmon","Coho salmon","Late","Lower Gorge Tributaries",2013,553,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia coho","Gorge","Lower Gorge Tributaries - late Coho salmon","Coho salmon","Late","Lower Gorge Tributaries",2014,564,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia coho","Gorge","Lower Gorge Tributaries - late Coho salmon","Coho salmon","Late","Lower Gorge Tributaries",2015,323,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia coho","Gorge","Lower Gorge Tributaries - late Coho salmon","Coho salmon","Late","Lower Gorge Tributaries",2016,543,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia coho","Gorge","Lower Gorge Tributaries - late Coho salmon","Coho salmon","Late","Lower Gorge Tributaries",2017,406,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia coho","Gorge","Lower Gorge Tributaries - late Coho salmon","Coho salmon","Late","Lower Gorge Tributaries",2018,404,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia coho","Coast","Mill, Abernathy, and Germany Creeks - late Coho salmon","Coho salmon","Late","Mill/Abernathy/Germany",2010,868,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia coho","Coast","Mill, Abernathy, and Germany Creeks - late Coho salmon","Coho salmon","Late","Mill/Abernathy/Germany",2011,410,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia coho","Coast","Mill, Abernathy, and Germany Creeks - late Coho salmon","Coho salmon","Late","Mill/Abernathy/Germany",2012,377,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia coho","Coast","Mill, Abernathy, and Germany Creeks - late Coho salmon","Coho salmon","Late","Mill/Abernathy/Germany",2013,570,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia coho","Coast","Mill, Abernathy, and Germany Creeks - late Coho salmon","Coho salmon","Late","Mill/Abernathy/Germany",2014,1946,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia coho","Coast","Mill, Abernathy, and Germany Creeks - late Coho salmon","Coho salmon","Late","Mill/Abernathy/Germany",2015,494,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia coho","Coast","Mill, Abernathy, and Germany Creeks - late Coho salmon","Coho salmon","Late","Mill/Abernathy/Germany",2016,946,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia coho","Coast","Mill, Abernathy, and Germany Creeks - late Coho salmon","Coho salmon","Late","Mill/Abernathy/Germany",2017,635,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia coho","Coast","Mill, Abernathy, and Germany Creeks - late Coho salmon","Coho salmon","Late","Mill/Abernathy/Germany",2018,739,1,-99,-99,-99,-99,-99,-99,-99,-99
