"ESU","MAJOR_POPULATION_GROUP","COMMON_POPULATION_NAME","SPECIES","RUN_TIMING","STREAM_NAME","BROOD_YEAR","NUMBER_OF_SPAWNERS","FRACWILD","CATCH","AGE_1_RETURNS","AGE_2_RETURNS","AGE_3_RETURNS","AGE_4_RETURNS","AGE_5_RETURNS","AGE_6_RETURNS","AGE_7_RETURNS"
"Puget Sound Chinook","Puget Sound Central East","Cascade River - spring Chinook salmon","Chinook salmon","Spring",NA,1999,83,1,-99,-99,-99,-99,-99,-99,-99,-99
"Puget Sound Chinook","Puget Sound Central East","Cascade River - spring Chinook salmon","Chinook salmon","Spring",NA,2000,273,1,-99,-99,-99,-99,-99,-99,-99,-99
"Puget Sound Chinook","Puget Sound Central East","Cascade River - spring Chinook salmon","Chinook salmon","Spring",NA,2001,625,1,-99,-99,-99,-99,-99,-99,-99,-99
"Puget Sound Chinook","Puget Sound Central East","Cascade River - spring Chinook salmon","Chinook salmon","Spring",NA,2002,340,1,-99,-99,-99,-99,-99,-99,-99,-99
"Puget Sound Chinook","Puget Sound Central East","Cascade River - spring Chinook salmon","Chinook salmon","Spring",NA,2003,298,1,-99,-99,-99,-99,-99,-99,-99,-99
"Puget Sound Chinook","Puget Sound Central East","Cascade River - spring Chinook salmon","Chinook salmon","Spring",NA,2004,380,1,-99,-99,-99,-99,-99,-99,-99,-99
"Puget Sound Chinook","Puget Sound Central East","Cascade River - spring Chinook salmon","Chinook salmon","Spring",NA,2005,420,1,-99,-99,-99,-99,-99,-99,-99,-99
"Puget Sound Chinook","Puget Sound Central East","Cascade River - spring Chinook salmon","Chinook salmon","Spring",NA,2006,478,1,-99,-99,-99,-99,-99,-99,-99,-99
"Puget Sound Chinook","Puget Sound Central East","Cascade River - spring Chinook salmon","Chinook salmon","Spring",NA,2007,223,1,-99,-99,-99,-99,-99,-99,-99,-99
"Puget Sound Chinook","Puget Sound Central East","Cascade River - spring Chinook salmon","Chinook salmon","Spring",NA,2008,284,1,-99,-99,-99,-99,-99,-99,-99,-99
"Puget Sound Chinook","Puget Sound Central East","Cascade River - spring Chinook salmon","Chinook salmon","Spring",NA,2009,338,1,-99,-99,-99,-99,-99,-99,-99,-99
"Puget Sound Chinook","Puget Sound Central East","Cascade River - spring Chinook salmon","Chinook salmon","Spring",NA,2010,330,1,-99,-99,-99,-99,-99,-99,-99,-99
"Puget Sound Chinook","Puget Sound Central East","Cascade River - spring Chinook salmon","Chinook salmon","Spring",NA,2011,265,1,-99,-99,-99,-99,-99,-99,-99,-99
"Puget Sound Chinook","Puget Sound Central East","Cascade River - spring Chinook salmon","Chinook salmon","Spring",NA,2012,488,1,-99,-99,-99,-99,-99,-99,-99,-99
"Puget Sound Chinook","Puget Sound Central East","Cascade River - spring Chinook salmon","Chinook salmon","Spring",NA,2013,310,1,-99,-99,-99,-99,-99,-99,-99,-99
"Puget Sound Chinook","Puget Sound Central East","Cascade River - spring Chinook salmon","Chinook salmon","Spring",NA,2014,225,1,-99,-99,-99,-99,-99,-99,-99,-99
"Puget Sound Chinook","Puget Sound Central East","Cascade River - spring Chinook salmon","Chinook salmon","Spring",NA,2015,188,1,-99,-99,-99,-99,-99,-99,-99,-99
"Puget Sound Chinook","Puget Sound Central East","Cascade River - spring Chinook salmon","Chinook salmon","Spring",NA,2016,295,1,-99,-99,-99,-99,-99,-99,-99,-99
"Puget Sound Chinook","Puget Sound Central East","Cascade River - spring Chinook salmon","Chinook salmon","Spring",NA,2017,323,1,-99,-99,-99,-99,-99,-99,-99,-99
"Puget Sound Chinook","Puget Sound Central East","Cascade River - spring Chinook salmon","Chinook salmon","Spring",NA,2018,128,1,-99,-99,-99,-99,-99,-99,-99,-99
"Puget Sound Chinook","Puget Sound South","Cedar River - fall Chinook salmon","Chinook salmon","Summer Fall",NA,2004,842,1,-99,-99,-99,-99,-99,-99,-99,-99
"Puget Sound Chinook","Puget Sound South","Cedar River - fall Chinook salmon","Chinook salmon","Summer Fall",NA,2005,582,1,-99,-99,-99,-99,-99,-99,-99,-99
"Puget Sound Chinook","Puget Sound South","Cedar River - fall Chinook salmon","Chinook salmon","Summer Fall",NA,2006,1164,1,-99,-99,-99,-99,-99,-99,-99,-99
"Puget Sound Chinook","Puget Sound South","Cedar River - fall Chinook salmon","Chinook salmon","Summer Fall",NA,2007,1893,1,-99,-99,-99,-99,-99,-99,-99,-99
"Puget Sound Chinook","Puget Sound South","Cedar River - fall Chinook salmon","Chinook salmon","Summer Fall",NA,2008,1346,1,-99,-99,-99,-99,-99,-99,-99,-99
"Puget Sound Chinook","Puget Sound South","Cedar River - fall Chinook salmon","Chinook salmon","Summer Fall",NA,2009,577,1,-99,-99,-99,-99,-99,-99,-99,-99
"Puget Sound Chinook","Puget Sound South","Cedar River - fall Chinook salmon","Chinook salmon","Summer Fall",NA,2010,542,1,-99,-99,-99,-99,-99,-99,-99,-99
"Puget Sound Chinook","Puget Sound South","Cedar River - fall Chinook salmon","Chinook salmon","Summer Fall",NA,2011,646,1,-99,-99,-99,-99,-99,-99,-99,-99
"Puget Sound Chinook","Puget Sound South","Cedar River - fall Chinook salmon","Chinook salmon","Summer Fall",NA,2012,881,1,-99,-99,-99,-99,-99,-99,-99,-99
"Puget Sound Chinook","Puget Sound South","Cedar River - fall Chinook salmon","Chinook salmon","Summer Fall",NA,2013,1570,1,-99,-99,-99,-99,-99,-99,-99,-99
"Puget Sound Chinook","Puget Sound South","Cedar River - fall Chinook salmon","Chinook salmon","Summer Fall",NA,2014,306,1,-99,-99,-99,-99,-99,-99,-99,-99
"Puget Sound Chinook","Puget Sound South","Cedar River - fall Chinook salmon","Chinook salmon","Summer Fall",NA,2015,1192,1,-99,-99,-99,-99,-99,-99,-99,-99
"Puget Sound Chinook","Puget Sound South","Cedar River - fall Chinook salmon","Chinook salmon","Summer Fall",NA,2016,615,1,-99,-99,-99,-99,-99,-99,-99,-99
"Puget Sound Chinook","Puget Sound South","Cedar River - fall Chinook salmon","Chinook salmon","Summer Fall",NA,2017,1564,1,-99,-99,-99,-99,-99,-99,-99,-99
"Puget Sound Chinook","Puget Sound South","Cedar River - fall Chinook salmon","Chinook salmon","Summer Fall",NA,2018,666,1,-99,-99,-99,-99,-99,-99,-99,-99
"Puget Sound Chinook","Puget Sound South","Cedar River - fall Chinook salmon","Chinook salmon","Summer Fall",NA,2019,606,1,-99,-99,-99,-99,-99,-99,-99,-99
"Puget Sound Chinook","Puget Sound South","Cedar River - fall Chinook salmon","Chinook salmon","Summer Fall",NA,2020,600,1,-99,-99,-99,-99,-99,-99,-99,-99
"Puget Sound Chinook","Puget Sound North West","Dungeness River - summer Chinook salmon","Chinook salmon","Spring Summer","Dungeness River",2001,17,1,-99,-99,-99,-99,-99,-99,-99,-99
"Puget Sound Chinook","Puget Sound North West","Dungeness River - summer Chinook salmon","Chinook salmon","Spring Summer","Dungeness River",2002,115,1,-99,-99,-99,-99,-99,-99,-99,-99
"Puget Sound Chinook","Puget Sound North West","Dungeness River - summer Chinook salmon","Chinook salmon","Spring Summer","Dungeness River",2003,123,1,-99,-99,-99,-99,-99,-99,-99,-99
"Puget Sound Chinook","Puget Sound North West","Dungeness River - summer Chinook salmon","Chinook salmon","Spring Summer","Dungeness River",2004,182,1,-99,-99,-99,-99,-99,-99,-99,-99
"Puget Sound Chinook","Puget Sound North West","Dungeness River - summer Chinook salmon","Chinook salmon","Spring Summer","Dungeness River",2005,304,1,-99,-99,-99,-99,-99,-99,-99,-99
"Puget Sound Chinook","Puget Sound North West","Dungeness River - summer Chinook salmon","Chinook salmon","Spring Summer","Dungeness River",2006,293,1,-99,-99,-99,-99,-99,-99,-99,-99
"Puget Sound Chinook","Puget Sound North West","Dungeness River - summer Chinook salmon","Chinook salmon","Spring Summer","Dungeness River",2007,146,1,-99,-99,-99,-99,-99,-99,-99,-99
"Puget Sound Chinook","Puget Sound North West","Dungeness River - summer Chinook salmon","Chinook salmon","Spring Summer","Dungeness River",2008,86,1,-99,-99,-99,-99,-99,-99,-99,-99
"Puget Sound Chinook","Puget Sound North West","Dungeness River - summer Chinook salmon","Chinook salmon","Spring Summer","Dungeness River",2009,71,1,-99,-99,-99,-99,-99,-99,-99,-99
"Puget Sound Chinook","Puget Sound North West","Dungeness River - summer Chinook salmon","Chinook salmon","Spring Summer","Dungeness River",2010,76,1,-99,-99,-99,-99,-99,-99,-99,-99
"Puget Sound Chinook","Puget Sound North West","Dungeness River - summer Chinook salmon","Chinook salmon","Spring Summer","Dungeness River",2011,83,1,-99,-99,-99,-99,-99,-99,-99,-99
"Puget Sound Chinook","Puget Sound North West","Dungeness River - summer Chinook salmon","Chinook salmon","Spring Summer","Dungeness River",2012,212,1,-99,-99,-99,-99,-99,-99,-99,-99
"Puget Sound Chinook","Puget Sound North West","Dungeness River - summer Chinook salmon","Chinook salmon","Spring Summer","Dungeness River",2013,46,1,-99,-99,-99,-99,-99,-99,-99,-99
"Puget Sound Chinook","Puget Sound North West","Dungeness River - summer Chinook salmon","Chinook salmon","Spring Summer","Dungeness River",2014,21,1,-99,-99,-99,-99,-99,-99,-99,-99
"Puget Sound Chinook","Puget Sound North West","Dungeness River - summer Chinook salmon","Chinook salmon","Spring Summer","Dungeness River",2015,65,1,-99,-99,-99,-99,-99,-99,-99,-99
"Puget Sound Chinook","Puget Sound North West","Dungeness River - summer Chinook salmon","Chinook salmon","Spring Summer","Dungeness River",2016,135,1,-99,-99,-99,-99,-99,-99,-99,-99
"Puget Sound Chinook","Puget Sound North West","Dungeness River - summer Chinook salmon","Chinook salmon","Spring Summer","Dungeness River",2017,149,1,-99,-99,-99,-99,-99,-99,-99,-99
"Puget Sound Chinook","Puget Sound North West","Dungeness River - summer Chinook salmon","Chinook salmon","Spring Summer","Dungeness River",2018,127,1,-99,-99,-99,-99,-99,-99,-99,-99
"Puget Sound Chinook","Puget Sound North West","Dungeness River - summer Chinook salmon","Chinook salmon","Spring Summer","Dungeness River",2019,173,1,-99,-99,-99,-99,-99,-99,-99,-99
"Puget Sound Chinook","Puget Sound North West","Dungeness River - summer Chinook salmon","Chinook salmon","Spring Summer","Dungeness River",2020,294,1,-99,-99,-99,-99,-99,-99,-99,-99
