"ESU","MAJOR_POPULATION_GROUP","COMMON_POPULATION_NAME","SPECIES","RUN_TIMING","STREAM_NAME","BROOD_YEAR","NUMBER_OF_SPAWNERS","FRACWILD","CATCH","AGE_1_RETURNS","AGE_2_RETURNS","AGE_3_RETURNS","AGE_4_RETURNS","AGE_5_RETURNS","AGE_6_RETURNS","AGE_7_RETURNS"
"Upper Columbia steelhead","Upper Columbia / East Slope Cascades","Entiat River - summer Steelhead","Steelhead","Summer",NA,1997,31,1,-99,-99,-99,-99,-99,-99,-99,-99
"Upper Columbia steelhead","Upper Columbia / East Slope Cascades","Entiat River - summer Steelhead","Steelhead","Summer",NA,1998,37,1,-99,-99,-99,-99,-99,-99,-99,-99
"Upper Columbia steelhead","Upper Columbia / East Slope Cascades","Entiat River - summer Steelhead","Steelhead","Summer",NA,1999,38,1,-99,-99,-99,-99,-99,-99,-99,-99
"Upper Columbia steelhead","Upper Columbia / East Slope Cascades","Entiat River - summer Steelhead","Steelhead","Summer",NA,2000,51,1,-99,-99,-99,-99,-99,-99,-99,-99
"Upper Columbia steelhead","Upper Columbia / East Slope Cascades","Entiat River - summer Steelhead","Steelhead","Summer",NA,2001,98,1,-99,-99,-99,-99,-99,-99,-99,-99
"Upper Columbia steelhead","Upper Columbia / East Slope Cascades","Entiat River - summer Steelhead","Steelhead","Summer",NA,2002,266,1,-99,-99,-99,-99,-99,-99,-99,-99
"Upper Columbia steelhead","Upper Columbia / East Slope Cascades","Entiat River - summer Steelhead","Steelhead","Summer",NA,2003,117,1,-99,-99,-99,-99,-99,-99,-99,-99
"Upper Columbia steelhead","Upper Columbia / East Slope Cascades","Entiat River - summer Steelhead","Steelhead","Summer",NA,2004,94,1,-99,-99,-99,-99,-99,-99,-99,-99
"Upper Columbia steelhead","Upper Columbia / East Slope Cascades","Entiat River - summer Steelhead","Steelhead","Summer",NA,2005,116,1,-99,-99,-99,-99,-99,-99,-99,-99
"Upper Columbia steelhead","Upper Columbia / East Slope Cascades","Entiat River - summer Steelhead","Steelhead","Summer",NA,2006,128,1,-99,-99,-99,-99,-99,-99,-99,-99
"Upper Columbia steelhead","Upper Columbia / East Slope Cascades","Entiat River - summer Steelhead","Steelhead","Summer",NA,2007,59,1,-99,-99,-99,-99,-99,-99,-99,-99
"Upper Columbia steelhead","Upper Columbia / East Slope Cascades","Entiat River - summer Steelhead","Steelhead","Summer",NA,2008,123,1,-99,-99,-99,-99,-99,-99,-99,-99
"Upper Columbia steelhead","Upper Columbia / East Slope Cascades","Entiat River - summer Steelhead","Steelhead","Summer",NA,2009,102,1,-99,-99,-99,-99,-99,-99,-99,-99
"Upper Columbia steelhead","Upper Columbia / East Slope Cascades","Entiat River - summer Steelhead","Steelhead","Summer",NA,2010,297,1,-99,-99,-99,-99,-99,-99,-99,-99
"Upper Columbia steelhead","Upper Columbia / East Slope Cascades","Entiat River - summer Steelhead","Steelhead","Summer",NA,2011,686,1,-99,-99,-99,-99,-99,-99,-99,-99
"Upper Columbia steelhead","Upper Columbia / East Slope Cascades","Entiat River - summer Steelhead","Steelhead","Summer",NA,2012,503,1,-99,-99,-99,-99,-99,-99,-99,-99
"Upper Columbia steelhead","Upper Columbia / East Slope Cascades","Entiat River - summer Steelhead","Steelhead","Summer",NA,2013,230,1,-99,-99,-99,-99,-99,-99,-99,-99
"Upper Columbia steelhead","Upper Columbia / East Slope Cascades","Entiat River - summer Steelhead","Steelhead","Summer",NA,2014,401,1,-99,-99,-99,-99,-99,-99,-99,-99
"Upper Columbia steelhead","Upper Columbia / East Slope Cascades","Entiat River - summer Steelhead","Steelhead","Summer",NA,2015,481,1,-99,-99,-99,-99,-99,-99,-99,-99
"Upper Columbia steelhead","Upper Columbia / East Slope Cascades","Entiat River - summer Steelhead","Steelhead","Summer",NA,2016,417,1,-99,-99,-99,-99,-99,-99,-99,-99
"Upper Columbia steelhead","Upper Columbia / East Slope Cascades","Entiat River - summer Steelhead","Steelhead","Summer",NA,2017,152,1,-99,-99,-99,-99,-99,-99,-99,-99
"Upper Columbia steelhead","Upper Columbia / East Slope Cascades","Entiat River - summer Steelhead","Steelhead","Summer",NA,2018,111,1,-99,-99,-99,-99,-99,-99,-99,-99
"Upper Columbia steelhead","Upper Columbia / East Slope Cascades","Entiat River - summer Steelhead","Steelhead","Summer",NA,2019,97,1,-99,-99,-99,-99,-99,-99,-99,-99
"Upper Columbia steelhead","Upper Columbia / East Slope Cascades","Entiat River - summer Steelhead","Steelhead","Summer",NA,2020,149,1,-99,-99,-99,-99,-99,-99,-99,-99
"Upper Columbia steelhead","Upper Columbia / East Slope Cascades","Entiat River - summer Steelhead","Steelhead","Summer",NA,2021,313,1,-99,-99,-99,-99,-99,-99,-99,-99
"Upper Columbia steelhead","Upper Columbia / East Slope Cascades","Methow River - summer Steelhead","Steelhead","Summer","Methow River",1997,164,1,-99,-99,-99,-99,-99,-99,-99,-99
"Upper Columbia steelhead","Upper Columbia / East Slope Cascades","Methow River - summer Steelhead","Steelhead","Summer","Methow River",1998,69,1,-99,-99,-99,-99,-99,-99,-99,-99
"Upper Columbia steelhead","Upper Columbia / East Slope Cascades","Methow River - summer Steelhead","Steelhead","Summer","Methow River",1999,136,1,-99,-99,-99,-99,-99,-99,-99,-99
"Upper Columbia steelhead","Upper Columbia / East Slope Cascades","Methow River - summer Steelhead","Steelhead","Summer","Methow River",2000,242,1,-99,-99,-99,-99,-99,-99,-99,-99
"Upper Columbia steelhead","Upper Columbia / East Slope Cascades","Methow River - summer Steelhead","Steelhead","Summer","Methow River",2001,336,1,-99,-99,-99,-99,-99,-99,-99,-99
"Upper Columbia steelhead","Upper Columbia / East Slope Cascades","Methow River - summer Steelhead","Steelhead","Summer","Methow River",2002,562,1,-99,-99,-99,-99,-99,-99,-99,-99
