"COMMON_POPULATION_NAME","BROOD_YEAR","Q2.5.","Q25.","Q50.","Q75.","Q97.5.","ESU","NUMBER_OF_SPAWNERS"
"Hood Canal - summer chum salmon",1999,1477.03275114568,2359.39575897509,2854.16318244922,3731.6401383828,5969.79316668805,"Hood Canal summer chum",2470
"Hood Canal - summer chum salmon",2000,3224.17021230322,5046.4118764233,6121.44051395762,7561.71372494293,10735.6167282569,"Hood Canal summer chum",8281
"Hood Canal - summer chum salmon",2001,4604.63145577076,6437.02125612914,7618.509687267,9237.31738241108,13597.6062278015,"Hood Canal summer chum",7204
"Hood Canal - summer chum salmon",2002,5825.41577287238,8286.05095000562,10321.0838802226,13030.9193383097,20543.0344373814,"Hood Canal summer chum",6859
"Hood Canal - summer chum salmon",2003,10799.8882557207,17487.4549028947,21448.9505200107,26547.9190507306,38497.7341309189,"Hood Canal summer chum",27335
"Hood Canal - summer chum salmon",2004,14387.9755907324,23437.390641303,31759.5120579702,43392.8013375352,64409.4783021161,"Hood Canal summer chum",60374
"Hood Canal - summer chum salmon",2005,9484.05154000804,13418.5809410217,16672.2745568723,20975.6974806373,31084.9077668481,"Hood Canal summer chum",11348
"Hood Canal - summer chum salmon",2006,10374.4388743863,15364.9582486786,18183.8864712156,21910.9326736797,31813.8314278046,"Hood Canal summer chum",21389
"Hood Canal - summer chum salmon",2007,6512.42845474845,9210.7735465832,10954.495105837,13325.0947557861,20404.6354818097,"Hood Canal summer chum",9376
"Hood Canal - summer chum salmon",2008,6513.03833178087,9809.89918437673,11673.2990027947,13891.6090633212,19544.5390049287,"Hood Canal summer chum",13573
"Hood Canal - summer chum salmon",2009,4886.51702974816,6886.38357516456,8342.79720915066,10411.233784704,15685.5148497508,"Hood Canal summer chum",6570
"Hood Canal - summer chum salmon",2010,6420.4010745849,9197.6092779887,11227.4532017497,13631.1521594282,20170.8308725309,"Hood Canal summer chum",11294
"Hood Canal - summer chum salmon",2011,5447.08031524994,7797.17155507322,9711.10753710476,12411.433176903,19361.5104018655,"Hood Canal summer chum",6568
"Hood Canal - summer chum salmon",2012,10795.5661062105,15705.9278344622,19163.743008299,23427.9812736555,32926.8970470611,"Hood Canal summer chum",26501
"Hood Canal - summer chum salmon",2013,13230.5175372055,18946.3414544219,22646.0444020678,27343.838290985,39677.8952288439,"Hood Canal summer chum",19965
"Hood Canal - summer chum salmon",2014,15043.4498747485,22111.2636488648,26522.1857435193,31337.5371929878,45722.7630372181,"Hood Canal summer chum",26830
"Hood Canal - summer chum salmon",2015,19186.2385744443,28404.213069197,33979.3678084634,41312.3528951345,62188.7985614645,"Hood Canal summer chum",31294
"Hood Canal - summer chum salmon",2016,19528.0833041931,31135.3398515056,39729.2311410852,48896.4687300791,83028.6218538612,"Hood Canal summer chum",47366
"Hood Canal - summer chum salmon",2017,12798.9770717603,21924.4957265983,30376.3775334741,40559.907472118,61088.4353684626,"Hood Canal summer chum",53470
"Hood Canal - summer chum salmon",2018,7677.21437826524,11028.5753545883,13217.4147958302,15886.4249684227,22999.3765052388,"Hood Canal summer chum",12201
"Hood Canal - summer chum salmon",2019,5314.32896264644,8075.71551435842,10397.2846928337,13657.0797967129,21671.324645573,"Hood Canal summer chum",7435
"Hood Canal - summer chum salmon",2020,6191.35629839971,8701.29448763722,10742.8393900844,13698.334904122,21493.8040239176,"Hood Canal summer chum",8478
"Hood Canal - summer chum salmon",2021,9180.40405999419,13708.3506708642,16364.2330170355,19465.796598057,28471.5260075535,"Hood Canal summer chum",16949
"Hood Canal - summer chum salmon",2022,13560.6883886715,20850.401880396,25822.2169207542,31390.3227733152,45479.5349861397,"Hood Canal summer chum",31277
"Hood Canal - summer chum salmon",2023,10410.1534483145,16420.9064986479,20054.7024380178,24637.4542127571,37752.5204410952,"Hood Canal summer chum",18532
"Hood Canal - summer chum salmon",2024,2718.77630873511,10537.6692606854,21810.9103411132,44104.6466454836,163968.626485105,"Hood Canal summer chum",NA
"Strait of Juan de Fuca - summer chum salmon",1999,112.437357966157,157.383550098833,194.765717512883,254.536722964285,492.839792567559,"Hood Canal summer chum",155
"Strait of Juan de Fuca - summer chum salmon",2000,335.307729819443,471.145556884182,555.628013497351,664.690479221026,1044.89214127906,"Hood Canal summer chum",507
"Strait of Juan de Fuca - summer chum salmon",2001,812.56381765855,1182.07429934448,1396.67648494597,1620.46012352517,2335.20343348149,"Hood Canal summer chum",1473
"Strait of Juan de Fuca - summer chum salmon",2002,1575.39824718833,2574.8595064309,3239.53007829272,3897.01691906136,5227.95203742606,"Hood Canal summer chum",4220
"Strait of Juan de Fuca - summer chum salmon",2003,2595.91685267181,3723.33934550776,4352.01911180603,5101.13262259803,7260.13577671594,"Hood Canal summer chum",4281
"Strait of Juan de Fuca - summer chum salmon",2004,3402.98055107544,5005.1803612676,5914.34623883899,6930.91964348349,10084.265911047,"Hood Canal summer chum",5671
"Strait of Juan de Fuca - summer chum salmon",2005,3097.90802053047,4629.15518446812,5553.55435162188,6507.48281925741,8935.24546960511,"Hood Canal summer chum",5999
"Strait of Juan de Fuca - summer chum salmon",2006,3161.43910216307,4770.29390281621,5723.50827951219,6634.6395026597,9234.57990453208,"Hood Canal summer chum",6372
"Strait of Juan de Fuca - summer chum salmon",2007,1995.53965304988,2775.78345640367,3218.24182358393,3858.28556428708,5849.7542382716,"Hood Canal summer chum",3011
"Strait of Juan de Fuca - summer chum salmon",2008,1918.11721225495,2714.31975673139,3162.67938282259,3745.38262973282,5494.76589566349,"Hood Canal summer chum",3011
"Strait of Juan de Fuca - summer chum salmon",2009,1798.02446561736,2486.94684509674,2883.23745180412,3439.26884291858,5133.21327003761,"Hood Canal summer chum",2659
"Strait of Juan de Fuca - summer chum salmon",2010,2661.81588705473,4133.69041664938,4971.88634595872,5895.87868306061,8079.45258574605,"Hood Canal summer chum",5923
"Strait of Juan de Fuca - summer chum salmon",2011,2446.016059075,3497.1360068412,4104.98294211287,4852.76245255265,6846.35627222883,"Hood Canal summer chum",4059
"Strait of Juan de Fuca - summer chum salmon",2012,3420.17978475705,4822.3462915284,5658.74315924232,6673.4492376149,9836.28286425891,"Hood Canal summer chum",4975
"Strait of Juan de Fuca - summer chum salmon",2013,5086.98931327588,7920.18479055536,9709.97369673815,11536.1718544903,15854.6258014007,"Hood Canal summer chum",12042
"Strait of Juan de Fuca - summer chum salmon",2014,4864.04189341918,6969.93849408046,8184.1003163354,9585.85883774731,14026.6989973266,"Hood Canal summer chum",7198
"Strait of Juan de Fuca - summer chum salmon",2015,6073.34061291449,9846.12532016851,12214.5261657445,14479.8917185063,19427.2632411652,"Hood Canal summer chum",15532
"Strait of Juan de Fuca - summer chum salmon",2016,4644.39461521317,6885.74785043586,8120.47482181579,9448.51347517393,13306.7457393272,"Hood Canal summer chum",9076
"Strait of Juan de Fuca - summer chum salmon",2017,1774.28715712637,2402.1450331136,2980.93961596645,3854.25342096576,6861.01060004563,"Hood Canal summer chum",2113
"Strait of Juan de Fuca - summer chum salmon",2018,1230.52980568458,1717.59745124673,2099.31407990072,2635.33242570442,4451.99092149586,"Hood Canal summer chum",1567
"Strait of Juan de Fuca - summer chum salmon",2019,2052.13182932404,3125.1515552479,3892.35493939228,4654.86265569993,6160.92726758361,"Hood Canal summer chum",4830
"Strait of Juan de Fuca - summer chum salmon",2020,2182.32582232223,3250.74679956494,3800.63846541065,4435.27954592433,6270.6745315004,"Hood Canal summer chum",3933
