"COMMON_POPULATION_NAME","BROOD_YEAR","Q2.5.","Q25.","Q50.","Q75.","Q97.5.","ESU","NUMBER_OF_SPAWNERS"
"Entiat River - summer Steelhead",1997,21.8292742034036,28.3085008451227,31.3548828756616,35.12082239652,48.5310315501565,"Upper Columbia steelhead",31
"Entiat River - summer Steelhead",1998,26.7691817542224,33.6728041847548,37.4603308019871,42.0033791894435,55.4780363558931,"Upper Columbia steelhead",37
"Entiat River - summer Steelhead",1999,28.7254512972759,35.6802157248516,39.4114161076089,43.9428356528754,59.1635869256847,"Upper Columbia steelhead",38
"Entiat River - summer Steelhead",2000,38.6936300965998,48.0169147217274,52.8569208863287,58.9796859852737,78.11931445256,"Upper Columbia steelhead",51
"Entiat River - summer Steelhead",2001,67.3989992325304,88.1463800854047,97.7219686261725,108.438434517302,135.829213234555,"Upper Columbia steelhead",98
"Entiat River - summer Steelhead",2002,103.372655883533,177.311198895705,215.437834243426,246.376423750407,299.24163031836,"Upper Columbia steelhead",266
"Entiat River - summer Steelhead",2003,83.2310413059674,107.260458515213,118.78552211512,131.697617406712,166.733741960741,"Upper Columbia steelhead",117
"Entiat River - summer Steelhead",2004,73.2887285377449,90.9930382841778,100.694999309599,113.090865739791,150.081162865517,"Upper Columbia steelhead",94
"Entiat River - summer Steelhead",2005,81.3069988131994,104.81240097409,116.386062468851,129.228802204982,167.065994316986,"Upper Columbia steelhead",116
"Entiat River - summer Steelhead",2006,81.8190104969793,109.323408401471,121.6439725615,133.99192067626,167.110617833336,"Upper Columbia steelhead",128
"Entiat River - summer Steelhead",2007,48.8498395410624,59.732808433735,66.7560021805916,77.1997673055058,117.151357905109,"Upper Columbia steelhead",59
"Entiat River - summer Steelhead",2008,76.8028541553118,101.827311453073,114.348450866731,126.433021498621,159.594470757219,"Upper Columbia steelhead",123
"Entiat River - summer Steelhead",2009,83.1204873489294,102.050135951382,112.727234493139,128.003088148808,174.300209561456,"Upper Columbia steelhead",102
