"COMMON_POPULATION_NAME","BROOD_YEAR","Q2.5.","Q25.","Q50.","Q75.","Q97.5.","ESU","NUMBER_OF_SPAWNERS"
"Cascade River - spring Chinook salmon",1999,74.3729670107633,97.7103913445275,115.705147844083,137.998106284483,203.483716807686,"Puget Sound Chinook",83
"Cascade River - spring Chinook salmon",2000,177.567783289467,235.622294614241,269.262375417044,307.832084037282,403.017712813532,"Puget Sound Chinook",273
"Cascade River - spring Chinook salmon",2001,278.6319128754,391.719402817788,461.582553909527,539.011415888801,696.520104736573,"Puget Sound Chinook",625
"Cascade River - spring Chinook salmon",2002,246.299959013043,326.233503910705,371.905136538159,422.839116351896,550.966837969059,"Puget Sound Chinook",340
"Cascade River - spring Chinook salmon",2003,210.107097378782,275.251046680845,315.798308231055,359.769095032998,472.966488034794,"Puget Sound Chinook",298
"Cascade River - spring Chinook salmon",2004,261.559880634833,336.920601847834,384.459166393081,439.207802676456,569.606370874371,"Puget Sound Chinook",380
"Cascade River - spring Chinook salmon",2005,262.461529205644,349.159157764127,398.986839887577,453.188552935974,596.212693508013,"Puget Sound Chinook",420
"Cascade River - spring Chinook salmon",2006,282.628872173389,377.752548693481,433.557033915283,494.750439617416,633.856118653701,"Puget Sound Chinook",478
"Cascade River - spring Chinook salmon",2007,160.927955568232,212.641987275383,242.821649682504,282.826120808691,378.070292304529,"Puget Sound Chinook",223
"Cascade River - spring Chinook salmon",2008,206.770567713098,274.135801670568,314.541552473466,363.578236557818,479.086954132492,"Puget Sound Chinook",284
"Cascade River - spring Chinook salmon",2009,196.427432619871,267.141013953506,310.025984101489,352.77213839104,458.845045827363,"Puget Sound Chinook",338
"Cascade River - spring Chinook salmon",2010,201.807043875137,265.285267383681,305.217189489802,348.577459757531,452.952209549104,"Puget Sound Chinook",330
"Cascade River - spring Chinook salmon",2011,183.550499877036,235.022944444427,269.849550392281,307.950141395574,407.192973087585,"Puget Sound Chinook",265
"Cascade River - spring Chinook salmon",2012,265.59188709249,360.72662988523,418.323817455841,479.605664837829,618.15895538532,"Puget Sound Chinook",488
"Cascade River - spring Chinook salmon",2013,207.847032071865,274.883757431679,311.461225943327,355.77708839809,466.666541119143,"Puget Sound Chinook",310
"Cascade River - spring Chinook salmon",2014,146.987696145589,192.963814719609,223.051410592487,256.268617434416,341.452977442572,"Puget Sound Chinook",225
"Cascade River - spring Chinook salmon",2015,150.326743490171,193.163771123633,219.165589678619,252.765049071572,339.078716009026,"Puget Sound Chinook",188
"Cascade River - spring Chinook salmon",2016,197.838256842043,256.711775787611,291.926123945442,333.044776602648,427.570327081229,"Puget Sound Chinook",295
"Cascade River - spring Chinook salmon",2017,188.137556595471,253.313875627133,289.202882216074,331.318169604623,421.550490448245,"Puget Sound Chinook",323
"Cascade River - spring Chinook salmon",2018,108.927417468099,138.859479652965,158.424664268192,182.922485558075,251.031955991138,"Puget Sound Chinook",128
"Cascade River - spring Chinook salmon",2019,103.942596110085,136.005393927681,157.130020622788,179.306933489236,235.330224848411,"Puget Sound Chinook",180
"Cascade River - spring Chinook salmon",2020,91.6855604741015,118.874618225912,136.259931141018,157.875394037924,214.951250465725,"Puget Sound Chinook",115
"Cascade River - spring Chinook salmon",2021,111.988251128226,143.822656723056,165.884512062814,192.168687901155,260.22859759581,"Puget Sound Chinook",145
"Cascade River - spring Chinook salmon",2022,220.966577183144,301.738149458971,350.558730194252,403.296544847829,524.652779003021,"Puget Sound Chinook",410
"Cascade River - spring Chinook salmon",2023,187.249828448585,261.823755994549,306.308124464044,355.962179189047,479.419247105654,"Puget Sound Chinook",353
"Cascade River - spring Chinook salmon",2024,128.915831186142,209.121444983112,271.927915773148,359.773785168205,622.760519492009,"Puget Sound Chinook",NA
"Cascade River - spring Chinook salmon",2025,34.5539673469057,136.799867781655,277.036988167191,575.246704933002,2333.17189626286,"Puget Sound Chinook",NA
