"Q2.5.","Q25.","Q50.","Q75.","Q97.5.","COMMON_POPULATION_NAME","ESU"
-0.0567981403056246,-0.0160590973004267,0.00429242197500526,0.024921609465755,0.0699197762025619,"Coweeman River - winter Steelhead","Lower Columbia steelhead"
-0.054102965612344,-0.0134762561742063,0.00722523901050815,0.0292093330866207,0.0794143615763198,"East Fork Lewis River - summer Steelhead","Lower Columbia steelhead"
-0.0570279006146577,-0.0174795212537779,0.0024444202826944,0.023751692827372,0.0720725587542233,"East Fork Lewis River - winter Steelhead","Lower Columbia steelhead"
-0.0562718001060013,-0.0177258254750019,0.00350374473551934,0.0268027175141454,0.0736001492964261,"Kalama River - summer Steelhead","Lower Columbia steelhead"
-0.0610487323810102,-0.0193119443522435,0.00161400581139966,0.0228826672715665,0.0716347523553679,"Kalama River - winter Steelhead","Lower Columbia steelhead"
-0.061214550244742,-0.0198068866569501,0.00208224764875716,0.0230303576885713,0.0723488699045342,"Lower Cowlitz River - winter Steelhead","Lower Columbia steelhead"
-0.0592445256605179,-0.0176888628459389,0.00311289497557204,0.0244461066202174,0.0730233838771867,"Lower Gorge Tributaries - winter Steelhead","Lower Columbia steelhead"
-0.0586127836437477,-0.0161840896625597,0.00510611939106767,0.0261049901343442,0.0785106682042514,"North Fork Toutle River - winter Steelhead","Lower Columbia steelhead"
-0.0612969686840989,-0.0201756692973792,0.000863285242414304,0.0224806081402894,0.0670608037041804,"South Fork Toutle River - winter Steelhead","Lower Columbia steelhead"
-0.0580690643753786,-0.0184835551846681,0.00262599516275692,0.02308873972802,0.0709039440096569,"Tilton River - winter Steelhead","Lower Columbia steelhead"
-0.0596168001278932,-0.0164516744720167,0.00483182348497712,0.0266877730041541,0.0781010440611965,"Upper Cowlitz River - winter Steelhead","Lower Columbia steelhead"
-0.0640363068296636,-0.022253239922424,-0.00176097852417216,0.0189574168134073,0.0654630847207675,"Upper Gorge Tributaries - winter Steelhead","Lower Columbia steelhead"
-0.0583189556195138,-0.0160154919339804,0.00485483324078239,0.0274729495489476,0.0774157837902963,"Washougal River - summer Steelhead","Lower Columbia steelhead"
-0.0592236699346221,-0.0177044283761835,0.00307730294767683,0.0253911803409391,0.0745959861177795,"Washougal River - winter Steelhead","Lower Columbia steelhead"
-0.0585788074835283,-0.0180191581945544,0.0023849979456557,0.0237483394349586,0.0747128643996246,"Wind River - summer Steelhead","Lower Columbia steelhead"
