"ESU_DPS","ESU_DPS_COMMONNAME","MAJORPOPGROUP","COMMONPOPNAME2","COMMONNAME","RUN","WATERBODY","SPAWNINGYEAR","final_abundance","final_abundance_data_type","METHODNUMBER","dsid"
"Salmon, chum (Columbia River ESU)","Lower Columbia chum","Gorge","Lower Gorge Tributaries - fall Chum salmon","Chum salmon","Fall","Lower Gorge Tributaries",2002,7954,"NOSAEJ",1,"98ded2de-7a75-4c48-af66-0c62c6ce70be"
"Salmon, chum (Columbia River ESU)","Lower Columbia chum","Gorge","Lower Gorge Tributaries - fall Chum salmon","Chum salmon","Fall","Lower Gorge Tributaries",2003,3381,"NOSAEJ",1,"98ded2de-7a75-4c48-af66-0c62c6ce70be"
"Salmon, chum (Columbia River ESU)","Lower Columbia chum","Gorge","Lower Gorge Tributaries - fall Chum salmon","Chum salmon","Fall","Lower Gorge Tributaries",2004,2103,"NOSAEJ",1,"98ded2de-7a75-4c48-af66-0c62c6ce70be"
"Salmon, chum (Columbia River ESU)","Lower Columbia chum","Gorge","Lower Gorge Tributaries - fall Chum salmon","Chum salmon","Fall","Lower Gorge Tributaries",2005,901,"NOSAEJ",1,"98ded2de-7a75-4c48-af66-0c62c6ce70be"
"Salmon, chum (Columbia River ESU)","Lower Columbia chum","Gorge","Lower Gorge Tributaries - fall Chum salmon","Chum salmon","Fall","Lower Gorge Tributaries",2006,1606,"NOSAEJ",1,"98ded2de-7a75-4c48-af66-0c62c6ce70be"
"Salmon, chum (Columbia River ESU)","Lower Columbia chum","Gorge","Lower Gorge Tributaries - fall Chum salmon","Chum salmon","Fall","Lower Gorge Tributaries",2007,510,"NOSAEJ",1,"98ded2de-7a75-4c48-af66-0c62c6ce70be"
"Salmon, chum (Columbia River ESU)","Lower Columbia chum","Gorge","Lower Gorge Tributaries - fall Chum salmon","Chum salmon","Fall","Lower Gorge Tributaries",2008,576,"NOSAEJ",1,"98ded2de-7a75-4c48-af66-0c62c6ce70be"
"Salmon, chum (Columbia River ESU)","Lower Columbia chum","Gorge","Lower Gorge Tributaries - fall Chum salmon","Chum salmon","Fall","Lower Gorge Tributaries",2009,571,"NOSAEJ",1,"98ded2de-7a75-4c48-af66-0c62c6ce70be"
"Salmon, chum (Columbia River ESU)","Lower Columbia chum","Gorge","Lower Gorge Tributaries - fall Chum salmon","Chum salmon","Fall","Lower Gorge Tributaries",2010,2674,"NOSAEJ",1,"98ded2de-7a75-4c48-af66-0c62c6ce70be"
"Salmon, chum (Columbia River ESU)","Lower Columbia chum","Gorge","Lower Gorge Tributaries - fall Chum salmon","Chum salmon","Fall","Lower Gorge Tributaries",2011,3190,"NOSAEJ",1,"98ded2de-7a75-4c48-af66-0c62c6ce70be"
"Salmon, chum (Columbia River ESU)","Lower Columbia chum","Gorge","Lower Gorge Tributaries - fall Chum salmon","Chum salmon","Fall","Lower Gorge Tributaries",2012,1864,"NOSAEJ",1,"98ded2de-7a75-4c48-af66-0c62c6ce70be"
"Salmon, chum (Columbia River ESU)","Lower Columbia chum","Gorge","Lower Gorge Tributaries - fall Chum salmon","Chum salmon","Fall","Lower Gorge Tributaries",2013,1595,"NOSAEJ",1,"98ded2de-7a75-4c48-af66-0c62c6ce70be"
"Salmon, chum (Columbia River ESU)","Lower Columbia chum","Gorge","Lower Gorge Tributaries - fall Chum salmon","Chum salmon","Fall","Lower Gorge Tributaries",2014,2342,"NOSAEJ",1,"98ded2de-7a75-4c48-af66-0c62c6ce70be"
"Salmon, chum (Columbia River ESU)","Lower Columbia chum","Gorge","Lower Gorge Tributaries - fall Chum salmon","Chum salmon","Fall","Lower Gorge Tributaries",2015,5345,"NOSAEJ",1,"98ded2de-7a75-4c48-af66-0c62c6ce70be"
"Salmon, chum (Columbia River ESU)","Lower Columbia chum","Gorge","Lower Gorge Tributaries - fall Chum salmon","Chum salmon","Fall","Lower Gorge Tributaries",2016,6103,"NOSAEJ",1,"98ded2de-7a75-4c48-af66-0c62c6ce70be"
"Salmon, chum (Columbia River ESU)","Lower Columbia chum","Gorge","Lower Gorge Tributaries - fall Chum salmon","Chum salmon","Fall","Lower Gorge Tributaries",2017,1499,"NOSAEJ",1,"98ded2de-7a75-4c48-af66-0c62c6ce70be"
"Salmon, chum (Columbia River ESU)","Lower Columbia chum","Gorge","Lower Gorge Tributaries - fall Chum salmon","Chum salmon","Fall","Lower Gorge Tributaries",2018,4855,"NOSAEJ",1,"98ded2de-7a75-4c48-af66-0c62c6ce70be"
"Salmon, chum (Columbia River ESU)","Lower Columbia chum","Gorge","Lower Gorge Tributaries - fall Chum salmon","Chum salmon","Fall","Lower Gorge Tributaries",2019,5555,"NOSAEJ",1,"98ded2de-7a75-4c48-af66-0c62c6ce70be"
"Salmon, chum (Columbia River ESU)","Lower Columbia chum","Gorge","Lower Gorge Tributaries - fall Chum salmon","Chum salmon","Fall","Lower Gorge Tributaries",2020,3380,"NOSAEJ",1,"98ded2de-7a75-4c48-af66-0c62c6ce70be"
"Salmon, chum (Columbia River ESU)","Lower Columbia chum","Gorge","Lower Gorge Tributaries - fall Chum salmon","Chum salmon","Fall","Lower Gorge Tributaries",2021,8828,"NOSAEJ",1,"98ded2de-7a75-4c48-af66-0c62c6ce70be"
"Salmon, chum (Columbia River ESU)","Lower Columbia chum","Gorge","Lower Gorge Tributaries - fall Chum salmon","Chum salmon","Fall","Lower Gorge Tributaries",2022,7224,"NOSAEJ",1,"98ded2de-7a75-4c48-af66-0c62c6ce70be"
"Salmon, chum (Columbia River ESU)","Lower Columbia chum","Gorge","Lower Gorge Tributaries - fall Chum salmon","Chum salmon","Fall","Lower Gorge Tributaries",2023,8486,"NOSAEJ",1,"98ded2de-7a75-4c48-af66-0c62c6ce70be"
"Salmon, chum (Columbia River ESU)","Lower Columbia chum","Gorge","Upper Gorge Tributaries - fall Chum salmon","Chum salmon","Fall","Upper Gorge Tributaries",1999,43,"NOSAEJ",1,"6279d00b-7ae6-4580-8c58-68a42b41ae17"
"Salmon, chum (Columbia River ESU)","Lower Columbia chum","Gorge","Upper Gorge Tributaries - fall Chum salmon","Chum salmon","Fall","Upper Gorge Tributaries",2000,17,"NOSAEJ",1,"6279d00b-7ae6-4580-8c58-68a42b41ae17"
"Salmon, chum (Columbia River ESU)","Lower Columbia chum","Gorge","Upper Gorge Tributaries - fall Chum salmon","Chum salmon","Fall","Upper Gorge Tributaries",2001,29,"NOSAEJ",1,"6279d00b-7ae6-4580-8c58-68a42b41ae17"
"Salmon, chum (Columbia River ESU)","Lower Columbia chum","Gorge","Upper Gorge Tributaries - fall Chum salmon","Chum salmon","Fall","Upper Gorge Tributaries",2002,98,"NOSAEJ",1,"6279d00b-7ae6-4580-8c58-68a42b41ae17"
"Salmon, chum (Columbia River ESU)","Lower Columbia chum","Gorge","Upper Gorge Tributaries - fall Chum salmon","Chum salmon","Fall","Upper Gorge Tributaries",2003,411,"NOSAEJ",1,"6279d00b-7ae6-4580-8c58-68a42b41ae17"
"Salmon, chum (Columbia River ESU)","Lower Columbia chum","Gorge","Upper Gorge Tributaries - fall Chum salmon","Chum salmon","Fall","Upper Gorge Tributaries",2004,42,"NOSAEJ",1,"6279d00b-7ae6-4580-8c58-68a42b41ae17"
"Salmon, chum (Columbia River ESU)","Lower Columbia chum","Gorge","Upper Gorge Tributaries - fall Chum salmon","Chum salmon","Fall","Upper Gorge Tributaries",2005,139,"NOSAEJ",1,"6279d00b-7ae6-4580-8c58-68a42b41ae17"
"Salmon, chum (Columbia River ESU)","Lower Columbia chum","Gorge","Upper Gorge Tributaries - fall Chum salmon","Chum salmon","Fall","Upper Gorge Tributaries",2006,165,"NOSAEJ",1,"6279d00b-7ae6-4580-8c58-68a42b41ae17"
"Salmon, chum (Columbia River ESU)","Lower Columbia chum","Gorge","Upper Gorge Tributaries - fall Chum salmon","Chum salmon","Fall","Upper Gorge Tributaries",2007,142,"NOSAEJ",1,"6279d00b-7ae6-4580-8c58-68a42b41ae17"
"Salmon, chum (Columbia River ESU)","Lower Columbia chum","Gorge","Upper Gorge Tributaries - fall Chum salmon","Chum salmon","Fall","Upper Gorge Tributaries",2008,75,"NOSAEJ",1,"6279d00b-7ae6-4580-8c58-68a42b41ae17"
"Salmon, chum (Columbia River ESU)","Lower Columbia chum","Gorge","Upper Gorge Tributaries - fall Chum salmon","Chum salmon","Fall","Upper Gorge Tributaries",2009,109,"NOSAEJ",1,"6279d00b-7ae6-4580-8c58-68a42b41ae17"
"Salmon, chum (Columbia River ESU)","Lower Columbia chum","Gorge","Upper Gorge Tributaries - fall Chum salmon","Chum salmon","Fall","Upper Gorge Tributaries",2010,124,"NOSAEJ",1,"6279d00b-7ae6-4580-8c58-68a42b41ae17"
"Salmon, chum (Columbia River ESU)","Lower Columbia chum","Gorge","Upper Gorge Tributaries - fall Chum salmon","Chum salmon","Fall","Upper Gorge Tributaries",2011,50,"NOSAEJ",1,"6279d00b-7ae6-4580-8c58-68a42b41ae17"
"Salmon, chum (Columbia River ESU)","Lower Columbia chum","Gorge","Upper Gorge Tributaries - fall Chum salmon","Chum salmon","Fall","Upper Gorge Tributaries",2012,65,"NOSAEJ",1,"6279d00b-7ae6-4580-8c58-68a42b41ae17"
"Salmon, chum (Columbia River ESU)","Lower Columbia chum","Gorge","Upper Gorge Tributaries - fall Chum salmon","Chum salmon","Fall","Upper Gorge Tributaries",2013,167,"NOSAEJ",1,"6279d00b-7ae6-4580-8c58-68a42b41ae17"
"Salmon, chum (Columbia River ESU)","Lower Columbia chum","Gorge","Upper Gorge Tributaries - fall Chum salmon","Chum salmon","Fall","Upper Gorge Tributaries",2014,122,"NOSAEJ",1,"6279d00b-7ae6-4580-8c58-68a42b41ae17"
"Salmon, chum (Columbia River ESU)","Lower Columbia chum","Gorge","Upper Gorge Tributaries - fall Chum salmon","Chum salmon","Fall","Upper Gorge Tributaries",2015,176,"NOSAEJ",1,"6279d00b-7ae6-4580-8c58-68a42b41ae17"
"Salmon, chum (Columbia River ESU)","Lower Columbia chum","Gorge","Upper Gorge Tributaries - fall Chum salmon","Chum salmon","Fall","Upper Gorge Tributaries",2016,47,"NOSAEJ",1,"6279d00b-7ae6-4580-8c58-68a42b41ae17"
"Salmon, chum (Columbia River ESU)","Lower Columbia chum","Gorge","Upper Gorge Tributaries - fall Chum salmon","Chum salmon","Fall","Upper Gorge Tributaries",2017,21,"NOSAEJ",1,"6279d00b-7ae6-4580-8c58-68a42b41ae17"
"Salmon, chum (Columbia River ESU)","Lower Columbia chum","Gorge","Upper Gorge Tributaries - fall Chum salmon","Chum salmon","Fall","Upper Gorge Tributaries",2018,180,"NOSAEJ",1,"6279d00b-7ae6-4580-8c58-68a42b41ae17"
"Salmon, chum (Columbia River ESU)","Lower Columbia chum","Gorge","Upper Gorge Tributaries - fall Chum salmon","Chum salmon","Fall","Upper Gorge Tributaries",2019,316,"NOSAEJ",1,"6279d00b-7ae6-4580-8c58-68a42b41ae17"
"Salmon, chum (Columbia River ESU)","Lower Columbia chum","Gorge","Upper Gorge Tributaries - fall Chum salmon","Chum salmon","Fall","Upper Gorge Tributaries",2020,193,"NOSAEJ",1,"6279d00b-7ae6-4580-8c58-68a42b41ae17"
"Salmon, chum (Columbia River ESU)","Lower Columbia chum","Gorge","Upper Gorge Tributaries - fall Chum salmon","Chum salmon","Fall","Upper Gorge Tributaries",2021,333,"NOSAEJ",1,"6279d00b-7ae6-4580-8c58-68a42b41ae17"
"Salmon, chum (Columbia River ESU)","Lower Columbia chum","Gorge","Upper Gorge Tributaries - fall Chum salmon","Chum salmon","Fall","Upper Gorge Tributaries",2022,299,"NOSAEJ",1,"6279d00b-7ae6-4580-8c58-68a42b41ae17"
"Salmon, chum (Columbia River ESU)","Lower Columbia chum","Gorge","Upper Gorge Tributaries - fall Chum salmon","Chum salmon","Fall","Upper Gorge Tributaries",2023,615,"NOSAEJ",1,"6279d00b-7ae6-4580-8c58-68a42b41ae17"
"Salmon, chum (Columbia River ESU)","Lower Columbia chum","Cascade","Washougal River - fall Chum salmon","Chum salmon","Fall","Washougal River",2002,3145,"NOSAEJ",1,"2965f92c-085d-453e-a438-a08f4cb7f293"
"Salmon, chum (Columbia River ESU)","Lower Columbia chum","Cascade","Washougal River - fall Chum salmon","Chum salmon","Fall","Washougal River",2003,2932,"NOSAEJ",1,"2965f92c-085d-453e-a438-a08f4cb7f293"
"Salmon, chum (Columbia River ESU)","Lower Columbia chum","Cascade","Washougal River - fall Chum salmon","Chum salmon","Fall","Washougal River",2004,2324,"NOSAEJ",1,"2965f92c-085d-453e-a438-a08f4cb7f293"
"Salmon, chum (Columbia River ESU)","Lower Columbia chum","Cascade","Washougal River - fall Chum salmon","Chum salmon","Fall","Washougal River",2005,902,"NOSAEJ",1,"2965f92c-085d-453e-a438-a08f4cb7f293"
"Salmon, chum (Columbia River ESU)","Lower Columbia chum","Cascade","Washougal River - fall Chum salmon","Chum salmon","Fall","Washougal River",2006,869,"NOSAEJ",1,"2965f92c-085d-453e-a438-a08f4cb7f293"
"Salmon, chum (Columbia River ESU)","Lower Columbia chum","Cascade","Washougal River - fall Chum salmon","Chum salmon","Fall","Washougal River",2007,576,"NOSAEJ",1,"2965f92c-085d-453e-a438-a08f4cb7f293"
"Salmon, chum (Columbia River ESU)","Lower Columbia chum","Cascade","Washougal River - fall Chum salmon","Chum salmon","Fall","Washougal River",2008,644,"NOSAEJ",1,"2965f92c-085d-453e-a438-a08f4cb7f293"
"Salmon, chum (Columbia River ESU)","Lower Columbia chum","Cascade","Washougal River - fall Chum salmon","Chum salmon","Fall","Washougal River",2009,1118,"NOSAEJ",1,"2965f92c-085d-453e-a438-a08f4cb7f293"
"Salmon, chum (Columbia River ESU)","Lower Columbia chum","Cascade","Washougal River - fall Chum salmon","Chum salmon","Fall","Washougal River",2010,2148,"NOSAEJ",1,"2965f92c-085d-453e-a438-a08f4cb7f293"
"Salmon, chum (Columbia River ESU)","Lower Columbia chum","Cascade","Washougal River - fall Chum salmon","Chum salmon","Fall","Washougal River",2011,4801,"NOSAEJ",1,"2965f92c-085d-453e-a438-a08f4cb7f293"
"Salmon, chum (Columbia River ESU)","Lower Columbia chum","Cascade","Washougal River - fall Chum salmon","Chum salmon","Fall","Washougal River",2012,2498,"NOSAEJ",1,"2965f92c-085d-453e-a438-a08f4cb7f293"
"Salmon, chum (Columbia River ESU)","Lower Columbia chum","Cascade","Washougal River - fall Chum salmon","Chum salmon","Fall","Washougal River",2013,1364,"NOSAEJ",1,"2965f92c-085d-453e-a438-a08f4cb7f293"
"Salmon, chum (Columbia River ESU)","Lower Columbia chum","Cascade","Washougal River - fall Chum salmon","Chum salmon","Fall","Washougal River",2014,1387,"NOSAEJ",1,"2965f92c-085d-453e-a438-a08f4cb7f293"
"Salmon, chum (Columbia River ESU)","Lower Columbia chum","Cascade","Washougal River - fall Chum salmon","Chum salmon","Fall","Washougal River",2015,4694,"NOSAEJ",1,"2965f92c-085d-453e-a438-a08f4cb7f293"
"Salmon, chum (Columbia River ESU)","Lower Columbia chum","Cascade","Washougal River - fall Chum salmon","Chum salmon","Fall","Washougal River",2016,5062,"NOSAEJ",1,"2965f92c-085d-453e-a438-a08f4cb7f293"
"Salmon, chum (Columbia River ESU)","Lower Columbia chum","Cascade","Washougal River - fall Chum salmon","Chum salmon","Fall","Washougal River",2017,1570,"NOSAEJ",1,"2965f92c-085d-453e-a438-a08f4cb7f293"
"Salmon, chum (Columbia River ESU)","Lower Columbia chum","Cascade","Washougal River - fall Chum salmon","Chum salmon","Fall","Washougal River",2018,2484,"NOSAEJ",1,"2965f92c-085d-453e-a438-a08f4cb7f293"
"Salmon, chum (Columbia River ESU)","Lower Columbia chum","Cascade","Washougal River - fall Chum salmon","Chum salmon","Fall","Washougal River",2019,1326,"NOSAEJ",1,"2965f92c-085d-453e-a438-a08f4cb7f293"
"Salmon, chum (Columbia River ESU)","Lower Columbia chum","Cascade","Washougal River - fall Chum salmon","Chum salmon","Fall","Washougal River",2020,2242,"NOSAEJ",1,"2965f92c-085d-453e-a438-a08f4cb7f293"
"Salmon, chum (Columbia River ESU)","Lower Columbia chum","Cascade","Washougal River - fall Chum salmon","Chum salmon","Fall","Washougal River",2021,3527,"NOSAEJ",1,"2965f92c-085d-453e-a438-a08f4cb7f293"
"Salmon, chum (Columbia River ESU)","Lower Columbia chum","Cascade","Washougal River - fall Chum salmon","Chum salmon","Fall","Washougal River",2022,4135,"NOSAEJ",1,"2965f92c-085d-453e-a438-a08f4cb7f293"
"Salmon, chum (Hood Canal summer-run ESU)","Hood Canal summer chum","Hood Canal","Hood Canal - summer chum salmon","Chum salmon","Summer","Hood Canal",1999,2470,"NOSAEJ",1,"de3c7ff0-ca09-47c5-9e7b-fcd1df8683a8"
"Salmon, chum (Hood Canal summer-run ESU)","Hood Canal summer chum","Hood Canal","Hood Canal - summer chum salmon","Chum salmon","Summer","Hood Canal",2000,8281,"NOSAEJ",1,"de3c7ff0-ca09-47c5-9e7b-fcd1df8683a8"
"Salmon, chum (Hood Canal summer-run ESU)","Hood Canal summer chum","Hood Canal","Hood Canal - summer chum salmon","Chum salmon","Summer","Hood Canal",2001,7204,"NOSAEJ",1,"de3c7ff0-ca09-47c5-9e7b-fcd1df8683a8"
"Salmon, chum (Hood Canal summer-run ESU)","Hood Canal summer chum","Hood Canal","Hood Canal - summer chum salmon","Chum salmon","Summer","Hood Canal",2002,6859,"NOSAEJ",1,"de3c7ff0-ca09-47c5-9e7b-fcd1df8683a8"
"Salmon, chum (Hood Canal summer-run ESU)","Hood Canal summer chum","Hood Canal","Hood Canal - summer chum salmon","Chum salmon","Summer","Hood Canal",2003,27335,"NOSAEJ",1,"de3c7ff0-ca09-47c5-9e7b-fcd1df8683a8"
"Salmon, chum (Hood Canal summer-run ESU)","Hood Canal summer chum","Hood Canal","Hood Canal - summer chum salmon","Chum salmon","Summer","Hood Canal",2004,60374,"NOSAEJ",1,"de3c7ff0-ca09-47c5-9e7b-fcd1df8683a8"
"Salmon, chum (Hood Canal summer-run ESU)","Hood Canal summer chum","Hood Canal","Hood Canal - summer chum salmon","Chum salmon","Summer","Hood Canal",2005,11348,"NOSAEJ",1,"de3c7ff0-ca09-47c5-9e7b-fcd1df8683a8"
"Salmon, chum (Hood Canal summer-run ESU)","Hood Canal summer chum","Hood Canal","Hood Canal - summer chum salmon","Chum salmon","Summer","Hood Canal",2006,21389,"NOSAEJ",1,"de3c7ff0-ca09-47c5-9e7b-fcd1df8683a8"
"Salmon, chum (Hood Canal summer-run ESU)","Hood Canal summer chum","Hood Canal","Hood Canal - summer chum salmon","Chum salmon","Summer","Hood Canal",2007,9376,"NOSAEJ",1,"de3c7ff0-ca09-47c5-9e7b-fcd1df8683a8"
"Salmon, chum (Hood Canal summer-run ESU)","Hood Canal summer chum","Hood Canal","Hood Canal - summer chum salmon","Chum salmon","Summer","Hood Canal",2008,13573,"NOSAEJ",1,"de3c7ff0-ca09-47c5-9e7b-fcd1df8683a8"
"Salmon, chum (Hood Canal summer-run ESU)","Hood Canal summer chum","Hood Canal","Hood Canal - summer chum salmon","Chum salmon","Summer","Hood Canal",2009,6570,"NOSAEJ",1,"de3c7ff0-ca09-47c5-9e7b-fcd1df8683a8"
"Salmon, chum (Hood Canal summer-run ESU)","Hood Canal summer chum","Hood Canal","Hood Canal - summer chum salmon","Chum salmon","Summer","Hood Canal",2010,11294,"NOSAEJ",1,"de3c7ff0-ca09-47c5-9e7b-fcd1df8683a8"
"Salmon, chum (Hood Canal summer-run ESU)","Hood Canal summer chum","Hood Canal","Hood Canal - summer chum salmon","Chum salmon","Summer","Hood Canal",2011,6568,"NOSAEJ",1,"de3c7ff0-ca09-47c5-9e7b-fcd1df8683a8"
"Salmon, chum (Hood Canal summer-run ESU)","Hood Canal summer chum","Hood Canal","Hood Canal - summer chum salmon","Chum salmon","Summer","Hood Canal",2012,26501,"NOSAEJ",1,"de3c7ff0-ca09-47c5-9e7b-fcd1df8683a8"
"Salmon, chum (Hood Canal summer-run ESU)","Hood Canal summer chum","Hood Canal","Hood Canal - summer chum salmon","Chum salmon","Summer","Hood Canal",2013,19965,"NOSAEJ",1,"de3c7ff0-ca09-47c5-9e7b-fcd1df8683a8"
"Salmon, chum (Hood Canal summer-run ESU)","Hood Canal summer chum","Hood Canal","Hood Canal - summer chum salmon","Chum salmon","Summer","Hood Canal",2014,26830,"NOSAEJ",1,"de3c7ff0-ca09-47c5-9e7b-fcd1df8683a8"
"Salmon, chum (Hood Canal summer-run ESU)","Hood Canal summer chum","Hood Canal","Hood Canal - summer chum salmon","Chum salmon","Summer","Hood Canal",2015,31294,"NOSAEJ",1,"de3c7ff0-ca09-47c5-9e7b-fcd1df8683a8"
"Salmon, chum (Hood Canal summer-run ESU)","Hood Canal summer chum","Hood Canal","Hood Canal - summer chum salmon","Chum salmon","Summer","Hood Canal",2016,47366,"NOSAEJ",1,"de3c7ff0-ca09-47c5-9e7b-fcd1df8683a8"
"Salmon, chum (Hood Canal summer-run ESU)","Hood Canal summer chum","Hood Canal","Hood Canal - summer chum salmon","Chum salmon","Summer","Hood Canal",2017,53470,"NOSAEJ",1,"de3c7ff0-ca09-47c5-9e7b-fcd1df8683a8"
"Salmon, chum (Hood Canal summer-run ESU)","Hood Canal summer chum","Hood Canal","Hood Canal - summer chum salmon","Chum salmon","Summer","Hood Canal",2018,12201,"NOSAEJ",1,"de3c7ff0-ca09-47c5-9e7b-fcd1df8683a8"
"Salmon, chum (Hood Canal summer-run ESU)","Hood Canal summer chum","Hood Canal","Hood Canal - summer chum salmon","Chum salmon","Summer","Hood Canal",2019,7435,"NOSAEJ",1,"de3c7ff0-ca09-47c5-9e7b-fcd1df8683a8"
"Salmon, chum (Hood Canal summer-run ESU)","Hood Canal summer chum","Hood Canal","Hood Canal - summer chum salmon","Chum salmon","Summer","Hood Canal",2020,8478,"NOSAEJ",1,"de3c7ff0-ca09-47c5-9e7b-fcd1df8683a8"
"Salmon, chum (Hood Canal summer-run ESU)","Hood Canal summer chum","Hood Canal","Hood Canal - summer chum salmon","Chum salmon","Summer","Hood Canal",2021,16949,"NOSAEJ",1,"de3c7ff0-ca09-47c5-9e7b-fcd1df8683a8"
"Salmon, chum (Hood Canal summer-run ESU)","Hood Canal summer chum","Hood Canal","Hood Canal - summer chum salmon","Chum salmon","Summer","Hood Canal",2022,31277,"NOSAEJ",1,"de3c7ff0-ca09-47c5-9e7b-fcd1df8683a8"
"Salmon, chum (Hood Canal summer-run ESU)","Hood Canal summer chum","Hood Canal","Hood Canal - summer chum salmon","Chum salmon","Summer","Hood Canal",2023,18532,"NOSAEJ",1,"de3c7ff0-ca09-47c5-9e7b-fcd1df8683a8"
"Salmon, chum (Hood Canal summer-run ESU)","Hood Canal summer chum","Hood Canal","Strait of Juan de Fuca - summer chum salmon","Chum salmon","Summer","Strait of Juan de Fuca tributaries",1999,155,"NOSAEJ",1,"4b26deb4-a4bd-491b-9416-7f3fc0f3a3c0"
"Salmon, chum (Hood Canal summer-run ESU)","Hood Canal summer chum","Hood Canal","Strait of Juan de Fuca - summer chum salmon","Chum salmon","Summer","Strait of Juan de Fuca tributaries",2000,507,"NOSAEJ",1,"4b26deb4-a4bd-491b-9416-7f3fc0f3a3c0"
"Salmon, chum (Hood Canal summer-run ESU)","Hood Canal summer chum","Hood Canal","Strait of Juan de Fuca - summer chum salmon","Chum salmon","Summer","Strait of Juan de Fuca tributaries",2001,1473,"NOSAEJ",1,"4b26deb4-a4bd-491b-9416-7f3fc0f3a3c0"
"Salmon, chum (Hood Canal summer-run ESU)","Hood Canal summer chum","Hood Canal","Strait of Juan de Fuca - summer chum salmon","Chum salmon","Summer","Strait of Juan de Fuca tributaries",2002,4220,"NOSAEJ",1,"4b26deb4-a4bd-491b-9416-7f3fc0f3a3c0"
"Salmon, chum (Hood Canal summer-run ESU)","Hood Canal summer chum","Hood Canal","Strait of Juan de Fuca - summer chum salmon","Chum salmon","Summer","Strait of Juan de Fuca tributaries",2003,4281,"NOSAEJ",1,"4b26deb4-a4bd-491b-9416-7f3fc0f3a3c0"
"Salmon, chum (Hood Canal summer-run ESU)","Hood Canal summer chum","Hood Canal","Strait of Juan de Fuca - summer chum salmon","Chum salmon","Summer","Strait of Juan de Fuca tributaries",2004,5671,"NOSAEJ",1,"4b26deb4-a4bd-491b-9416-7f3fc0f3a3c0"
"Salmon, chum (Hood Canal summer-run ESU)","Hood Canal summer chum","Hood Canal","Strait of Juan de Fuca - summer chum salmon","Chum salmon","Summer","Strait of Juan de Fuca tributaries",2005,5999,"NOSAEJ",1,"4b26deb4-a4bd-491b-9416-7f3fc0f3a3c0"
"Salmon, chum (Hood Canal summer-run ESU)","Hood Canal summer chum","Hood Canal","Strait of Juan de Fuca - summer chum salmon","Chum salmon","Summer","Strait of Juan de Fuca tributaries",2006,6372,"NOSAEJ",1,"4b26deb4-a4bd-491b-9416-7f3fc0f3a3c0"
"Salmon, chum (Hood Canal summer-run ESU)","Hood Canal summer chum","Hood Canal","Strait of Juan de Fuca - summer chum salmon","Chum salmon","Summer","Strait of Juan de Fuca tributaries",2007,3011,"NOSAEJ",1,"4b26deb4-a4bd-491b-9416-7f3fc0f3a3c0"
"Salmon, chum (Hood Canal summer-run ESU)","Hood Canal summer chum","Hood Canal","Strait of Juan de Fuca - summer chum salmon","Chum salmon","Summer","Strait of Juan de Fuca tributaries",2008,3011,"NOSAEJ",1,"4b26deb4-a4bd-491b-9416-7f3fc0f3a3c0"
"Salmon, chum (Hood Canal summer-run ESU)","Hood Canal summer chum","Hood Canal","Strait of Juan de Fuca - summer chum salmon","Chum salmon","Summer","Strait of Juan de Fuca tributaries",2009,2659,"NOSAEJ",1,"4b26deb4-a4bd-491b-9416-7f3fc0f3a3c0"
"Salmon, chum (Hood Canal summer-run ESU)","Hood Canal summer chum","Hood Canal","Strait of Juan de Fuca - summer chum salmon","Chum salmon","Summer","Strait of Juan de Fuca tributaries",2010,5923,"NOSAEJ",1,"4b26deb4-a4bd-491b-9416-7f3fc0f3a3c0"
"Salmon, chum (Hood Canal summer-run ESU)","Hood Canal summer chum","Hood Canal","Strait of Juan de Fuca - summer chum salmon","Chum salmon","Summer","Strait of Juan de Fuca tributaries",2011,4059,"NOSAEJ",1,"4b26deb4-a4bd-491b-9416-7f3fc0f3a3c0"
"Salmon, chum (Hood Canal summer-run ESU)","Hood Canal summer chum","Hood Canal","Strait of Juan de Fuca - summer chum salmon","Chum salmon","Summer","Strait of Juan de Fuca tributaries",2012,4975,"NOSAEJ",1,"4b26deb4-a4bd-491b-9416-7f3fc0f3a3c0"
"Salmon, chum (Hood Canal summer-run ESU)","Hood Canal summer chum","Hood Canal","Strait of Juan de Fuca - summer chum salmon","Chum salmon","Summer","Strait of Juan de Fuca tributaries",2013,12042,"NOSAEJ",1,"4b26deb4-a4bd-491b-9416-7f3fc0f3a3c0"
"Salmon, chum (Hood Canal summer-run ESU)","Hood Canal summer chum","Hood Canal","Strait of Juan de Fuca - summer chum salmon","Chum salmon","Summer","Strait of Juan de Fuca tributaries",2014,7198,"NOSAEJ",1,"4b26deb4-a4bd-491b-9416-7f3fc0f3a3c0"
"Salmon, chum (Hood Canal summer-run ESU)","Hood Canal summer chum","Hood Canal","Strait of Juan de Fuca - summer chum salmon","Chum salmon","Summer","Strait of Juan de Fuca tributaries",2015,15532,"NOSAEJ",1,"4b26deb4-a4bd-491b-9416-7f3fc0f3a3c0"
"Salmon, chum (Hood Canal summer-run ESU)","Hood Canal summer chum","Hood Canal","Strait of Juan de Fuca - summer chum salmon","Chum salmon","Summer","Strait of Juan de Fuca tributaries",2016,9076,"NOSAEJ",1,"4b26deb4-a4bd-491b-9416-7f3fc0f3a3c0"
