"ESU","MAJOR_POPULATION_GROUP","COMMON_POPULATION_NAME","SPECIES","RUN_TIMING","STREAM_NAME","BROOD_YEAR","NUMBER_OF_SPAWNERS","FRACWILD","CATCH","AGE_1_RETURNS","AGE_2_RETURNS","AGE_3_RETURNS","AGE_4_RETURNS","AGE_5_RETURNS","AGE_6_RETURNS","AGE_7_RETURNS"
"Lower Columbia Chinook","Coastal","Grays and Chinook Rivers - fall Chinook salmon","Chinook salmon","Fall","Grays River",2011,69,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia Chinook","Coastal","Grays and Chinook Rivers - fall Chinook salmon","Chinook salmon","Fall","Grays River",2012,24,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia Chinook","Coastal","Grays and Chinook Rivers - fall Chinook salmon","Chinook salmon","Fall","Grays River",2013,176,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia Chinook","Coastal","Grays and Chinook Rivers - fall Chinook salmon","Chinook salmon","Fall","Grays River",2014,153,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia Chinook","Coastal","Grays and Chinook Rivers - fall Chinook salmon","Chinook salmon","Fall","Grays River",2015,136,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia Chinook","Coastal","Grays and Chinook Rivers - fall Chinook salmon","Chinook salmon","Fall","Grays River",2016,87,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia Chinook","Coastal","Grays and Chinook Rivers - fall Chinook salmon","Chinook salmon","Fall","Grays River",2017,232,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia Chinook","Coastal","Grays and Chinook Rivers - fall Chinook salmon","Chinook salmon","Fall","Grays River",2018,123,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia Chinook","Coastal","Grays and Chinook Rivers - fall Chinook salmon","Chinook salmon","Fall","Grays River",2019,83,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia Chinook","Coastal","Grays and Chinook Rivers - fall Chinook salmon","Chinook salmon","Fall","Grays River",2020,115,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia Chinook","Coastal","Grays and Chinook Rivers - fall Chinook salmon","Chinook salmon","Fall","Grays River",2021,89,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia Chinook","Coastal","Grays and Chinook Rivers - fall Chinook salmon","Chinook salmon","Fall","Grays River",2022,53,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia Chinook","Coastal","Grays and Chinook Rivers - fall Chinook salmon","Chinook salmon","Fall","Grays River",2023,192,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia Chinook","Cascade","Kalama River - fall Chinook salmon","Chinook salmon","Fall","Kalama River",2010,674,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia Chinook","Cascade","Kalama River - fall Chinook salmon","Chinook salmon","Fall","Kalama River",2011,443,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia Chinook","Cascade","Kalama River - fall Chinook salmon","Chinook salmon","Fall","Kalama River",2012,439,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia Chinook","Cascade","Kalama River - fall Chinook salmon","Chinook salmon","Fall","Kalama River",2013,1080,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia Chinook","Cascade","Kalama River - fall Chinook salmon","Chinook salmon","Fall","Kalama River",2014,845,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia Chinook","Cascade","Kalama River - fall Chinook salmon","Chinook salmon","Fall","Kalama River",2015,2889,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia Chinook","Cascade","Kalama River - fall Chinook salmon","Chinook salmon","Fall","Kalama River",2016,2554,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia Chinook","Cascade","Kalama River - fall Chinook salmon","Chinook salmon","Fall","Kalama River",2017,1788,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia Chinook","Cascade","Kalama River - fall Chinook salmon","Chinook salmon","Fall","Kalama River",2018,1545,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia Chinook","Cascade","Kalama River - fall Chinook salmon","Chinook salmon","Fall","Kalama River",2019,1530,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia Chinook","Cascade","Kalama River - fall Chinook salmon","Chinook salmon","Fall","Kalama River",2020,2555,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia Chinook","Cascade","Kalama River - fall Chinook salmon","Chinook salmon","Fall","Kalama River",2021,1923,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia Chinook","Cascade","Kalama River - fall Chinook salmon","Chinook salmon","Fall","Kalama River",2022,2330,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia Chinook","Cascade","Kalama River - fall Chinook salmon","Chinook salmon","Fall","Kalama River",2023,2383,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia Chinook","Cascade","Kalama River - spring Chinook salmon","Chinook salmon","Spring","Kalama River",2007,37,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia Chinook","Cascade","Kalama River - spring Chinook salmon","Chinook salmon","Spring","Kalama River",2008,59,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia Chinook","Cascade","Kalama River - spring Chinook salmon","Chinook salmon","Spring","Kalama River",2009,80,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia Chinook","Cascade","Kalama River - spring Chinook salmon","Chinook salmon","Spring","Kalama River",2010,46,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia Chinook","Cascade","Kalama River - spring Chinook salmon","Chinook salmon","Spring","Kalama River",2011,172,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia Chinook","Cascade","Kalama River - spring Chinook salmon","Chinook salmon","Spring","Kalama River",2012,81,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia Chinook","Cascade","Kalama River - spring Chinook salmon","Chinook salmon","Spring","Kalama River",2013,107,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia Chinook","Cascade","Kalama River - spring Chinook salmon","Chinook salmon","Spring","Kalama River",2014,55,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia Chinook","Cascade","Kalama River - spring Chinook salmon","Chinook salmon","Spring","Kalama River",2015,31,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia Chinook","Cascade","Kalama River - spring Chinook salmon","Chinook salmon","Spring","Kalama River",2016,28,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia Chinook","Cascade","Kalama River - spring Chinook salmon","Chinook salmon","Spring","Kalama River",2017,60,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia Chinook","Cascade","Kalama River - spring Chinook salmon","Chinook salmon","Spring","Kalama River",2018,57,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia Chinook","Cascade","Kalama River - spring Chinook salmon","Chinook salmon","Spring","Kalama River",2019,52,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia Chinook","Cascade","Kalama River - spring Chinook salmon","Chinook salmon","Spring","Kalama River",2020,73,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia Chinook","Cascade","Kalama River - spring Chinook salmon","Chinook salmon","Spring","Kalama River",2021,85,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia Chinook","Cascade","Kalama River - spring Chinook salmon","Chinook salmon","Spring","Kalama River",2022,183,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia Chinook","Cascade","Kalama River - spring Chinook salmon","Chinook salmon","Spring","Kalama River",2023,86,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia Chinook","Cascade","Lewis River - fall Chinook salmon","Chinook salmon","Fall","Lewis River",2010,1583,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia Chinook","Cascade","Lewis River - fall Chinook salmon","Chinook salmon","Fall","Lewis River",2011,1672,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia Chinook","Cascade","Lewis River - fall Chinook salmon","Chinook salmon","Fall","Lewis River",2012,1320,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia Chinook","Cascade","Lewis River - fall Chinook salmon","Chinook salmon","Fall","Lewis River",2015,3476,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia Chinook","Cascade","Lewis River - fall Chinook salmon","Chinook salmon","Fall","Lewis River",2016,2568,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia Chinook","Cascade","Lewis River - fall Chinook salmon","Chinook salmon","Fall","Lewis River",2017,2419,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia Chinook","Cascade","Lewis River - fall Chinook salmon","Chinook salmon","Fall","Lewis River",2018,1150,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia Chinook","Cascade","Lewis River - fall Chinook salmon","Chinook salmon","Fall","Lewis River",2019,1657,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia Chinook","Cascade","Lewis River - fall Chinook salmon","Chinook salmon","Fall","Lewis River",2020,4220,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia Chinook","Cascade","Lewis River - fall Chinook salmon","Chinook salmon","Fall","Lewis River",2021,2164,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia Chinook","Cascade","Lewis River - fall Chinook salmon","Chinook salmon","Fall","Lewis River",2022,3328,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia Chinook","Cascade","Lewis River - fall Chinook salmon","Chinook salmon","Fall","Lewis River",2023,2440,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia Chinook","Cascade","Lewis River - late fall Chinook salmon","Chinook salmon","Fall","Lewis River",2013,17478,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia Chinook","Cascade","Lewis River - late fall Chinook salmon","Chinook salmon","Fall","Lewis River",2014,19928,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia Chinook","Cascade","Lewis River - late fall Chinook salmon","Chinook salmon","Fall","Lewis River",2015,18835,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia Chinook","Cascade","Lewis River - late fall Chinook salmon","Chinook salmon","Fall","Lewis River",2016,9236,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia Chinook","Cascade","Lewis River - late fall Chinook salmon","Chinook salmon","Fall","Lewis River",2017,7415,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia Chinook","Cascade","Lewis River - late fall Chinook salmon","Chinook salmon","Fall","Lewis River",2018,5034,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia Chinook","Cascade","Lewis River - late fall Chinook salmon","Chinook salmon","Fall","Lewis River",2019,12070,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia Chinook","Cascade","Lewis River - late fall Chinook salmon","Chinook salmon","Fall","Lewis River",2020,25987,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia Chinook","Cascade","Lewis River - late fall Chinook salmon","Chinook salmon","Fall","Lewis River",2021,12809,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia Chinook","Cascade","Lewis River - late fall Chinook salmon","Chinook salmon","Fall","Lewis River",2022,7013,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia Chinook","Cascade","Lewis River - late fall Chinook salmon","Chinook salmon","Fall","Lewis River",2023,8215,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia Chinook","Cascade fall","Lower Cowlitz River - fall Chinook salmon","Chinook salmon","Fall","Lower Cowlitz River",2010,5476,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia Chinook","Cascade fall","Lower Cowlitz River - fall Chinook salmon","Chinook salmon","Fall","Lower Cowlitz River",2011,6075,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia Chinook","Cascade fall","Lower Cowlitz River - fall Chinook salmon","Chinook salmon","Fall","Lower Cowlitz River",2012,3458,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia Chinook","Cascade fall","Lower Cowlitz River - fall Chinook salmon","Chinook salmon","Fall","Lower Cowlitz River",2013,8002,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia Chinook","Cascade fall","Lower Cowlitz River - fall Chinook salmon","Chinook salmon","Fall","Lower Cowlitz River",2014,6317,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia Chinook","Cascade fall","Lower Cowlitz River - fall Chinook salmon","Chinook salmon","Fall","Lower Cowlitz River",2015,8881,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia Chinook","Cascade fall","Lower Cowlitz River - fall Chinook salmon","Chinook salmon","Fall","Lower Cowlitz River",2016,6322,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia Chinook","Cascade fall","Lower Cowlitz River - fall Chinook salmon","Chinook salmon","Fall","Lower Cowlitz River",2017,6322,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia Chinook","Cascade fall","Lower Cowlitz River - fall Chinook salmon","Chinook salmon","Fall","Lower Cowlitz River",2018,6377,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia Chinook","Cascade fall","Lower Cowlitz River - fall Chinook salmon","Chinook salmon","Fall","Lower Cowlitz River",2019,9595,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia Chinook","Cascade fall","Lower Cowlitz River - fall Chinook salmon","Chinook salmon","Fall","Lower Cowlitz River",2020,9939,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia Chinook","Cascade fall","Lower Cowlitz River - fall Chinook salmon","Chinook salmon","Fall","Lower Cowlitz River",2021,6832,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia Chinook","Cascade fall","Lower Cowlitz River - fall Chinook salmon","Chinook salmon","Fall","Lower Cowlitz River",2022,9647,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia Chinook","Cascade fall","Lower Cowlitz River - fall Chinook salmon","Chinook salmon","Fall","Lower Cowlitz River",2023,15078,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia Chinook","Cascade fall","Lower Cowlitz River - fall Chinook salmon","Chinook salmon","Fall","Lower Cowlitz River",2023,14330,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia Chinook","Coastal","Mill, Abernathy, and Germany Creeks - fall Chinook salmon","Chinook salmon","Fall","Mill\Abernathy\Germany Creek",2010,143,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia Chinook","Coastal","Mill, Abernathy, and Germany Creeks - fall Chinook salmon","Chinook salmon","Fall","Mill\Abernathy\Germany Creek",2011,74,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia Chinook","Coastal","Mill, Abernathy, and Germany Creeks - fall Chinook salmon","Chinook salmon","Fall","Mill\Abernathy\Germany Creek",2012,17,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia Chinook","Coastal","Mill, Abernathy, and Germany Creeks - fall Chinook salmon","Chinook salmon","Fall","Mill\Abernathy\Germany Creek",2013,122,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia Chinook","Coastal","Mill, Abernathy, and Germany Creeks - fall Chinook salmon","Chinook salmon","Fall","Mill\Abernathy\Germany Creek",2014,49,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia Chinook","Coastal","Mill, Abernathy, and Germany Creeks - fall Chinook salmon","Chinook salmon","Fall","Mill\Abernathy\Germany Creek",2015,99,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia Chinook","Coastal","Mill, Abernathy, and Germany Creeks - fall Chinook salmon","Chinook salmon","Fall","Mill\Abernathy\Germany Creek",2016,70,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia Chinook","Coastal","Mill, Abernathy, and Germany Creeks - fall Chinook salmon","Chinook salmon","Fall","Mill\Abernathy\Germany Creek",2017,14,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia Chinook","Coastal","Mill, Abernathy, and Germany Creeks - fall Chinook salmon","Chinook salmon","Fall","Mill\Abernathy\Germany Creek",2018,1,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia Chinook","Coastal","Mill, Abernathy, and Germany Creeks - fall Chinook salmon","Chinook salmon","Fall","Mill\Abernathy\Germany Creek",2019,16,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia Chinook","Coastal","Mill, Abernathy, and Germany Creeks - fall Chinook salmon","Chinook salmon","Fall","Mill\Abernathy\Germany Creek",2020,28,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia Chinook","Coastal","Mill, Abernathy, and Germany Creeks - fall Chinook salmon","Chinook salmon","Fall","Mill\Abernathy\Germany Creek",2021,25,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia Chinook","Coastal","Mill, Abernathy, and Germany Creeks - fall Chinook salmon","Chinook salmon","Fall","Mill\Abernathy\Germany Creek",2022,41,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia Chinook","Coastal","Mill, Abernathy, and Germany Creeks - fall Chinook salmon","Chinook salmon","Fall","Mill\Abernathy\Germany Creek",2023,73,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia Chinook","Cascade","North Fork Lewis River - spring Chinook salmon","Chinook salmon","Spring","North Fork Lewis River",2013,2,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia Chinook","Cascade","North Fork Lewis River - spring Chinook salmon","Chinook salmon","Spring","North Fork Lewis River",2014,0,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia Chinook","Cascade","North Fork Lewis River - spring Chinook salmon","Chinook salmon","Spring","North Fork Lewis River",2015,0,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia Chinook","Cascade","North Fork Lewis River - spring Chinook salmon","Chinook salmon","Spring","North Fork Lewis River",2016,0,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia Chinook","Cascade","North Fork Lewis River - spring Chinook salmon","Chinook salmon","Spring","North Fork Lewis River",2017,0,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia Chinook","Cascade","North Fork Lewis River - spring Chinook salmon","Chinook salmon","Spring","North Fork Lewis River",2018,0,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia Chinook","Cascade","North Fork Lewis River - spring Chinook salmon","Chinook salmon","Spring","North Fork Lewis River",2019,29,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia Chinook","Cascade","North Fork Lewis River - spring Chinook salmon","Chinook salmon","Spring","North Fork Lewis River",2020,165,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia Chinook","Cascade","North Fork Lewis River - spring Chinook salmon","Chinook salmon","Spring","North Fork Lewis River",2021,380,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia Chinook","Cascade","North Fork Lewis River - spring Chinook salmon","Chinook salmon","Spring","North Fork Lewis River",2022,125,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia Chinook","Cascade","Toutle River - fall Chinook salmon","Chinook salmon","Fall","Toutle River",2010,399,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia Chinook","Cascade","Toutle River - fall Chinook salmon","Chinook salmon","Fall","Toutle River",2011,226,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia Chinook","Cascade","Toutle River - fall Chinook salmon","Chinook salmon","Fall","Toutle River",2012,256,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia Chinook","Cascade","Toutle River - fall Chinook salmon","Chinook salmon","Fall","Toutle River",2013,957,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia Chinook","Cascade","Toutle River - fall Chinook salmon","Chinook salmon","Fall","Toutle River",2014,347,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia Chinook","Cascade","Toutle River - fall Chinook salmon","Chinook salmon","Fall","Toutle River",2015,391,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia Chinook","Cascade","Toutle River - fall Chinook salmon","Chinook salmon","Fall","Toutle River",2016,402,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia Chinook","Cascade","Toutle River - fall Chinook salmon","Chinook salmon","Fall","Toutle River",2017,333,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia Chinook","Cascade","Toutle River - fall Chinook salmon","Chinook salmon","Fall","Toutle River",2018,152,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia Chinook","Cascade","Toutle River - fall Chinook salmon","Chinook salmon","Fall","Toutle River",2019,185,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia Chinook","Cascade","Toutle River - fall Chinook salmon","Chinook salmon","Fall","Toutle River",2020,411,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia Chinook","Cascade","Toutle River - fall Chinook salmon","Chinook salmon","Fall","Toutle River",2021,631,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia Chinook","Cascade","Toutle River - fall Chinook salmon","Chinook salmon","Fall","Toutle River",2022,479,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia Chinook","Cascade","Toutle River - fall Chinook salmon","Chinook salmon","Fall","Toutle River",2023,472,1,-99,-99,-99,-99,-99,-99,-99,-99
