"ESU","MAJOR_POPULATION_GROUP","COMMON_POPULATION_NAME","SPECIES","RUN_TIMING","STREAM_NAME","BROOD_YEAR","NUMBER_OF_SPAWNERS","FRACWILD","CATCH","AGE_1_RETURNS","AGE_2_RETURNS","AGE_3_RETURNS","AGE_4_RETURNS","AGE_5_RETURNS","AGE_6_RETURNS","AGE_7_RETURNS"
"Puget Sound steelhead","Puget Sound Steelhead DPS","Dungeness River - summer and winter Steelhead","Steelhead","Winter","Dungeness River",2011,455,1,-99,-99,-99,-99,-99,-99,-99,-99
"Puget Sound steelhead","Puget Sound Steelhead DPS","Dungeness River - summer and winter Steelhead","Steelhead","Winter","Dungeness River",2013,619,1,-99,-99,-99,-99,-99,-99,-99,-99
"Puget Sound steelhead","Puget Sound Steelhead DPS","Dungeness River - summer and winter Steelhead","Steelhead","Winter","Dungeness River",2014,585,1,-99,-99,-99,-99,-99,-99,-99,-99
"Puget Sound steelhead","Puget Sound Steelhead DPS","Dungeness River - summer and winter Steelhead","Steelhead","Winter","Dungeness River",2015,618,1,-99,-99,-99,-99,-99,-99,-99,-99
"Puget Sound steelhead","Puget Sound Steelhead DPS","Dungeness River - summer and winter Steelhead","Steelhead","Winter","Dungeness River",2017,311,1,-99,-99,-99,-99,-99,-99,-99,-99
"Puget Sound steelhead","Puget Sound Steelhead DPS","Dungeness River - summer and winter Steelhead","Steelhead","Winter","Dungeness River",2019,467,1,-99,-99,-99,-99,-99,-99,-99,-99
"Puget Sound steelhead","Puget Sound Steelhead DPS","Dungeness River - summer and winter Steelhead","Steelhead","Winter","Dungeness River",2021,329,1,-99,-99,-99,-99,-99,-99,-99,-99
"Puget Sound steelhead","Puget Sound Steelhead DPS","Dungeness River - summer and winter Steelhead","Steelhead","Winter","Dungeness River",2022,386,1,-99,-99,-99,-99,-99,-99,-99,-99
"Puget Sound steelhead","Puget Sound Steelhead DPS","Dungeness River - summer and winter Steelhead","Steelhead","Winter","Dungeness River",2023,309,1,-99,-99,-99,-99,-99,-99,-99,-99
"Puget Sound steelhead","Puget Sound Steelhead DPS","Elwha River - winter Steelhead","Steelhead","Winter","Elwha River",2019,802,1,-99,-99,-99,-99,-99,-99,-99,-99
"Puget Sound steelhead","Puget Sound Steelhead DPS","Elwha River - winter Steelhead","Steelhead","Winter","Elwha River",2020,1528,1,-99,-99,-99,-99,-99,-99,-99,-99
"Puget Sound steelhead","Puget Sound Steelhead DPS","Elwha River - winter Steelhead","Steelhead","Winter","Elwha River",2021,1238,1,-99,-99,-99,-99,-99,-99,-99,-99
"Puget Sound steelhead","Puget Sound Steelhead DPS","Elwha River - winter Steelhead","Steelhead","Winter","Elwha River",2022,1990,1,-99,-99,-99,-99,-99,-99,-99,-99
"Puget Sound steelhead","Puget Sound Steelhead DPS","Elwha River - winter Steelhead","Steelhead","Winter","Elwha River",2023,1130,1,-99,-99,-99,-99,-99,-99,-99,-99
"Puget Sound steelhead","Puget Sound Steelhead DPS","Nisqually River - winter Steelhead","Steelhead","Winter","Nisqually River",2007,444,1,-99,-99,-99,-99,-99,-99,-99,-99
"Puget Sound steelhead","Puget Sound Steelhead DPS","Nisqually River - winter Steelhead","Steelhead","Winter","Nisqually River",2008,730,1,-99,-99,-99,-99,-99,-99,-99,-99
"Puget Sound steelhead","Puget Sound Steelhead DPS","Nisqually River - winter Steelhead","Steelhead","Winter","Nisqually River",2009,307,1,-99,-99,-99,-99,-99,-99,-99,-99
"Puget Sound steelhead","Puget Sound Steelhead DPS","Nisqually River - winter Steelhead","Steelhead","Winter","Nisqually River",2010,761,1,-99,-99,-99,-99,-99,-99,-99,-99
"Puget Sound steelhead","Puget Sound Steelhead DPS","Nisqually River - winter Steelhead","Steelhead","Winter","Nisqually River",2011,297,1,-99,-99,-99,-99,-99,-99,-99,-99
"Puget Sound steelhead","Puget Sound Steelhead DPS","Nisqually River - winter Steelhead","Steelhead","Winter","Nisqually River",2012,266,1,-99,-99,-99,-99,-99,-99,-99,-99
"Puget Sound steelhead","Puget Sound Steelhead DPS","Nisqually River - winter Steelhead","Steelhead","Winter","Nisqually River",2013,694,1,-99,-99,-99,-99,-99,-99,-99,-99
"Puget Sound steelhead","Puget Sound Steelhead DPS","Nisqually River - winter Steelhead","Steelhead","Winter","Nisqually River",2014,585,1,-99,-99,-99,-99,-99,-99,-99,-99
"Puget Sound steelhead","Puget Sound Steelhead DPS","Nisqually River - winter Steelhead","Steelhead","Winter","Nisqually River",2015,1129,1,-99,-99,-99,-99,-99,-99,-99,-99
"Puget Sound steelhead","Puget Sound Steelhead DPS","Nisqually River - winter Steelhead","Steelhead","Winter","Nisqually River",2016,2035,1,-99,-99,-99,-99,-99,-99,-99,-99
"Puget Sound steelhead","Puget Sound Steelhead DPS","Nisqually River - winter Steelhead","Steelhead","Winter","Nisqually River",2017,622,1,-99,-99,-99,-99,-99,-99,-99,-99
"Puget Sound steelhead","Puget Sound Steelhead DPS","Nisqually River - winter Steelhead","Steelhead","Winter","Nisqually River",2018,1767,1,-99,-99,-99,-99,-99,-99,-99,-99
"Puget Sound steelhead","Puget Sound Steelhead DPS","Nisqually River - winter Steelhead","Steelhead","Winter","Nisqually River",2019,1957,1,-99,-99,-99,-99,-99,-99,-99,-99
"Puget Sound steelhead","Puget Sound Steelhead DPS","Nisqually River - winter Steelhead","Steelhead","Winter","Nisqually River",2020,1411,1,-99,-99,-99,-99,-99,-99,-99,-99
"Puget Sound steelhead","Puget Sound Steelhead DPS","Nisqually River - winter Steelhead","Steelhead","Winter","Nisqually River",2021,1168,1,-99,-99,-99,-99,-99,-99,-99,-99
"Puget Sound steelhead","Puget Sound Steelhead DPS","Nisqually River - winter Steelhead","Steelhead","Winter","Nisqually River",2022,604,1,-99,-99,-99,-99,-99,-99,-99,-99
"Puget Sound steelhead","Puget Sound Steelhead DPS","Nisqually River - winter Steelhead","Steelhead","Winter","Nisqually River",2023,650,1,-99,-99,-99,-99,-99,-99,-99,-99
"Puget Sound steelhead","Puget Sound Steelhead DPS","Nooksack River - winter Steelhead","Steelhead","Winter","Nooksack River",2010,1901,1,-99,-99,-99,-99,-99,-99,-99,-99
"Puget Sound steelhead","Puget Sound Steelhead DPS","Nooksack River - winter Steelhead","Steelhead","Winter","Nooksack River",2011,1774,1,-99,-99,-99,-99,-99,-99,-99,-99
"Puget Sound steelhead","Puget Sound Steelhead DPS","Nooksack River - winter Steelhead","Steelhead","Winter","Nooksack River",2012,1747,1,-99,-99,-99,-99,-99,-99,-99,-99
"Puget Sound steelhead","Puget Sound Steelhead DPS","Nooksack River - winter Steelhead","Steelhead","Winter","Nooksack River",2013,1805,1,-99,-99,-99,-99,-99,-99,-99,-99
