"ESU","MAJOR_POPULATION_GROUP","COMMON_POPULATION_NAME","SPECIES","RUN_TIMING","STREAM_NAME","BROOD_YEAR","NUMBER_OF_SPAWNERS","FRACWILD","CATCH","AGE_1_RETURNS","AGE_2_RETURNS","AGE_3_RETURNS","AGE_4_RETURNS","AGE_5_RETURNS","AGE_6_RETURNS","AGE_7_RETURNS"
"Upper Columbia spring Chinook","North Cascades","Entiat River - spring Chinook salmon","Chinook salmon","Spring","Entiat River",1999,29,1,-99,-99,-99,-99,-99,-99,-99,-99
"Upper Columbia spring Chinook","North Cascades","Entiat River - spring Chinook salmon","Chinook salmon","Spring","Entiat River",2000,73,1,-99,-99,-99,-99,-99,-99,-99,-99
"Upper Columbia spring Chinook","North Cascades","Entiat River - spring Chinook salmon","Chinook salmon","Spring","Entiat River",2001,226,1,-99,-99,-99,-99,-99,-99,-99,-99
"Upper Columbia spring Chinook","North Cascades","Entiat River - spring Chinook salmon","Chinook salmon","Spring","Entiat River",2002,152,1,-99,-99,-99,-99,-99,-99,-99,-99
"Upper Columbia spring Chinook","North Cascades","Entiat River - spring Chinook salmon","Chinook salmon","Spring","Entiat River",2003,199,1,-99,-99,-99,-99,-99,-99,-99,-99
"Upper Columbia spring Chinook","North Cascades","Entiat River - spring Chinook salmon","Chinook salmon","Spring","Entiat River",2004,102,1,-99,-99,-99,-99,-99,-99,-99,-99
"Upper Columbia spring Chinook","North Cascades","Entiat River - spring Chinook salmon","Chinook salmon","Spring","Entiat River",2005,111,1,-99,-99,-99,-99,-99,-99,-99,-99
"Upper Columbia spring Chinook","North Cascades","Entiat River - spring Chinook salmon","Chinook salmon","Spring","Entiat River",2006,68,1,-99,-99,-99,-99,-99,-99,-99,-99
"Upper Columbia spring Chinook","North Cascades","Entiat River - spring Chinook salmon","Chinook salmon","Spring","Entiat River",2007,83,1,-99,-99,-99,-99,-99,-99,-99,-99
"Upper Columbia spring Chinook","North Cascades","Entiat River - spring Chinook salmon","Chinook salmon","Spring","Entiat River",2008,105,1,-99,-99,-99,-99,-99,-99,-99,-99
"Upper Columbia spring Chinook","North Cascades","Entiat River - spring Chinook salmon","Chinook salmon","Spring","Entiat River",2009,95,1,-99,-99,-99,-99,-99,-99,-99,-99
