"COMMON_POPULATION_NAME","BROOD_YEAR","Q2.5.","Q25.","Q50.","Q75.","Q97.5.","ESU","NUMBER_OF_SPAWNERS"
"Coweeman River - winter Steelhead",1998,253.167509041011,348.056996373709,404.504375068984,469.413223369666,614.977262568368,"Lower Columbia steelhead",486
"Coweeman River - winter Steelhead",1999,205.502034058606,261.471157897385,299.963061721309,345.880676177818,462.237695983833,"Lower Columbia steelhead",198
"Coweeman River - winter Steelhead",2000,279.136448126681,362.336029007697,412.583550837641,470.509683394964,608.397564465128,"Lower Columbia steelhead",530
"Coweeman River - winter Steelhead",2001,254.888011482513,327.295877142605,371.291668235197,423.156001113302,536.778505921395,"Lower Columbia steelhead",384
"Coweeman River - winter Steelhead",2002,233.76139730515,299.120118173611,340.127666744769,388.405286118082,505.531331485968,"Lower Columbia steelhead",298
"Coweeman River - winter Steelhead",2003,338.888078189592,437.512531446614,492.198317206349,556.961097997446,718.675669943045,"Lower Columbia steelhead",460
"Coweeman River - winter Steelhead",2004,407.861072830749,546.549722254853,628.978241001282,713.189971027815,912.257881614154,"Lower Columbia steelhead",722
"Coweeman River - winter Steelhead",2005,259.251972072504,328.466521329851,373.911394913433,426.007219270983,552.277289336498,"Lower Columbia steelhead",370
"Coweeman River - winter Steelhead",2006,279.862905029756,363.909821098452,411.234522915232,464.879254314528,596.135478299914,"Lower Columbia steelhead",372
"Coweeman River - winter Steelhead",2007,302.263776168444,384.583352188123,433.485888613271,491.148374856287,627.643576483081,"Lower Columbia steelhead",384
"Coweeman River - winter Steelhead",2008,394.953416830538,519.28375146292,592.773074475442,677.64608843889,848.169583651021,"Lower Columbia steelhead",722
"Coweeman River - winter Steelhead",2009,404.572934461295,520.626550913609,592.764833778865,666.608276308382,844.8641268468,"Lower Columbia steelhead",602
"Coweeman River - winter Steelhead",2010,326.243373190437,414.413296751752,470.504622638568,531.150120974859,673.681463180661,"Lower Columbia steelhead",528
"Coweeman River - winter Steelhead",2011,269.233038003448,344.298236614999,388.746616962387,439.920583301985,565.939799871874,"Lower Columbia steelhead",408
