"COMMON_POPULATION_NAME","BROOD_YEAR","Q2.5.","Q25.","Q50.","Q75.","Q97.5.","ESU","NUMBER_OF_SPAWNERS"
"Grays and Chinook Rivers - fall Chum salmon",1999,762.201012728553,2184.67878351308,3810.55589511821,6479.10130281349,18019.8697409486,"Lower Columbia chum",NA
"Grays and Chinook Rivers - fall Chum salmon",2000,1262.77134234255,2632.83466273114,3803.94649595005,5510.09211890569,11370.8444279694,"Lower Columbia chum",NA
"Grays and Chinook Rivers - fall Chum salmon",2001,3239.30245179098,4105.23987257246,4584.51191573697,5333.86896737845,7952.66240791359,"Lower Columbia chum",4246
"Grays and Chinook Rivers - fall Chum salmon",2002,7770.94098560262,9956.14428657744,11049.7712291198,12455.3666135285,16588.2182902484,"Lower Columbia chum",10493
"Grays and Chinook Rivers - fall Chum salmon",2003,9057.10820356336,12346.9577268385,14127.6653769342,15814.2719313556,19756.3945585851,"Lower Columbia chum",15559
"Grays and Chinook Rivers - fall Chum salmon",2004,7471.21881598171,10363.0991412652,11841.7208352564,13243.1526499365,16252.1070470967,"Lower Columbia chum",13151
"Grays and Chinook Rivers - fall Chum salmon",2005,3103.64017898013,3817.69387165946,4216.25398745412,4748.57883318606,6331.15070954465,"Lower Columbia chum",3795
"Grays and Chinook Rivers - fall Chum salmon",2006,3776.05958150131,5006.92769916546,5691.10393493828,6314.52934494507,7784.09163884895,"Lower Columbia chum",6162
"Grays and Chinook Rivers - fall Chum salmon",2007,2259.88460241999,3051.94580617338,3456.25364336214,3862.68335965043,4820.89639809426,"Lower Columbia chum",3817
"Grays and Chinook Rivers - fall Chum salmon",2008,1839.75576938426,2284.6297954836,2519.37020640368,2819.8971972006,3764.7187118852,"Lower Columbia chum",2401
"Grays and Chinook Rivers - fall Chum salmon",2009,2133.73404590465,2655.98040318917,2951.37865777952,3334.64883885603,4517.76146415933,"Lower Columbia chum",2776
"Grays and Chinook Rivers - fall Chum salmon",2010,4525.89022590496,5699.59922093766,6270.18437222593,7008.98933299972,9274.66562050155,"Lower Columbia chum",6082
"Grays and Chinook Rivers - fall Chum salmon",2011,7181.01034519121,9242.78134134882,10306.0737031886,11498.5423149765,14568.2040416805,"Lower Columbia chum",10052
"Grays and Chinook Rivers - fall Chum salmon",2012,5169.12661076792,6709.9896514081,7482.9676554055,8237.31546348961,10221.8273657221,"Lower Columbia chum",7782
"Grays and Chinook Rivers - fall Chum salmon",2013,3420.96314398518,4335.9880136948,4792.92122564238,5298.55054183993,6803.71516750906,"Lower Columbia chum",4832
"Grays and Chinook Rivers - fall Chum salmon",2014,3451.03138449762,4177.86031972485,4633.7268294875,5307.95323286204,7174.09711318669,"Lower Columbia chum",4267
"Grays and Chinook Rivers - fall Chum salmon",2015,8582.863640034,10749.5882589857,11859.4521456836,13445.4986386579,17556.600233767,"Lower Columbia chum",10857
"Grays and Chinook Rivers - fall Chum salmon",2016,13179.3938388178,19584.6850525802,23590.5974431679,27212.1051953429,32963.5442635415,"Lower Columbia chum",30408
"Grays and Chinook Rivers - fall Chum salmon",2017,4333.99297851669,5653.35272479899,6309.48461389544,7045.64586795619,9377.86392585211,"Lower Columbia chum",6217
"Grays and Chinook Rivers - fall Chum salmon",2018,5287.55343500447,6440.22327669203,7203.98025619877,8242.07558094827,11094.947010546,"Lower Columbia chum",6320
"Grays and Chinook Rivers - fall Chum salmon",2019,4963.63178228659,6311.22987267208,7064.02126543999,7885.59131673099,10472.8927064684,"Lower Columbia chum",7002
"Grays and Chinook Rivers - fall Chum salmon",2020,7638.98019826321,10631.7443308582,12009.3857736713,13350.4664277049,17054.0279346662,"Lower Columbia chum",12726
"Grays and Chinook Rivers - fall Chum salmon",2021,3434.29748973061,7982.3043093794,12066.7884492402,18785.9650875339,44736.7816820522,"Lower Columbia chum",NA
"Grays and Chinook Rivers - fall Chum salmon",2022,1083.14821851675,5521.47175221659,12588.0527932815,29089.1533573028,160415.91520132,"Lower Columbia chum",NA
"Lower Gorge Tributaries - fall Chum salmon",1999,358.070055039766,918.689567583777,1426.47723855217,2203.4417621243,5270.21317428857,"Lower Columbia chum",NA
"Lower Gorge Tributaries - fall Chum salmon",2000,844.606075864443,1150.11711332091,1306.80441050662,1512.29388989094,2252.88289679926,"Lower Columbia chum",1265
"Lower Gorge Tributaries - fall Chum salmon",2001,1296.59283072624,1762.73426321733,2029.29277226742,2301.85145961781,3067.623768531,"Lower Columbia chum",2032
"Lower Gorge Tributaries - fall Chum salmon",2002,3171.48736192923,4908.58429976473,6008.9693005733,7069.70281813292,8828.4342838455,"Lower Columbia chum",7954
"Lower Gorge Tributaries - fall Chum salmon",2003,2634.25160500326,3388.34863450307,3819.14644561612,4353.54756107313,5966.41283907889,"Lower Columbia chum",3381
"Lower Gorge Tributaries - fall Chum salmon",2004,1474.87294813784,1943.63613312227,2195.87873485456,2503.1752611453,3321.92193865624,"Lower Columbia chum",2103
"Lower Gorge Tributaries - fall Chum salmon",2005,691.361235701326,873.909594202577,985.319865814437,1123.95635871103,1542.2011321162,"Lower Columbia chum",901
"Lower Gorge Tributaries - fall Chum salmon",2006,880.78211066028,1186.77637916857,1363.05849543917,1543.52388500953,1942.38072337131,"Lower Columbia chum",1606
"Lower Gorge Tributaries - fall Chum salmon",2007,414.175353830694,518.068786598142,588.254368411397,682.198562513953,940.115994221265,"Lower Columbia chum",510
"Lower Gorge Tributaries - fall Chum salmon",2008,386.956048287067,504.657413245267,566.371382013873,641.126351400076,848.84795424521,"Lower Columbia chum",576
"Lower Gorge Tributaries - fall Chum salmon",2009,483.623256032792,606.378367644966,694.36272377716,814.697494640092,1173.95729925146,"Lower Columbia chum",571
"Lower Gorge Tributaries - fall Chum salmon",2010,1449.31800448587,1973.04023323717,2286.54640706553,2595.13339584832,3271.90206215993,"Lower Columbia chum",2674
"Lower Gorge Tributaries - fall Chum salmon",2011,2074.85205284848,2811.78196068421,3157.60007701418,3561.73465743728,4659.2306556754,"Lower Columbia chum",3190
"Lower Gorge Tributaries - fall Chum salmon",2012,1412.03572559138,1780.95276790212,2005.43478511604,2280.16049583486,3085.38553211564,"Lower Columbia chum",1864
"Lower Gorge Tributaries - fall Chum salmon",2013,1174.38958999364,1485.22078929136,1663.17050896313,1882.28621923512,2467.68230801474,"Lower Columbia chum",1595
"Lower Gorge Tributaries - fall Chum salmon",2014,1433.89194088401,1927.55932821303,2192.87913355651,2458.99726616225,3156.20395174578,"Lower Columbia chum",2342
"Lower Gorge Tributaries - fall Chum salmon",2015,3423.76294759465,4599.50490115474,5285.26404012541,5933.82338665891,7645.91845350855,"Lower Columbia chum",5345
"Lower Gorge Tributaries - fall Chum salmon",2016,3841.35972752475,5256.53682315834,5976.09586973772,6771.48770701027,9062.34577545199,"Lower Columbia chum",6103
"Lower Gorge Tributaries - fall Chum salmon",2017,1216.50648784931,1536.84507228047,1770.70478638144,2093.57700319928,3056.61145393938,"Lower Columbia chum",1499
"Lower Gorge Tributaries - fall Chum salmon",2018,2853.31022910821,3961.38735060907,4539.31497719593,5081.98481505274,6504.44887976238,"Lower Columbia chum",4855
"Lower Gorge Tributaries - fall Chum salmon",2019,2877.47731832741,4282.07317260316,5058.59981438819,5765.94830999244,7460.3797669195,"Lower Columbia chum",5576
"Lower Gorge Tributaries - fall Chum salmon",2020,2604.10535865395,4917.81953686189,6774.78909773475,9214.20536670753,16857.9481396318,"Lower Columbia chum",NA
"Lower Gorge Tributaries - fall Chum salmon",2021,1414.09446788557,4106.1692147281,7010.83817364075,11854.3994260679,35236.5303793508,"Lower Columbia chum",NA
"Lower Gorge Tributaries - fall Chum salmon",2022,438.074181944404,2941.7664514355,7245.79687926681,18237.0901647215,127111.601498687,"Lower Columbia chum",NA
"Upper Gorge Tributaries - fall Chum salmon",1999,15.0945783080908,28.3659627167517,38.0491963255983,47.8680865269412,88.153888118823,"Lower Columbia chum",43
"Upper Gorge Tributaries - fall Chum salmon",2000,12.6086410296018,18.9731174598228,25.5124054520638,35.8115900198196,68.2760104926733,"Lower Columbia chum",17
"Upper Gorge Tributaries - fall Chum salmon",2001,20.2664785604335,30.4607051577987,39.4800487511628,54.0219011715059,96.2591525031056,"Lower Columbia chum",29
"Upper Gorge Tributaries - fall Chum salmon",2002,44.4123873109228,80.4816545264373,102.460025463721,130.727807615595,220.539594814621,"Lower Columbia chum",98
"Upper Gorge Tributaries - fall Chum salmon",2003,56.3346363744837,109.412349926112,158.348912912912,246.106583037695,430.680574523335,"Lower Columbia chum",411
"Upper Gorge Tributaries - fall Chum salmon",2004,36.891440971864,56.2385633691873,75.0715917404979,99.4067864483467,176.948815754305,"Lower Columbia chum",42
"Upper Gorge Tributaries - fall Chum salmon",2005,55.1963115079172,91.3769329946188,116.518410074531,141.971063761486,219.980984348668,"Lower Columbia chum",139
"Upper Gorge Tributaries - fall Chum salmon",2006,68.1332368580145,118.303572055922,152.43496589897,185.85594682783,300.652794816415,"Lower Columbia chum",165
"Upper Gorge Tributaries - fall Chum salmon",2007,53.5839316257676,93.8936181548332,121.151133303805,149.689787386978,237.263784689929,"Lower Columbia chum",142
"Upper Gorge Tributaries - fall Chum salmon",2008,44.3542339293418,71.3226341911355,86.5154730431697,109.571985286711,180.635986006156,"Lower Columbia chum",75
"Upper Gorge Tributaries - fall Chum salmon",2009,39.7642441510475,69.529681375256,90.9174631575491,111.767792042632,172.726859744695,"Lower Columbia chum",109
"Upper Gorge Tributaries - fall Chum salmon",2010,50.176816364458,83.9955139828442,108.005492922844,131.360478528478,207.362767088622,"Lower Columbia chum",124
"Upper Gorge Tributaries - fall Chum salmon",2011,34.1826621844462,51.0208917475363,64.9647128514389,86.0574089745678,150.787419131289,"Lower Columbia chum",50
"Upper Gorge Tributaries - fall Chum salmon",2012,38.5272254528329,60.401397301102,73.1425167152773,93.5016171036374,151.560556044059,"Lower Columbia chum",65
"Upper Gorge Tributaries - fall Chum salmon",2013,56.8254331328577,94.5723999648713,122.708277148478,158.032852572801,235.070471093899,"Lower Columbia chum",167
"Upper Gorge Tributaries - fall Chum salmon",2014,57.9778979881009,97.5274280325923,120.707389161779,149.368565785004,238.398816679441,"Lower Columbia chum",122
"Upper Gorge Tributaries - fall Chum salmon",2015,53.5244531539017,92.3945501301513,121.798124075971,157.460732972956,232.962075417998,"Lower Columbia chum",176
"Upper Gorge Tributaries - fall Chum salmon",2016,31.2602732278311,48.8696587790348,64.7023499101295,90.1069246157202,173.883203470038,"Lower Columbia chum",47
"Upper Gorge Tributaries - fall Chum salmon",2017,19.0315440665228,30.78127456798,47.9866557397236,70.6267433040786,140.400236591956,"Lower Columbia chum",21
"Upper Gorge Tributaries - fall Chum salmon",2018,64.1959121366649,107.283666747214,139.938584192262,176.884414026824,270.938316556056,"Lower Columbia chum",180
"Upper Gorge Tributaries - fall Chum salmon",2019,98.5717923786562,184.798208128649,246.099968218171,313.07223333824,479.640217725592,"Lower Columbia chum",316
"Upper Gorge Tributaries - fall Chum salmon",2020,90.9153856222697,161.394362073781,204.523703661427,266.693716421208,486.576452003882,"Lower Columbia chum",193
"Upper Gorge Tributaries - fall Chum salmon",2021,43.6920445283332,131.228085542305,217.896697314412,378.789594373137,1141.33449485992,"Lower Columbia chum",NA
"Upper Gorge Tributaries - fall Chum salmon",2022,12.4027839783872,95.0017637670662,228.831245087328,582.390325531597,4410.35445269957,"Lower Columbia chum",NA
"Washougal River - fall Chum salmon",1999,241.263362529759,762.399133661706,1378.29265217589,2324.30224136216,7421.76333041902,"Lower Columbia chum",NA
"Washougal River - fall Chum salmon",2000,358.123501015307,920.887851176897,1366.71065991154,2113.49162848369,5096.77193312611,"Lower Columbia chum",NA
"Washougal River - fall Chum salmon",2001,711.13398229414,1223.55102126421,1643.96157569504,2231.5046372857,4308.97159051335,"Lower Columbia chum",NA
"Washougal River - fall Chum salmon",2002,2233.75923350448,2893.47021119134,3220.13995791153,3558.70641697315,4543.12711619965,"Lower Columbia chum",3145
"Washougal River - fall Chum salmon",2003,2014.83544173418,2568.71934196477,2862.89830111891,3141.75468255609,3917.85675049381,"Lower Columbia chum",2932
"Washougal River - fall Chum salmon",2004,1680.04140458394,2092.01206806215,2299.27630048613,2526.67393970859,3166.88002497784,"Lower Columbia chum",2324
"Washougal River - fall Chum salmon",2005,654.577077106293,810.260558844084,891.426566919033,981.233371898414,1238.70711486126,"Lower Columbia chum",902
"Washougal River - fall Chum salmon",2006,715.066594616183,854.584557994392,943.17495289343,1053.26998685154,1342.75027668821,"Lower Columbia chum",869
"Washougal River - fall Chum salmon",2007,450.387376907328,552.063498516579,602.761627224468,670.874218025401,861.776585459926,"Lower Columbia chum",576
"Washougal River - fall Chum salmon",2008,485.957867866192,600.039147074902,656.38308311451,726.030705033073,907.654036557293,"Lower Columbia chum",644
"Washougal River - fall Chum salmon",2009,696.453362016747,917.182806903648,1022.05140576788,1124.75943610378,1357.86782308354,"Lower Columbia chum",1118
"Washougal River - fall Chum salmon",2010,1632.5815590648,2026.57774136609,2214.62601226037,2436.28835662833,3062.06405261491,"Lower Columbia chum",2148
"Washougal River - fall Chum salmon",2011,2802.87403176452,3754.69154868949,4255.90007823056,4713.86656044046,5641.22471543769,"Lower Columbia chum",4801
"Washougal River - fall Chum salmon",2012,1804.57246458249,2243.15693700555,2464.4300850316,2691.78364765016,3293.56255655355,"Lower Columbia chum",2498
"Washougal River - fall Chum salmon",2013,1054.02181290271,1287.12369346858,1409.57027661551,1561.71103794164,2009.12579206621,"Lower Columbia chum",1364
"Washougal River - fall Chum salmon",2014,1118.83980532928,1355.20324460006,1484.15946410234,1634.14867680631,2087.90265855395,"Lower Columbia chum",1387
"Washougal River - fall Chum salmon",2015,2800.57786429699,3663.93017102525,4128.0741825389,4558.02494023117,5432.01858134505,"Lower Columbia chum",4694
"Washougal River - fall Chum salmon",2016,3669.8973956486,4748.6077120712,5233.84359020648,5758.52550657739,7349.09417979984,"Lower Columbia chum",5062
"Washougal River - fall Chum salmon",2017,1219.26713409543,1494.63450446204,1649.48730328999,1841.57255747314,2400.2405999145,"Lower Columbia chum",1570
"Washougal River - fall Chum salmon",2018,1576.30093326182,2014.96724560585,2248.30988455173,2462.17822707782,2961.50342657644,"Lower Columbia chum",2484
"Washougal River - fall Chum salmon",2019,1112.46794264593,1335.06473111989,1479.84797779716,1667.13576920069,2239.11634362109,"Lower Columbia chum",1326
"Washougal River - fall Chum salmon",2020,1638.94418284628,2040.1460110986,2261.76625851765,2500.13121772463,3233.82857091659,"Lower Columbia chum",2242
"Washougal River - fall Chum salmon",2021,656.292409722367,1530.74314119128,2301.68036786263,3487.35402532498,8521.4208052912,"Lower Columbia chum",NA
"Washougal River - fall Chum salmon",2022,202.345814802496,1059.39284269006,2361.88788398913,5318.20903909801,30058.7279218032,"Lower Columbia chum",NA
