"COMMON_POPULATION_NAME","BROOD_YEAR","Q2.5.","Q25.","Q50.","Q75.","Q97.5.","ESU","NUMBER_OF_SPAWNERS"
"Asotin Creek - summer Steelhead",1997,0.237356870304412,323.632990656612,10808.0666407084,359755.361307099,668605889.440374,"Snake River steelhead",NA
"Asotin Creek - summer Steelhead",1998,0.475006555277312,368.320981996038,9440.54705469462,239916.253893807,250239820.273349,"Snake River steelhead",NA
"Asotin Creek - summer Steelhead",1999,0.950892337941727,418.826450319468,8180.84294438091,158896.759639571,93679396.496048,"Snake River steelhead",NA
"Asotin Creek - summer Steelhead",2000,1.9035457665382,480.549178857724,7091.48766033278,105186.607337767,35077961.0113282,"Snake River steelhead",NA
"Asotin Creek - summer Steelhead",2001,3.81106269841923,544.939925723266,6215.35651041522,69918.5131575086,12895748.8534399,"Snake River steelhead",NA
"Asotin Creek - summer Steelhead",2002,7.62347366531708,620.981844532245,5408.86447338834,46619.733368949,4865857.84784915,"Snake River steelhead",NA
"Asotin Creek - summer Steelhead",2003,14.8572122489928,708.002218519481,4729.92370175276,30672.1647554414,1814975.96616137,"Snake River steelhead",NA
"Asotin Creek - summer Steelhead",2004,29.5377953943599,806.832490911562,4106.0691281364,20248.4623864937,687785.887293405,"Snake River steelhead",NA
"Asotin Creek - summer Steelhead",2005,57.9954914928171,924.481587899821,3574.14721485525,13472.1408203764,260546.440025243,"Snake River steelhead",NA
"Asotin Creek - summer Steelhead",2006,115.228837159105,1060.46652824471,3110.31692950046,8954.38073430798,96604.7193039431,"Snake River steelhead",NA
"Asotin Creek - summer Steelhead",2007,228.340929058352,1203.97628092473,2682.45635856639,5928.90180180487,36060.9465830931,"Snake River steelhead",NA
"Asotin Creek - summer Steelhead",2008,443.166027099792,1367.11245834602,2340.30058839351,3990.84304662492,13532.5458472046,"Snake River steelhead",NA
"Asotin Creek - summer Steelhead",2009,865.152701977271,1536.65047628341,2022.61356892363,2694.67628345239,5055.41352361141,"Snake River steelhead",NA
"Asotin Creek - summer Steelhead",2010,1292.09029625549,1643.2166357347,1789.10927815031,1936.58455425907,2350.48948872584,"Snake River steelhead",1849
"Asotin Creek - summer Steelhead",2011,967.339873063506,1154.05200660852,1236.29038427817,1341.79468831543,1644.03679798734,"Snake River steelhead",1209
"Asotin Creek - summer Steelhead",2012,995.283046470103,1199.86297342796,1294.16050502304,1395.69897233644,1647.94527648618,"Snake River steelhead",1329
"Asotin Creek - summer Steelhead",2013,738.47559515714,866.760611769984,932.803996173271,1009.10339570261,1248.5694933984,"Snake River steelhead",895
"Asotin Creek - summer Steelhead",2014,820.316268587472,968.926506940851,1041.2515056029,1123.46607020612,1353.6900268088,"Snake River steelhead",1032
"Asotin Creek - summer Steelhead",2015,1020.69382647838,1330.29639191612,1439.61862179689,1555.89583193798,1865.56649588094,"Snake River steelhead",1435
"Asotin Creek - summer Steelhead",2016,766.358977854361,1013.68533100451,1130.73094756713,1238.92407730704,1425.69936289397,"Snake River steelhead",1314
"Asotin Creek - summer Steelhead",2017,269.460080318678,312.107186370392,338.366710302686,377.465536724132,495.559923010682,"Snake River steelhead",312
"Asotin Creek - summer Steelhead",2018,265.917619505563,311.590769880464,339.100314993231,375.0733365326,471.246274044902,"Snake River steelhead",308
"Asotin Creek - summer Steelhead",2019,214.262541785064,262.162922576364,286.418708021428,311.202620470699,379.421529523342,"Snake River steelhead",300
"Asotin Creek - summer Steelhead",2020,134.87889849653,227.441985683372,284.198012686145,364.818627354702,607.562981559736,"Snake River steelhead",NA
"Asotin Creek - summer Steelhead",2021,91.7574791115751,194.394298487745,268.276792559213,368.378679438133,727.955110606601,"Snake River steelhead",NA
"Asotin Creek - summer Steelhead",2022,63.9191750499448,143.939844079395,215.281829208535,316.036454787982,762.201049569249,"Snake River steelhead",NA
"Joseph Creek - summer Steelhead",1997,0.243892185589696,314.411044968657,11532.9665723391,389916.128887743,581096552.630179,"Snake River steelhead",NA
"Joseph Creek - summer Steelhead",1998,0.496920479678807,366.244485174135,10264.7455866064,261165.630090913,223432335.291633,"Snake River steelhead",NA
"Joseph Creek - summer Steelhead",1999,0.984792365227483,429.852850882528,9058.61937301552,176591.364396513,86120956.9737375,"Snake River steelhead",NA
"Joseph Creek - summer Steelhead",2000,2.0101821138725,495.354705674874,8102.27383345043,117498.204674368,33032603.3691295,"Snake River steelhead",NA
"Joseph Creek - summer Steelhead",2001,3.9949586469146,576.763196119167,7218.25071121354,79444.4274054519,12701115.3518255,"Snake River steelhead",NA
"Joseph Creek - summer Steelhead",2002,8.12543661781834,673.622513890457,6441.96375393135,54054.5775995361,4884522.76698268,"Snake River steelhead",NA
"Joseph Creek - summer Steelhead",2003,16.5930976701385,796.862179629505,5689.97001883485,37290.8725335997,1922055.65552852,"Snake River steelhead",NA
"Joseph Creek - summer Steelhead",2004,33.1044714163138,945.494059791107,5036.5719863192,25481.3905460724,755552.878199898,"Snake River steelhead",NA
"Joseph Creek - summer Steelhead",2005,66.7082223271608,1101.08134217604,4438.77646380132,17432.3538427794,291732.101357939,"Snake River steelhead",NA
"Joseph Creek - summer Steelhead",2006,131.462450703559,1276.39231303077,3942.88198879465,11803.4157433253,115173.656686431,"Snake River steelhead",NA
"Joseph Creek - summer Steelhead",2007,266.715675274096,1476.75363539699,3522.41529017535,8090.25231278173,46116.71692428,"Snake River steelhead",NA
