"","mean","se_mean","sd","2.5%","25%","50%","75%","97.5%","n_eff","Rhat"
"eps[1,1]",-0.0508958958571934,0.0207302422976368,0.957757057705091,-1.93370075527269,-0.67590902654354,-0.056985544973134,0.611956219876041,1.81174585782724,2134.52853786759,0.999869921240384
"eps[1,2]",-0.198878399021719,0.017170716926717,0.959694392249226,-2.0201919229573,-0.844750324368394,-0.211060323068636,0.438497025124107,1.75317102473597,3123.84198109439,1.00149369539066
"eps[1,3]",-0.4408365454329,0.0190568548602951,0.854491184965584,-1.95900637046633,-1.03254816318463,-0.500602502677004,0.108113885170679,1.34987630094887,2010.54001451756,1.00141283083033
"eps[1,4]",-0.0343694568608711,0.0122019221175124,1.00842157517395,-1.99292590027382,-0.704816767355415,-0.0288593921473064,0.642085516132369,1.92681119303719,6830.11097896852,0.999249173317969
"eps[2,1]",0.283330017071369,0.0173662980610704,0.807707964204655,-1.35186660501665,-0.266726413179862,0.304202366834223,0.818950163559832,1.841130065681,2163.18782056796,0.999926195766563
"eps[2,2]",0.509682661749488,0.0146918192773533,0.751595393597697,-0.990541406349785,0.0349123352584952,0.517562194031222,1.00367223354236,1.93267458616814,2617.08039720529,0.999846019045051
"eps[2,3]",0.42649614037949,0.0115780912218242,0.770378265824369,-1.0998948298754,-0.0505325568145609,0.405205741060727,0.918137704829431,1.94916045903165,4427.25064306587,0.99959465459701
"eps[2,4]",-0.00860285635922785,0.0142210023239315,1.01838702518377,-1.98840728760537,-0.701558854532797,-0.016740241042631,0.664773475505988,1.94678979685373,5128.20408474624,1.00030167202575
"eps[3,1]",1.3536100253942,0.010721699847201,0.481455758134944,0.409275850884326,1.06313034017957,1.33669326365377,1.65167359936005,2.36628636725608,2016.44081875267,1.00025237314907
"eps[3,2]",0.875727851014022,0.0197548957204976,0.738501315545917,-0.761221014348152,0.417674303041839,0.937207859172036,1.38030419878404,2.17911662130751,1397.50401256335,1.00177580352276
"eps[3,3]",1.05741546135939,0.0150418010601542,0.785855983984053,-0.517416516386442,0.550560541928013,1.07577773063233,1.56876603965167,2.56449095098377,2729.51979361294,0.999717446633046
"eps[3,4]",0.00860934166464538,0.0141658023564839,1.00423833817158,-1.9229695873207,-0.677697500661395,-0.00405766930747584,0.678774515063845,2.06130605305704,5025.63840612224,0.999648602045365
"eps[4,1]",0.278584173154008,0.0102456346851344,0.449042110759897,-0.654192597764425,-0.0110109146028482,0.305235171564393,0.571313242511394,1.14440278393714,1920.8630735081,0.999922619375301
"eps[4,2]",-1.20549487189587,0.0195200134190583,0.733384381316433,-2.57266435164367,-1.68962008984704,-1.24635156994511,-0.754520332438217,0.356888049597179,1411.57217708653,1.00105910597884
"eps[4,3]",1.06658407305454,0.0351151423106822,0.858064186108807,-0.663974528196916,0.497129702803774,1.09614083756064,1.65532022818617,2.71520149712291,597.104969793635,1.00622910883859
"eps[4,4]",0.120777626297428,0.0156023134906883,0.865632807413467,-1.57686321843694,-0.473880884779745,0.107227579271856,0.704169652800733,1.80474903792746,3078.14742486403,1.00033388666976
"eps[5,1]",-0.379359900044894,0.0101109480076463,0.428379760363491,-1.29553407173214,-0.627688988095405,-0.372402854459704,-0.113329285750848,0.438837674555791,1795.04000863118,1.00254829751694
"eps[5,2]",-0.992415268124027,0.0144817440240304,0.669079397942917,-2.47104618111943,-1.38806293701599,-0.945811768777666,-0.5584054228017,0.262025410028343,2134.58563001465,1.00075068082788
"eps[5,3]",-0.785409182691527,0.0517128493802494,0.972432089453947,-2.58914926603866,-1.50033278148883,-0.765140270970736,-0.0804840115266962,1.09300589163094,353.607629926775,1.01138251485227
"eps[5,4]",-0.0476935908052479,0.0131637345086791,0.840096517086698,-1.71810693837426,-0.598309871008353,-0.0525120126818433,0.504529384002033,1.60409104300905,4072.86616187876,1.00005279522535
"eps[6,1]",-1.72020412972922,0.00946305499641745,0.45224498479309,-2.61993679293102,-2.00975613793618,-1.72565883842169,-1.42259496196371,-0.823141005707687,2283.94052599932,0.999953760605631
