"COMMON_POPULATION_NAME","BROOD_YEAR","Q2.5.","Q25.","Q50.","Q75.","Q97.5.","ESU","NUMBER_OF_SPAWNERS"
"Hood Canal - summer chum salmon",1999,1559.59371317111,2320.10169072774,2724.33983735421,3405.66681947414,6426.66997079482,"Hood Canal summer chum",2470
"Hood Canal - summer chum salmon",2000,3443.6940338733,5598.63917331433,7047.84878978976,8337.15203804527,11511.3071551522,"Hood Canal summer chum",8281
"Hood Canal - summer chum salmon",2001,4514.22988462802,6460.92663537807,7470.1043536038,8848.00119284096,13482.2751016713,"Hood Canal summer chum",7204
"Hood Canal - summer chum salmon",2002,5303.38523979669,7169.60603154865,8764.05639210154,11476.1677405405,19156.0687679432,"Hood Canal summer chum",6859
"Hood Canal - summer chum salmon",2003,12181.1721580042,19676.5225043891,24382.8242700449,28248.6807396059,38065.0967957349,"Hood Canal summer chum",27335
"Hood Canal - summer chum salmon",2004,15774.5293200999,30517.7997566194,42412.4816379829,54394.4984368805,71652.8586603545,"Hood Canal summer chum",60374
"Hood Canal - summer chum salmon",2005,9163.38647274521,12213.2040474856,14696.7177518153,18501.2862821755,29097.7354010944,"Hood Canal summer chum",11348
"Hood Canal - summer chum salmon",2006,10255.9554716234,15903.8180706371,19059.7096724195,22173.9287071791,30854.3296465747,"Hood Canal summer chum",21389
"Hood Canal - summer chum salmon",2007,6429.03471209877,8917.42876461709,10333.1268810363,12448.1497282341,19192.3975902547,"Hood Canal summer chum",9376
"Hood Canal - summer chum salmon",2008,6573.08927045956,10163.722721492,12302.4438705759,14172.9774585947,19565.4540008749,"Hood Canal summer chum",13573
"Hood Canal - summer chum salmon",2009,4656.0451548235,6435.5593549779,7517.81848179853,9275.15531125128,15045.5353732352,"Hood Canal summer chum",6570
"Hood Canal - summer chum salmon",2010,6274.25010007078,9299.50887711527,10957.4761029806,12729.0185713888,19247.2494178032,"Hood Canal summer chum",11294
"Hood Canal - summer chum salmon",2011,5147.76421814741,6869.81156064111,8278.9167246348,10724.9426809982,18164.1969457731,"Hood Canal summer chum",6568
"Hood Canal - summer chum salmon",2012,11004.9489644266,17328.8992077111,21652.7073490408,25632.0717101291,34116.1833340448,"Hood Canal summer chum",26501
"Hood Canal - summer chum salmon",2013,12881.8652053104,18351.5176745322,21407.3982632947,25338.9558924139,38944.7319055995,"Hood Canal summer chum",19965
"Hood Canal - summer chum salmon",2014,14647.6630026002,22225.5539402198,26062.7739506117,30128.7682434284,45282.0372267443,"Hood Canal summer chum",26598
"Hood Canal - summer chum salmon",2015,18991.1271578385,27893.7637341859,32499.9672049337,38455.3398818595,59305.9211745008,"Hood Canal summer chum",31259
