"ESU","ESU_DPS","COMMON_POPULATION_NAME","BROOD_YEAR","Smoothed.Abundance"
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Coweeman River - fall Chinook salmon",1999,482.921414532033
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Coweeman River - fall Chinook salmon",2000,494.984995251346
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Coweeman River - fall Chinook salmon",2001,499.742100022203
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Coweeman River - fall Chinook salmon",2002,496.133244862577
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Coweeman River - fall Chinook salmon",2003,500.868875849164
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Coweeman River - fall Chinook salmon",2004,502.443132675741
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Coweeman River - fall Chinook salmon",2005,507.679206970194
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Coweeman River - fall Chinook salmon",2006,502.289070157057
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Coweeman River - fall Chinook salmon",2007,504.087046070385
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Coweeman River - fall Chinook salmon",2008,515.869380836876
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Coweeman River - fall Chinook salmon",2009,511.606130715091
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Coweeman River - fall Chinook salmon",2010,502.527859503307
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Coweeman River - fall Chinook salmon",2011,584.504986461291
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Coweeman River - fall Chinook salmon",2012,559.019670816214
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Coweeman River - fall Chinook salmon",2013,1037.47310744017
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Coweeman River - fall Chinook salmon",2014,837.901194759105
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Coweeman River - fall Chinook salmon",2015,937.03673828015
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Coweeman River - fall Chinook salmon",2016,582.600585455112
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Coweeman River - fall Chinook salmon",2017,533.722786083894
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Coweeman River - fall Chinook salmon",2018,305.173196469242
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Coweeman River - fall Chinook salmon",2019,348.903564174758
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Coweeman River - fall Chinook salmon",2020,599.850504874364
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Coweeman River - fall Chinook salmon",2021,607.835775223672
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Coweeman River - fall Chinook salmon",2022,607.644149347907
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Elochoman River - fall Chinook salmon",1999,126.919491719168
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Elochoman River - fall Chinook salmon",2000,125.19217691024
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Elochoman River - fall Chinook salmon",2001,123.861689176171
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Elochoman River - fall Chinook salmon",2002,122.672788580552
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Elochoman River - fall Chinook salmon",2003,116.99141870894
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Elochoman River - fall Chinook salmon",2004,117.068398761037
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Elochoman River - fall Chinook salmon",2005,116.896293670195
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Elochoman River - fall Chinook salmon",2006,115.418421768837
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Elochoman River - fall Chinook salmon",2007,117.172663043712
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Elochoman River - fall Chinook salmon",2008,111.512899178164
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Elochoman River - fall Chinook salmon",2009,109.096172996871
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Elochoman River - fall Chinook salmon",2010,110.280574133506
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Elochoman River - fall Chinook salmon",2011,77.6718385701895
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Elochoman River - fall Chinook salmon",2012,68.8763916627996
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Elochoman River - fall Chinook salmon",2013,97.2892954899892
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Elochoman River - fall Chinook salmon",2014,122.669351519417
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Elochoman River - fall Chinook salmon",2015,152.378085976933
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Elochoman River - fall Chinook salmon",2016,97.9287515470589
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Elochoman River - fall Chinook salmon",2017,69.3505751061486
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Elochoman River - fall Chinook salmon",2018,37.5242512625745
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Elochoman River - fall Chinook salmon",2019,43.3423957248326
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Elochoman River - fall Chinook salmon",2020,60.685515696954
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Elochoman River - fall Chinook salmon",2021,72.0055036179116
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Elochoman River - fall Chinook salmon",2022,69.5120056784791
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Grays and Chinook Rivers - fall Chinook salmon",1999,47.6724404620228
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Grays and Chinook Rivers - fall Chinook salmon",2000,49.7344554972325
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Grays and Chinook Rivers - fall Chinook salmon",2001,50.9704920215432
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Grays and Chinook Rivers - fall Chinook salmon",2002,52.375716916673
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Grays and Chinook Rivers - fall Chinook salmon",2003,53.5071027348153
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Grays and Chinook Rivers - fall Chinook salmon",2004,54.7382287560007
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Grays and Chinook Rivers - fall Chinook salmon",2005,55.2379150580788
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Grays and Chinook Rivers - fall Chinook salmon",2006,55.0428474820439
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Grays and Chinook Rivers - fall Chinook salmon",2007,55.3903968416165
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Grays and Chinook Rivers - fall Chinook salmon",2008,53.865023487707
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Grays and Chinook Rivers - fall Chinook salmon",2009,107.398143980987
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Grays and Chinook Rivers - fall Chinook salmon",2010,81.9169713902747
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Grays and Chinook Rivers - fall Chinook salmon",2011,68.1264991242458
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Grays and Chinook Rivers - fall Chinook salmon",2012,60.1893415402029
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Grays and Chinook Rivers - fall Chinook salmon",2013,92.017506854323
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Grays and Chinook Rivers - fall Chinook salmon",2014,145.2536287031
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Grays and Chinook Rivers - fall Chinook salmon",2015,173.768219734353
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Grays and Chinook Rivers - fall Chinook salmon",2016,141.663608785649
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Grays and Chinook Rivers - fall Chinook salmon",2017,238.562055162361
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Grays and Chinook Rivers - fall Chinook salmon",2018,352.799786664197
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Grays and Chinook Rivers - fall Chinook salmon",2019,306.587864959097
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Grays and Chinook Rivers - fall Chinook salmon",2020,219.987503850559
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Grays and Chinook Rivers - fall Chinook salmon",2021,188.97264600918
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Grays and Chinook Rivers - fall Chinook salmon",2022,196.902339940947
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Kalama River - fall Chinook salmon",1999,406.861672600314
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Kalama River - fall Chinook salmon",2000,427.335924581095
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Kalama River - fall Chinook salmon",2001,453.483019452595
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Kalama River - fall Chinook salmon",2002,466.065249168472
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Kalama River - fall Chinook salmon",2003,475.524285697675
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Kalama River - fall Chinook salmon",2004,483.43058079379
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Kalama River - fall Chinook salmon",2005,498.321992270869
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Kalama River - fall Chinook salmon",2006,516.346324854532
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Kalama River - fall Chinook salmon",2007,523.178525013088
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Kalama River - fall Chinook salmon",2008,514.027631647718
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Kalama River - fall Chinook salmon",2009,543.094491107282
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Kalama River - fall Chinook salmon",2010,550.838231432417
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Kalama River - fall Chinook salmon",2011,463.678715902447
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Kalama River - fall Chinook salmon",2012,407.643337531377
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Kalama River - fall Chinook salmon",2013,773.04024802583
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Kalama River - fall Chinook salmon",2014,976.207427846207
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Kalama River - fall Chinook salmon",2015,1993.36268004789
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Kalama River - fall Chinook salmon",2016,2061.24830078075
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Kalama River - fall Chinook salmon",2017,1757.52302532796
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Kalama River - fall Chinook salmon",2018,1610.09633922023
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Kalama River - fall Chinook salmon",2019,1757.11194819361
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Kalama River - fall Chinook salmon",2020,2567.18049209015
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Kalama River - fall Chinook salmon",2021,2143.11379947582
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Kalama River - fall Chinook salmon",2022,2222.76166812126
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Kalama River - spring Chinook salmon",1999,42.9493319932822
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Kalama River - spring Chinook salmon",2000,43.3828198432312
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Kalama River - spring Chinook salmon",2001,44.291634095985
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Kalama River - spring Chinook salmon",2002,44.5080144311449
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Kalama River - spring Chinook salmon",2003,45.3183907534443
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Kalama River - spring Chinook salmon",2004,45.5467962807205
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Kalama River - spring Chinook salmon",2005,45.6854771848967
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Kalama River - spring Chinook salmon",2006,45.8179080737363
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Kalama River - spring Chinook salmon",2007,44.7698775768386
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Kalama River - spring Chinook salmon",2008,57.1501449502273
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Kalama River - spring Chinook salmon",2009,68.2207175337044
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Kalama River - spring Chinook salmon",2010,64.1123457763068
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Kalama River - spring Chinook salmon",2011,100.358045503904
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Kalama River - spring Chinook salmon",2012,87.1415928650758
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Kalama River - spring Chinook salmon",2013,81.9043742357372
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Kalama River - spring Chinook salmon",2014,56.6684952903154
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Kalama River - spring Chinook salmon",2015,40.1043901505893
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Kalama River - spring Chinook salmon",2016,38.6311483000702
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Kalama River - spring Chinook salmon",2017,51.8091422103323
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Kalama River - spring Chinook salmon",2018,55.7507222050219
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Kalama River - spring Chinook salmon",2019,58.0891396867375
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Kalama River - spring Chinook salmon",2020,68.1418094780436
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Kalama River - spring Chinook salmon",2021,77.1955651212286
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Kalama River - spring Chinook salmon",2022,77.7313889658337
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Lewis River - fall Chinook salmon",1999,1521.59378726214
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Lewis River - fall Chinook salmon",2000,1520.93175260978
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Lewis River - fall Chinook salmon",2001,1555.38731227665
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Lewis River - fall Chinook salmon",2002,1561.78184209774
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Lewis River - fall Chinook salmon",2003,1569.78627095302
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Lewis River - fall Chinook salmon",2004,1581.11114752218
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Lewis River - fall Chinook salmon",2005,1613.99368686513
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Lewis River - fall Chinook salmon",2006,1643.07156527255
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Lewis River - fall Chinook salmon",2007,1632.0869702227
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Lewis River - fall Chinook salmon",2008,1630.06610421164
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Lewis River - fall Chinook salmon",2009,1631.5540635097
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Lewis River - fall Chinook salmon",2010,1636.33048555698
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Lewis River - fall Chinook salmon",2011,1627.13955108318
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Lewis River - fall Chinook salmon",2012,1470.98505449013
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Lewis River - fall Chinook salmon",2013,2039.591901193
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Lewis River - fall Chinook salmon",2014,2182.72557996668
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Lewis River - fall Chinook salmon",2015,2766.53451843544
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Lewis River - fall Chinook salmon",2016,2266.63996330342
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Lewis River - fall Chinook salmon",2017,1957.888140059
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Lewis River - fall Chinook salmon",2018,1568.28141981547
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Lewis River - fall Chinook salmon",2019,1720.12619928341
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Lewis River - fall Chinook salmon",2020,2427.94849849402
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Lewis River - fall Chinook salmon",2021,2126.27996569738
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Lewis River - fall Chinook salmon",2022,2160.69462779934
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Lewis River - late fall Chinook salmon",1999,14987.8367217219
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Lewis River - late fall Chinook salmon",2000,14744.0216254234
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Lewis River - late fall Chinook salmon",2001,14417.3633612136
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Lewis River - late fall Chinook salmon",2002,14254.5806224093
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Lewis River - late fall Chinook salmon",2003,14273.7788381752
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Lewis River - late fall Chinook salmon",2004,14147.7422225523
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Lewis River - late fall Chinook salmon",2005,13943.808794996
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Lewis River - late fall Chinook salmon",2006,14175.9651561595
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Lewis River - late fall Chinook salmon",2007,14327.0407708043
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Lewis River - late fall Chinook salmon",2008,13886.4030344411
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Lewis River - late fall Chinook salmon",2009,13943.0080603838
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Lewis River - late fall Chinook salmon",2010,13972.9758146355
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Lewis River - late fall Chinook salmon",2011,13463.4256837072
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Lewis River - late fall Chinook salmon",2012,13176.7218222048
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Lewis River - late fall Chinook salmon",2013,14692.9751908773
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Lewis River - late fall Chinook salmon",2014,14245.3966618542
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Lewis River - late fall Chinook salmon",2015,14600.0121120325
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Lewis River - late fall Chinook salmon",2016,14275.6710842603
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Lewis River - late fall Chinook salmon",2017,13813.1331291737
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Lewis River - late fall Chinook salmon",2018,13310.5421294717
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Lewis River - late fall Chinook salmon",2019,13707.8266612656
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Lewis River - late fall Chinook salmon",2020,18716.7283411493
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Lewis River - late fall Chinook salmon",2021,14788.4004840576
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Lewis River - late fall Chinook salmon",2022,15036.9265535088
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Lower Cowlitz River - fall Chinook salmon",1999,2310.63729435797
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Lower Cowlitz River - fall Chinook salmon",2000,2344.72755528876
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Lower Cowlitz River - fall Chinook salmon",2001,2375.17120137418
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Lower Cowlitz River - fall Chinook salmon",2002,2390.26054980771
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Lower Cowlitz River - fall Chinook salmon",2003,2402.00866336368
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Lower Cowlitz River - fall Chinook salmon",2004,2366.29481296139
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Lower Cowlitz River - fall Chinook salmon",2005,2363.0361214617
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Lower Cowlitz River - fall Chinook salmon",2006,2368.02667334868
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Lower Cowlitz River - fall Chinook salmon",2007,2373.56192894839
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Lower Cowlitz River - fall Chinook salmon",2008,2392.30123699414
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Lower Cowlitz River - fall Chinook salmon",2009,2551.06184506171
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Lower Cowlitz River - fall Chinook salmon",2010,2546.23629954288
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Lower Cowlitz River - fall Chinook salmon",2011,2496.18595972661
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Lower Cowlitz River - fall Chinook salmon",2012,2053.68827162743
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Lower Cowlitz River - fall Chinook salmon",2013,3007.09036618448
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Lower Cowlitz River - fall Chinook salmon",2014,3054.86614497218
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Lower Cowlitz River - fall Chinook salmon",2015,3602.78817369826
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Lower Cowlitz River - fall Chinook salmon",2016,3121.24586449187
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Lower Cowlitz River - fall Chinook salmon",2017,3120.62064973185
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Lower Cowlitz River - fall Chinook salmon",2018,3189.33677240989
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Lower Cowlitz River - fall Chinook salmon",2019,4024.97555987843
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Lower Cowlitz River - fall Chinook salmon",2020,4390.49064729763
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Lower Cowlitz River - fall Chinook salmon",2021,4122.71617292713
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Lower Cowlitz River - fall Chinook salmon",2022,4155.39699283081
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Mill, Abernathy, and Germany Creeks - fall Chinook salmon",1999,143.440622135212
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Mill, Abernathy, and Germany Creeks - fall Chinook salmon",2000,141.095055563379
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Mill, Abernathy, and Germany Creeks - fall Chinook salmon",2001,139.218667933159
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Mill, Abernathy, and Germany Creeks - fall Chinook salmon",2002,134.720843704523
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Mill, Abernathy, and Germany Creeks - fall Chinook salmon",2003,128.310835865107
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Mill, Abernathy, and Germany Creeks - fall Chinook salmon",2004,126.870808492428
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Mill, Abernathy, and Germany Creeks - fall Chinook salmon",2005,128.214656042913
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Mill, Abernathy, and Germany Creeks - fall Chinook salmon",2006,126.650146232721
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Mill, Abernathy, and Germany Creeks - fall Chinook salmon",2007,127.922462870962
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Mill, Abernathy, and Germany Creeks - fall Chinook salmon",2008,121.162075641797
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Mill, Abernathy, and Germany Creeks - fall Chinook salmon",2009,108.47919101041
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Mill, Abernathy, and Germany Creeks - fall Chinook salmon",2010,115.475428585654
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Mill, Abernathy, and Germany Creeks - fall Chinook salmon",2011,79.7134481735419
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Mill, Abernathy, and Germany Creeks - fall Chinook salmon",2012,38.4755420912621
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Mill, Abernathy, and Germany Creeks - fall Chinook salmon",2013,80.8487806988138
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Mill, Abernathy, and Germany Creeks - fall Chinook salmon",2014,47.8960272630061
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Mill, Abernathy, and Germany Creeks - fall Chinook salmon",2015,67.3638881669938
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Mill, Abernathy, and Germany Creeks - fall Chinook salmon",2016,55.0641783718418
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Mill, Abernathy, and Germany Creeks - fall Chinook salmon",2017,21.4064051734931
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Mill, Abernathy, and Germany Creeks - fall Chinook salmon",2018,9.02364648428964
