"COMMON_POPULATION_NAME","BROOD_YEAR","Q2.5.","Q25.","Q50.","Q75.","Q97.5.","ESU","NUMBER_OF_SPAWNERS"
"Ozette Lake - sockeye salmon",1999,444.449178747721,1507.47320731209,2697.78964798834,4579.9550320857,15428.0218552061,"Ozette Lake sockeye",2620
"Ozette Lake - sockeye salmon",2000,507.290842970748,1584.42421174043,2679.35247685082,4617.60199132936,13776.3815215996,"Ozette Lake sockeye",4851
"Ozette Lake - sockeye salmon",2001,578.757745343356,1603.05201997606,2674.90516237358,4413.68569226942,15019.8188110964,"Ozette Lake sockeye",4077
"Ozette Lake - sockeye salmon",2002,630.309906136739,1628.2510684998,2591.07934535811,4055.35113489627,12588.1564810526,"Ozette Lake sockeye",3820
"Ozette Lake - sockeye salmon",2003,628.48806626101,1601.5688132537,2456.5515098957,3811.32520998324,10313.5648887217,"Ozette Lake sockeye",4876
"Ozette Lake - sockeye salmon",2004,646.267134834191,1564.41814803766,2327.81471037194,3496.36775724061,8177.9227000808,"Ozette Lake sockeye",1779
"Ozette Lake - sockeye salmon",2005,649.346799625845,1508.3520917251,2229.36219566016,3282.95909500094,7643.83788921179,"Ozette Lake sockeye",1721
"Ozette Lake - sockeye salmon",2006,609.011747779251,1474.90290553255,2176.07667598163,3186.33914642985,6991.63294341187,"Ozette Lake sockeye",2075
"Ozette Lake - sockeye salmon",2007,610.249826328581,1418.36087857381,2082.8712628886,2976.22860896361,6448.62367093058,"Ozette Lake sockeye",748
"Ozette Lake - sockeye salmon",2008,614.534228054285,1446.73151328993,2079.49855951444,2969.2835127922,6333.1431649886,"Ozette Lake sockeye",2151
"Ozette Lake - sockeye salmon",2009,631.073076611641,1443.40785675552,2064.30245349395,2933.3922873359,6460.81238663117,"Ozette Lake sockeye",4769
"Ozette Lake - sockeye salmon",2010,547.510335738313,1363.14612697841,1948.95811990655,2809.45333650822,5877.34034556802,"Ozette Lake sockeye",2986
"Ozette Lake - sockeye salmon",2011,383.776371439857,1189.76026840921,1808.5950548391,2660.45480860214,5202.83696114591,"Ozette Lake sockeye",2457
"Ozette Lake - sockeye salmon",2012,140.577003509419,1012.22046039479,1668.69603124002,2504.06994556648,5100.01472588396,"Ozette Lake sockeye",0
"Ozette Lake - sockeye salmon",2013,434.222751572224,1241.69138456466,1884.56315198623,2759.67436707888,5826.19133997616,"Ozette Lake sockeye",2650
"Ozette Lake - sockeye salmon",2014,613.367050715908,1450.92260740887,2153.21189172125,3206.11205419622,8013.82882195466,"Ozette Lake sockeye",5097
"Ozette Lake - sockeye salmon",2015,657.437193731044,1543.48421928658,2373.79983445559,3754.10320964179,10141.9997599334,"Ozette Lake sockeye",6638
"Ozette Lake - sockeye salmon",2016,674.679097820497,1613.30474503373,2472.2783898421,4111.15566468748,12291.7376917334,"Ozette Lake sockeye",12829
"Ozette Lake - sockeye salmon",2017,599.391327717037,1552.2585849329,2509.71167173181,4255.25844874725,11923.1930974466,"Ozette Lake sockeye",5265
"Ozette Lake - sockeye salmon",2018,526.565986786263,1457.32612234602,2470.11684129807,4422.78408942871,13776.5561757422,"Ozette Lake sockeye",3264
"Ozette Lake - sockeye salmon",2019,477.828552764478,1390.71429601949,2457.14558288057,4577.0909088692,15726.0838225464,"Ozette Lake sockeye",2894
"Ozette Lake - sockeye salmon",2020,368.357340678484,1303.57269972241,2425.82569361163,4784.50869384701,22607.5687688453,"Ozette Lake sockeye",NA
"Ozette Lake - sockeye salmon",2021,219.977117685614,1151.48158491978,2390.42377477903,5272.61187499635,48081.7044233834,"Ozette Lake sockeye",NA
"Ozette Lake - sockeye salmon",2022,105.529427512843,1011.92003850904,2358.8861969528,5923.7216704911,118426.81258568,"Ozette Lake sockeye",NA
