"COMMON_POPULATION_NAME","BROOD_YEAR","Q2.5.","Q25.","Q50.","Q75.","Q97.5.","ESU","NUMBER_OF_SPAWNERS"
"Snake River - fall Chinook salmon",1992,496.659124909666,586.411048436016,619.301089638747,654.609511477896,778.083468860386,"Snake River fall Chinook",620
"Snake River - fall Chinook salmon",1993,561.661650361118,700.508078319396,752.016929482518,789.074964612527,891.957231720984,"Snake River fall Chinook",777
"Snake River - fall Chinook salmon",1994,402.458586265074,466.389115797159,490.081041550286,521.240403209277,630.386598942762,"Snake River fall Chinook",484
"Snake River - fall Chinook salmon",1995,339.972321628266,378.048540305916,399.192581568084,437.796451189121,560.084622105874,"Snake River fall Chinook",379
"Snake River - fall Chinook salmon",1996,599.978226668929,747.940804099845,809.966697894281,853.610823564659,978.940232740251,"Snake River fall Chinook",840
"Snake River - fall Chinook salmon",1997,646.725190871059,768.432259935371,813.264447678897,857.461244969149,1007.44790338834,"Snake River fall Chinook",821
"Snake River - fall Chinook salmon",1998,572.555887558017,632.482904909882,668.196927065315,739.947332730506,972.726277718318,"Snake River fall Chinook",627
"Snake River - fall Chinook salmon",1999,1324.2476974286,1606.61806164356,1703.43504013235,1797.35148845016,2098.3758007856,"Snake River fall Chinook",1722
"Snake River - fall Chinook salmon",2000,2592.73322115862,3149.55909875315,3347.6796053889,3522.91464497664,4056.42989488599,"Snake River fall Chinook",3388
"Snake River - fall Chinook salmon",2001,3920.09681382614,4968.7628537283,5427.25701493251,5721.69321982537,6432.33251247215,"Snake River fall Chinook",5681
"Snake River - fall Chinook salmon",2002,3195.48757324656,3610.07162920938,3801.3763646371,4142.84412324786,5154.08446684726,"Snake River fall Chinook",3622
"Snake River - fall Chinook salmon",2003,5123.50633817135,6242.90845149456,6687.99982659558,7037.13588565694,8105.80140036591,"Snake River fall Chinook",6835
"Snake River - fall Chinook salmon",2004,5822.47005816161,7302.99931936432,7830.64011133561,8222.14844300642,9458.78244261674,"Snake River fall Chinook",8002
"Snake River - fall Chinook salmon",2005,4909.79018415176,5806.53821578742,6130.12204099086,6502.94696961457,7781.61162940773,"Snake River fall Chinook",6088
"Snake River - fall Chinook salmon",2006,4607.82592811951,5508.98730973817,5837.3580379506,6155.95289009247,7168.07919897757,"Snake River fall Chinook",5909
"Snake River - fall Chinook salmon",2007,3687.25354554768,4260.74726979393,4487.30398697179,4777.09484410766,5840.78966103297,"Snake River fall Chinook",4416
"Snake River - fall Chinook salmon",2008,3813.46790846171,4406.67357133609,4638.58140234144,4926.26113848037,5939.21168344958,"Snake River fall Chinook",4589
"Snake River - fall Chinook salmon",2009,4736.90878685038,5488.32123204437,5780.4006579787,6137.45793501364,7403.36145135784,"Snake River fall Chinook",5717
"Snake River - fall Chinook salmon",2010,6782.01396242525,8080.10743595727,8533.54967445496,9009.7194660036,10596.2008487488,"Snake River fall Chinook",8520
"Snake River - fall Chinook salmon",2011,10172.843188221,12117.7040362795,12831.7092336007,13477.1554689309,15837.4188661948,"Snake River fall Chinook",12932
"Snake River - fall Chinook salmon",2012,13167.6226362254,15723.025155736,16558.2059699534,17543.628592739,20732.6946725478,"Snake River fall Chinook",16447
"Snake River - fall Chinook salmon",2013,18276.036720274,23754.3760091238,25874.0588091783,27315.1864230133,30701.1848133338,"Snake River fall Chinook",27166
"Snake River - fall Chinook salmon",2014,14186.446260862,16420.351761461,17243.887827578,18273.107253722,22040.9542864787,"Snake River fall Chinook",16965
"Snake River - fall Chinook salmon",2015,13188.6261453406,16061.5583625917,17148.6282201134,18035.6905327913,20617.1765422306,"Snake River fall Chinook",17575
"Snake River - fall Chinook salmon",2016,8779.28037443311,10288.2856619114,10849.8657363317,11473.8091132179,13512.697734812,"Snake River fall Chinook",10806
"Snake River - fall Chinook salmon",2017,6257.27666742892,7292.58178870551,7649.31673402287,8136.04435204294,9916.13229063636,"Snake River fall Chinook",7571
"Snake River - fall Chinook salmon",2018,5370.85995784218,6170.78020079129,6493.39688129518,6923.34702031358,8442.37631514288,"Snake River fall Chinook",6363
"Snake River - fall Chinook salmon",2019,6027.14569827187,7146.08839005711,7531.34399760037,7910.79771368358,9282.48924234755,"Snake River fall Chinook",7500
"Snake River - fall Chinook salmon",2020,6764.96058692283,8088.97925344997,8612.45630238916,9072.06230561323,10499.2847179719,"Snake River fall Chinook",8741
"Snake River - fall Chinook salmon",2021,6312.94832691534,7496.47639672362,7921.40408123919,8358.27220247826,9804.70436347116,"Snake River fall Chinook",7957
"Snake River - fall Chinook salmon",2022,5770.48382853581,6661.75028338635,6990.75503404913,7423.00226456829,8967.26950320646,"Snake River fall Chinook",6874
"Snake River - fall Chinook salmon",2023,6554.85829275673,7913.48393312137,8366.70560274099,8849.2320869456,10671.3877943352,"Snake River fall Chinook",8392
"Snake River - fall Chinook salmon",2024,3984.90220159272,6819.37498609926,8902.55516211134,11792.6663121188,20087.1369286024,"Snake River fall Chinook",NA
