"Q2.5.","Q25.","Q50.","Q75.","Q97.5.","COMMON_POPULATION_NAME","ESU"
-0.131946747906853,-0.0465804833412095,-0.0104558793732297,0.0222913504469004,0.0932342761472649,"Coweeman River - fall Chinook salmon","Lower Columbia Chinook"
-0.127597023051498,-0.047511303259228,-0.0111017964144821,0.0227723296430249,0.0974667354963556,"Elochoman River - fall Chinook salmon","Lower Columbia Chinook"
-0.0937644099968679,-0.024490182654135,0.0100967791405036,0.0459854260245391,0.140106079613796,"Kalama River - fall Chinook salmon","Lower Columbia Chinook"
-0.114879092118017,-0.0378864485961984,-0.0047967819400018,0.0291538014484204,0.100677894245529,"Kalama River - spring Chinook salmon","Lower Columbia Chinook"
-0.108986649441201,-0.036192029517108,-0.00111580680853523,0.0323511831409795,0.105180692013142,"Lewis River - fall Chinook salmon","Lower Columbia Chinook"
-0.130627714562116,-0.045501947265181,-0.0104236497319463,0.0247762619944989,0.106452734388978,"Lewis River - late fall Chinook salmon","Lower Columbia Chinook"
-0.102219364103004,-0.0321447677399243,0.0031167999565361,0.0358709508225675,0.109069925979066,"Lower Cowlitz River - fall Chinook salmon","Lower Columbia Chinook"
-0.163363971398533,-0.0544888502357429,-0.0138549691191962,0.0207464838598974,0.100274274715768,"Mill, Abernathy, and Germany Creeks - fall Chinook salmon","Lower Columbia Chinook"
-0.130075509907096,-0.0426270504146504,-0.00408903665278337,0.0326651874566751,0.130800189575708,"North Fork Lewis River - spring Chinook salmon","Lower Columbia Chinook"
-0.1164836400846,-0.0402287287030605,-0.00700892097102949,0.0270316428694002,0.0985730099618197,"Toutle River - fall Chinook salmon","Lower Columbia Chinook"
-0.165727593173225,-0.0680881782223697,-0.0254283452172329,0.0109501284483491,0.0755068719514761,"Upper Cowlitz River - fall Chinook salmon","Lower Columbia Chinook"
-0.135614007982036,-0.0493480143987834,-0.0133926374107097,0.0198658053015604,0.0934642670381684,"Upper Gorge Tributaries - fall Chinook salmon","Lower Columbia Chinook"
-0.118598834900839,-0.0385671900863719,-0.00168718749308684,0.0316930713825014,0.107612261706938,"Washougal River - fall Chinook salmon","Lower Columbia Chinook"
-0.15243510988198,-0.0604941387214503,-0.0206609761299437,0.0114025917920291,0.0768965241208946,"White Salmon River - fall Chinook salmon","Lower Columbia Chinook"
-0.213174606710472,-0.0767940863658624,-0.0282528535885116,0.00834617359408046,0.0756847854154894,"White Salmon River - spring Chinook salmon","Lower Columbia Chinook"
