"COMMON_POPULATION_NAME","BROOD_YEAR","Q2.5.","Q25.","Q50.","Q75.","Q97.5.","ESU","NUMBER_OF_SPAWNERS"
"Cascade River - spring Chinook salmon",1999,77.4942797449317,107.311565504059,132.220198300712,165.932358956683,260.479563454139,"Puget Sound Chinook",83
"Cascade River - spring Chinook salmon",2000,163.997374839499,219.864025389803,254.406294153312,292.778820968034,388.096625484069,"Puget Sound Chinook",273
"Cascade River - spring Chinook salmon",2001,241.062429744155,333.446114106491,397.063850170664,469.157426241404,645.989395885763,"Puget Sound Chinook",625
"Cascade River - spring Chinook salmon",2002,237.985581765709,314.081782852089,361.202127235202,419.121382747765,556.069754410186,"Puget Sound Chinook",340
"Cascade River - spring Chinook salmon",2003,214.078016927143,282.936756891144,325.595599193662,377.011664794857,493.19478196627,"Puget Sound Chinook",298
"Cascade River - spring Chinook salmon",2004,243.503858437538,321.735655238681,372.299318281518,432.90049536724,569.380475918951,"Puget Sound Chinook",380
"Cascade River - spring Chinook salmon",2005,257.317996466299,335.757606518037,391.136916061235,454.392447587268,597.909187430679,"Puget Sound Chinook",420
"Cascade River - spring Chinook salmon",2006,261.070934148772,351.066908246075,412.138810179144,478.218186023299,634.499202952714,"Puget Sound Chinook",478
"Cascade River - spring Chinook salmon",2007,173.970239057359,235.369983145374,274.482269757117,320.786699062669,436.780948616126,"Puget Sound Chinook",223
"Cascade River - spring Chinook salmon",2008,209.221366479029,273.996510235852,316.241284567506,366.397431861258,489.819519272966,"Puget Sound Chinook",284
"Cascade River - spring Chinook salmon",2009,189.8192192713,256.774036567901,295.356433298166,339.298948783577,452.750328679541,"Puget Sound Chinook",338
"Cascade River - spring Chinook salmon",2010,195.063228199413,258.415740766608,297.934830326872,343.727771500046,450.409977985635,"Puget Sound Chinook",330
"Cascade River - spring Chinook salmon",2011,177.624581989527,236.005181689139,271.54746270805,310.679727353679,413.651745709282,"Puget Sound Chinook",265
"Cascade River - spring Chinook salmon",2012,233.90129555591,321.811340312618,380.35262222408,443.839494691111,598.135735896438,"Puget Sound Chinook",488
"Cascade River - spring Chinook salmon",2013,195.236576137361,260.421111295335,302.643626098225,345.422401446982,454.286032672413,"Puget Sound Chinook",310
"Cascade River - spring Chinook salmon",2014,148.037235318139,200.755199618388,230.568048325646,267.453467868228,353.925720397073,"Puget Sound Chinook",225
"Cascade River - spring Chinook salmon",2015,156.203375254881,201.334004504987,230.447832038152,264.230013709192,346.447080509078,"Puget Sound Chinook",188
"Cascade River - spring Chinook salmon",2016,186.305481132018,245.801175108702,282.725569538205,325.160266794352,429.063368427164,"Puget Sound Chinook",295
"Cascade River - spring Chinook salmon",2017,176.043975596888,237.529672173744,275.89732990994,319.400926585165,426.533907286139,"Puget Sound Chinook",323
"Cascade River - spring Chinook salmon",2018,114.738968191076,151.030283460716,177.08850877404,205.565481565375,273.182437568964,"Puget Sound Chinook",128
"Cascade River - spring Chinook salmon",2019,103.474923039543,136.945579755562,158.220866606011,184.625776114048,247.0311389524,"Puget Sound Chinook",180
"Cascade River - spring Chinook salmon",2020,95.3091361445227,126.893928319386,147.757256489909,174.267804256655,240.663745158137,"Puget Sound Chinook",115
"Cascade River - spring Chinook salmon",2021,113.338692712706,149.629232825901,174.677075271572,204.571396889487,278.631517196762,"Puget Sound Chinook",145
"Cascade River - spring Chinook salmon",2022,169.106994831909,244.039440226453,298.757540876027,357.603479721096,489.938026887921,"Puget Sound Chinook",410
"Cascade River - spring Chinook salmon",2023,120.075744907297,203.050593718859,269.032647663665,355.980180709853,636.583963177831,"Puget Sound Chinook",NA
"Cascade River - spring Chinook salmon",2024,32.134208727003,135.38651753391,270.302589032553,573.809017903764,2352.02681757176,"Puget Sound Chinook",NA
"Cedar River - fall Chinook salmon",1999,165.367497447387,457.717631766558,715.46765247922,1141.75357579375,2892.62718556335,"Puget Sound Chinook",NA
"Cedar River - fall Chinook salmon",2000,234.940493272595,542.835669691472,832.851292914168,1264.03861026819,2973.98754060969,"Puget Sound Chinook",NA
"Cedar River - fall Chinook salmon",2001,267.550509157348,638.500847875726,939.980038759744,1404.40183084945,3186.47274453493,"Puget Sound Chinook",NA
"Cedar River - fall Chinook salmon",2002,319.916222735493,659.294025520913,929.107113554002,1283.31826737544,2484.93605061877,"Puget Sound Chinook",NA
"Cedar River - fall Chinook salmon",2003,360.658765724339,658.432406226179,863.425898388693,1149.45313316684,1926.38445778102,"Puget Sound Chinook",NA
"Cedar River - fall Chinook salmon",2004,484.931398025692,712.997828957646,862.136642358717,1052.85150389957,1563.80055699195,"Puget Sound Chinook",842
