"COMMON_POPULATION_NAME","BROOD_YEAR","Q2.5.","Q25.","Q50.","Q75.","Q97.5.","ESU","NUMBER_OF_SPAWNERS"
"Grays and Chinook Rivers - fall Chum salmon",1999,941.882516242663,2485.84275089589,4008.94564952665,6505.87129538957,15726.4439903095,"Lower Columbia chum",NA
"Grays and Chinook Rivers - fall Chum salmon",2000,1448.42479155363,2851.83469965721,3973.64258356728,5610.91816008477,11268.7378119717,"Lower Columbia chum",NA
"Grays and Chinook Rivers - fall Chum salmon",2001,3259.74325305809,4100.34903040137,4630.00374776987,5410.32756295239,7826.86866377177,"Lower Columbia chum",4246
"Grays and Chinook Rivers - fall Chum salmon",2002,7794.01160969223,9870.94256150506,10964.504934603,12366.6098322001,16453.5320382738,"Lower Columbia chum",10493
"Grays and Chinook Rivers - fall Chum salmon",2003,9035.45855106979,12376.3264377725,14011.5536726414,15611.2231944104,19372.2620055473,"Lower Columbia chum",15559
"Grays and Chinook Rivers - fall Chum salmon",2004,7473.7543827257,10268.1334201616,11791.2661616801,13175.5560161979,16069.6949577295,"Lower Columbia chum",13151
"Grays and Chinook Rivers - fall Chum salmon",2005,3085.83938983453,3798.25815232166,4219.54656158388,4764.73174739831,6337.45792505284,"Lower Columbia chum",3795
"Grays and Chinook Rivers - fall Chum salmon",2006,3681.42256724135,4963.46109469499,5593.29760409352,6226.07716764622,7810.49253689415,"Lower Columbia chum",6162
"Grays and Chinook Rivers - fall Chum salmon",2007,2308.74076888112,3044.77799842749,3462.74936873317,3851.28568122531,4734.44588283763,"Lower Columbia chum",3817
"Grays and Chinook Rivers - fall Chum salmon",2008,1828.71845173563,2301.88558502041,2538.47625657383,2851.5727333639,3754.271035796,"Lower Columbia chum",2401
"Grays and Chinook Rivers - fall Chum salmon",2009,2194.44272815492,2692.48334661031,2993.60770458486,3366.62955978699,4498.55580154099,"Lower Columbia chum",2776
"Grays and Chinook Rivers - fall Chum salmon",2010,4468.75561544128,5604.65584460891,6220.22184468798,6959.37823830435,9035.48449947685,"Lower Columbia chum",6082
"Grays and Chinook Rivers - fall Chum salmon",2011,7333.36536963603,9311.09165955138,10332.8307732044,11557.9932290624,14927.4999540035,"Lower Columbia chum",10052
"Grays and Chinook Rivers - fall Chum salmon",2012,5264.51743431189,6708.47178804651,7495.71961787576,8293.87290289232,10385.9321710583,"Lower Columbia chum",7782
"Grays and Chinook Rivers - fall Chum salmon",2013,3450.56636429284,4308.85578144726,4786.41672687437,5337.49724412405,6858.76079592375,"Lower Columbia chum",4832
"Grays and Chinook Rivers - fall Chum salmon",2014,3411.21278875155,4198.10291658817,4647.15911787154,5275.71481431014,7159.12838745476,"Lower Columbia chum",4267
"Grays and Chinook Rivers - fall Chum salmon",2015,8638.19930487878,10726.203731852,11846.0398442461,13302.2270426665,17029.0846345006,"Lower Columbia chum",10857
"Grays and Chinook Rivers - fall Chum salmon",2016,13435.4875944269,19626.8658489815,23230.4965449316,26924.9657471702,32821.6367985183,"Lower Columbia chum",30408
"Grays and Chinook Rivers - fall Chum salmon",2017,4447.23820395758,5758.12391527279,6397.66152757762,7160.64824155218,9517.12777973209,"Lower Columbia chum",6217
"Grays and Chinook Rivers - fall Chum salmon",2018,5250.23414854297,6456.86439340231,7168.09467629037,8163.67778900124,10841.3254740136,"Lower Columbia chum",6320
"Grays and Chinook Rivers - fall Chum salmon",2019,4920.28689495041,6331.13106470712,7031.88269251043,7858.94453531163,10273.0887606763,"Lower Columbia chum",7002
"Grays and Chinook Rivers - fall Chum salmon",2020,7349.08149844464,9862.3771623998,11292.3819879805,12597.0965294583,15553.4121185678,"Lower Columbia chum",12726
"Grays and Chinook Rivers - fall Chum salmon",2021,10430.225333646,13817.9254810358,15740.0468836693,17388.6618776848,21644.3463033862,"Lower Columbia chum",16760
"Grays and Chinook Rivers - fall Chum salmon",2022,8518.97902461983,11067.2854064031,12326.6589091524,13750.3122404149,17849.1880169557,"Lower Columbia chum",12243
