"Q2.5.","Q25.","Q50.","Q75.","Q97.5.","COMMON_POPULATION_NAME","ESU"
-0.102175092509126,-0.0178566525184154,0.0213244976188391,0.0599202807494254,0.128479250657221,"Coweeman River - late Coho salmon","Lower Columbia coho"
-0.0887079899005219,-0.0126524341588308,0.0259041195629124,0.0643682564278037,0.135741520912595,"East Fork Lewis River - early and late Coho salmon","Lower Columbia coho"
-0.0903696222439073,-0.0119373384986894,0.0261109187637309,0.0647870850413056,0.138028901622506,"Elochoman River - late Coho salmon","Lower Columbia coho"
-0.087007859819411,-0.0052612412525719,0.0319299105759663,0.070762110571625,0.148388961845309,"Grays and Chinook Rivers - late Coho salmon","Lower Columbia coho"
-0.0789843049337575,-0.00170724821108212,0.035692467875841,0.0736429727393193,0.15254800842301,"Kalama River - late Coho salmon","Lower Columbia coho"
-0.108898001220067,-0.0244757886090511,0.0177868674038056,0.0560485443240298,0.129858153120886,"Lower Cowlitz River - late Coho salmon","Lower Columbia coho"
-0.0854297666346281,-0.00795733040638881,0.030245345991282,0.0665581383043229,0.140348640764321,"Lower Gorge Tributaries - late Coho salmon","Lower Columbia coho"
-0.0883515348899875,-0.0100081682866572,0.0276664411266403,0.0670617815197403,0.140978786133414,"Mill, Abernathy, and Germany Creeks - late Coho salmon","Lower Columbia coho"
-0.0897387681285157,-0.00998451229450596,0.0291968819575938,0.0677995019607984,0.139492651767473,"North Fork Lewis River - early and late Coho salmon","Lower Columbia coho"
-0.0981054080444157,-0.0164996375225951,0.0213225949823123,0.0581940078680936,0.133282933518438,"North Fork Toutle River - early and late Coho salmon","Lower Columbia coho"
-0.106080338652835,-0.0249774323081116,0.0170911468508643,0.0546060344345699,0.125740230992521,"Salmon Creek - late Coho salmon","Lower Columbia coho"
-0.0979306723794156,-0.0156387487981582,0.0222307142291819,0.0581997356098738,0.131991630472215,"South Fork Toutle River - early and late Coho salmon","Lower Columbia coho"
-0.0892903507176682,-0.00807287747313665,0.0283499502747797,0.0662366746153664,0.137988698730994,"Tilton River - early and late Coho salmon","Lower Columbia coho"
-0.0923690625429806,-0.013401820692723,0.024410658282097,0.0609875428881457,0.131814670340582,"Upper Cowlitz River - early and late Coho salmon","Lower Columbia coho"
-0.106051157964645,-0.022384187387563,0.0179499889449652,0.0543036433894218,0.126791223239875,"Washougal River - late Coho salmon","Lower Columbia coho"
