"ESU","MAJOR_POPULATION_GROUP","COMMON_POPULATION_NAME","SPECIES","RUN_TIMING","STREAM_NAME","BROOD_YEAR","NUMBER_OF_SPAWNERS","FRACWILD","CATCH","AGE_1_RETURNS","AGE_2_RETURNS","AGE_3_RETURNS","AGE_4_RETURNS","AGE_5_RETURNS","AGE_6_RETURNS","AGE_7_RETURNS"
"Snake River fall Chinook","Snake River","Snake River - fall Chinook salmon","Chinook salmon","Fall","Snake River",1992,620,1,-99,-99,-99,-99,-99,-99,-99,-99
"Snake River fall Chinook","Snake River","Snake River - fall Chinook salmon","Chinook salmon","Fall","Snake River",1993,777,1,-99,-99,-99,-99,-99,-99,-99,-99
"Snake River fall Chinook","Snake River","Snake River - fall Chinook salmon","Chinook salmon","Fall","Snake River",1994,484,1,-99,-99,-99,-99,-99,-99,-99,-99
"Snake River fall Chinook","Snake River","Snake River - fall Chinook salmon","Chinook salmon","Fall","Snake River",1995,379,1,-99,-99,-99,-99,-99,-99,-99,-99
"Snake River fall Chinook","Snake River","Snake River - fall Chinook salmon","Chinook salmon","Fall","Snake River",1996,840,1,-99,-99,-99,-99,-99,-99,-99,-99
"Snake River fall Chinook","Snake River","Snake River - fall Chinook salmon","Chinook salmon","Fall","Snake River",1997,821,1,-99,-99,-99,-99,-99,-99,-99,-99
"Snake River fall Chinook","Snake River","Snake River - fall Chinook salmon","Chinook salmon","Fall","Snake River",1998,627,1,-99,-99,-99,-99,-99,-99,-99,-99
"Snake River fall Chinook","Snake River","Snake River - fall Chinook salmon","Chinook salmon","Fall","Snake River",1999,1722,1,-99,-99,-99,-99,-99,-99,-99,-99
"Snake River fall Chinook","Snake River","Snake River - fall Chinook salmon","Chinook salmon","Fall","Snake River",2000,3388,1,-99,-99,-99,-99,-99,-99,-99,-99
"Snake River fall Chinook","Snake River","Snake River - fall Chinook salmon","Chinook salmon","Fall","Snake River",2001,5681,1,-99,-99,-99,-99,-99,-99,-99,-99
"Snake River fall Chinook","Snake River","Snake River - fall Chinook salmon","Chinook salmon","Fall","Snake River",2002,3622,1,-99,-99,-99,-99,-99,-99,-99,-99
"Snake River fall Chinook","Snake River","Snake River - fall Chinook salmon","Chinook salmon","Fall","Snake River",2003,6835,1,-99,-99,-99,-99,-99,-99,-99,-99
"Snake River fall Chinook","Snake River","Snake River - fall Chinook salmon","Chinook salmon","Fall","Snake River",2004,8002,1,-99,-99,-99,-99,-99,-99,-99,-99
"Snake River fall Chinook","Snake River","Snake River - fall Chinook salmon","Chinook salmon","Fall","Snake River",2005,6088,1,-99,-99,-99,-99,-99,-99,-99,-99
"Snake River fall Chinook","Snake River","Snake River - fall Chinook salmon","Chinook salmon","Fall","Snake River",2006,5909,1,-99,-99,-99,-99,-99,-99,-99,-99
"Snake River fall Chinook","Snake River","Snake River - fall Chinook salmon","Chinook salmon","Fall","Snake River",2007,4416,1,-99,-99,-99,-99,-99,-99,-99,-99
"Snake River fall Chinook","Snake River","Snake River - fall Chinook salmon","Chinook salmon","Fall","Snake River",2008,4589,1,-99,-99,-99,-99,-99,-99,-99,-99
"Snake River fall Chinook","Snake River","Snake River - fall Chinook salmon","Chinook salmon","Fall","Snake River",2009,5717,1,-99,-99,-99,-99,-99,-99,-99,-99
"Snake River fall Chinook","Snake River","Snake River - fall Chinook salmon","Chinook salmon","Fall","Snake River",2010,8520,1,-99,-99,-99,-99,-99,-99,-99,-99
"Snake River fall Chinook","Snake River","Snake River - fall Chinook salmon","Chinook salmon","Fall","Snake River",2011,12932,1,-99,-99,-99,-99,-99,-99,-99,-99
"Snake River fall Chinook","Snake River","Snake River - fall Chinook salmon","Chinook salmon","Fall","Snake River",2012,16447,1,-99,-99,-99,-99,-99,-99,-99,-99
"Snake River fall Chinook","Snake River","Snake River - fall Chinook salmon","Chinook salmon","Fall","Snake River",2013,27166,1,-99,-99,-99,-99,-99,-99,-99,-99
"Snake River fall Chinook","Snake River","Snake River - fall Chinook salmon","Chinook salmon","Fall","Snake River",2014,16965,1,-99,-99,-99,-99,-99,-99,-99,-99
"Snake River fall Chinook","Snake River","Snake River - fall Chinook salmon","Chinook salmon","Fall","Snake River",2015,17575,1,-99,-99,-99,-99,-99,-99,-99,-99
"Snake River fall Chinook","Snake River","Snake River - fall Chinook salmon","Chinook salmon","Fall","Snake River",2016,10806,1,-99,-99,-99,-99,-99,-99,-99,-99
"Snake River fall Chinook","Snake River","Snake River - fall Chinook salmon","Chinook salmon","Fall","Snake River",2017,7571,1,-99,-99,-99,-99,-99,-99,-99,-99
"Snake River fall Chinook","Snake River","Snake River - fall Chinook salmon","Chinook salmon","Fall","Snake River",2018,6363,1,-99,-99,-99,-99,-99,-99,-99,-99
"Snake River fall Chinook","Snake River","Snake River - fall Chinook salmon","Chinook salmon","Fall","Snake River",2019,7500,1,-99,-99,-99,-99,-99,-99,-99,-99
"Snake River fall Chinook","Snake River","Snake River - fall Chinook salmon","Chinook salmon","Fall","Snake River",2020,8741,1,-99,-99,-99,-99,-99,-99,-99,-99
"Snake River fall Chinook","Snake River","Snake River - fall Chinook salmon","Chinook salmon","Fall","Snake River",2021,7957,1,-99,-99,-99,-99,-99,-99,-99,-99
"Snake River fall Chinook","Snake River","Snake River - fall Chinook salmon","Chinook salmon","Fall","Snake River",2022,6874,1,-99,-99,-99,-99,-99,-99,-99,-99
"Snake River fall Chinook","Snake River","Snake River - fall Chinook salmon","Chinook salmon","Fall","Snake River",2023,8392,1,-99,-99,-99,-99,-99,-99,-99,-99
