"COMMON_POPULATION_NAME","BROOD_YEAR","Q2.5.","Q25.","Q50.","Q75.","Q97.5.","ESU","NUMBER_OF_SPAWNERS"
"Klickitat River - summer and winter Steelhead",1999,269.840611996339,824.602556148092,1426.52181202737,2591.96342726297,8807.10484080012,"Mid-Columbia steelhead",NA
"Klickitat River - summer and winter Steelhead",2000,272.984913507362,827.430398680785,1463.36080140924,2635.29109807885,8251.17360852577,"Mid-Columbia steelhead",NA
"Klickitat River - summer and winter Steelhead",2001,307.493117484705,917.457915450271,1633.40828684479,2927.64105775458,9038.71781223817,"Mid-Columbia steelhead",NA
"Klickitat River - summer and winter Steelhead",2002,403.91332749627,1136.48520310749,1936.22125127052,3260.85603241939,9643.94449372288,"Mid-Columbia steelhead",NA
"Klickitat River - summer and winter Steelhead",2003,455.999939714862,1093.96166488095,1736.71484581371,2700.35821749252,6757.07199042324,"Mid-Columbia steelhead",NA
"Klickitat River - summer and winter Steelhead",2004,432.958295903348,1010.39650329712,1587.2562922898,2451.26046084828,5852.15494082883,"Mid-Columbia steelhead",NA
"Klickitat River - summer and winter Steelhead",2005,646.051720766915,1239.30405694354,1728.35196779327,2417.16653193691,4826.22218197628,"Mid-Columbia steelhead",NA
"Klickitat River - summer and winter Steelhead",2006,841.974512008678,1303.53623734208,1573.22363635469,1879.39714410054,2895.52211202251,"Mid-Columbia steelhead",1577
"Klickitat River - summer and winter Steelhead",2007,765.456083711094,1221.27890218489,1497.84560660475,1794.87777427093,2724.11920901277,"Mid-Columbia steelhead",1669
"Klickitat River - summer and winter Steelhead",2008,635.863066021434,1106.88539486404,1437.14559204001,1877.38294303164,3199.85686247258,"Mid-Columbia steelhead",NA
"Klickitat River - summer and winter Steelhead",2009,583.987326991756,1003.41639087644,1322.43420136942,1739.64198493461,2888.9421729977,"Mid-Columbia steelhead",NA
"Klickitat River - summer and winter Steelhead",2010,874.300350977742,1261.69147244925,1505.07306833917,1864.97896146049,2858.63326697843,"Mid-Columbia steelhead",1290
"Klickitat River - summer and winter Steelhead",2011,869.673521147715,1179.46871685299,1417.45213003791,1727.97131034903,2633.21099182631,"Mid-Columbia steelhead",1111
"Klickitat River - summer and winter Steelhead",2012,1000.88110729088,1496.11566726289,1791.95728005342,2151.47522848754,2857.73538135535,"Mid-Columbia steelhead",2483
"Klickitat River - summer and winter Steelhead",2013,827.684704544952,1119.0754009009,1333.97336491755,1614.2267063536,2400.14324145158,"Mid-Columbia steelhead",1063
"Klickitat River - summer and winter Steelhead",2014,833.295631647534,1178.86034383179,1383.29800836018,1670.59030184268,2508.28900158381,"Mid-Columbia steelhead",1222
"Klickitat River - summer and winter Steelhead",2015,1193.8232962278,1793.86093082833,2201.5839913572,2663.7662452502,3582.29216733572,"Mid-Columbia steelhead",2956
"Klickitat River - summer and winter Steelhead",2016,1125.50922257398,1839.11437037755,2315.33109504121,2876.60147788273,3857.71540502945,"Mid-Columbia steelhead",3270
"Klickitat River - summer and winter Steelhead",2017,538.231381955846,771.011611633118,976.909414116343,1226.34164768834,1958.13112931449,"Mid-Columbia steelhead",544
"Klickitat River - summer and winter Steelhead",2018,721.808169897158,1074.97326818653,1296.29406917027,1573.13357861761,2196.55897224686,"Mid-Columbia steelhead",1785
"Klickitat River - summer and winter Steelhead",2019,561.212374229429,896.785165859777,1067.96911752929,1295.96466169611,2133.53528290286,"Mid-Columbia steelhead",1025
"Klickitat River - summer and winter Steelhead",2020,434.578023535304,908.989279717233,1299.09916003351,1886.65444086486,4052.55974421848,"Mid-Columbia steelhead",NA
"Klickitat River - summer and winter Steelhead",2021,357.37162315549,912.036523944483,1490.79791717376,2415.0163192761,6804.80741632468,"Mid-Columbia steelhead",NA
"Klickitat River - summer and winter Steelhead",2022,190.86926183389,644.780452077312,1228.953531168,2321.49661945857,8501.14325929203,"Mid-Columbia steelhead",NA
"Klickitat River - summer and winter Steelhead",2023,163.653862507358,612.24317538626,1189.27605976811,2319.73316059816,9376.48062168083,"Mid-Columbia steelhead",NA
