"Q2.5.","Q25.","Q50.","Q75.","Q97.5.","COMMON_POPULATION_NAME","ESU"
-0.0327833834444132,0.00747906433557014,0.0272840086861593,0.0485121741297281,0.0940082009692893,"Cascade River - spring Chinook salmon","Puget Sound Chinook"
-0.0447521975094224,0.00155043685968352,0.0228995269075759,0.0461593865753022,0.0904181390582193,"Cedar River - fall Chinook salmon","Puget Sound Chinook"
-0.0292756593419481,0.0107883114223423,0.0333471552987972,0.056539876424442,0.10832173020315,"Dungeness River - summer Chinook salmon","Puget Sound Chinook"
-0.0220508733339522,0.0156414909059063,0.0385395113643591,0.06460591780501,0.130081287057287,"Elwha River - fall Chinook salmon","Puget Sound Chinook"
-0.0395831711491417,0.0037467700158576,0.0260854437660744,0.0481346072320204,0.0975441524832067,"Green River - fall Chinook salmon","Puget Sound Chinook"
-0.0385119814942856,0.00420834845958162,0.0264236468330657,0.0483305975896766,0.0973116828396277,"Lower Sauk River - summer Chinook salmon","Puget Sound Chinook"
-0.0359052548659478,0.00510321782191682,0.0260831467118632,0.0491379551927651,0.0956036824043496,"Lower Skagit River - fall Chinook salmon","Puget Sound Chinook"
-0.0309923572171431,0.00871623143775531,0.0290882750107338,0.0514731626867194,0.098893115258826,"Nisqually River - fall Chinook salmon","Puget Sound Chinook"
-0.0338132336261884,0.00710427499007185,0.028761669935325,0.0497709199212123,0.0979112641774823,"North Fork Nooksack River (including Middle Fork Nooksack River) - spring Chinook salmon","Puget Sound Chinook"
-0.0454139283401637,0.00267392113387385,0.0247129020387431,0.045887569101073,0.0934625820860272,"North Fork Stillaguamish River - summer Chinook salmon","Puget Sound Chinook"
-0.0383433693288296,0.00366879896472174,0.025686982382788,0.0478405412186271,0.0953220799084463,"Skokomish River - fall Chinook salmon","Puget Sound Chinook"
-0.0409310036834738,0.00270265648057514,0.0247340166887096,0.0472456816480557,0.0948388299532989,"Skykomish River - summer Chinook salmon","Puget Sound Chinook"
-0.0442087487125883,-0.00066117962410229,0.0212292233485735,0.0427536240701661,0.0899618194747282,"Snoqualmie River - fall Chinook salmon","Puget Sound Chinook"
-0.0438488253944926,0.00273556034691742,0.0249954655111183,0.0471553517398096,0.0940982659741386,"South Fork Nooksack River - spring Chinook salmon","Puget Sound Chinook"
-0.0471915459749673,0.000134137627704405,0.0224371874911623,0.0444295329195939,0.093595766607661,"South Fork Stillaguamish River - fall Chinook salmon","Puget Sound Chinook"
-0.031799583725592,0.00637908349159308,0.0280989467412997,0.0495797900718064,0.0952425902462114,"Suiattle River - spring Chinook salmon","Puget Sound Chinook"
-0.023990158554621,0.0146874519182798,0.0357395850783513,0.0596830753721455,0.109350162163256,"Upper Sauk River - spring Chinook salmon","Puget Sound Chinook"
-0.036012992462973,0.00532384504182224,0.0269563124888196,0.0488947760516931,0.094252982803338,"Upper Skagit River - summer Chinook salmon","Puget Sound Chinook"
-0.0345123710263452,0.00607499247812127,0.0271538641835256,0.0494425334486857,0.095213707327852,"White River - spring Chinook salmon","Puget Sound Chinook"
