"","mean","se_mean","sd","2.5%","25%","50%","75%","97.5%","n_eff","Rhat"
"eps[1,1]",0.0516932074564896,0.0152874947889248,0.971402022681479,-1.82906454403625,-0.60689352877398,0.0352486700111522,0.723800352181582,1.96508915801706,4037.61925526509,1.00002316905128
"eps[1,2]",-0.0635358111672735,0.0157540964610536,0.963211061827968,-1.97604076008732,-0.711484483569885,-0.0491339655280821,0.570666278171225,1.78852506745925,3738.14309874761,0.999308867839263
"eps[1,3]",-0.129706979667178,0.017247318845418,0.933931084444313,-1.86812594126293,-0.762372007853189,-0.113831345895371,0.50380230559433,1.69142221699855,2932.15197809478,1.00021701548124
"eps[1,4]",0.566988864665692,0.01226408655063,0.803038436882487,-1.04200130389174,0.0209228575869568,0.570279561902944,1.1043408008577,2.13777011152797,4287.4814337139,1.00054529552746
"eps[1,5]",0.0223031750320042,0.0186851454937403,0.964032589571614,-1.81549864182122,-0.628002204959418,-0.005117391408475,0.677726625953902,2.01991053679158,2661.89219972306,1.00104045857358
"eps[1,6]",0.00981792563717532,0.015202527055397,0.970667403102202,-1.85177838772057,-0.644723960629154,0.0100984157637617,0.664183457120068,1.88302436037704,4076.7053271349,1.00018324981485
"eps[1,7]",0.00991279148996514,0.0142460053714481,0.985345500517367,-1.91345343729849,-0.662023105085051,-0.00103106953578021,0.693805757823639,1.96406131565247,4783.99666263661,1.0000577639111
"eps[1,8]",0.0245278392461485,0.0108948828561947,0.937477725734162,-1.81283309727141,-0.596707058476418,0.0372180190518748,0.66714780571017,1.8420634545452,7404.17688708152,0.999534741853413
"eps[1,9]",-0.0446361164245831,0.0133686229116262,0.971012846725452,-1.96369022117828,-0.711935820574433,-0.0373247432326433,0.625260159304564,1.80534050183754,5275.6576437208,0.999551452503838
"eps[1,10]",-0.0212090376283993,0.0135673371654522,0.988195774067067,-1.97576103268438,-0.688806880936768,-0.0351577732527317,0.656657889299708,1.89559314574452,5305.13877435504,0.999791788894266
"eps[1,11]",0.0200449944371947,0.0128012455949639,0.975347564694968,-1.82165723472403,-0.651571673988696,0.034117857203938,0.663631329139558,1.93351357942595,5805.16206302193,0.999504752359347
"eps[1,12]",0.0358375073418251,0.0193503411282042,1.02187434917441,-1.93605402826187,-0.658837711570019,0.0306352107014504,0.721266819545161,2.09933978235897,2788.80240463848,1.00000565528505
"eps[1,13]",0.0130363105310179,0.0135552474972214,0.982866193888543,-1.92508671881401,-0.681590806429665,0.040337812642287,0.682159174620395,1.93920922956402,5257.43475919856,0.99968991310446
"eps[1,14]",-0.0144628066674283,0.0141099937624935,0.990574193930842,-1.95250657299051,-0.692510896133787,0.00166305765735291,0.670884001145478,1.90405206332318,4928.56372110858,0.99968471560763
"eps[1,15]",0.0236584907542993,0.011925198005439,0.966268925756631,-1.90394953423325,-0.631563384198466,0.0255979846085434,0.659890166874041,1.92764573723176,6565.45500029019,0.999914510823731
"eps[2,1]",0.0299926704386483,0.0154246073074323,0.959668037517952,-1.80027293170635,-0.612097163024754,0.0226297070799908,0.674356861044358,1.89626194583233,3870.91672672105,0.999890658942333
"eps[2,2]",-0.0476652056771775,0.0135964423120249,0.94212907470131,-1.89208267854525,-0.661315861656776,-0.0712794645168021,0.590903107865952,1.84638214953917,4801.42605084833,1.00006018712551
