"COMMON_POPULATION_NAME","BROOD_YEAR","Q2.5.","Q25.","Q50.","Q75.","Q97.5.","ESU","NUMBER_OF_SPAWNERS"
"Dungeness River - summer and winter Steelhead",2007,199.884437508497,393.055380436668,552.050477148093,766.210484780992,1539.38118808128,"Puget Sound steelhead",NA
"Dungeness River - summer and winter Steelhead",2008,207.828079061051,387.598828672831,524.044726530702,709.825711843299,1338.88354481041,"Puget Sound steelhead",NA
"Dungeness River - summer and winter Steelhead",2009,205.652239964917,350.54864495951,462.742493986651,605.097873001979,1098.78305658761,"Puget Sound steelhead",NA
"Dungeness River - summer and winter Steelhead",2010,270.907319727159,389.936233155504,474.441332113852,575.360328001369,896.573754034434,"Puget Sound steelhead",NA
"Dungeness River - summer and winter Steelhead",2011,342.73541607268,429.122482876151,471.842750085138,524.127404276758,689.577466836943,"Puget Sound steelhead",455
"Dungeness River - summer and winter Steelhead",2012,344.666326292742,470.874320958688,539.404482061843,623.72852263089,838.69262976907,"Puget Sound steelhead",NA
"Dungeness River - summer and winter Steelhead",2013,423.692951396205,536.685122649852,591.244613961159,645.369671226539,777.36484954098,"Puget Sound steelhead",619
"Dungeness River - summer and winter Steelhead",2014,418.95233718929,517.348470363378,567.037788798513,614.553834688919,738.939763309553,"Puget Sound steelhead",585
"Dungeness River - summer and winter Steelhead",2015,403.798071630807,508.278955062276,565.468366740526,621.16768193313,758.283654969732,"Puget Sound steelhead",618
"Dungeness River - summer and winter Steelhead",2016,283.40284747528,397.731788383461,461.525910861918,538.883084163748,757.003704960842,"Puget Sound steelhead",NA
"Dungeness River - summer and winter Steelhead",2017,272.884498536434,327.116315979938,363.4234251963,407.762032824055,523.448017125157,"Puget Sound steelhead",311
"Dungeness River - summer and winter Steelhead",2018,261.335715484701,360.622761597825,419.483853436786,485.341791897035,649.784994063946,"Puget Sound steelhead",NA
"Dungeness River - summer and winter Steelhead",2019,301.971546345627,388.810725162855,433.608325363659,476.416423307701,583.722138726025,"Puget Sound steelhead",467
"Dungeness River - summer and winter Steelhead",2020,263.444139498295,351.959778429184,403.358620360664,462.054884908665,613.863055104363,"Puget Sound steelhead",NA
"Dungeness River - summer and winter Steelhead",2021,265.539973140454,320.291081299828,348.462997974953,381.631529038113,476.22034032946,"Puget Sound steelhead",329
"Dungeness River - summer and winter Steelhead",2022,271.862513995669,333.888679332511,364.766324080103,397.255938822478,477.826883432493,"Puget Sound steelhead",386
"Dungeness River - summer and winter Steelhead",2023,234.143410171654,292.812632320368,319.862318993503,353.400359379789,451.548794555595,"Puget Sound steelhead",309
"Dungeness River - summer and winter Steelhead",2024,177.87312366604,272.886593523654,331.037070509332,407.520402758136,621.184658205426,"Puget Sound steelhead",NA
"Elwha River - winter Steelhead",2007,230.597732440993,781.888199204294,1386.16896964756,2405.85981762555,7471.9640531011,"Puget Sound steelhead",NA
"Elwha River - winter Steelhead",2008,258.171880395276,774.964031928409,1357.50985708888,2258.25993881256,6432.83425887245,"Puget Sound steelhead",NA
"Elwha River - winter Steelhead",2009,259.494666340198,763.871851353875,1285.78899883694,2102.21104395117,6004.50474958787,"Puget Sound steelhead",NA
"Elwha River - winter Steelhead",2010,291.017084489731,783.464942497746,1216.98487573237,1908.28907110841,5219.75191659868,"Puget Sound steelhead",NA
"Elwha River - winter Steelhead",2011,308.213298437983,847.590659774876,1325.45926773874,2073.46933615805,5617.59422345113,"Puget Sound steelhead",NA
"Elwha River - winter Steelhead",2012,332.247966572007,853.732842093161,1344.06689889121,2096.58846397496,5585.95084028624,"Puget Sound steelhead",NA
"Elwha River - winter Steelhead",2013,338.799266874723,878.236292015832,1339.27265292894,2096.79132069859,5205.13779935166,"Puget Sound steelhead",NA
"Elwha River - winter Steelhead",2014,375.628711007835,924.680462689486,1401.97426910084,2112.69562158382,4865.21552945792,"Puget Sound steelhead",NA
"Elwha River - winter Steelhead",2015,414.171663419561,982.637045168774,1445.63400886236,2147.99664022204,4762.98984412631,"Puget Sound steelhead",NA
"Elwha River - winter Steelhead",2016,471.241346491582,982.017757713305,1424.53242479619,2047.51133684676,4417.71634184793,"Puget Sound steelhead",NA
"Elwha River - winter Steelhead",2017,517.150843435652,947.200362060345,1244.79398964397,1681.14567003274,3123.82468041373,"Puget Sound steelhead",NA
"Elwha River - winter Steelhead",2018,523.933622536051,852.005349174521,1069.45840156536,1329.81116766679,2157.44431748637,"Puget Sound steelhead",NA
"Elwha River - winter Steelhead",2019,653.959065355184,831.344650901985,940.807276350429,1105.91668260451,1586.21330767893,"Puget Sound steelhead",802
"Elwha River - winter Steelhead",2020,903.881428652704,1192.63570242927,1351.86666820343,1502.36602888596,1891.68032346071,"Puget Sound steelhead",1528
"Elwha River - winter Steelhead",2021,950.753649859289,1200.4819538231,1323.5145728476,1467.12617025241,1876.38706840906,"Puget Sound steelhead",1238
"Elwha River - winter Steelhead",2022,1037.98669680219,1425.74346785709,1630.33475811291,1849.24585097969,2264.13294600048,"Puget Sound steelhead",1990
"Elwha River - winter Steelhead",2023,855.911116102491,1120.38158188637,1252.68172029454,1427.84002853625,1973.98960582789,"Puget Sound steelhead",1130
"Elwha River - winter Steelhead",2024,630.809645889664,1064.41819189539,1366.19482668142,1722.93358354301,2932.79269055797,"Puget Sound steelhead",NA
"Nisqually River - winter Steelhead",2007,300.75309396913,430.530194175152,505.449316771357,602.494274803509,875.954800184434,"Puget Sound steelhead",444
"Nisqually River - winter Steelhead",2008,339.577877490438,479.23223968981,567.357797023279,672.396791794901,893.452113442689,"Puget Sound steelhead",730
"Nisqually River - winter Steelhead",2009,260.727367948379,338.926717084054,403.572825581686,486.015075736579,714.812083417306,"Puget Sound steelhead",307
"Nisqually River - winter Steelhead",2010,323.367065813062,457.314508371365,538.61367152684,639.642901855025,853.505641466758,"Puget Sound steelhead",761
"Nisqually River - winter Steelhead",2011,254.326896166112,344.756460303315,412.153998746474,499.297980783429,710.405782368238,"Puget Sound steelhead",297
"Nisqually River - winter Steelhead",2012,242.34942786716,331.460340083313,412.813312557374,507.274433538605,739.091789904464,"Puget Sound steelhead",266
"Nisqually River - winter Steelhead",2013,396.459172735797,528.179856799112,611.045139220002,703.139498824805,922.860308213097,"Puget Sound steelhead",694
"Nisqually River - winter Steelhead",2014,420.616353777677,554.310196836977,636.881951051418,739.336646037236,1009.24875673607,"Puget Sound steelhead",585
"Nisqually River - winter Steelhead",2015,587.429053713844,839.995983497208,1005.43261086289,1160.71287521567,1562.6441885618,"Puget Sound steelhead",1129
"Nisqually River - winter Steelhead",2016,697.034481773881,1037.68660012616,1294.33498868575,1618.15134281551,2190.86966764433,"Puget Sound steelhead",2035
"Nisqually River - winter Steelhead",2017,560.09898254712,751.944720007696,903.08750403282,1085.20877158926,1523.13787391298,"Puget Sound steelhead",622
"Nisqually River - winter Steelhead",2018,854.255776600442,1274.94243726621,1543.316860607,1808.30724582951,2437.14403668658,"Puget Sound steelhead",1767
"Nisqually River - winter Steelhead",2019,825.31836605037,1242.32372360242,1523.93456756697,1830.79561474832,2439.08515411944,"Puget Sound steelhead",1957
"Nisqually River - winter Steelhead",2020,780.660854579223,1106.52981752197,1302.98773451786,1496.38969632643,1982.1498687034,"Puget Sound steelhead",1411
"Nisqually River - winter Steelhead",2021,652.571892035703,900.168969405967,1045.50396122793,1201.47846076149,1601.08397809853,"Puget Sound steelhead",1168
"Nisqually River - winter Steelhead",2022,473.423588757455,635.164958547393,745.729664133852,886.704384579136,1265.25997085753,"Puget Sound steelhead",604
"Nisqually River - winter Steelhead",2023,412.615191013071,582.858566641183,685.886129621983,821.476632280965,1244.71661964105,"Puget Sound steelhead",650
"Nisqually River - winter Steelhead",2024,235.03025638413,482.274034290875,659.236673135929,879.693740640228,1676.56476418143,"Puget Sound steelhead",NA
"Nooksack River - winter Steelhead",2007,854.437601170812,1536.18411180606,2057.14511117923,2692.70401915194,5004.96505175062,"Puget Sound steelhead",NA
"Nooksack River - winter Steelhead",2008,906.368683176518,1530.73802019943,1951.71379434115,2487.86981885903,4142.32881479015,"Puget Sound steelhead",NA
"Nooksack River - winter Steelhead",2009,992.346679102029,1470.74897096816,1781.89749904702,2151.98060554479,3233.99863921016,"Puget Sound steelhead",NA
"Nooksack River - winter Steelhead",2010,1396.42369311072,1705.45031016117,1862.24840270875,2015.60304715133,2440.24665938203,"Puget Sound steelhead",1901
"Nooksack River - winter Steelhead",2011,1395.87236332684,1654.53292091173,1784.09065338794,1914.27184169665,2296.65768516601,"Puget Sound steelhead",1774
"Nooksack River - winter Steelhead",2012,1361.78132981678,1632.92697504812,1756.18300696116,1888.09646737578,2251.75401364202,"Puget Sound steelhead",1747
"Nooksack River - winter Steelhead",2013,1394.21969469267,1659.40782979545,1785.84649437082,1919.49169702938,2271.17113396873,"Puget Sound steelhead",1805
"Nooksack River - winter Steelhead",2014,1299.659587471,1515.51350192593,1632.00807295719,1765.48092310431,2138.76360990601,"Puget Sound steelhead",1521
"Nooksack River - winter Steelhead",2015,1482.56618001923,1790.83609381789,1943.02132354983,2099.55705962083,2456.35914081582,"Puget Sound steelhead",2082
"Nooksack River - winter Steelhead",2016,1412.51933622601,1721.04664565113,1868.31182802938,2023.2239267342,2430.38732297262,"Puget Sound steelhead",1842
"Nooksack River - winter Steelhead",2017,1335.13667578545,1598.91239307679,1725.59521616116,1858.20642365716,2209.53115276008,"Puget Sound steelhead",1714
"Nooksack River - winter Steelhead",2018,1454.80863012254,1756.99737763433,1916.61536171889,2060.00501802294,2425.56427460679,"Puget Sound steelhead",2006
"Nooksack River - winter Steelhead",2019,1273.54565976095,1530.31745850891,1657.68442818807,1786.07877394219,2143.7100523241,"Puget Sound steelhead",1643
"Nooksack River - winter Steelhead",2020,1036.64287624185,1380.81541602781,1553.64966013765,1751.34218755155,2260.60596014825,"Puget Sound steelhead",NA
