"COMMON_POPULATION_NAME","BROOD_YEAR","Q2.5.","Q25.","Q50.","Q75.","Q97.5.","ESU","NUMBER_OF_SPAWNERS"
"Coweeman River - fall Chinook salmon",1999,1.84612820658921,92.4232298567945,651.246683214272,4606.18352591119,223474.387923874,"Lower Columbia Chinook",NA
"Coweeman River - fall Chinook salmon",2000,2.59433101164201,100.41785762268,627.076513655284,3784.01351235864,121066.24860992,"Lower Columbia Chinook",NA
"Coweeman River - fall Chinook salmon",2001,3.1730754516498,106.225743410123,619.418757619742,3360.49127076253,92538.8239041543,"Lower Columbia Chinook",NA
"Coweeman River - fall Chinook salmon",2002,5.21089085139517,123.135206210487,576.771724652167,2848.82157088097,62963.6362279355,"Lower Columbia Chinook",NA
"Coweeman River - fall Chinook salmon",2003,8.47711316854485,139.857307139146,565.159831722336,2514.12670831517,35583.8124281631,"Lower Columbia Chinook",NA
"Coweeman River - fall Chinook salmon",2004,14.2572353873577,159.699783700719,552.16562540812,2140.70724121917,21789.962009875,"Lower Columbia Chinook",NA
"Coweeman River - fall Chinook salmon",2005,22.8092764285575,188.728503731055,567.554452095965,1649.64800391471,11911.5197608268,"Lower Columbia Chinook",NA
"Coweeman River - fall Chinook salmon",2006,48.5761176333564,244.024978114451,556.747970257161,1277.21152186225,6215.22208518076,"Lower Columbia Chinook",NA
"Coweeman River - fall Chinook salmon",2007,137.941252255293,369.922662143227,557.374796791646,865.809491830074,2269.96307014011,"Lower Columbia Chinook",NA
"Coweeman River - fall Chinook salmon",2008,168.772147799936,386.043147699093,567.210661687463,835.255937038411,1829.85325310527,"Lower Columbia Chinook",NA
"Coweeman River - fall Chinook salmon",2009,215.15819934233,417.350948362329,568.828425432588,775.889978643843,1420.70173707044,"Lower Columbia Chinook",NA
"Coweeman River - fall Chinook salmon",2010,311.738922215945,434.636313321556,514.723915533019,614.748353508806,897.946727475912,"Lower Columbia Chinook",436
"Coweeman River - fall Chinook salmon",2011,359.682387545017,489.796579559476,568.189916285241,659.789977012933,888.351949037524,"Lower Columbia Chinook",579
"Coweeman River - fall Chinook salmon",2012,311.527678222682,424.722153229611,498.825302820835,594.902139491635,826.47192880141,"Lower Columbia Chinook",425
"Coweeman River - fall Chinook salmon",2013,569.869409954856,820.430147950412,991.449841121632,1204.81056731832,1691.59506818163,"Lower Columbia Chinook",1464
"Coweeman River - fall Chinook salmon",2014,505.737143886162,690.820803548561,806.106484985819,933.97556885836,1231.68952165412,"Lower Columbia Chinook",774
"Coweeman River - fall Chinook salmon",2015,543.785698638717,775.208162300376,929.425556655967,1112.18099013124,1510.87766841516,"Lower Columbia Chinook",1331
