"ESU","ESU_DPS","COMMON_POPULATION_NAME","BROOD_YEAR","Smoothed.Abundance"
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Elochoman River - fall Chinook salmon",2023,186.399977677672
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Elochoman River - fall Chinook salmon",2024,176.316698590339
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Kalama River - fall Chinook salmon",1999,668.473706961364
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Kalama River - fall Chinook salmon",2000,663.37590808048
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Kalama River - fall Chinook salmon",2001,645.40745340833
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Kalama River - fall Chinook salmon",2002,673.242086079943
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Kalama River - fall Chinook salmon",2003,662.250062322969
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Kalama River - fall Chinook salmon",2004,679.834304270104
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Kalama River - fall Chinook salmon",2005,650.630235892144
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Kalama River - fall Chinook salmon",2006,659.527607902476
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Kalama River - fall Chinook salmon",2007,692.090352576676
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Kalama River - fall Chinook salmon",2008,666.231779636122
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Kalama River - fall Chinook salmon",2009,664.543453365783
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Kalama River - fall Chinook salmon",2010,644.541646234053
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Kalama River - fall Chinook salmon",2011,523.575506383981
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Kalama River - fall Chinook salmon",2012,528.203557127742
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Kalama River - fall Chinook salmon",2013,974.124676103379
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Kalama River - fall Chinook salmon",2014,1093.19802370309
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Kalama River - fall Chinook salmon",2015,2142.3873127265
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Kalama River - fall Chinook salmon",2016,2173.51288842351
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Kalama River - fall Chinook salmon",2017,1798.94794931603
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Kalama River - fall Chinook salmon",2018,1508.71342715317
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Kalama River - fall Chinook salmon",2019,1686.70689476322
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Kalama River - fall Chinook salmon",2020,2314.30329215237
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Kalama River - fall Chinook salmon",2021,2063.08643083764
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Kalama River - fall Chinook salmon",2022,2251.77225002865
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Kalama River - fall Chinook salmon",2023,2407.10874415565
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Kalama River - fall Chinook salmon",2024,2494.22429767533
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Kalama River - spring Chinook salmon",1999,47.4353232815799
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Kalama River - spring Chinook salmon",2000,48.0316878997819
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Kalama River - spring Chinook salmon",2001,46.1415762963637
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Kalama River - spring Chinook salmon",2002,48.246522907739
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Kalama River - spring Chinook salmon",2003,46.5683523373774
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Kalama River - spring Chinook salmon",2004,45.603744530062
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Kalama River - spring Chinook salmon",2005,44.8217692724109
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Kalama River - spring Chinook salmon",2006,43.9655151082568
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Kalama River - spring Chinook salmon",2007,44.4183807343075
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Kalama River - spring Chinook salmon",2008,56.8582133806923
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Kalama River - spring Chinook salmon",2009,68.2938873696596
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Kalama River - spring Chinook salmon",2010,64.2399106346213
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Kalama River - spring Chinook salmon",2011,104.27382926671
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Kalama River - spring Chinook salmon",2012,87.4533046498219
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Kalama River - spring Chinook salmon",2013,82.6089404791298
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Kalama River - spring Chinook salmon",2014,57.1828177808665
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Kalama River - spring Chinook salmon",2015,39.0569843734513
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Kalama River - spring Chinook salmon",2016,37.9400661890361
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Kalama River - spring Chinook salmon",2017,52.0367599591543
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Kalama River - spring Chinook salmon",2018,55.7805399237868
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Kalama River - spring Chinook salmon",2019,59.4207452588639
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Kalama River - spring Chinook salmon",2020,69.5917895774381
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Kalama River - spring Chinook salmon",2021,76.6605778094864
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Kalama River - spring Chinook salmon",2022,67.2782730015561
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Kalama River - spring Chinook salmon",2023,63.5864277666542
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Kalama River - spring Chinook salmon",2024,60.9223639575746
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Lewis River - fall Chinook salmon",1999,1705.49396734306
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Lewis River - fall Chinook salmon",2000,1734.09945220985
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Lewis River - fall Chinook salmon",2001,1735.52993325502
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Lewis River - fall Chinook salmon",2002,1823.65768978698
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Lewis River - fall Chinook salmon",2003,1841.6328635011
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Lewis River - fall Chinook salmon",2004,1751.73357815932
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Lewis River - fall Chinook salmon",2005,1808.17211564754
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Lewis River - fall Chinook salmon",2006,1818.79102618189
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Lewis River - fall Chinook salmon",2007,1808.26914067906
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Lewis River - fall Chinook salmon",2008,1796.56550964192
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Lewis River - fall Chinook salmon",2009,1775.51661497267
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Lewis River - fall Chinook salmon",2010,1685.03161683228
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Lewis River - fall Chinook salmon",2011,1634.16345998594
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Lewis River - fall Chinook salmon",2012,1442.70780553447
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Lewis River - fall Chinook salmon",2013,2219.26072586798
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Lewis River - fall Chinook salmon",2014,2297.31902941008
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Lewis River - fall Chinook salmon",2015,3002.57389278599
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Lewis River - fall Chinook salmon",2016,2567.49404742147
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Lewis River - fall Chinook salmon",2017,2213.95015321561
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Lewis River - fall Chinook salmon",2018,1456.50320451012
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Lewis River - fall Chinook salmon",2019,1932.38006546489
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Lewis River - fall Chinook salmon",2020,3141.57339040022
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Lewis River - fall Chinook salmon",2021,2668.45594711406
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Lewis River - fall Chinook salmon",2022,2903.00097691011
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Lewis River - fall Chinook salmon",2023,2746.88044081513
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Lewis River - fall Chinook salmon",2024,2771.47583595782
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Lewis River - late fall Chinook salmon",1999,15340.4824276577
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Lewis River - late fall Chinook salmon",2000,15581.434646066
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Lewis River - late fall Chinook salmon",2001,15644.2476486137
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Lewis River - late fall Chinook salmon",2002,15352.9676092643
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Lewis River - late fall Chinook salmon",2003,14436.6925291708
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Lewis River - late fall Chinook salmon",2004,14980.0560508299
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Lewis River - late fall Chinook salmon",2005,14643.1756399218
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Lewis River - late fall Chinook salmon",2006,14537.7604292398
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Lewis River - late fall Chinook salmon",2007,14714.4027523601
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Lewis River - late fall Chinook salmon",2008,14485.4925631645
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Lewis River - late fall Chinook salmon",2009,14455.3574743271
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Lewis River - late fall Chinook salmon",2010,14343.255156107
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Lewis River - late fall Chinook salmon",2011,14391.8747410036
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Lewis River - late fall Chinook salmon",2012,13738.6380592119
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Lewis River - late fall Chinook salmon",2013,15672.2844309013
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Lewis River - late fall Chinook salmon",2014,15009.3635005822
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Lewis River - late fall Chinook salmon",2015,15646.7520245801
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Lewis River - late fall Chinook salmon",2016,15113.0230853004
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Lewis River - late fall Chinook salmon",2017,14645.7098272687
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Lewis River - late fall Chinook salmon",2018,13446.0667976002
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Lewis River - late fall Chinook salmon",2019,13583.2876255767
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Lewis River - late fall Chinook salmon",2020,19126.2896385757
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Lewis River - late fall Chinook salmon",2021,14583.6649951237
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Lewis River - late fall Chinook salmon",2022,14434.280412248
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Lewis River - late fall Chinook salmon",2023,14517.8304996897
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Lewis River - late fall Chinook salmon",2024,14070.3771163588
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Lower Cowlitz River - fall Chinook salmon",1999,5408.898446088
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Lower Cowlitz River - fall Chinook salmon",2000,5164.10326718004
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Lower Cowlitz River - fall Chinook salmon",2001,5420.44377380509
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Lower Cowlitz River - fall Chinook salmon",2002,5378.9674245129
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Lower Cowlitz River - fall Chinook salmon",2003,5307.07980611736
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Lower Cowlitz River - fall Chinook salmon",2004,5650.08021892847
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Lower Cowlitz River - fall Chinook salmon",2005,5593.99136396955
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Lower Cowlitz River - fall Chinook salmon",2006,5505.56736432427
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Lower Cowlitz River - fall Chinook salmon",2007,5213.86808334019
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Lower Cowlitz River - fall Chinook salmon",2008,5275.05149457287
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Lower Cowlitz River - fall Chinook salmon",2009,5238.48649333025
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Lower Cowlitz River - fall Chinook salmon",2010,5121.92080234764
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Lower Cowlitz River - fall Chinook salmon",2011,5006.63209568281
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Lower Cowlitz River - fall Chinook salmon",2012,4058.73781914891
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Lower Cowlitz River - fall Chinook salmon",2013,6124.60842182209
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Lower Cowlitz River - fall Chinook salmon",2014,6031.97035444973
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Lower Cowlitz River - fall Chinook salmon",2015,7186.63884975131
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Lower Cowlitz River - fall Chinook salmon",2016,6232.26018446576
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Lower Cowlitz River - fall Chinook salmon",2017,6037.43259677785
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Lower Cowlitz River - fall Chinook salmon",2018,5907.48469008384
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Lower Cowlitz River - fall Chinook salmon",2019,7613.68867102595
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Lower Cowlitz River - fall Chinook salmon",2020,8485.6305607311
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Lower Cowlitz River - fall Chinook salmon",2021,7710.15942007998
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Lower Cowlitz River - fall Chinook salmon",2022,8768.43202187054
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Lower Cowlitz River - fall Chinook salmon",2023,10893.1370171404
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Lower Cowlitz River - fall Chinook salmon",2024,11044.9289141783
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Mill, Abernathy, and Germany Creeks - fall Chinook salmon",1999,176.300546494819
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Mill, Abernathy, and Germany Creeks - fall Chinook salmon",2000,180.264220955614
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Mill, Abernathy, and Germany Creeks - fall Chinook salmon",2001,177.775205057652
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Mill, Abernathy, and Germany Creeks - fall Chinook salmon",2002,175.508646046262
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Mill, Abernathy, and Germany Creeks - fall Chinook salmon",2003,171.213091721664
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Mill, Abernathy, and Germany Creeks - fall Chinook salmon",2004,161.804314519634
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Mill, Abernathy, and Germany Creeks - fall Chinook salmon",2005,160.575061379769
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Mill, Abernathy, and Germany Creeks - fall Chinook salmon",2006,147.778041970481
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Mill, Abernathy, and Germany Creeks - fall Chinook salmon",2007,145.923828817721
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Mill, Abernathy, and Germany Creeks - fall Chinook salmon",2008,141.107589288263
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Mill, Abernathy, and Germany Creeks - fall Chinook salmon",2009,148.716394231122
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Mill, Abernathy, and Germany Creeks - fall Chinook salmon",2010,133.111759351592
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Mill, Abernathy, and Germany Creeks - fall Chinook salmon",2011,69.1688627691389
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Mill, Abernathy, and Germany Creeks - fall Chinook salmon",2012,20.2613609719069
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Mill, Abernathy, and Germany Creeks - fall Chinook salmon",2013,101.432077887888
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Mill, Abernathy, and Germany Creeks - fall Chinook salmon",2014,53.8487587956566
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Mill, Abernathy, and Germany Creeks - fall Chinook salmon",2015,94.2166930689827
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Mill, Abernathy, and Germany Creeks - fall Chinook salmon",2016,58.1218439420312
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Mill, Abernathy, and Germany Creeks - fall Chinook salmon",2017,14.341694411095
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Mill, Abernathy, and Germany Creeks - fall Chinook salmon",2018,1.44447697991545
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Mill, Abernathy, and Germany Creeks - fall Chinook salmon",2019,13.6501342943589
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Mill, Abernathy, and Germany Creeks - fall Chinook salmon",2020,28.3627294120345
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Mill, Abernathy, and Germany Creeks - fall Chinook salmon",2021,27.3993631795876
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Mill, Abernathy, and Germany Creeks - fall Chinook salmon",2022,39.5254324392001
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Mill, Abernathy, and Germany Creeks - fall Chinook salmon",2023,67.8321396170962
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Mill, Abernathy, and Germany Creeks - fall Chinook salmon",2024,66.1491277246825
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","North Fork Lewis River - spring Chinook salmon",1999,1.64780982442197
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","North Fork Lewis River - spring Chinook salmon",2000,1.67669797349512
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","North Fork Lewis River - spring Chinook salmon",2001,1.72500822137146
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","North Fork Lewis River - spring Chinook salmon",2002,1.67005606328745
