"COMMON_POPULATION_NAME","BROOD_YEAR","Q2.5.","Q25.","Q50.","Q75.","Q97.5.","ESU","NUMBER_OF_SPAWNERS"
"Coweeman River - winter Steelhead",1998,257.960740780103,354.55168090126,413.907742768649,461.386699561132,606.552750513181,"Lower Columbia steelhead",486
"Coweeman River - winter Steelhead",1999,200.131301309731,248.203270386826,289.918033693471,337.111474823359,447.4143075096,"Lower Columbia steelhead",198
"Coweeman River - winter Steelhead",2000,283.283230508879,375.007708450162,431.860347131879,499.539635097283,644.585584363365,"Lower Columbia steelhead",530
"Coweeman River - winter Steelhead",2001,258.49709607454,332.931651986999,375.084284459243,418.591190679504,538.189109761691,"Lower Columbia steelhead",384
"Coweeman River - winter Steelhead",2002,237.40908504564,294.526050786265,329.610592471308,378.019724996178,497.103696559898,"Lower Columbia steelhead",298
"Coweeman River - winter Steelhead",2003,336.364872999757,422.941662704441,482.159058792438,544.856208080171,707.378703850012,"Lower Columbia steelhead",460
"Coweeman River - winter Steelhead",2004,418.261319785198,554.589569406802,635.831840210525,710.074288820209,908.245579731808,"Lower Columbia steelhead",722
"Coweeman River - winter Steelhead",2005,263.108094671957,335.617567984823,372.832841793043,423.503990054146,548.060891983089,"Lower Columbia steelhead",370
"Coweeman River - winter Steelhead",2006,290.459038353236,353.361926470572,403.227922259479,457.231333402174,592.326831433935,"Lower Columbia steelhead",372
"Coweeman River - winter Steelhead",2007,305.504260309401,386.063229622623,435.294195738028,484.947102276984,620.205310553252,"Lower Columbia steelhead",384
"Coweeman River - winter Steelhead",2008,396.629583200613,530.951823349334,603.854720755066,676.464570084904,861.364040279558,"Lower Columbia steelhead",722
"Coweeman River - winter Steelhead",2009,409.383401693859,534.54245891937,599.686531214857,675.575580873045,843.759028510628,"Lower Columbia steelhead",602
"Coweeman River - winter Steelhead",2010,330.451157047493,425.59678815873,482.944965771823,543.860051499051,676.147375246848,"Lower Columbia steelhead",528
"Coweeman River - winter Steelhead",2011,269.724177720832,346.067660357091,391.580617684723,437.107335588291,563.578828664254,"Lower Columbia steelhead",408
"Coweeman River - winter Steelhead",2012,230.750394397927,287.260306160057,320.848315538693,364.938047633143,488.74445250062,"Lower Columbia steelhead",256
"Coweeman River - winter Steelhead",2013,369.533148799677,477.886627774779,536.476286500921,599.353332542966,747.78339645188,"Lower Columbia steelhead",622
"Coweeman River - winter Steelhead",2014,389.159453174983,500.145653688679,567.671242140229,640.352687286266,822.370386472645,"Lower Columbia steelhead",496
"Coweeman River - winter Steelhead",2015,537.460793732148,710.646175469661,802.588745399824,899.90797145311,1117.55856122251,"Lower Columbia steelhead",940
"Coweeman River - winter Steelhead",2016,506.76034765995,675.350296444035,752.679403268744,853.910026283962,1090.46218104761,"Lower Columbia steelhead",886
"Coweeman River - winter Steelhead",2017,271.595255978197,335.721827456314,391.795816448884,451.7657200862,599.38406151639,"Lower Columbia steelhead",294
"Coweeman River - winter Steelhead",2018,311.707879288092,396.251985214347,447.632224585853,508.623435829666,647.016404751283,"Lower Columbia steelhead",474
"Coweeman River - winter Steelhead",2019,237.666394589115,310.57800407882,348.473465680893,396.565786117337,519.037306300876,"Lower Columbia steelhead",354
"Coweeman River - winter Steelhead",2020,255.012436023093,329.377101516268,376.10148755145,421.68509695567,541.969717607816,"Lower Columbia steelhead",352
"Coweeman River - winter Steelhead",2021,298.763096618368,412.691803942205,480.768847252779,549.970451031667,687.717531966502,"Lower Columbia steelhead",592
"Coweeman River - winter Steelhead",2022,188.526587195143,245.497988642041,280.828223867528,321.444804144964,447.516915887279,"Lower Columbia steelhead",234
"Coweeman River - winter Steelhead",2023,128.658124478336,223.515244863172,298.896771260551,397.708432888151,644.411327186746,"Lower Columbia steelhead",NA
"Coweeman River - winter Steelhead",2024,93.8059753260718,200.858226817056,303.424407449806,452.06503850394,806.69099863003,"Lower Columbia steelhead",NA
"East Fork Lewis River - summer Steelhead",1998,98.5926247068928,126.276076473251,139.107113550344,158.751247266824,204.039976426978,"Lower Columbia steelhead",141
"East Fork Lewis River - summer Steelhead",1999,110.075924150244,137.950377148619,154.611502767241,171.840592943426,218.384290408108,"Lower Columbia steelhead",139
"East Fork Lewis River - summer Steelhead",2000,150.507479805447,188.849014548796,212.449837177328,235.508393842459,292.776933156938,"Lower Columbia steelhead",229
"East Fork Lewis River - summer Steelhead",2001,210.457184520839,259.593223325241,282.724286477665,318.710995169765,406.013166079656,"Lower Columbia steelhead",271
"East Fork Lewis River - summer Steelhead",2002,342.686139753435,428.728743247346,471.725987733669,519.659579257003,648.579645697608,"Lower Columbia steelhead",440
"East Fork Lewis River - summer Steelhead",2003,523.35965636984,669.589857561374,757.235933336326,843.329798511581,1016.43925079586,"Lower Columbia steelhead",910
"East Fork Lewis River - summer Steelhead",2004,373.057910602381,441.610469036984,502.426356303257,573.436555327856,733.78291790032,"Lower Columbia steelhead",425
"East Fork Lewis River - summer Steelhead",2005,423.156311157483,538.336339411842,606.836344053427,684.723239490218,815.307556978163,"Lower Columbia steelhead",673
"East Fork Lewis River - summer Steelhead",2006,390.723620655173,486.736729795753,532.121990281943,595.782776895804,742.240954324094,"Lower Columbia steelhead",560
"East Fork Lewis River - summer Steelhead",2007,336.664279646975,407.241699972684,447.823643288248,503.231809219451,630.165924922861,"Lower Columbia steelhead",412
"East Fork Lewis River - summer Steelhead",2008,301.893324870439,370.197907656767,412.897259870313,465.651040525852,587.621852020522,"Lower Columbia steelhead",365
"East Fork Lewis River - summer Steelhead",2009,452.008121970273,577.828396916043,654.142533627172,723.158478099367,881.958613721305,"Lower Columbia steelhead",800
"East Fork Lewis River - summer Steelhead",2010,486.225759943639,598.537413659884,670.141706470773,750.777306298773,955.889920552312,"Lower Columbia steelhead",600
"East Fork Lewis River - summer Steelhead",2011,651.543914767978,845.66113424535,946.470721926407,1046.44748145488,1306.05819746035,"Lower Columbia steelhead",1036
"East Fork Lewis River - summer Steelhead",2012,719.558337555814,925.425888920707,1048.46211392176,1159.60581312572,1404.70148313153,"Lower Columbia steelhead",1084
"East Fork Lewis River - summer Steelhead",2013,721.227312272208,895.665988180585,1009.85755038776,1116.70027187453,1361.16613224377,"Lower Columbia steelhead",1059
"East Fork Lewis River - summer Steelhead",2014,455.747901548897,571.156947805232,629.527125748974,710.310127340995,891.070704610904,"Lower Columbia steelhead",617
"East Fork Lewis River - summer Steelhead",2015,612.145934178244,779.729533604604,875.645395572774,969.09642970903,1207.38771538588,"Lower Columbia steelhead",843
"East Fork Lewis River - summer Steelhead",2016,601.214684812026,766.57636049108,851.886580370571,939.723484623549,1170.43676258414,"Lower Columbia steelhead",824
"East Fork Lewis River - summer Steelhead",2017,486.146118340359,615.461532603413,685.959888545644,755.213335773658,940.201379918798,"Lower Columbia steelhead",739
"East Fork Lewis River - summer Steelhead",2018,409.538353266234,523.18231483479,575.263493331737,639.684861916905,797.388493931025,"Lower Columbia steelhead",617
"East Fork Lewis River - summer Steelhead",2019,277.53463628784,346.117757472124,385.023632518552,435.617335441776,559.651417842695,"Lower Columbia steelhead",367
"East Fork Lewis River - summer Steelhead",2020,248.448756329824,318.322069518239,357.454960112898,397.437001508755,525.39731954679,"Lower Columbia steelhead",331
"East Fork Lewis River - summer Steelhead",2021,120.987317929452,210.947852993211,288.341194665392,382.087374329643,651.720583410325,"Lower Columbia steelhead",NA
"East Fork Lewis River - summer Steelhead",2022,127.599650052965,248.333664043505,349.061955970172,513.967612762493,924.348675189801,"Lower Columbia steelhead",NA
"East Fork Lewis River - summer Steelhead",2023,133.723279788002,292.435244037486,426.67992125848,587.500946277886,1299.96523285899,"Lower Columbia steelhead",NA
"East Fork Lewis River - summer Steelhead",2024,108.051326509595,279.185365864887,429.765002504942,641.757534464561,1604.14357035169,"Lower Columbia steelhead",NA
"East Fork Lewis River - winter Steelhead",1998,255.743570337482,340.758035444835,391.265989242125,455.426121432416,578.940960379019,"Lower Columbia steelhead",376
"East Fork Lewis River - winter Steelhead",1999,284.773022177055,363.395391237809,415.388065173083,460.317927603887,592.299786287693,"Lower Columbia steelhead",442
"East Fork Lewis River - winter Steelhead",2000,222.418070147756,329.055494675747,401.029733040283,482.700151888648,711.165171318046,"Lower Columbia steelhead",NA
"East Fork Lewis River - winter Steelhead",2001,253.601419193855,325.321502512926,365.264030620141,407.194753239082,522.525839008086,"Lower Columbia steelhead",377
"East Fork Lewis River - winter Steelhead",2002,241.915331861636,303.078572875419,337.310112142393,381.895115776926,504.133893804627,"Lower Columbia steelhead",292
"East Fork Lewis River - winter Steelhead",2003,402.824123615422,512.38289899439,570.499044566755,638.480455005687,819.456269557376,"Lower Columbia steelhead",532
"East Fork Lewis River - winter Steelhead",2004,547.768994365337,749.288782179073,883.361230370926,1015.49342410477,1291.32914747893,"Lower Columbia steelhead",1298
"East Fork Lewis River - winter Steelhead",2005,233.114295490311,292.14152582679,326.440581701203,379.162362247205,526.842627225981,"Lower Columbia steelhead",246
"East Fork Lewis River - winter Steelhead",2006,319.600148303564,401.121337007123,451.188484088483,508.384926051236,634.953345238121,"Lower Columbia steelhead",458
"East Fork Lewis River - winter Steelhead",2007,337.980321816148,426.037401359104,475.317834236425,528.991666932,670.014407439918,"Lower Columbia steelhead",448
"East Fork Lewis River - winter Steelhead",2008,388.632063516635,502.635380395076,560.791554614073,626.531469308551,798.379779844005,"Lower Columbia steelhead",548
"East Fork Lewis River - winter Steelhead",2009,371.867794283341,492.399353641487,549.778854620761,626.871538574287,790.767489958944,"Lower Columbia steelhead",688
"East Fork Lewis River - winter Steelhead",2010,254.865751033293,313.980836710844,355.865355826359,401.722234446484,510.541412295026,"Lower Columbia steelhead",336
"East Fork Lewis River - winter Steelhead",2011,222.128295065231,273.024472644511,309.449124737724,351.336702845331,451.485672354645,"Lower Columbia steelhead",308
"East Fork Lewis River - winter Steelhead",2012,217.682807133406,269.630089140163,300.049456341482,338.157616713063,448.113673339808,"Lower Columbia steelhead",272
"East Fork Lewis River - winter Steelhead",2013,339.457547130431,431.505082091703,481.163979493486,534.541631968194,673.711636392651,"Lower Columbia steelhead",488
"East Fork Lewis River - winter Steelhead",2014,316.148541249848,404.769687528122,462.560659475336,528.375032521787,673.889750470129,"Lower Columbia steelhead",414
"East Fork Lewis River - winter Steelhead",2015,499.19563081059,626.693290324356,710.640708506876,806.178860886219,986.739531450276,"Lower Columbia steelhead",678
"East Fork Lewis River - winter Steelhead",2016,602.658195522525,781.82600969414,877.11622555282,980.082526819652,1233.57082539622,"Lower Columbia steelhead",984
