"","mean","se_mean","sd","2.5%","25%","50%","75%","97.5%","n_eff","Rhat"
"eps[1]",0.0292359979066268,0.0141416679932601,0.965748709774715,-1.82280671382984,-0.63718681401869,0.00121158623748124,0.682950575408542,1.91928225209561,4663.66126866788,0.999505186446811
"eps[2]",-0.0268123392246345,0.0155141773055902,0.995842846464733,-2.04451447431808,-0.701047425626265,-0.0249245800178056,0.634305142403298,1.92152732576327,4120.25518866057,0.999899343453912
"eps[3]",-0.0494222114701647,0.0130137374540657,0.959920164214589,-1.9500540408264,-0.699433962678346,-0.0372150809497867,0.581521496789208,1.86749486927772,5440.84241710313,0.999313782234283
"eps[4]",-0.0492190199331364,0.0126920631442746,0.981490485546972,-1.91068413877181,-0.718472351712334,-0.0612986569514678,0.622768386190511,1.89702156520188,5980.09026969563,0.999427426366835
"eps[5]",-0.134115637913795,0.0133708700057374,0.973124372297342,-2.04484186540983,-0.78894134170766,-0.13763410634059,0.52590604190248,1.78024152698548,5296.84624406427,0.999450971195806
"eps[6]",-0.0970318701496884,0.0155124952625388,0.995160229900412,-2.07273256459506,-0.76777300623208,-0.0896310338592519,0.55375879688988,1.87681838121796,4115.50088836344,0.999550978537578
"eps[7]",-0.083541727108056,0.0137809237408197,0.973010550672039,-2.00550389682555,-0.735785593793424,-0.092185229500233,0.581930842344095,1.78993551896513,4985.15240517491,1.00032838080687
"eps[8]",-0.125086087751907,0.0149010695387148,0.97686119009852,-1.98903566408071,-0.783960966250063,-0.120527247091575,0.531315482967236,1.75159270693966,4297.64787208354,0.999925062741756
"eps[9]",0.000476342452618297,0.0124172220233293,0.96930539995704,-1.93336763397481,-0.651638447462481,0.000829343044408612,0.653535602119212,1.8890721530746,6093.57795426945,0.999247443867602
"eps[10]",-0.0269603413609707,0.014453182570473,0.985466030312996,-1.94657461829582,-0.697072318139499,-0.0257047123372539,0.637641076903512,1.88850059555803,4648.96567432405,0.999588734375035
"eps[11]",-0.117104488220061,0.0132963146395351,0.944519728105662,-1.92239495221846,-0.761889114641857,-0.11960637407932,0.508465921910825,1.74281149992378,5046.14237407766,0.999533483388668
"eps[12]",-0.139079302322383,0.0128117804578024,0.985598745284921,-2.07285523316739,-0.810344307914687,-0.15628762237639,0.527023673910774,1.77455554499042,5918.08649008113,0.999389146579109
"eps[13]",-0.25229302829068,0.0199775630018144,1.02490461593909,-2.30687196351734,-0.921099011105522,-0.251592347128451,0.436152487822853,1.76743180906295,2631.97573043625,1.00146596708585
"eps[14]",0.414225435986488,0.0228389400769151,1.0462773525569,-1.66447261907668,-0.271645142131102,0.402127801967855,1.10843710634035,2.42568498510569,2098.65842689667,1.00028494411407
"eps[15]",0.352561470022032,0.015481030155802,1.00471279723326,-1.60295437885074,-0.352199677971472,0.367141122147055,1.03703291994859,2.30989719067614,4211.95919137664,0.999396529097672
"eps[16]",0.25092888378527,0.0168167998104162,0.99235751879908,-1.76246699406286,-0.411291384862597,0.271241900567379,0.92298911217236,2.24115988611434,3482.16720086553,1.00105452248171
"eps[17]",0.168757187885205,0.0150006201152341,1.03113117131265,-1.91492036564908,-0.508124637962382,0.182025441511266,0.845448665972196,2.16567455421035,4725.08261228578,0.999514568046869
"eps[18]",0.0539568121162899,0.0124079411975924,0.941049443930155,-1.74506479536358,-0.574659530303855,0.0348284770141169,0.684151780402844,1.87337237675753,5752.0868068654,0.999179441485717
"eps[19]",-0.000482242939316465,0.0139688760964112,1.00614798995259,-2.0032980555787,-0.671030994294291,0.0259313697617689,0.683923017450356,1.95521450476354,5188.00991554119,0.999181302185383
"eps[20]",-0.013306306840471,0.0128918798695158,0.988753972075819,-1.98294594661537,-0.684469243439634,-0.0143312398503389,0.661545284804496,1.94678894553274,5882.25682662639,0.999601129472204
"slope",-0.0054245879638924,0.00251930053789949,0.0939119109408235,-0.203471801340925,-0.0630449409649872,-0.00465192994607844,0.0510854778531612,0.178878118909942,1389.57309515003,1.000866922104
"N_0",3565.45929233354,74.9969236583306,3479.76479943432,532.749480993022,1506.45944453162,2610.84157434451,4353.58132851126,12806.3180451707,2152.84559507549,0.99989952424999
"sigma_rn",0.302717393896605,0.0113907605621215,0.308589104161184,0.00986326029527698,0.0902247994467576,0.204968015199298,0.401893456606735,1.20961918655875,733.931840841167,1.00328368279107
