"Q2.5.","Q25.","Q50.","Q75.","Q97.5.","COMMON_POPULATION_NAME","ESU"
0.00328279565716722,0.016638380436645,0.0236204985764844,0.0303279236207951,0.0434064288985005,"Coweeman River - winter Steelhead","Lower Columbia steelhead"
0.0321205179092613,0.0449178134095596,0.05140294475993,0.0578212411715001,0.0714743067354488,"East Fork Lewis River - summer Steelhead","Lower Columbia steelhead"
-0.0344281003120391,0.017757836127036,0.0339556084211333,0.0507135038420758,0.13103086877648,"East Fork Lewis River - winter Steelhead","Lower Columbia steelhead"
0.0222130544161436,0.0335940538638521,0.0394960235008045,0.0449961741027032,0.0556493590837779,"Kalama River - summer Steelhead","Lower Columbia steelhead"
-0.0408002909403475,0.00214015624527828,0.0190263592337493,0.0323555698383726,0.0574641256190133,"Kalama River - winter Steelhead","Lower Columbia steelhead"
-0.0352961899887779,0.0145044645783405,0.030213079564352,0.0442909554555092,0.0807768566264137,"Lower Cowlitz River - winter Steelhead","Lower Columbia steelhead"
-0.0374774189332211,0.0183703499679407,0.0332380900794986,0.0483894751460808,0.0989922724969816,"Lower Gorge Tributaries - winter Steelhead","Lower Columbia steelhead"
0.0165354565429372,0.0290439762990552,0.0351701812361698,0.0410432008542054,0.0535171497298238,"North Fork Toutle River - winter Steelhead","Lower Columbia steelhead"
-0.00348640368348326,0.0120691366150323,0.0198542810375991,0.0270886220794674,0.040800151820297,"South Fork Toutle River - winter Steelhead","Lower Columbia steelhead"
-0.00754861494226237,0.0129706012672532,0.0229352104195035,0.0323106655245814,0.0499022121002692,"Tilton River - winter Steelhead","Lower Columbia steelhead"
0.0450147726985342,0.0749286962846158,0.0889717755992308,0.101955940681126,0.123865280384687,"Upper Cowlitz River - winter Steelhead","Lower Columbia steelhead"
-0.03548455988695,-0.00418397080775707,0.011318917271796,0.0247185042865958,0.0462725998425539,"Upper Gorge Tributaries - winter Steelhead","Lower Columbia steelhead"
0.0347545444325921,0.0508724152199789,0.059167084415512,0.0665492261439463,0.0805071065284726,"Washougal River - summer Steelhead","Lower Columbia steelhead"
0.00329922534954348,0.0181963442364456,0.0251660861116274,0.0320117274433738,0.0451217579770182,"Washougal River - winter Steelhead","Lower Columbia steelhead"
0.0115116519918216,0.0254769021318757,0.0323657705349793,0.0389993515633582,0.0534228469981345,"Wind River - summer Steelhead","Lower Columbia steelhead"
