"Q2.5.","Q25.","Q50.","Q75.","Q97.5.","COMMON_POPULATION_NAME","ESU"
-0.0639165338558334,-0.0186040313775996,0.00163610763852366,0.019342960628604,0.0496783764786489,"Coweeman River - late Coho salmon","Lower Columbia coho"
-0.018155453354418,0.0151528835084346,0.03250351252686,0.0522785437910186,0.107211785744146,"East Fork Lewis River - early and late Coho salmon","Lower Columbia coho"
-0.0200370751172571,0.0119738772718807,0.0284803010394015,0.0458597905741478,0.0878176146793985,"Elochoman River - late Coho salmon","Lower Columbia coho"
-0.00995344861307058,0.0177235235042874,0.034334838417762,0.0512306042093376,0.0882960193941416,"Grays and Chinook Rivers - late Coho salmon","Lower Columbia coho"
-0.00906135195283985,0.0198890930696346,0.0372118663277064,0.0559278184806339,0.10055472118502,"Kalama River - late Coho salmon","Lower Columbia coho"
-0.029494272120345,0.00573238028204139,0.0222148990211277,0.0388703722891484,0.0766090772061684,"Lower Cowlitz River - late Coho salmon","Lower Columbia coho"
-0.00920746001012333,0.0192948283206483,0.0351781445508765,0.0518882344479156,0.0878129090691653,"Lower Gorge Tributaries - late Coho salmon","Lower Columbia coho"
-0.00291269775370222,0.0264087681262107,0.0455248639144359,0.0672813951130611,0.108747395429857,"Mill, Abernathy, and Germany Creeks - late Coho salmon","Lower Columbia coho"
-0.0294439960132808,0.00640685641014077,0.0232106635609422,0.0403004042174042,0.0801985326334543,"North Fork Lewis River - early and late Coho salmon","Lower Columbia coho"
-0.0280150414056023,0.00467294116186424,0.0199179452428706,0.0357049257607462,0.069231369546524,"North Fork Toutle River - early and late Coho salmon","Lower Columbia coho"
-0.0298411415123995,0.000587433547831109,0.0155329039322587,0.0299402366454296,0.0594697861942389,"Salmon Creek - late Coho salmon","Lower Columbia coho"
-0.0306662956248388,0.00415749935377364,0.0196187720447522,0.0355830747184853,0.068722111291411,"South Fork Toutle River - early and late Coho salmon","Lower Columbia coho"
-0.03468196356871,-0.0216736319080877,-0.0140591543702017,-0.00291999576090914,0.0321692498597444,"Tilton River - early and late Coho salmon","Lower Columbia coho"
-0.010579062376125,0.0162906167225427,0.0298830824551908,0.0422850333918993,0.0708749806820736,"Upper Cowlitz River - early and late Coho salmon","Lower Columbia coho"
-0.0232113801518161,0.00684713090112196,0.0216701114868293,0.0372487273021369,0.071621599595309,"Washougal River - late Coho salmon","Lower Columbia coho"
