"COMMON_POPULATION_NAME","BROOD_YEAR","Q2.5.","Q25.","Q50.","Q75.","Q97.5.","ESU","NUMBER_OF_SPAWNERS"
"Entiat River - summer Steelhead",1997,24.5091433590229,30.403271514739,33.5976281136558,37.7464676847278,49.3752813988844,"Upper Columbia steelhead",31
"Entiat River - summer Steelhead",1998,24.6717004793243,31.32821699737,34.9605997600493,38.7109585817041,47.6703713893761,"Upper Columbia steelhead",37
"Entiat River - summer Steelhead",1999,28.8457941412686,35.2508096882395,38.7128450447496,42.75229153339,52.5693248630233,"Upper Columbia steelhead",38
"Entiat River - summer Steelhead",2000,39.5868096983348,48.2820389987494,53.0473260688863,58.7755449728463,73.4852974937144,"Upper Columbia steelhead",51
"Entiat River - summer Steelhead",2001,72.8161621274953,90.0374283476069,99.3512113471147,109.357176086191,134.988165728068,"Upper Columbia steelhead",98
"Entiat River - summer Steelhead",2002,145.394393336272,190.063767035838,216.910339131385,244.769533355713,294.412388986121,"Upper Columbia steelhead",266
"Entiat River - summer Steelhead",2003,87.0506056469575,107.108448217741,117.510443078501,129.7383472311,160.612881187874,"Upper Columbia steelhead",117
"Entiat River - summer Steelhead",2004,81.7326869902679,97.9066077249933,109.856048088363,124.501986525894,161.137017255392,"Upper Columbia steelhead",94
"Entiat River - summer Steelhead",2005,88.6624543588609,110.088393850895,121.123329103192,134.276546954729,168.399842777776,"Upper Columbia steelhead",116
"Entiat River - summer Steelhead",2006,86.277956833292,108.287680755528,119.701210955118,131.982637426229,160.749351248795,"Upper Columbia steelhead",128
"Entiat River - summer Steelhead",2007,46.3905699096413,56.9247792029784,62.8661789673053,70.4151876195096,90.8938492600506,"Upper Columbia steelhead",59
"Entiat River - summer Steelhead",2008,82.4873518872962,103.113920377919,114.467518049321,126.142429012049,154.298470356012,"Upper Columbia steelhead",123
"Entiat River - summer Steelhead",2009,86.2973351835835,104.073903430463,115.228649033909,129.715894707369,168.048349972152,"Upper Columbia steelhead",102
"Entiat River - summer Steelhead",2010,242.849954462239,295.74163343907,325.810357970097,364.885476402378,464.458981260091,"Upper Columbia steelhead",297
"Entiat River - summer Steelhead",2011,366.751060457581,483.815316296942,554.557254561036,626.878850472383,753.962042604994,"Upper Columbia steelhead",695
"Entiat River - summer Steelhead",2012,338.842275679548,428.783428980075,480.609696045271,530.045345456443,644.406596654048,"Upper Columbia steelhead",519
"Entiat River - summer Steelhead",2013,214.728229364459,256.028345992675,284.529853730907,320.363555318677,412.576997744389,"Upper Columbia steelhead",243
"Entiat River - summer Steelhead",2014,315.350932555764,385.559595115042,425.066943778382,472.286402700247,594.262594961464,"Upper Columbia steelhead",420
"Entiat River - summer Steelhead",2015,397.633547419922,502.985413079643,558.775148464905,614.144883502289,751.390808645202,"Upper Columbia steelhead",583
"Entiat River - summer Steelhead",2016,365.138384906843,471.320554214328,528.648166735531,585.153157997093,708.819667704331,"Upper Columbia steelhead",586
"Entiat River - summer Steelhead",2017,153.428627639727,194.061559556346,217.176312746755,239.140621744351,293.004216319901,"Upper Columbia steelhead",238
"Entiat River - summer Steelhead",2018,99.4342516896405,119.147560076288,132.762657933936,150.331633490789,194.876571665438,"Upper Columbia steelhead",111
"Entiat River - summer Steelhead",2019,113.351148158142,138.543834226612,152.713604803668,169.923040055227,215.669687953622,"Upper Columbia steelhead",147
"Entiat River - summer Steelhead",2020,214.032902923307,265.343177206912,292.008107507385,323.594893203606,398.12834447673,"Upper Columbia steelhead",290
"Entiat River - summer Steelhead",2021,252.306346127927,326.29687930044,367.607338199808,406.989799670207,492.724111664589,"Upper Columbia steelhead",412
"Entiat River - summer Steelhead",2022,165.529367598337,206.316028345418,226.604598026905,250.706062877333,309.903957175982,"Upper Columbia steelhead",223
"Entiat River - summer Steelhead",2023,165.738934413605,206.381939702925,228.224753654612,251.631039595248,310.299398335126,"Upper Columbia steelhead",235
"Entiat River - summer Steelhead",2024,195.147052834289,237.72790579334,261.669725974672,291.938581387996,372.006771953041,"Upper Columbia steelhead",245
"Entiat River - summer Steelhead",2025,191.568542402154,244.082765624298,273.476908278357,304.093196595767,380.653336656049,"Upper Columbia steelhead",286
"Entiat River - summer Steelhead",2026,110.590882816715,210.815030770298,292.971459232345,403.572009644299,764.858788446235,"Upper Columbia steelhead",NA
"Methow River - summer Steelhead",1997,106.129217059663,130.643157055762,144.065193496903,157.858832307528,183.764020216838,"Upper Columbia steelhead",164
"Methow River - summer Steelhead",1998,64.9026175814535,75.3678143576216,83.1064860144344,92.8033320957193,115.986907412963,"Upper Columbia steelhead",69
