"Q2.5.","Q25.","Q50.","Q75.","Q97.5.","COMMON_POPULATION_NAME","ESU"
0.002422411972915,0.0175034359148223,0.0259790749118786,0.0345533397301919,0.0496942707017493,"Cascade River - spring Chinook salmon","Puget Sound Chinook"
-0.0537567494010066,-0.0165266902303602,-0.000179373865327938,0.0132191458903562,0.0362036829532285,"Cedar River - fall Chinook salmon","Puget Sound Chinook"
0.0049803951387837,0.0292486975233495,0.0486564628591864,0.0705210728802113,0.114555360293245,"Dungeness River - summer Chinook salmon","Puget Sound Chinook"
0.00559588144501075,0.0457825236500519,0.111317236309135,0.167984836073433,0.237784291558073,"Elwha River - fall Chinook salmon","Puget Sound Chinook"
-0.0447639057405717,-0.00913846454091618,0.0054001535720737,0.0179703352039652,0.043390791092764,"Green River - fall Chinook salmon","Puget Sound Chinook"
-0.0139933363611846,0.00305562350179314,0.0109974244537861,0.0190022677030874,0.0349426435484162,"Lower Sauk River - summer Chinook salmon","Puget Sound Chinook"
-0.0110471155038991,0.00706795833391465,0.015526377153483,0.0241136631890817,0.0423826053640171,"Lower Skagit River - fall Chinook salmon","Puget Sound Chinook"
-0.0100022086017259,0.0128330310812241,0.0249497991428021,0.0407511687189957,0.0769077948718002,"Nisqually River - fall Chinook salmon","Puget Sound Chinook"
-0.0396817024418558,-0.00933633841453226,0.00428663183887677,0.0157382958102415,0.0389384598965792,"North Fork Nooksack River (including Middle Fork Nooksack River) - spring Chinook salmon","Puget Sound Chinook"
-0.0208685487913062,-0.00212067608091086,0.00644588811283895,0.0143489427225459,0.0292669746283839,"North Fork Stillaguamish River - summer Chinook salmon","Puget Sound Chinook"
-0.031184164816011,-0.00531151724814699,0.00624513879259951,0.0168318163980383,0.0381083796487895,"Skokomish River - fall Chinook salmon","Puget Sound Chinook"
-0.0231066693941658,-0.00376593724328448,0.00515169038330091,0.0135084972679189,0.029750506303816,"Skykomish River - summer Chinook salmon","Puget Sound Chinook"
-0.0467460745144357,-0.0264068867827369,-0.0159023967106376,-0.00419263056420683,0.0153575044826389,"Snoqualmie River - fall Chinook salmon","Puget Sound Chinook"
-0.0420907616146484,-0.000430352554083022,0.0139743945757453,0.0284947862864646,0.0723971682864401,"South Fork Nooksack River - spring Chinook salmon","Puget Sound Chinook"
-0.0351411210749115,-0.00614202357751378,0.00603957945681449,0.0165132115812236,0.0380899625651026,"South Fork Stillaguamish River - fall Chinook salmon","Puget Sound Chinook"
-0.00217640164094236,0.0120564018475482,0.0191951744197177,0.0265120852540454,0.0413862087488043,"Suiattle River - spring Chinook salmon","Puget Sound Chinook"
0.00546958564158687,0.0269840891613434,0.0416815206412555,0.0571450532788351,0.0871833674532902,"Upper Sauk River - spring Chinook salmon","Puget Sound Chinook"
-0.0135619591160228,0.00651503874375677,0.0156449707926895,0.0250356474629072,0.0471992317361905,"Upper Skagit River - summer Chinook salmon","Puget Sound Chinook"
-0.012981584054066,0.00336639822170871,0.011440938163848,0.0190999760988764,0.0348621903834356,"White River - spring Chinook salmon","Puget Sound Chinook"
