"COMMON_POPULATION_NAME","BROOD_YEAR","Q2.5.","Q25.","Q50.","Q75.","Q97.5.","ESU","NUMBER_OF_SPAWNERS"
"Klickitat River - summer and winter Steelhead",1999,299.992496065244,647.939782947157,944.962365682673,1469.2354935365,4322.59284163994,"Mid-Columbia steelhead",NA
"Klickitat River - summer and winter Steelhead",2000,277.066269727295,678.326666545501,1088.25181107156,1713.0986166019,4862.8555333708,"Mid-Columbia steelhead",NA
"Klickitat River - summer and winter Steelhead",2001,349.325699279925,960.644545899639,1556.39595385267,2527.52674193407,7511.86726069036,"Mid-Columbia steelhead",NA
"Klickitat River - summer and winter Steelhead",2002,498.774560591598,1301.21370884965,2036.00003106162,3332.25056741177,9809.11927899044,"Mid-Columbia steelhead",NA
"Klickitat River - summer and winter Steelhead",2003,477.729204746645,1135.73252115703,1723.55019820942,2642.94560035482,7012.55324941578,"Mid-Columbia steelhead",NA
"Klickitat River - summer and winter Steelhead",2004,522.195373571241,1209.19688510572,1809.99206152328,2766.25563235005,6712.22464981254,"Mid-Columbia steelhead",NA
"Klickitat River - summer and winter Steelhead",2005,753.046160961338,1456.6817050023,2027.20146366653,2864.18069076427,5986.92178053446,"Mid-Columbia steelhead",NA
"Klickitat River - summer and winter Steelhead",2006,1015.32160499333,1380.68897579367,1570.64613339469,1794.38432773802,2408.338051094,"Mid-Columbia steelhead",1577
"Klickitat River - summer and winter Steelhead",2007,939.744001983012,1313.0404698514,1524.10796895838,1730.0643995036,2267.47184997107,"Mid-Columbia steelhead",1669
"Klickitat River - summer and winter Steelhead",2008,671.684036370332,1189.88517821625,1543.8629499588,2001.23359138586,3605.02638770805,"Mid-Columbia steelhead",NA
"Klickitat River - summer and winter Steelhead",2009,541.938278963218,999.424658221095,1308.92093859461,1700.48395230966,2944.85680590615,"Mid-Columbia steelhead",NA
"Klickitat River - summer and winter Steelhead",2010,940.33217873072,1229.41259632108,1395.61636506414,1624.92836066627,2260.09850114572,"Mid-Columbia steelhead",1290
"Klickitat River - summer and winter Steelhead",2011,882.378827391648,1125.89979017021,1282.0272548991,1493.78312013925,2084.90801649388,"Mid-Columbia steelhead",1111
"Klickitat River - summer and winter Steelhead",2012,1246.48112786025,1726.65897047484,2007.42380782389,2296.80821672056,2887.32941357494,"Mid-Columbia steelhead",2483
