"COMMON_POPULATION_NAME","BROOD_YEAR","Q2.5.","Q25.","Q50.","Q75.","Q97.5.","ESU","NUMBER_OF_SPAWNERS"
"Entiat River - spring Chinook salmon",1999,21.0814964933351,28.6626034348276,33.5137413896192,39.5258739123269,55.6142686752368,"Upper Columbia spring Chinook",29
"Entiat River - spring Chinook salmon",2000,53.9471953628569,70.7768199356145,81.6831044371589,93.9751117187068,127.18682848989,"Upper Columbia spring Chinook",73
"Entiat River - spring Chinook salmon",2001,122.058416552699,164.891277757203,192.757614379922,222.481925313798,304.285038620312,"Upper Columbia spring Chinook",226
"Entiat River - spring Chinook salmon",2002,109.354115373434,143.274472206765,163.650131675774,187.731600151991,246.460813819464,"Upper Columbia spring Chinook",152
"Entiat River - spring Chinook salmon",2003,89.5485762677217,124.966411219212,146.642073485562,170.249586772613,226.89068627458,"Upper Columbia spring Chinook",199
"Entiat River - spring Chinook salmon",2004,86.6585361203921,114.132751015036,131.121254884557,150.990037082812,201.887823996131,"Upper Columbia spring Chinook",102
"Entiat River - spring Chinook salmon",2005,63.4047927349808,84.3685212788563,96.8875918017377,111.007412414115,146.511768159737,"Upper Columbia spring Chinook",111
"Entiat River - spring Chinook salmon",2006,50.2749262884297,65.9886885336625,75.5676366499567,86.9143957302239,116.170235031212,"Upper Columbia spring Chinook",68
"Entiat River - spring Chinook salmon",2007,58.0232714674874,76.4829419427119,88.0649231915234,100.873412268595,132.240334656559,"Upper Columbia spring Chinook",83
"Entiat River - spring Chinook salmon",2008,65.2478075351612,86.4143351239008,99.0441064791713,113.495892787146,149.376093510951,"Upper Columbia spring Chinook",105
"Entiat River - spring Chinook salmon",2009,80.6384790122113,104.891337942391,120.895222676067,139.164716811062,185.370952153858,"Upper Columbia spring Chinook",95
"Entiat River - spring Chinook salmon",2010,127.501536406422,171.284064882879,197.022834777311,227.446416720002,297.083494632858,"Upper Columbia spring Chinook",259
"Entiat River - spring Chinook salmon",2011,171.778206655839,230.782137432356,265.033919482783,304.786107856182,405.227511679744,"Upper Columbia spring Chinook",273
"Entiat River - spring Chinook salmon",2012,148.270582608277,195.310149295188,224.170115826859,256.447421916415,338.256144580013,"Upper Columbia spring Chinook",238
"Entiat River - spring Chinook salmon",2013,112.848333421018,145.400715860858,166.940346835973,192.172856584485,256.213430375966,"Upper Columbia spring Chinook",149
"Entiat River - spring Chinook salmon",2014,134.372658873766,176.995383253638,202.549305770047,232.892991719396,304.492109236028,"Upper Columbia spring Chinook",174
"Entiat River - spring Chinook salmon",2015,158.027039597508,217.59490968954,254.022527903423,296.367185341148,385.372873595576,"Upper Columbia spring Chinook",333
"Entiat River - spring Chinook salmon",2016,135.244876848604,182.38518891696,212.23983580751,246.172509817576,325.339537235412,"Upper Columbia spring Chinook",288
"Entiat River - spring Chinook salmon",2017,54.4423057096189,70.5273980097186,81.9927865979927,95.5957382851098,130.106548070293,"Upper Columbia spring Chinook",64
"Entiat River - spring Chinook salmon",2018,38.6295045766239,51.3286529316391,60.1205703806646,70.8396746454333,99.7825111014822,"Upper Columbia spring Chinook",46
"Entiat River - spring Chinook salmon",2019,36.7825892897562,57.1158225523903,70.7033875678144,87.1118268935299,132.149666158944,"Upper Columbia spring Chinook",NA
"Entiat River - spring Chinook salmon",2020,66.5857751065662,90.7102525889415,104.609378837191,119.774623147485,156.268385527926,"Upper Columbia spring Chinook",120
"Entiat River - spring Chinook salmon",2021,94.8612357877954,124.103088422501,141.74742796573,161.856860389185,213.155981022303,"Upper Columbia spring Chinook",140
"Entiat River - spring Chinook salmon",2022,109.415809573354,147.489022531977,168.985291571036,192.792389037304,256.804436092446,"Upper Columbia spring Chinook",171
"Entiat River - spring Chinook salmon",2023,92.9924238904659,121.932538116155,139.944760436749,161.360893373976,219.205561745495,"Upper Columbia spring Chinook",122
"Entiat River - spring Chinook salmon",2024,85.4710850392553,113.127353683877,129.920356350941,149.459240442071,197.907579013825,"Upper Columbia spring Chinook",127
"Entiat River - spring Chinook salmon",2025,95.3258769511023,131.110434437097,154.490396756412,180.790660756409,240.455126954152,"Upper Columbia spring Chinook",191
"Entiat River - spring Chinook salmon",2026,58.4264219325527,115.504493468221,160.601456079112,227.688790369069,471.115701468735,"Upper Columbia spring Chinook",NA
"Methow River - spring Chinook salmon",1999,28.0794755963469,43.1079722110687,53.6671436518223,67.5201333191309,108.604218122808,"Upper Columbia spring Chinook",45
"Methow River - spring Chinook salmon",2000,89.6715214133699,136.80348259906,169.495176271871,210.818515424918,322.010494299226,"Upper Columbia spring Chinook",117
"Methow River - spring Chinook salmon",2001,311.100198277627,558.642860905425,742.071003413459,998.278519311146,1668.0848112924,"Upper Columbia spring Chinook",1832
"Methow River - spring Chinook salmon",2002,188.721730494107,285.020838258448,353.076304263592,437.696530833187,669.327548659949,"Upper Columbia spring Chinook",345
"Methow River - spring Chinook salmon",2003,66.2208335270296,112.869611082736,153.044506451244,206.798717663405,356.208277071997,"Upper Columbia spring Chinook",58
"Methow River - spring Chinook salmon",2004,205.496223517538,321.278520491275,398.59448701857,491.490519748416,760.406745814512,"Upper Columbia spring Chinook",488
"Methow River - spring Chinook salmon",2005,180.08071826219,286.217686585627,360.558104212666,452.454199729158,696.121403061694,"Upper Columbia spring Chinook",527
"Methow River - spring Chinook salmon",2006,156.681276302944,234.443213775936,291.703495693882,360.251561203311,538.382980362983,"Upper Columbia spring Chinook",328
"Methow River - spring Chinook salmon",2007,156.469605474739,240.896218910869,296.163495649335,363.852042717331,559.435243779826,"Upper Columbia spring Chinook",266
"Methow River - spring Chinook salmon",2008,169.360049049515,256.615861762295,317.756052840452,387.519758437108,591.24517706516,"Upper Columbia spring Chinook",298
"Methow River - spring Chinook salmon",2009,251.447956839189,387.05441866051,476.315173303846,588.400499391734,900.600060616433,"Upper Columbia spring Chinook",564
"Methow River - spring Chinook salmon",2010,291.071247357947,443.873462682259,547.928577607812,675.747141635432,1027.19627479108,"Upper Columbia spring Chinook",601
"Methow River - spring Chinook salmon",2011,377.207404099344,592.096299993311,742.032641657037,921.917242768516,1413.88643262454,"Upper Columbia spring Chinook",961
"Methow River - spring Chinook salmon",2012,200.860316858707,305.12578602764,378.373950984102,473.163447516782,742.507603096165,"Upper Columbia spring Chinook",261
"Methow River - spring Chinook salmon",2013,154.112704187284,236.547100810257,294.321060697175,362.992532565575,563.247620147801,"Upper Columbia spring Chinook",241
"Methow River - spring Chinook salmon",2014,232.720493225339,354.807207051832,438.041906541822,538.11156927691,827.700062750868,"Upper Columbia spring Chinook",508
"Methow River - spring Chinook salmon",2015,214.299287024177,326.629147679247,405.173796665937,504.259157103208,776.014900069438,"Upper Columbia spring Chinook",398
"Methow River - spring Chinook salmon",2016,183.125709704861,278.356732415004,344.775720796243,424.904518555457,654.491447852387,"Upper Columbia spring Chinook",320
"Methow River - spring Chinook salmon",2017,101.050853523433,156.616148030311,191.853768410946,239.218818244944,366.303803073708,"Upper Columbia spring Chinook",176
"Methow River - spring Chinook salmon",2018,95.0678709248894,150.736679452434,188.633911173217,234.293505127811,362.746556264732,"Upper Columbia spring Chinook",265
"Methow River - spring Chinook salmon",2019,73.2613063205195,113.763547234032,141.681675688433,176.466320330444,274.275965283907,"Upper Columbia spring Chinook",114
"Methow River - spring Chinook salmon",2020,103.947532597803,159.489029316706,196.774360514503,242.809971507428,369.448452239904,"Upper Columbia spring Chinook",165
"Methow River - spring Chinook salmon",2021,203.84618139216,312.306459622958,390.17244821072,482.772741048645,728.051763221275,"Upper Columbia spring Chinook",455
"Methow River - spring Chinook salmon",2022,266.938832300991,421.351195405291,531.228570368393,667.671112102981,1014.44487232466,"Upper Columbia spring Chinook",772
"Methow River - spring Chinook salmon",2023,161.42870266579,250.058147074014,307.36862542926,379.286652040486,590.67199970466,"Upper Columbia spring Chinook",268
