"Q2.5.","Q25.","Q50.","Q75.","Q97.5.","COMMON_POPULATION_NAME","ESU"
-0.0568419139367738,-0.0290327729007441,-0.0150999925340342,0.000456651247707798,0.0328046067488327,"Dungeness River - summer and winter Steelhead","Puget Sound steelhead"
-0.0880879076596023,-0.0379098384615764,-0.0195092305735406,0.00119025171370661,0.0636311442667272,"Elwha River - winter Steelhead","Puget Sound steelhead"
-0.0203213180678075,0.00945657288709366,0.0240062287167366,0.0383379421317595,0.0653108253985143,"Nisqually River - winter Steelhead","Puget Sound steelhead"
-0.0657773313369539,-0.0459410980168477,-0.0359491313510452,-0.0262396253291365,-0.00464999763639097,"Nooksack River - winter Steelhead","Puget Sound steelhead"
-0.109059727084935,-0.0876014359422781,-0.0756450086460327,-0.0625537523860741,-0.0334977843540307,"Pilchuck River - winter Steelhead","Puget Sound steelhead"
-0.0663406720070373,-0.0443085929342591,-0.0322995412630521,-0.0209606320142406,0.0026877245733676,"Samish River and Bellingham Bay Tributaries - winter Steelhead","Puget Sound steelhead"
-0.0474709992387528,-0.022571747344149,-0.00984825877317714,0.00367808326346372,0.0325927164237737,"Skagit River - summer and winter Steelhead","Puget Sound steelhead"
-0.0571132194496776,-0.0303462858908962,-0.0174829064372706,-0.00363504153586254,0.027355791073393,"Snohomish/Skykomish Rivers - winter Steelhead","Puget Sound steelhead"
-0.057164833729656,-0.0395540023467637,-0.0307125894865691,-0.0217719023655995,-0.00312175427257212,"Snoqualmie River - winter Steelhead","Puget Sound steelhead"
-0.0950488778234312,-0.0706367042693925,-0.0568296861554362,-0.0434194939652108,-0.0185015795105514,"South Hood Canal Tributaries - winter Steelhead","Puget Sound steelhead"
-0.0321012939020034,-0.008148859252523,0.00534107393485464,0.0188798457026693,0.0453593265245955,"Tolt River - summer Steelhead","Puget Sound steelhead"
-0.0501276357565362,-0.0294177608605291,-0.0190937247621816,-0.00840069893772329,0.014658428637879,"White River - winter Steelhead","Puget Sound steelhead"
