"Q2.5.","Q25.","Q50.","Q75.","Q97.5.","COMMON_POPULATION_NAME","ESU"
-0.0691049896703946,-0.0261928616026655,-0.00908845680433024,0.00500120113629591,0.0354243183493938,"Klickitat River - summer and winter Steelhead","Mid-Columbia steelhead"
-0.0470800415483975,-0.0196922488937246,-0.00733406912047064,0.00415470547256722,0.0244489062360528,"Naches River - summer Steelhead","Mid-Columbia steelhead"
-0.121726742943603,-0.0364506332157605,-0.0119160420044827,0.00442862030160516,0.035699117599961,"Rock Creek - summer Steelhead","Mid-Columbia steelhead"
-0.0558077682951711,-0.0260391617025056,-0.0118993657428655,0.000824317756604349,0.0203435366887139,"Satus Creek - summer Steelhead","Mid-Columbia steelhead"
-0.0766190552636505,-0.0406315490833769,-0.0218491678139612,-0.00534490993800195,0.0167287430150813,"Toppenish Creek - summer Steelhead","Mid-Columbia steelhead"
-0.0138195998721521,0.00235590091877718,0.00851052589699451,0.0143191368709683,0.0276239501618634,"Touchet River - summer Steelhead","Mid-Columbia steelhead"
-0.0334926791996443,-0.00623088002300403,0.00612596305900768,0.0190034982555729,0.0485477906788789,"Yakima River Upper Mainstem - summer Steelhead","Mid-Columbia steelhead"
