"COMMON_POPULATION_NAME","Q2.5.","Q25.","Q50.","Q75.","Q97.5.","ESU","ESU_DPS"
"Elochoman River - fall Chum salmon",0.0134242547821422,0.065466257191224,0.0901538600673191,0.122178434948492,0.247027041870037,"Lower Columbia chum","Salmon, chum (Columbia River ESU)"
"Grays and Chinook Rivers - fall Chum salmon",-0.015615596583478,0.030200110404149,0.0534945070422738,0.0729186619187035,0.107811896972613,"Lower Columbia chum","Salmon, chum (Columbia River ESU)"
"Kalama River - fall Chum salmon",-0.0466467876999515,0.037749133816846,0.0641554479659654,0.0878374019375536,0.145705756507199,"Lower Columbia chum","Salmon, chum (Columbia River ESU)"
"Lewis River - fall Chum salmon",0.0140009657245368,0.0665599642655671,0.0918957333511987,0.131501224131021,0.268064959089648,"Lower Columbia chum","Salmon, chum (Columbia River ESU)"
"Lower Gorge Tributaries - fall Chum salmon",0.0247574964126218,0.0578207604558083,0.0753107217338441,0.0935937828127212,0.129617724473052,"Lower Columbia chum","Salmon, chum (Columbia River ESU)"
"Mill, Abernathy, and Germany Creeks - fall Chum salmon",-0.0136238891536538,0.0544354076818808,0.0797765747743419,0.1084353280566,0.223847538079361,"Lower Columbia chum","Salmon, chum (Columbia River ESU)"
"Upper Gorge Tributaries - fall Chum salmon",0.0405094764259473,0.0716470658076274,0.0898643399054883,0.108726592972547,0.156390681070428,"Lower Columbia chum","Salmon, chum (Columbia River ESU)"
"Washougal River - fall Chum salmon",0.000767608099670514,0.0445044917735075,0.0647253951598738,0.0827138743748363,0.118644817039576,"Lower Columbia chum","Salmon, chum (Columbia River ESU)"
"Hood Canal - summer chum salmon",0.0584025242792811,0.0817794626119858,0.0931621494850071,0.104256335060454,0.128234272259346,"Hood Canal summer chum","Salmon, chum (Hood Canal summer-run ESU)"
"Strait of Juan de Fuca - summer chum salmon",0.0958849113197932,0.121146530528989,0.13279342607225,0.143508952500795,0.163659294657447,"Hood Canal summer chum","Salmon, chum (Hood Canal summer-run ESU)"
"Coweeman River - late Coho salmon",-0.0639165338558334,-0.0186040313775996,0.00163610763852366,0.019342960628604,0.0496783764786489,"Lower Columbia coho","Salmon, coho (Lower Columbia River ESU)"
"East Fork Lewis River - early and late Coho salmon",-0.018155453354418,0.0151528835084346,0.03250351252686,0.0522785437910186,0.107211785744146,"Lower Columbia coho","Salmon, coho (Lower Columbia River ESU)"
"Elochoman River - late Coho salmon",-0.0200370751172571,0.0119738772718807,0.0284803010394015,0.0458597905741478,0.0878176146793985,"Lower Columbia coho","Salmon, coho (Lower Columbia River ESU)"
"Grays and Chinook Rivers - late Coho salmon",-0.00995344861307058,0.0177235235042874,0.034334838417762,0.0512306042093376,0.0882960193941416,"Lower Columbia coho","Salmon, coho (Lower Columbia River ESU)"
"Kalama River - late Coho salmon",-0.00906135195283985,0.0198890930696346,0.0372118663277064,0.0559278184806339,0.10055472118502,"Lower Columbia coho","Salmon, coho (Lower Columbia River ESU)"
"Lower Cowlitz River - late Coho salmon",-0.029494272120345,0.00573238028204139,0.0222148990211277,0.0388703722891484,0.0766090772061684,"Lower Columbia coho","Salmon, coho (Lower Columbia River ESU)"
"Lower Gorge Tributaries - late Coho salmon",-0.00920746001012333,0.0192948283206483,0.0351781445508765,0.0518882344479156,0.0878129090691653,"Lower Columbia coho","Salmon, coho (Lower Columbia River ESU)"
"Mill, Abernathy, and Germany Creeks - late Coho salmon",-0.00291269775370222,0.0264087681262107,0.0455248639144359,0.0672813951130611,0.108747395429857,"Lower Columbia coho","Salmon, coho (Lower Columbia River ESU)"
"North Fork Lewis River - early and late Coho salmon",-0.0294439960132808,0.00640685641014077,0.0232106635609422,0.0403004042174042,0.0801985326334543,"Lower Columbia coho","Salmon, coho (Lower Columbia River ESU)"
"North Fork Toutle River - early and late Coho salmon",-0.0280150414056023,0.00467294116186424,0.0199179452428706,0.0357049257607462,0.069231369546524,"Lower Columbia coho","Salmon, coho (Lower Columbia River ESU)"
"Salmon Creek - late Coho salmon",-0.0298411415123995,0.000587433547831109,0.0155329039322587,0.0299402366454296,0.0594697861942389,"Lower Columbia coho","Salmon, coho (Lower Columbia River ESU)"
"South Fork Toutle River - early and late Coho salmon",-0.0306662956248388,0.00415749935377364,0.0196187720447522,0.0355830747184853,0.068722111291411,"Lower Columbia coho","Salmon, coho (Lower Columbia River ESU)"
"Tilton River - early and late Coho salmon",-0.03468196356871,-0.0216736319080877,-0.0140591543702017,-0.00291999576090914,0.0321692498597444,"Lower Columbia coho","Salmon, coho (Lower Columbia River ESU)"
"Upper Cowlitz River - early and late Coho salmon",-0.010579062376125,0.0162906167225427,0.0298830824551908,0.0422850333918993,0.0708749806820736,"Lower Columbia coho","Salmon, coho (Lower Columbia River ESU)"
"Washougal River - late Coho salmon",-0.0232113801518161,0.00684713090112196,0.0216701114868293,0.0372487273021369,0.071621599595309,"Lower Columbia coho","Salmon, coho (Lower Columbia River ESU)"
"Ozette Lake - sockeye salmon",-0.0298506088696312,-0.00610727328027737,0.00413905379413193,0.0137836377859582,0.040315012234232,"Ozette Lake sockeye","Salmon, sockeye (Ozette Lake ESU)"
"Coweeman River - winter Steelhead",0.00328279565716722,0.016638380436645,0.0236204985764844,0.0303279236207951,0.0434064288985005,"Lower Columbia steelhead","Steelhead (Lower Columbia River DPS)"
"East Fork Lewis River - summer Steelhead",0.0321205179092613,0.0449178134095596,0.05140294475993,0.0578212411715001,0.0714743067354488,"Lower Columbia steelhead","Steelhead (Lower Columbia River DPS)"
"East Fork Lewis River - winter Steelhead",-0.0344281003120391,0.017757836127036,0.0339556084211333,0.0507135038420758,0.13103086877648,"Lower Columbia steelhead","Steelhead (Lower Columbia River DPS)"
"Kalama River - summer Steelhead",0.0222130544161436,0.0335940538638521,0.0394960235008045,0.0449961741027032,0.0556493590837779,"Lower Columbia steelhead","Steelhead (Lower Columbia River DPS)"
"Kalama River - winter Steelhead",-0.0408002909403475,0.00214015624527828,0.0190263592337493,0.0323555698383726,0.0574641256190133,"Lower Columbia steelhead","Steelhead (Lower Columbia River DPS)"
"Lower Cowlitz River - winter Steelhead",-0.0352961899887779,0.0145044645783405,0.030213079564352,0.0442909554555092,0.0807768566264137,"Lower Columbia steelhead","Steelhead (Lower Columbia River DPS)"
"Lower Gorge Tributaries - winter Steelhead",-0.0374774189332211,0.0183703499679407,0.0332380900794986,0.0483894751460808,0.0989922724969816,"Lower Columbia steelhead","Steelhead (Lower Columbia River DPS)"
"North Fork Toutle River - winter Steelhead",0.0165354565429372,0.0290439762990552,0.0351701812361698,0.0410432008542054,0.0535171497298238,"Lower Columbia steelhead","Steelhead (Lower Columbia River DPS)"
"South Fork Toutle River - winter Steelhead",-0.00348640368348326,0.0120691366150323,0.0198542810375991,0.0270886220794674,0.040800151820297,"Lower Columbia steelhead","Steelhead (Lower Columbia River DPS)"
"Tilton River - winter Steelhead",-0.00754861494226237,0.0129706012672532,0.0229352104195035,0.0323106655245814,0.0499022121002692,"Lower Columbia steelhead","Steelhead (Lower Columbia River DPS)"
"Upper Cowlitz River - winter Steelhead",0.0450147726985342,0.0749286962846158,0.0889717755992308,0.101955940681126,0.123865280384687,"Lower Columbia steelhead","Steelhead (Lower Columbia River DPS)"
"Upper Gorge Tributaries - winter Steelhead",-0.03548455988695,-0.00418397080775707,0.011318917271796,0.0247185042865958,0.0462725998425539,"Lower Columbia steelhead","Steelhead (Lower Columbia River DPS)"
"Washougal River - summer Steelhead",0.0347545444325921,0.0508724152199789,0.059167084415512,0.0665492261439463,0.0805071065284726,"Lower Columbia steelhead","Steelhead (Lower Columbia River DPS)"
"Washougal River - winter Steelhead",0.00329922534954348,0.0181963442364456,0.0251660861116274,0.0320117274433738,0.0451217579770182,"Lower Columbia steelhead","Steelhead (Lower Columbia River DPS)"
"Wind River - summer Steelhead",0.0115116519918216,0.0254769021318757,0.0323657705349793,0.0389993515633582,0.0534228469981345,"Lower Columbia steelhead","Steelhead (Lower Columbia River DPS)"
"Klickitat River - summer and winter Steelhead",-0.0691049896703946,-0.0261928616026655,-0.00908845680433024,0.00500120113629591,0.0354243183493938,"Mid-Columbia steelhead","Steelhead (Middle Columbia River DPS)"
"Naches River - summer Steelhead",-0.0470800415483975,-0.0196922488937246,-0.00733406912047064,0.00415470547256722,0.0244489062360528,"Mid-Columbia steelhead","Steelhead (Middle Columbia River DPS)"
"Rock Creek - summer Steelhead",-0.121726742943603,-0.0364506332157605,-0.0119160420044827,0.00442862030160516,0.035699117599961,"Mid-Columbia steelhead","Steelhead (Middle Columbia River DPS)"
"Satus Creek - summer Steelhead",-0.0558077682951711,-0.0260391617025056,-0.0118993657428655,0.000824317756604349,0.0203435366887139,"Mid-Columbia steelhead","Steelhead (Middle Columbia River DPS)"
"Toppenish Creek - summer Steelhead",-0.0766190552636505,-0.0406315490833769,-0.0218491678139612,-0.00534490993800195,0.0167287430150813,"Mid-Columbia steelhead","Steelhead (Middle Columbia River DPS)"
"Touchet River - summer Steelhead",-0.0138195998721521,0.00235590091877718,0.00851052589699451,0.0143191368709683,0.0276239501618634,"Mid-Columbia steelhead","Steelhead (Middle Columbia River DPS)"
"Yakima River Upper Mainstem - summer Steelhead",-0.0334926791996443,-0.00623088002300403,0.00612596305900768,0.0190034982555729,0.0485477906788789,"Mid-Columbia steelhead","Steelhead (Middle Columbia River DPS)"
"Dungeness River - summer and winter Steelhead",-0.0568419139367738,-0.0290327729007441,-0.0150999925340342,0.000456651247707798,0.0328046067488327,"Puget Sound steelhead","Steelhead (Puget Sound DPS)"
"Elwha River - winter Steelhead",-0.0880879076596023,-0.0379098384615764,-0.0195092305735406,0.00119025171370661,0.0636311442667272,"Puget Sound steelhead","Steelhead (Puget Sound DPS)"
"Nisqually River - winter Steelhead",-0.0203213180678075,0.00945657288709366,0.0240062287167366,0.0383379421317595,0.0653108253985143,"Puget Sound steelhead","Steelhead (Puget Sound DPS)"
"Nooksack River - winter Steelhead",-0.0657773313369539,-0.0459410980168477,-0.0359491313510452,-0.0262396253291365,-0.00464999763639097,"Puget Sound steelhead","Steelhead (Puget Sound DPS)"
"Pilchuck River - winter Steelhead",-0.109059727084935,-0.0876014359422781,-0.0756450086460327,-0.0625537523860741,-0.0334977843540307,"Puget Sound steelhead","Steelhead (Puget Sound DPS)"
"Samish River and Bellingham Bay Tributaries - winter Steelhead",-0.0663406720070373,-0.0443085929342591,-0.0322995412630521,-0.0209606320142406,0.0026877245733676,"Puget Sound steelhead","Steelhead (Puget Sound DPS)"
"Skagit River - summer and winter Steelhead",-0.0474709992387528,-0.022571747344149,-0.00984825877317714,0.00367808326346372,0.0325927164237737,"Puget Sound steelhead","Steelhead (Puget Sound DPS)"
"Snohomish/Skykomish Rivers - winter Steelhead",-0.0571132194496776,-0.0303462858908962,-0.0174829064372706,-0.00363504153586254,0.027355791073393,"Puget Sound steelhead","Steelhead (Puget Sound DPS)"
"Snoqualmie River - winter Steelhead",-0.057164833729656,-0.0395540023467637,-0.0307125894865691,-0.0217719023655995,-0.00312175427257212,"Puget Sound steelhead","Steelhead (Puget Sound DPS)"
"South Hood Canal Tributaries - winter Steelhead",-0.0950488778234312,-0.0706367042693925,-0.0568296861554362,-0.0434194939652108,-0.0185015795105514,"Puget Sound steelhead","Steelhead (Puget Sound DPS)"
"Tolt River - summer Steelhead",-0.0321012939020034,-0.008148859252523,0.00534107393485464,0.0188798457026693,0.0453593265245955,"Puget Sound steelhead","Steelhead (Puget Sound DPS)"
"White River - winter Steelhead",-0.0501276357565362,-0.0294177608605291,-0.0190937247621816,-0.00840069893772329,0.014658428637879,"Puget Sound steelhead","Steelhead (Puget Sound DPS)"
"Joseph Creek - summer Steelhead",-0.201077622052944,-0.141918671051057,-0.113499130251601,-0.0816969067256545,-0.033750537813339,"Snake River steelhead","Steelhead (Snake River Basin DPS)"
"Tucannon River - summer Steelhead",-0.0943968117929941,-0.0704061804535708,-0.0612116889574021,-0.0513575025264955,-0.0300852570004027,"Snake River steelhead","Steelhead (Snake River Basin DPS)"
"Entiat River - summer Steelhead",0.0556525959071432,0.0687262908163147,0.0748435253120883,0.0800174502263307,0.0906353068749085,"Upper Columbia steelhead","Steelhead (Upper Columbia River DPS)"
"Methow River - summer Steelhead",0.041719320802382,0.0502163822774058,0.0541650989058595,0.0587237690241997,0.0683633333151323,"Upper Columbia steelhead","Steelhead (Upper Columbia River DPS)"
"Okanogan River - summer Steelhead",0.0410603253139349,0.0510499427692053,0.0556740664403954,0.0604063109145464,0.0710851459882205,"Upper Columbia steelhead","Steelhead (Upper Columbia River DPS)"
"Wenatchee River - summer Steelhead",0.0107287133969377,0.0220993008957112,0.0273365623466904,0.0333347972659422,0.0467473788292269,"Upper Columbia steelhead","Steelhead (Upper Columbia River DPS)"
