"ESU","ESU_DPS","COMMON_POPULATION_NAME","BROOD_YEAR","Smoothed.Abundance"
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Elochoman River - fall Chinook salmon",2011,64.7290131395638
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Elochoman River - fall Chinook salmon",2012,44.6085831908156
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Elochoman River - fall Chinook salmon",2013,97.7503000780794
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Elochoman River - fall Chinook salmon",2014,122.955326259719
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Elochoman River - fall Chinook salmon",2015,151.870547472363
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Elochoman River - fall Chinook salmon",2016,84.7829128451402
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Elochoman River - fall Chinook salmon",2017,64.1968938276777
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Elochoman River - fall Chinook salmon",2018,33.5393321154578
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Elochoman River - fall Chinook salmon",2019,44.0149777481962
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Elochoman River - fall Chinook salmon",2020,83.881825019985
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Elochoman River - fall Chinook salmon",2021,97.0727963757335
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Elochoman River - fall Chinook salmon",2022,100.526292867057
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Elochoman River - fall Chinook salmon",2023,156.80026000017
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Elochoman River - fall Chinook salmon",2024,137.81591268981
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Elochoman River - fall Chinook salmon",2025,148.154474262397
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Elochoman River - fall Chinook salmon",2026,145.534611251943
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Grays and Chinook Rivers - fall Chinook salmon",1999,72.1692483988791
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Grays and Chinook Rivers - fall Chinook salmon",2000,75.3763086655716
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Grays and Chinook Rivers - fall Chinook salmon",2001,76.8125162434524
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Grays and Chinook Rivers - fall Chinook salmon",2002,80.4546596894899
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Grays and Chinook Rivers - fall Chinook salmon",2003,83.6639384073372
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Grays and Chinook Rivers - fall Chinook salmon",2004,86.8568907450634
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Grays and Chinook Rivers - fall Chinook salmon",2005,91.5530219320069
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Grays and Chinook Rivers - fall Chinook salmon",2006,88.2695014712083
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Grays and Chinook Rivers - fall Chinook salmon",2007,87.6374537736507
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Grays and Chinook Rivers - fall Chinook salmon",2008,86.4510483333823
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Grays and Chinook Rivers - fall Chinook salmon",2009,141.903576571829
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Grays and Chinook Rivers - fall Chinook salmon",2010,85.5409615312285
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Grays and Chinook Rivers - fall Chinook salmon",2011,75.5934465664834
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Grays and Chinook Rivers - fall Chinook salmon",2012,56.4655071057067
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Grays and Chinook Rivers - fall Chinook salmon",2013,168.458553370028
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Grays and Chinook Rivers - fall Chinook salmon",2014,181.420208924051
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Grays and Chinook Rivers - fall Chinook salmon",2015,161.3723504705
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Grays and Chinook Rivers - fall Chinook salmon",2016,118.252938488116
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Grays and Chinook Rivers - fall Chinook salmon",2017,172.169719740054
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Grays and Chinook Rivers - fall Chinook salmon",2018,131.558264487147
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Grays and Chinook Rivers - fall Chinook salmon",2019,113.402357321605
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Grays and Chinook Rivers - fall Chinook salmon",2020,142.601462513405
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Grays and Chinook Rivers - fall Chinook salmon",2021,117.642488932427
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Grays and Chinook Rivers - fall Chinook salmon",2022,100.503608435929
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Grays and Chinook Rivers - fall Chinook salmon",2023,177.609543950116
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Grays and Chinook Rivers - fall Chinook salmon",2024,192.584701967385
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Grays and Chinook Rivers - fall Chinook salmon",2025,187.175719524933
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Grays and Chinook Rivers - fall Chinook salmon",2026,192.586247268167
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Kalama River - fall Chinook salmon",1999,516.582951055564
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Kalama River - fall Chinook salmon",2000,560.450468588994
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Kalama River - fall Chinook salmon",2001,598.171297394555
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Kalama River - fall Chinook salmon",2002,643.526310938261
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Kalama River - fall Chinook salmon",2003,669.728761041743
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Kalama River - fall Chinook salmon",2004,727.981770265573
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Kalama River - fall Chinook salmon",2005,786.861346819556
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Kalama River - fall Chinook salmon",2006,778.257947366763
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Kalama River - fall Chinook salmon",2007,781.457658603867
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Kalama River - fall Chinook salmon",2008,805.211121909711
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Kalama River - fall Chinook salmon",2009,823.914101313958
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Kalama River - fall Chinook salmon",2010,804.972459458075
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Kalama River - fall Chinook salmon",2011,728.046062840625
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Kalama River - fall Chinook salmon",2012,736.318681045153
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Kalama River - fall Chinook salmon",2013,1404.08524560148
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Kalama River - fall Chinook salmon",2014,1539.0150384329
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Kalama River - fall Chinook salmon",2015,2560.39572470474
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Kalama River - fall Chinook salmon",2016,2375.03030020369
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Kalama River - fall Chinook salmon",2017,1941.14638229837
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Kalama River - fall Chinook salmon",2018,1504.4755396733
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Kalama River - fall Chinook salmon",2019,1608.9680977817
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Kalama River - fall Chinook salmon",2020,2390.94512068435
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Kalama River - fall Chinook salmon",2021,2053.68729479949
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Kalama River - fall Chinook salmon",2022,2244.12346995035
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Kalama River - fall Chinook salmon",2023,2376.73865412614
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Kalama River - fall Chinook salmon",2024,2778.87476812413
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Kalama River - fall Chinook salmon",2025,2735.14613730534
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Kalama River - fall Chinook salmon",2026,2913.26041140735
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Kalama River - spring Chinook salmon",1999,40.0498490789905
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Kalama River - spring Chinook salmon",2000,40.6237535852048
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Kalama River - spring Chinook salmon",2001,41.3914167217357
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Kalama River - spring Chinook salmon",2002,42.0419791013566
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Kalama River - spring Chinook salmon",2003,42.963424818984
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Kalama River - spring Chinook salmon",2004,43.8175083317325
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Kalama River - spring Chinook salmon",2005,44.8449223929289
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Kalama River - spring Chinook salmon",2006,43.9604613308806
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Kalama River - spring Chinook salmon",2007,42.8425143802937
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Kalama River - spring Chinook salmon",2008,57.0212742091429
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Kalama River - spring Chinook salmon",2009,68.6707082706412
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Kalama River - spring Chinook salmon",2010,63.6862686936347
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Kalama River - spring Chinook salmon",2011,108.996067072345
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Kalama River - spring Chinook salmon",2012,87.8594899467364
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Kalama River - spring Chinook salmon",2013,73.3277859713761
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Kalama River - spring Chinook salmon",2014,42.3044346000969
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Kalama River - spring Chinook salmon",2015,32.1305666746211
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Kalama River - spring Chinook salmon",2016,35.8433139810082
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Kalama River - spring Chinook salmon",2017,50.8190405467962
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Kalama River - spring Chinook salmon",2018,47.1384460420958
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Kalama River - spring Chinook salmon",2019,47.2216470971616
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Kalama River - spring Chinook salmon",2020,68.4507190745471
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Kalama River - spring Chinook salmon",2021,79.2833944150534
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Kalama River - spring Chinook salmon",2022,99.5863360805469
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Kalama River - spring Chinook salmon",2023,66.120069895694
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Kalama River - spring Chinook salmon",2024,51.3316823226587
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Kalama River - spring Chinook salmon",2025,60.9350473971162
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Kalama River - spring Chinook salmon",2026,62.4709678632691
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Lewis River - fall Chinook salmon",1999,1679.83127143543
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Lewis River - fall Chinook salmon",2000,1677.01391338669
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Lewis River - fall Chinook salmon",2001,1724.4322028839
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Lewis River - fall Chinook salmon",2002,1743.30166716686
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Lewis River - fall Chinook salmon",2003,1726.77726766506
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Lewis River - fall Chinook salmon",2004,1756.37970750597
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Lewis River - fall Chinook salmon",2005,1755.83094700349
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Lewis River - fall Chinook salmon",2006,1680.37531562065
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Lewis River - fall Chinook salmon",2007,1649.46625712945
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Lewis River - fall Chinook salmon",2008,1743.01089031746
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Lewis River - fall Chinook salmon",2009,1748.61170743127
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Lewis River - fall Chinook salmon",2010,1624.58893859997
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Lewis River - fall Chinook salmon",2011,1640.20192365183
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Lewis River - fall Chinook salmon",2012,1440.38504410321
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Lewis River - fall Chinook salmon",2013,2417.46697995238
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Lewis River - fall Chinook salmon",2014,2400.32812067305
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Lewis River - fall Chinook salmon",2015,3104.15492823857
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Lewis River - fall Chinook salmon",2016,2553.83899256894
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Lewis River - fall Chinook salmon",2017,2204.43114929793
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Lewis River - fall Chinook salmon",2018,1340.98619962588
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Lewis River - fall Chinook salmon",2019,1799.63390844488
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Lewis River - fall Chinook salmon",2020,3325.72704802818
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Lewis River - fall Chinook salmon",2021,2520.26495798849
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Lewis River - fall Chinook salmon",2022,2786.89629701787
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Lewis River - fall Chinook salmon",2023,2348.60501465892
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Lewis River - fall Chinook salmon",2024,1878.72681818738
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Lewis River - fall Chinook salmon",2025,1980.70283909053
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Lewis River - fall Chinook salmon",2026,1990.27706291299
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Lewis River - late fall Chinook salmon",1999,17891.0642431997
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Lewis River - late fall Chinook salmon",2000,18147.2615450047
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Lewis River - late fall Chinook salmon",2001,17643.852069392
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Lewis River - late fall Chinook salmon",2002,17526.950334396
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Lewis River - late fall Chinook salmon",2003,17407.4643176133
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Lewis River - late fall Chinook salmon",2004,17176.5437483708
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Lewis River - late fall Chinook salmon",2005,16848.2218475929
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Lewis River - late fall Chinook salmon",2006,15710.3676282751
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Lewis River - late fall Chinook salmon",2007,15152.6927812256
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Lewis River - late fall Chinook salmon",2008,15625.7378572028
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Lewis River - late fall Chinook salmon",2009,15070.7295574509
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Lewis River - late fall Chinook salmon",2010,14064.1194422645
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Lewis River - late fall Chinook salmon",2011,13811.7644590398
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Lewis River - late fall Chinook salmon",2012,11139.8214009033
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Lewis River - late fall Chinook salmon",2013,17658.1479147048
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Lewis River - late fall Chinook salmon",2014,17616.1660854838
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Lewis River - late fall Chinook salmon",2015,17133.753953076
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Lewis River - late fall Chinook salmon",2016,10329.4319659836
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Lewis River - late fall Chinook salmon",2017,8094.26009325271
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Lewis River - late fall Chinook salmon",2018,6109.43794134327
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Lewis River - late fall Chinook salmon",2019,11206.2815224669
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Lewis River - late fall Chinook salmon",2020,19334.2092559605
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Lewis River - late fall Chinook salmon",2021,12563.0096759892
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Lewis River - late fall Chinook salmon",2022,8684.72510579396
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Lewis River - late fall Chinook salmon",2023,9485.00683476956
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Lewis River - late fall Chinook salmon",2024,12888.9101641089
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Lewis River - late fall Chinook salmon",2025,14439.5645348117
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Lewis River - late fall Chinook salmon",2026,14088.8106642009
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Lower Cowlitz River - fall Chinook salmon",1999,3461.52729236841
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Lower Cowlitz River - fall Chinook salmon",2000,3674.07513897801
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Lower Cowlitz River - fall Chinook salmon",2001,3906.0161860911
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Lower Cowlitz River - fall Chinook salmon",2002,4216.77958271843
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Lower Cowlitz River - fall Chinook salmon",2003,4485.42525269275
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Lower Cowlitz River - fall Chinook salmon",2004,4777.32875610766
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Lower Cowlitz River - fall Chinook salmon",2005,5168.903347847
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Lower Cowlitz River - fall Chinook salmon",2006,5046.81334209676
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Lower Cowlitz River - fall Chinook salmon",2007,5048.58461259909
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Lower Cowlitz River - fall Chinook salmon",2008,5360.51429200108
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Lower Cowlitz River - fall Chinook salmon",2009,5573.85268260079
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Lower Cowlitz River - fall Chinook salmon",2010,5475.36219085461
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Lower Cowlitz River - fall Chinook salmon",2011,5520.90566509576
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Lower Cowlitz River - fall Chinook salmon",2012,4207.31224950488
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Lower Cowlitz River - fall Chinook salmon",2013,6972.46341581444
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Lower Cowlitz River - fall Chinook salmon",2014,6880.29991430455
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Lower Cowlitz River - fall Chinook salmon",2015,8143.73638095039
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Lower Cowlitz River - fall Chinook salmon",2016,6760.69509443008
"Lower Columbia Chinook","Salmon, Chinook (Lower Columbia River ESU)","Lower Cowlitz River - fall Chinook salmon",2017,6627.89388614832
