"COMMON_POPULATION_NAME","BROOD_YEAR","Q2.5.","Q25.","Q50.","Q75.","Q97.5.","ESU","NUMBER_OF_SPAWNERS"
"Joseph Creek - summer Steelhead",1997,407.693228258678,3343.09539832047,9204.68311441375,25137.053825166,200314.112155449,"Snake River steelhead",NA
"Joseph Creek - summer Steelhead",1998,408.948795009595,3167.30931807187,8252.0216366505,21543.9009094466,154027.567288731,"Snake River steelhead",NA
"Joseph Creek - summer Steelhead",1999,426.213244105157,2971.57899051908,7578.81562497683,18377.0370496876,113713.724020956,"Snake River steelhead",NA
"Joseph Creek - summer Steelhead",2000,416.819703008953,2764.98930130258,6782.52111837649,15577.483677309,91129.7570941249,"Snake River steelhead",NA
"Joseph Creek - summer Steelhead",2001,424.912331393629,2540.45943624627,6005.10387839121,13617.3897114102,73042.1153825189,"Snake River steelhead",NA
"Joseph Creek - summer Steelhead",2002,451.507748834861,2374.96729894174,5381.36849270949,11588.0230609699,56747.3125959301,"Snake River steelhead",NA
"Joseph Creek - summer Steelhead",2003,467.73655723186,2258.80237306947,4823.46749778462,9925.18061721501,42643.5547197133,"Snake River steelhead",NA
"Joseph Creek - summer Steelhead",2004,470.633877695007,2141.67127987946,4248.5810629337,8214.74560808082,32231.4831256469,"Snake River steelhead",NA
"Joseph Creek - summer Steelhead",2005,520.012376701341,1975.36123553745,3722.22367314716,6792.59267948981,24473.0128029324,"Snake River steelhead",NA
"Joseph Creek - summer Steelhead",2006,542.23504298192,1874.94639193983,3327.53322551441,5779.70538075779,17937.8894326102,"Snake River steelhead",NA
"Joseph Creek - summer Steelhead",2007,601.74388729296,1807.96274181781,2955.90871704143,4909.90409284847,13029.2242624664,"Snake River steelhead",NA
"Joseph Creek - summer Steelhead",2008,651.188950541764,1722.90934856502,2655.08127715776,4082.12621585108,9286.35517060945,"Snake River steelhead",NA
"Joseph Creek - summer Steelhead",2009,792.569261516141,1652.69817005036,2386.77158074967,3359.71596531545,6451.48394789349,"Snake River steelhead",NA
"Joseph Creek - summer Steelhead",2010,1025.24799491172,1663.8006294719,2078.60209059635,2643.19590573646,4249.17137683656,"Snake River steelhead",NA
"Joseph Creek - summer Steelhead",2011,1303.06266845845,1645.26931102113,1816.45580544266,2050.42471418006,2825.77079263355,"Snake River steelhead",1739
"Joseph Creek - summer Steelhead",2012,1408.20323410123,1782.62432109431,1953.70422004174,2161.82505116743,2761.57831174493,"Snake River steelhead",1915
"Joseph Creek - summer Steelhead",2013,1278.55651776757,1604.59762205691,1756.04610217441,1937.87841197936,2460.70986463399,"Snake River steelhead",1788
"Joseph Creek - summer Steelhead",2014,1422.90684588775,1813.21839050642,2002.06287447636,2201.01144111828,2733.19851348486,"Snake River steelhead",2036
"Joseph Creek - summer Steelhead",2015,1492.69582204305,2280.42313939623,2715.85837388606,3066.88252542031,3697.3770401194,"Snake River steelhead",3212
"Joseph Creek - summer Steelhead",2016,1124.63391569875,1531.30212715082,1745.86887337436,1924.42493895874,2359.29654997966,"Snake River steelhead",1914
"Joseph Creek - summer Steelhead",2017,528.911099655654,640.918348369534,718.65317248323,831.567789935999,1126.71366762154,"Snake River steelhead",615
"Joseph Creek - summer Steelhead",2018,532.605411378008,675.459139506749,745.90199396813,815.105982795109,1016.2000088954,"Snake River steelhead",750
"Joseph Creek - summer Steelhead",2019,374.724162432871,459.246840915566,507.60293927848,570.052049163239,758.974943067971,"Snake River steelhead",478
"Joseph Creek - summer Steelhead",2020,392.72827661554,486.514476177773,536.195538726979,592.312287750478,745.756106298183,"Snake River steelhead",523
"Joseph Creek - summer Steelhead",2021,389.44517899618,522.466603797716,600.814673764087,679.575958497543,810.563157234027,"Snake River steelhead",739
"Joseph Creek - summer Steelhead",2022,237.474554243877,288.876430603229,320.925749142994,367.27926903323,504.945330374708,"Snake River steelhead",280
"Joseph Creek - summer Steelhead",2023,247.475958121351,315.68719212868,349.395780994299,391.306678229525,529.572369863188,"Snake River steelhead",333
"Joseph Creek - summer Steelhead",2024,180.747392851455,301.694589871949,381.86902014975,493.072078740346,835.293365039618,"Snake River steelhead",NA
"Joseph Creek - summer Steelhead",2025,139.482969723676,265.933910260824,380.641146641907,544.011252881781,1065.40761374393,"Snake River steelhead",NA
"Joseph Creek - summer Steelhead",2026,91.1963179518087,217.976732852095,333.036598546322,525.697924333682,1330.83221263832,"Snake River steelhead",NA
"Tucannon River - summer Steelhead",1997,263.475461156609,1348.6296718464,2905.20223942841,6395.80095295843,34460.9535568734,"Snake River steelhead",NA
"Tucannon River - summer Steelhead",1998,280.052852587922,1309.42351091326,2721.57432725216,5775.3619631602,29765.4197216836,"Snake River steelhead",NA
"Tucannon River - summer Steelhead",1999,281.927292464247,1279.01313571775,2554.81279898147,5275.50655037353,24566.7598252153,"Snake River steelhead",NA
"Tucannon River - summer Steelhead",2000,304.497675749176,1244.80065753093,2432.41234334662,4827.5931273826,20457.4019951075,"Snake River steelhead",NA
"Tucannon River - summer Steelhead",2001,300.895604250076,1217.52030523655,2288.16600505115,4286.73305100039,18394.0140264774,"Snake River steelhead",NA
"Tucannon River - summer Steelhead",2002,327.047186299058,1172.96519509618,2165.19062547129,3921.95383153787,14921.8675470983,"Snake River steelhead",NA
"Tucannon River - summer Steelhead",2003,339.739892768911,1144.38984210245,2019.89454628679,3595.15079603521,12483.6679319671,"Snake River steelhead",NA
"Tucannon River - summer Steelhead",2004,360.375675257914,1119.5710443357,1900.00617405284,3220.10540356045,10390.3209751977,"Snake River steelhead",NA
"Tucannon River - summer Steelhead",2005,387.514139700812,1093.25251107144,1762.09856137907,2909.31591083146,8515.48780029638,"Snake River steelhead",NA
"Tucannon River - summer Steelhead",2006,421.693754940914,1087.66172902047,1665.1445504823,2597.06380412671,6683.60612923166,"Snake River steelhead",NA
"Tucannon River - summer Steelhead",2007,487.764889526882,1083.17820039746,1576.01748110758,2308.60280546001,5287.60794115154,"Snake River steelhead",NA
"Tucannon River - summer Steelhead",2008,560.85443739769,1075.56345086453,1474.04588253582,2038.9574022884,4099.93211081554,"Snake River steelhead",NA
"Tucannon River - summer Steelhead",2009,676.787518773713,1097.07321409259,1385.11414890557,1773.00927273826,2938.51511266665,"Snake River steelhead",NA
"Tucannon River - summer Steelhead",2010,933.200437874131,1196.56645618906,1323.86226464356,1443.25319557045,1788.35107617054,"Snake River steelhead",1362
"Tucannon River - summer Steelhead",2011,827.422850416708,1001.18020931817,1093.0393639618,1192.12753592207,1462.92239997119,"Snake River steelhead",1067
"Tucannon River - summer Steelhead",2012,801.211636088502,981.427561110983,1085.00964626296,1178.5791662847,1404.11181598703,"Snake River steelhead",1210
"Tucannon River - summer Steelhead",2013,559.975111299837,660.21572620437,724.953210497721,815.809592553957,1045.01012089427,"Snake River steelhead",626
"Tucannon River - summer Steelhead",2014,606.756084055556,715.862441709841,780.038359156031,861.224928881702,1079.29945298305,"Snake River steelhead",733
