"ESU","MAJOR_POPULATION_GROUP","COMMON_POPULATION_NAME","SPECIES","RUN_TIMING","STREAM_NAME","BROOD_YEAR","NUMBER_OF_SPAWNERS","FRACWILD","CATCH","AGE_1_RETURNS","AGE_2_RETURNS","AGE_3_RETURNS","AGE_4_RETURNS","AGE_5_RETURNS","AGE_6_RETURNS","AGE_7_RETURNS"
"Lower Columbia coho","Cascade","North Fork Lewis River - early and late Coho salmon","Coho salmon","Both early & late","North Fork Lewis River",2018,3697,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia coho","Cascade","North Fork Lewis River - early and late Coho salmon","Coho salmon","Both early & late","North Fork Lewis River",2019,4467,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia coho","Cascade","North Fork Lewis River - early and late Coho salmon","Coho salmon","Both early & late","North Fork Lewis River",2020,7471,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia coho","Cascade","North Fork Lewis River - early and late Coho salmon","Coho salmon","Both early & late","North Fork Lewis River",2021,5349,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia coho","Cascade","North Fork Lewis River - early and late Coho salmon","Coho salmon","Both early & late","North Fork Lewis River",2022,5802,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia coho","Cascade","North Fork Lewis River - early and late Coho salmon","Coho salmon","Both early & late","North Fork Lewis River",2023,4500,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia coho","Cascade","North Fork Lewis River - early and late Coho salmon","Coho salmon","Both early & late","North Fork Lewis River",2024,3481,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia coho","Cascade","North Fork Toutle River - early and late Coho salmon","Coho salmon","Both early & late","North Fork Toutle River",2010,1758,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia coho","Cascade","North Fork Toutle River - early and late Coho salmon","Coho salmon","Both early & late","North Fork Toutle River",2011,1009,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia coho","Cascade","North Fork Toutle River - early and late Coho salmon","Coho salmon","Both early & late","North Fork Toutle River",2012,1439,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia coho","Cascade","North Fork Toutle River - early and late Coho salmon","Coho salmon","Both early & late","North Fork Toutle River",2013,2422,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia coho","Cascade","North Fork Toutle River - early and late Coho salmon","Coho salmon","Both early & late","North Fork Toutle River",2014,5519,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia coho","Cascade","North Fork Toutle River - early and late Coho salmon","Coho salmon","Both early & late","North Fork Toutle River",2015,911,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia coho","Cascade","North Fork Toutle River - early and late Coho salmon","Coho salmon","Both early & late","North Fork Toutle River",2016,1950,1,-99,-99,-99,-99,-99,-99,-99,-99
