"Q2.5.","Q25.","Q50.","Q75.","Q97.5.","COMMON_POPULATION_NAME","ESU"
-0.0860086820850212,-0.0260785263272736,-0.00306755626777484,0.0204820139249341,0.0714420643489295,"Dungeness River - summer and winter Steelhead","Puget Sound steelhead"
-0.0616202998462839,-0.0138832721217401,0.0110539309909275,0.0380556346228534,0.122604132927204,"Elwha River - winter Steelhead","Puget Sound steelhead"
-0.0556902385124741,-0.0116230305935472,0.0137717446615789,0.0411873645951589,0.115522675234211,"Nisqually River - winter Steelhead","Puget Sound steelhead"
-0.0752287629331406,-0.0224517179870899,0.00100421416891334,0.025194981075655,0.078442637063838,"Nooksack River - winter Steelhead","Puget Sound steelhead"
-0.0894823719088664,-0.0265510282686657,-0.00257222653675187,0.0213875561140643,0.0725211296232114,"Pilchuck River - winter Steelhead","Puget Sound steelhead"
-0.0585257414244834,-0.0125110245273139,0.0122340174240402,0.0403562722193752,0.107338156221671,"Samish River and Bellingham Bay Tributaries - winter Steelhead","Puget Sound steelhead"
-0.0806380344446172,-0.0232783004649178,0.000701967160522923,0.0231958716439045,0.0811725597389802,"Skagit River - summer and winter Steelhead","Puget Sound steelhead"
-0.0824536400859963,-0.0283799066436807,-0.00470907892899832,0.0177409866788569,0.0659267580988973,"Snohomish/Skykomish Rivers - winter Steelhead","Puget Sound steelhead"
-0.084008381946081,-0.0273687289468482,-0.00354602373934818,0.0186771519925455,0.0682906862464813,"Snoqualmie River - winter Steelhead","Puget Sound steelhead"
-0.111887900653259,-0.0367642795519453,-0.00954284622305067,0.0145726460878199,0.0618399340976577,"South Hood Canal Tributaries - winter Steelhead","Puget Sound steelhead"
-0.0877273831698892,-0.0286389637153218,-0.0028450177962285,0.019614338125445,0.0744061169891306,"Tolt River - summer Steelhead","Puget Sound steelhead"
-0.0644175554051258,-0.0154890885513285,0.00843820330176516,0.0331522519907379,0.0968784609953444,"White River - winter Steelhead","Puget Sound steelhead"
