"Q2.5.","Q25.","Q50.","Q75.","Q97.5.","COMMON_POPULATION_NAME","ESU"
-0.131293882166786,-0.0388904071464507,-0.00108475587049131,0.0348578426836063,0.118271460677627,"Coweeman River - fall Chinook salmon","Lower Columbia Chinook"
-0.137837503145858,-0.0466851914996806,-0.00882842352387048,0.0261552587231538,0.100888215638789,"Elochoman River - fall Chinook salmon","Lower Columbia Chinook"
-0.104574215545535,-0.0241631008847341,0.0108032166687923,0.047607190733344,0.142336720918496,"Grays and Chinook Rivers - fall Chinook salmon","Lower Columbia Chinook"
-0.0902083740543665,-0.0195966070708662,0.0161268132766427,0.05593519015702,0.16231882282762,"Kalama River - fall Chinook salmon","Lower Columbia Chinook"
-0.101639230059163,-0.0324990101783983,0.00224987688260003,0.035592547729129,0.113285914718144,"Kalama River - spring Chinook salmon","Lower Columbia Chinook"
-0.111551885870854,-0.0360148332924777,0.000668167793832311,0.0358538499155168,0.120682483622437,"Lewis River - fall Chinook salmon","Lower Columbia Chinook"
-0.134959297643664,-0.042967973005884,-0.00421915763054261,0.0329805425397384,0.121389313438385,"Lewis River - late fall Chinook salmon","Lower Columbia Chinook"
-0.115388560134329,-0.0335028250165326,0.00186468445529622,0.038746868031391,0.1210543953905,"Lower Cowlitz River - fall Chinook salmon","Lower Columbia Chinook"
-0.189035430184325,-0.0705619374871846,-0.0233655625605279,0.0141576887418145,0.0884281734616352,"Mill, Abernathy, and Germany Creeks - fall Chinook salmon","Lower Columbia Chinook"
-0.114197659018763,-0.0331281929369494,0.00346754877141856,0.0400265739939986,0.127681362113307,"Toutle River - fall Chinook salmon","Lower Columbia Chinook"
-0.166755815571004,-0.0606626798211897,-0.019339708192471,0.0174203661429215,0.0851046604859395,"Upper Cowlitz River - fall Chinook salmon","Lower Columbia Chinook"
-0.116334637655586,-0.0365691582245238,-0.000900574542863192,0.0357696301413903,0.118271725696432,"Upper Cowlitz River - spring Chinook salmon","Lower Columbia Chinook"
-0.139453964808106,-0.0494215287775411,-0.0129841984297463,0.024219723674208,0.0963934893790459,"Upper Gorge Tributaries - fall Chinook salmon","Lower Columbia Chinook"
-0.104124995692683,-0.0252829852954831,0.0109398692730904,0.0505185479816675,0.147457834227263,"Washougal River - fall Chinook salmon","Lower Columbia Chinook"
-0.155855001754921,-0.057413098166973,-0.0167024863748483,0.0196188096424001,0.0901563729962398,"White Salmon River - fall Chinook salmon","Lower Columbia Chinook"
-0.244065414476778,-0.0943658369633579,-0.0364242226550558,0.00411870867238052,0.0729684240629466,"White Salmon River - spring Chinook salmon","Lower Columbia Chinook"
