"Q2.5.","Q25.","Q50.","Q75.","Q97.5.","COMMON_POPULATION_NAME","ESU"
-0.062376257906859,-0.0168859120467096,0.0052239118038428,0.0276183484453617,0.0755801904196973,"Coweeman River - winter Steelhead","Lower Columbia steelhead"
-0.0599572765998541,-0.0154113903291886,0.00829664253630479,0.0311222622194029,0.0831407577843231,"East Fork Lewis River - summer Steelhead","Lower Columbia steelhead"
-0.0587057846359178,-0.0152870285206595,0.007787503682157,0.0314922759632785,0.0817523584702143,"East Fork Lewis River - winter Steelhead","Lower Columbia steelhead"
-0.0653744185387437,-0.0184246910157636,0.00464013415043066,0.0283730324297688,0.0805485638526406,"Kalama River - summer Steelhead","Lower Columbia steelhead"
-0.0772646634556965,-0.0265788843149141,-0.00253943442381254,0.0219433827903172,0.0712192308671317,"Kalama River - winter Steelhead","Lower Columbia steelhead"
-0.0675888048923172,-0.0200337386507288,0.00298386353390544,0.026326236082441,0.0765415479797954,"South Fork Toutle River - winter Steelhead","Lower Columbia steelhead"
-0.0626612281615797,-0.0169691434501352,0.00634313390792659,0.0303069289002405,0.0840528327970283,"Tilton River - winter Steelhead","Lower Columbia steelhead"
-0.0658072398098154,-0.0171318624589184,0.00686943374598362,0.0320991166674423,0.0979417812091839,"Upper Cowlitz River - winter Steelhead","Lower Columbia steelhead"
-0.082137851493548,-0.0300422846846689,-0.00627225564140219,0.016808406409738,0.061943164094953,"Upper Gorge Tributaries - winter Steelhead","Lower Columbia steelhead"
-0.06360466056264,-0.0159795145471823,0.00619016631355404,0.0298890861534005,0.0821157100549853,"Washougal River - summer Steelhead","Lower Columbia steelhead"
-0.0637756006204089,-0.0182678628298488,0.00449626380646339,0.0278181910740414,0.0785679913773439,"Washougal River - winter Steelhead","Lower Columbia steelhead"
-0.0666873048906672,-0.0208855769288655,0.00142801134362109,0.0250655553763538,0.0734030873574328,"Wind River - summer Steelhead","Lower Columbia steelhead"
