"COMMON_POPULATION_NAME","BROOD_YEAR","Q2.5.","Q25.","Q50.","Q75.","Q97.5.","ESU","NUMBER_OF_SPAWNERS"
"Coweeman River - winter Steelhead",1998,260.091947399681,347.163351254889,399.215265594896,459.141050236433,601.382419471523,"Lower Columbia steelhead",486
"Coweeman River - winter Steelhead",1999,210.491351558357,266.988854411208,307.218395238754,354.326933053074,459.079893931362,"Lower Columbia steelhead",198
"Coweeman River - winter Steelhead",2000,282.001556155284,372.149550822318,422.152328115843,481.972151593074,607.231019106091,"Lower Columbia steelhead",530
"Coweeman River - winter Steelhead",2001,254.901058342372,324.444485048336,365.818213025029,412.028265815649,521.932102024584,"Lower Columbia steelhead",384
"Coweeman River - winter Steelhead",2002,243.566787509424,304.844065051393,343.296155088228,388.12717250621,496.026686634671,"Lower Columbia steelhead",298
"Coweeman River - winter Steelhead",2003,336.14948097635,418.385071628918,474.308598912182,537.025814748968,685.12823490501,"Lower Columbia steelhead",460
"Coweeman River - winter Steelhead",2004,424.874332667434,552.532356112853,629.560423879905,717.355691809117,917.308423099479,"Lower Columbia steelhead",722
"Coweeman River - winter Steelhead",2005,281.762299725473,353.726568363779,400.368464234362,456.694926190508,590.113163115419,"Lower Columbia steelhead",370
"Coweeman River - winter Steelhead",2006,288.4230044942,361.038075824312,407.28797394581,460.327884135351,586.283842840591,"Lower Columbia steelhead",372
"Coweeman River - winter Steelhead",2007,306.786554544619,387.69860718239,436.775391370284,493.67646407333,629.708531788301,"Lower Columbia steelhead",384
"Coweeman River - winter Steelhead",2008,394.182968999582,510.766201250728,582.185481045127,660.919129038943,838.536474063959,"Lower Columbia steelhead",722
"Coweeman River - winter Steelhead",2009,395.981733434194,508.966540403677,578.181383951944,653.560757303375,814.872751284015,"Lower Columbia steelhead",602
"Coweeman River - winter Steelhead",2010,321.490015803994,414.498823442376,466.139029188664,527.543000295708,662.122721420582,"Lower Columbia steelhead",528
"Coweeman River - winter Steelhead",2011,258.292870302811,332.988077259138,378.396254398735,430.249119287512,541.661810567141,"Lower Columbia steelhead",408
"Coweeman River - winter Steelhead",2012,244.846881386896,306.354926751585,345.618588516312,392.493012066308,502.084043842937,"Lower Columbia steelhead",256
"Coweeman River - winter Steelhead",2013,375.573840563691,484.782784178744,548.856992140162,618.266212047041,776.83593888471,"Lower Columbia steelhead",622
"Coweeman River - winter Steelhead",2014,391.346084028853,498.268539675859,566.754320015989,650.841366076816,845.919261628778,"Lower Columbia steelhead",496
"Coweeman River - winter Steelhead",2015,506.497869242327,661.836029881232,748.717052376084,846.704672243714,1071.38616035246,"Lower Columbia steelhead",940
"Coweeman River - winter Steelhead",2016,497.487876291044,641.863234598875,727.681902977747,824.526794930329,1037.14294919064,"Lower Columbia steelhead",886
"Coweeman River - winter Steelhead",2017,288.644750595941,363.772842371917,413.802431864793,474.882457930668,625.581894129952,"Lower Columbia steelhead",294
"Coweeman River - winter Steelhead",2018,309.332746216443,398.919872628097,453.576174962589,515.572904295756,658.36242221545,"Lower Columbia steelhead",474
"Coweeman River - winter Steelhead",2019,243.44572229885,310.415545924743,354.355390197352,401.895280970918,525.044587793407,"Lower Columbia steelhead",354
"Coweeman River - winter Steelhead",2020,262.6354388361,337.198086667085,384.746394034021,439.323427004165,573.901801518308,"Lower Columbia steelhead",352
