"COMMON_POPULATION_NAME","Q2.5.","Q25.","Q50.","Q75.","Q97.5.","ESU","ESU_DPS"
"Lower Gorge Tributaries - fall Chum salmon",-0.140096973689441,-0.0124972790166117,0.0445543375496687,0.102649101587809,0.242451587176044,"Lower Columbia chum","Salmon, chum (Columbia River ESU)"
"Upper Gorge Tributaries - fall Chum salmon",-0.122956956073999,-0.0136779030930543,0.040036469745198,0.0972617074701239,0.234043104386734,"Lower Columbia chum","Salmon, chum (Columbia River ESU)"
"Washougal River - fall Chum salmon",-0.135639688805701,-0.0205516176415135,0.0330994565027614,0.0876784242764436,0.208998366604325,"Lower Columbia chum","Salmon, chum (Columbia River ESU)"
"Hood Canal - summer chum salmon",-0.177955101063771,-0.0139173511381042,0.0582600852719513,0.130358880791857,0.27564399679751,"Hood Canal summer chum","Salmon, chum (Hood Canal summer-run ESU)"
"Strait of Juan de Fuca - summer chum salmon",-0.122938578217803,0.00996952855224545,0.0850665428596086,0.154424019339754,0.30272895842639,"Hood Canal summer chum","Salmon, chum (Hood Canal summer-run ESU)"
"Coweeman River - late Coho salmon",-0.0840041361143164,0.0120667715125591,0.0569895637731816,0.102573109157391,0.194705521326038,"Lower Columbia coho","Salmon, coho (Lower Columbia River ESU)"
"East Fork Lewis River - early and late Coho salmon",-0.0722599069257615,0.0199340979831162,0.065123453859228,0.10887597387515,0.20090783117517,"Lower Columbia coho","Salmon, coho (Lower Columbia River ESU)"
"Elochoman River - late Coho salmon",-0.0729052110312914,0.0192987129574478,0.0659504484210936,0.111473906787955,0.206401095771349,"Lower Columbia coho","Salmon, coho (Lower Columbia River ESU)"
"Grays and Chinook Rivers - late Coho salmon",-0.0681189744959412,0.0199381653799297,0.0647631580119216,0.112888647244231,0.202184991678364,"Lower Columbia coho","Salmon, coho (Lower Columbia River ESU)"
"Kalama River - late Coho salmon",-0.0532787053358824,0.0320289025853282,0.0785826714382275,0.124223660960334,0.228013139291243,"Lower Columbia coho","Salmon, coho (Lower Columbia River ESU)"
"Lower Cowlitz River - late Coho salmon",-0.0785114036628881,0.0140738542848357,0.0593225593953543,0.104605150566074,0.193486529999256,"Lower Columbia coho","Salmon, coho (Lower Columbia River ESU)"
"Lower Gorge Tributaries - late Coho salmon",-0.06355770630813,0.021959961461202,0.0677019923313565,0.112506251319997,0.206489327040641,"Lower Columbia coho","Salmon, coho (Lower Columbia River ESU)"
"Mill, Abernathy, and Germany Creeks - late Coho salmon",-0.0643134506619148,0.0206936923421833,0.0647026040568364,0.10926338907344,0.197724117028795,"Lower Columbia coho","Salmon, coho (Lower Columbia River ESU)"
"North Fork Lewis River - early and late Coho salmon",-0.0692200496628296,0.0177956109126232,0.0645587638916219,0.109718372995535,0.199315685816268,"Lower Columbia coho","Salmon, coho (Lower Columbia River ESU)"
"North Fork Toutle River - early and late Coho salmon",-0.0793109398135749,0.0143538144518923,0.0604231714011701,0.10819522267407,0.197227812350465,"Lower Columbia coho","Salmon, coho (Lower Columbia River ESU)"
"Salmon Creek - late Coho salmon",-0.0739732954430425,0.0166379636724619,0.0610292116285995,0.108370811816756,0.196313894079757,"Lower Columbia coho","Salmon, coho (Lower Columbia River ESU)"
"South Fork Toutle River - early and late Coho salmon",-0.0753381507698217,0.0156486578541799,0.0611070421031707,0.107611581693093,0.199450974769693,"Lower Columbia coho","Salmon, coho (Lower Columbia River ESU)"
"Tilton River - early and late Coho salmon",-0.0658153312328123,0.0221231668522428,0.0654487844195164,0.112182370328721,0.200522901683667,"Lower Columbia coho","Salmon, coho (Lower Columbia River ESU)"
"Upper Cowlitz River - early and late Coho salmon",-0.0717970088568404,0.0161786056946684,0.0619567479254767,0.107552233122266,0.195411688060562,"Lower Columbia coho","Salmon, coho (Lower Columbia River ESU)"
"Washougal River - late Coho salmon",-0.0725329346052865,0.019099091451205,0.0644319518136031,0.110303879647937,0.20160193597451,"Lower Columbia coho","Salmon, coho (Lower Columbia River ESU)"
"Ozette Lake - sockeye salmon",-0.187499330611508,-0.0638690562846141,-0.00519261235721048,0.0528631543742192,0.18157592247051,"Ozette Lake sockeye","Salmon, sockeye (Ozette Lake ESU)"
"Coweeman River - winter Steelhead",-0.062376257906859,-0.0168859120467096,0.0052239118038428,0.0276183484453617,0.0755801904196973,"Lower Columbia steelhead","Steelhead (Lower Columbia River DPS)"
"East Fork Lewis River - summer Steelhead",-0.0599572765998541,-0.0154113903291886,0.00829664253630479,0.0311222622194029,0.0831407577843231,"Lower Columbia steelhead","Steelhead (Lower Columbia River DPS)"
"East Fork Lewis River - winter Steelhead",-0.0587057846359178,-0.0152870285206595,0.007787503682157,0.0314922759632785,0.0817523584702143,"Lower Columbia steelhead","Steelhead (Lower Columbia River DPS)"
"Kalama River - summer Steelhead",-0.0653744185387437,-0.0184246910157636,0.00464013415043066,0.0283730324297688,0.0805485638526406,"Lower Columbia steelhead","Steelhead (Lower Columbia River DPS)"
"Kalama River - winter Steelhead",-0.0772646634556965,-0.0265788843149141,-0.00253943442381254,0.0219433827903172,0.0712192308671317,"Lower Columbia steelhead","Steelhead (Lower Columbia River DPS)"
"South Fork Toutle River - winter Steelhead",-0.0675888048923172,-0.0200337386507288,0.00298386353390544,0.026326236082441,0.0765415479797954,"Lower Columbia steelhead","Steelhead (Lower Columbia River DPS)"
"Tilton River - winter Steelhead",-0.0626612281615797,-0.0169691434501352,0.00634313390792659,0.0303069289002405,0.0840528327970283,"Lower Columbia steelhead","Steelhead (Lower Columbia River DPS)"
"Upper Cowlitz River - winter Steelhead",-0.0658072398098154,-0.0171318624589184,0.00686943374598362,0.0320991166674423,0.0979417812091839,"Lower Columbia steelhead","Steelhead (Lower Columbia River DPS)"
"Upper Gorge Tributaries - winter Steelhead",-0.082137851493548,-0.0300422846846689,-0.00627225564140219,0.016808406409738,0.061943164094953,"Lower Columbia steelhead","Steelhead (Lower Columbia River DPS)"
"Washougal River - summer Steelhead",-0.06360466056264,-0.0159795145471823,0.00619016631355404,0.0298890861534005,0.0821157100549853,"Lower Columbia steelhead","Steelhead (Lower Columbia River DPS)"
"Washougal River - winter Steelhead",-0.0637756006204089,-0.0182678628298488,0.00449626380646339,0.0278181910740414,0.0785679913773439,"Lower Columbia steelhead","Steelhead (Lower Columbia River DPS)"
"Wind River - summer Steelhead",-0.0666873048906672,-0.0208855769288655,0.00142801134362109,0.0250655553763538,0.0734030873574328,"Lower Columbia steelhead","Steelhead (Lower Columbia River DPS)"
"Klickitat River - summer and winter Steelhead",-0.12116718706518,-0.0462406595783671,-0.00123271967763141,0.0450408711521437,0.120921242619706,"Mid-Columbia steelhead","Steelhead (Middle Columbia River DPS)"
"Naches River - summer Steelhead",-0.118716059625983,-0.0373708928531482,0.00864270416775034,0.0482066033782112,0.119568251049526,"Mid-Columbia steelhead","Steelhead (Middle Columbia River DPS)"
"Rock Creek - summer Steelhead",-0.133429290973147,-0.0419101142053225,0.00193198737876349,0.0472177716670241,0.121747631347599,"Mid-Columbia steelhead","Steelhead (Middle Columbia River DPS)"
"Satus Creek - summer Steelhead",-0.124519033045999,-0.0418235697499173,-0.00350089576902391,0.0432994190723177,0.120660674682378,"Mid-Columbia steelhead","Steelhead (Middle Columbia River DPS)"
"Toppenish Creek - summer Steelhead",-0.13646888902208,-0.0548581999743477,-0.00959557520093515,0.036793588452596,0.101957837008206,"Mid-Columbia steelhead","Steelhead (Middle Columbia River DPS)"
"Touchet River - summer Steelhead",-0.124941993716574,-0.0426307127178841,-0.00231228145430215,0.0429830452023705,0.120841053649741,"Mid-Columbia steelhead","Steelhead (Middle Columbia River DPS)"
"Walla Walla River - summer Steelhead",-0.126598195113598,-0.0428184462659212,0.000925798193416926,0.0414161752235218,0.107862784681615,"Mid-Columbia steelhead","Steelhead (Middle Columbia River DPS)"
"Yakima River Upper Mainstem - summer Steelhead",-0.106320620248464,-0.0261500601939589,0.0179059139745414,0.0511868305322527,0.130115347593429,"Mid-Columbia steelhead","Steelhead (Middle Columbia River DPS)"
"Dungeness River - summer and winter Steelhead",-0.0860086820850212,-0.0260785263272736,-0.00306755626777484,0.0204820139249341,0.0714420643489295,"Puget Sound steelhead","Steelhead (Puget Sound DPS)"
"Elwha River - winter Steelhead",-0.0616202998462839,-0.0138832721217401,0.0110539309909275,0.0380556346228534,0.122604132927204,"Puget Sound steelhead","Steelhead (Puget Sound DPS)"
"Nisqually River - winter Steelhead",-0.0556902385124741,-0.0116230305935472,0.0137717446615789,0.0411873645951589,0.115522675234211,"Puget Sound steelhead","Steelhead (Puget Sound DPS)"
"Nooksack River - winter Steelhead",-0.0752287629331406,-0.0224517179870899,0.00100421416891334,0.025194981075655,0.078442637063838,"Puget Sound steelhead","Steelhead (Puget Sound DPS)"
"Pilchuck River - winter Steelhead",-0.0894823719088664,-0.0265510282686657,-0.00257222653675187,0.0213875561140643,0.0725211296232114,"Puget Sound steelhead","Steelhead (Puget Sound DPS)"
"Samish River and Bellingham Bay Tributaries - winter Steelhead",-0.0585257414244834,-0.0125110245273139,0.0122340174240402,0.0403562722193752,0.107338156221671,"Puget Sound steelhead","Steelhead (Puget Sound DPS)"
"Skagit River - summer and winter Steelhead",-0.0806380344446172,-0.0232783004649178,0.000701967160522923,0.0231958716439045,0.0811725597389802,"Puget Sound steelhead","Steelhead (Puget Sound DPS)"
"Snohomish/Skykomish Rivers - winter Steelhead",-0.0824536400859963,-0.0283799066436807,-0.00470907892899832,0.0177409866788569,0.0659267580988973,"Puget Sound steelhead","Steelhead (Puget Sound DPS)"
"Snoqualmie River - winter Steelhead",-0.084008381946081,-0.0273687289468482,-0.00354602373934818,0.0186771519925455,0.0682906862464813,"Puget Sound steelhead","Steelhead (Puget Sound DPS)"
"South Hood Canal Tributaries - winter Steelhead",-0.111887900653259,-0.0367642795519453,-0.00954284622305067,0.0145726460878199,0.0618399340976577,"Puget Sound steelhead","Steelhead (Puget Sound DPS)"
"Tolt River - summer Steelhead",-0.0877273831698892,-0.0286389637153218,-0.0028450177962285,0.019614338125445,0.0744061169891306,"Puget Sound steelhead","Steelhead (Puget Sound DPS)"
"White River - winter Steelhead",-0.0644175554051258,-0.0154890885513285,0.00843820330176516,0.0331522519907379,0.0968784609953444,"Puget Sound steelhead","Steelhead (Puget Sound DPS)"
"Joseph Creek - summer Steelhead",-0.286798690434369,-0.150413446020488,-0.0752273185858843,-0.0031698995829739,0.160158644910828,"Snake River steelhead","Steelhead (Snake River Basin DPS)"
"Tucannon River - summer Steelhead",-0.259068736602665,-0.125288466998843,-0.0654445738480879,-0.00359194054365132,0.154122210505842,"Snake River steelhead","Steelhead (Snake River Basin DPS)"
"Entiat River - summer Steelhead",-0.0918282020533349,0.0148734564062475,0.0712010033332689,0.124757035352409,0.230875864309475,"Upper Columbia steelhead","Steelhead (Upper Columbia River DPS)"
"Methow River - summer Steelhead",-0.107611791318294,-0.00427101835456196,0.0478859832934525,0.0972656944992329,0.198215742588444,"Upper Columbia steelhead","Steelhead (Upper Columbia River DPS)"
"Okanogan River - summer Steelhead",-0.0916264052165788,0.0179286562645214,0.0732837206726117,0.128702393900422,0.237439931468431,"Upper Columbia steelhead","Steelhead (Upper Columbia River DPS)"
"Wenatchee River - summer Steelhead",-0.124846517308495,-0.015553064837473,0.0386198570598201,0.094701316482727,0.20053034178925,"Upper Columbia steelhead","Steelhead (Upper Columbia River DPS)"
