"COMMON_POPULATION_NAME","BROOD_YEAR","Q2.5.","Q25.","Q50.","Q75.","Q97.5.","ESU","NUMBER_OF_SPAWNERS"
"Hood Canal - summer chum salmon",1999,1531.22015501719,2336.26519237288,2728.77558423158,3402.58620498591,5868.80987445769,"Hood Canal summer chum",2470
"Hood Canal - summer chum salmon",2000,3444.86184361877,5652.13801137962,7019.35652007904,8276.91847128893,11479.9031840988,"Hood Canal summer chum",8281
"Hood Canal - summer chum salmon",2001,4505.13384431307,6455.77536295789,7511.38625138062,8847.89569646839,13761.5833584635,"Hood Canal summer chum",7204
"Hood Canal - summer chum salmon",2002,5328.15643336207,7169.33409579113,8593.40812090916,11244.9985633226,19428.7941917585,"Hood Canal summer chum",6859
"Hood Canal - summer chum salmon",2003,11720.6275235856,19573.0556384457,24422.2291225191,28482.9601479037,38824.1943220994,"Hood Canal summer chum",27335
"Hood Canal - summer chum salmon",2004,15464.3348643479,30083.0282966194,42667.0813833496,53839.9452624593,70809.4463760935,"Hood Canal summer chum",60374
"Hood Canal - summer chum salmon",2005,9001.61688252458,11960.2403739003,14313.0150225581,18156.9021918406,29881.9955057038,"Hood Canal summer chum",11348
"Hood Canal - summer chum salmon",2006,10223.4901364534,16016.9617945953,19223.3747233334,22299.2129556383,31142.1478612738,"Hood Canal summer chum",21389
"Hood Canal - summer chum salmon",2007,6413.32587426286,8883.97148599072,10428.9638910112,12610.8341469703,19279.6669811468,"Hood Canal summer chum",9376
"Hood Canal - summer chum salmon",2008,6578.37805040523,10256.0211922157,12374.5877656099,14280.3809457143,20435.9528280826,"Hood Canal summer chum",13573
"Hood Canal - summer chum salmon",2009,4676.88785092559,6399.52170930712,7457.79746187612,9337.06457473063,15475.7970852491,"Hood Canal summer chum",6570
"Hood Canal - summer chum salmon",2010,6236.90770597107,9391.18743446013,11034.2736300359,12939.4079854985,19439.0037599842,"Hood Canal summer chum",11294
"Hood Canal - summer chum salmon",2011,5099.35688609489,6805.04855820834,8201.25332027184,10574.3440115493,18030.5693880725,"Hood Canal summer chum",6568
"Hood Canal - summer chum salmon",2012,10916.6602001427,17405.1165776033,21519.3931342203,25323.8914463152,34233.1304303318,"Hood Canal summer chum",26501
"Hood Canal - summer chum salmon",2013,13044.670407772,18403.4437084002,21365.5297551724,25201.6024903555,39298.8157437673,"Hood Canal summer chum",19965
"Hood Canal - summer chum salmon",2014,14754.5461478883,22282.3558335184,25798.3959736871,30276.9077994967,44806.1417154178,"Hood Canal summer chum",26598
"Hood Canal - summer chum salmon",2015,19237.7858989363,27962.0085158258,32667.7371791007,38377.4365425128,58565.8309325547,"Hood Canal summer chum",31259
"Hood Canal - summer chum salmon",2016,19592.3889646568,34420.9067904504,42822.4485799294,49804.5173766278,69655.2268020289,"Hood Canal summer chum",46033
"Hood Canal - summer chum salmon",2017,12579.1764711002,27685.975359854,40754.0450417874,51133.1006487555,65728.4065350422,"Hood Canal summer chum",55444
"Hood Canal - summer chum salmon",2018,6996.03932338423,10813.3472559122,12668.1686927446,14796.5488054883,22182.6432886141,"Hood Canal summer chum",12194
"Hood Canal - summer chum salmon",2019,5064.80434303301,6935.70739423901,8043.03908527461,9899.81222546755,17675.8560268149,"Hood Canal summer chum",7344
"Hood Canal - summer chum salmon",2020,3130.59224158705,4277.47310926748,5104.1900513116,6741.68412717783,14942.6199077594,"Hood Canal summer chum",4437
"Hood Canal - summer chum salmon",2021,1217.52818469762,3506.09217356953,5781.97209902503,9471.55612992043,23324.5008994604,"Hood Canal summer chum",NA
"Hood Canal - summer chum salmon",2022,733.509247800523,3029.71625772458,6164.42928068286,12140.9298353823,40756.5051639033,"Hood Canal summer chum",NA
"Strait of Juan de Fuca - summer chum salmon",1999,115.982751382922,150.574959653702,173.037555437085,212.259865766533,404.198415231375,"Hood Canal summer chum",155
"Strait of Juan de Fuca - summer chum salmon",2000,344.838392865533,463.517497197921,522.714257802697,601.553603117311,889.670950316927,"Hood Canal summer chum",507
"Strait of Juan de Fuca - summer chum salmon",2001,851.315381624087,1261.10744834206,1433.72215281972,1611.34245798549,2153.70748403725,"Hood Canal summer chum",1483
"Strait of Juan de Fuca - summer chum salmon",2002,1816.82423055039,2980.52678318463,3673.75310090878,4210.45775048261,5381.22896327765,"Hood Canal summer chum",4221
"Strait of Juan de Fuca - summer chum salmon",2003,2766.50222527506,3859.86841684405,4366.9125441668,4947.35639674683,6714.40983617399,"Hood Canal summer chum",4283
"Strait of Juan de Fuca - summer chum salmon",2004,3676.6120248794,5177.48034509104,5837.36164115711,6645.58889333403,9371.68301839372,"Hood Canal summer chum",5794
"Strait of Juan de Fuca - summer chum salmon",2005,3354.86959573091,5013.12781409337,5742.40411093082,6460.05865848972,8821.23157284577,"Hood Canal summer chum",6001
"Strait of Juan de Fuca - summer chum salmon",2006,3331.09468731916,5174.9688711052,5965.05677191275,6682.54031849712,8934.08070190729,"Hood Canal summer chum",6375
"Strait of Juan de Fuca - summer chum salmon",2007,2099.07504207709,2815.10380702479,3174.89149267144,3660.62676963314,5358.02546665887,"Hood Canal summer chum",3019
"Strait of Juan de Fuca - summer chum salmon",2008,2006.84461805733,2718.85071893484,3063.01298988963,3486.3606282531,5227.35528413946,"Hood Canal summer chum",3011
