"ESU","MAJOR_POPULATION_GROUP","COMMON_POPULATION_NAME","SPECIES","RUN_TIMING","STREAM_NAME","BROOD_YEAR","NUMBER_OF_SPAWNERS","FRACWILD","CATCH","AGE_1_RETURNS","AGE_2_RETURNS","AGE_3_RETURNS","AGE_4_RETURNS","AGE_5_RETURNS","AGE_6_RETURNS","AGE_7_RETURNS"
"Lower Columbia Chinook","Cascade","Lewis River - fall Chinook salmon","Chinook salmon","Fall","Lewis River",2016,2211,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia Chinook","Cascade","Lewis River - fall Chinook salmon","Chinook salmon","Fall","Lewis River",2017,1994,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia Chinook","Cascade","Lewis River - fall Chinook salmon","Chinook salmon","Fall","Lewis River",2018,1422,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia Chinook","Cascade","Lewis River - fall Chinook salmon","Chinook salmon","Fall","Lewis River",2019,1498,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia Chinook","Cascade","Lewis River - fall Chinook salmon","Chinook salmon","Fall","Lewis River",2020,3031,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia Chinook","Cascade","Lewis River - fall Chinook salmon","Chinook salmon","Fall","Lewis River",2021,1989,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia Chinook","Cascade","Lewis River - late fall Chinook salmon","Chinook salmon","Fall","Lewis River",2019,11863,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia Chinook","Cascade","Lewis River - late fall Chinook salmon","Chinook salmon","Fall","Lewis River",2020,25915,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia Chinook","Cascade","Lewis River - late fall Chinook salmon","Chinook salmon","Fall","Lewis River",2021,12624,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia Chinook","Cascade","Lower Cowlitz River - fall Chinook salmon","Chinook salmon","Fall",NA,2010,2550,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia Chinook","Cascade","Lower Cowlitz River - fall Chinook salmon","Chinook salmon","Fall",NA,2011,2745,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia Chinook","Cascade","Lower Cowlitz River - fall Chinook salmon","Chinook salmon","Fall",NA,2012,1553,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia Chinook","Cascade","Lower Cowlitz River - fall Chinook salmon","Chinook salmon","Fall",NA,2013,3477,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia Chinook","Cascade","Lower Cowlitz River - fall Chinook salmon","Chinook salmon","Fall",NA,2014,2923,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia Chinook","Cascade","Lower Cowlitz River - fall Chinook salmon","Chinook salmon","Fall",NA,2015,4186,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia Chinook","Cascade","Lower Cowlitz River - fall Chinook salmon","Chinook salmon","Fall",NA,2016,2878,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia Chinook","Cascade","Lower Cowlitz River - fall Chinook salmon","Chinook salmon","Fall",NA,2017,2924,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia Chinook","Cascade","Lower Cowlitz River - fall Chinook salmon","Chinook salmon","Fall",NA,2018,3002,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia Chinook","Cascade","Lower Cowlitz River - fall Chinook salmon","Chinook salmon","Fall",NA,2019,4514,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia Chinook","Cascade","Lower Cowlitz River - fall Chinook salmon","Chinook salmon","Fall","Lower Cowlitz River",2020,4474,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia Chinook","Cascade","Lower Cowlitz River - fall Chinook salmon","Chinook salmon","Fall","Lower Cowlitz River",2021,4043,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia Chinook","Coastal","Mill, Abernathy, and Germany Creeks - fall Chinook salmon","Chinook salmon","Fall","Mill Creek",2010,156,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia Chinook","Coastal","Mill, Abernathy, and Germany Creeks - fall Chinook salmon","Chinook salmon","Fall","Mill Creek",2011,94,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia Chinook","Coastal","Mill, Abernathy, and Germany Creeks - fall Chinook salmon","Chinook salmon","Fall","Mill Creek",2012,21,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia Chinook","Coastal","Mill, Abernathy, and Germany Creeks - fall Chinook salmon","Chinook salmon","Fall","Mill Creek",2013,128,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia Chinook","Coastal","Mill, Abernathy, and Germany Creeks - fall Chinook salmon","Chinook salmon","Fall","Mill Creek",2014,34,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia Chinook","Coastal","Mill, Abernathy, and Germany Creeks - fall Chinook salmon","Chinook salmon","Fall","Mill Creek",2015,80,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia Chinook","Coastal","Mill, Abernathy, and Germany Creeks - fall Chinook salmon","Chinook salmon","Fall","Mill Creek",2016,87,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia Chinook","Coastal","Mill, Abernathy, and Germany Creeks - fall Chinook salmon","Chinook salmon","Fall","Mill Creek",2017,17,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia Chinook","Coastal","Mill, Abernathy, and Germany Creeks - fall Chinook salmon","Chinook salmon","Fall",NA,2018,6,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia Chinook","Coastal","Mill, Abernathy, and Germany Creeks - fall Chinook salmon","Chinook salmon","Fall",NA,2019,12,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia Chinook","Coastal","Mill, Abernathy, and Germany Creeks - fall Chinook salmon","Chinook salmon","Fall",NA,2020,24,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia Chinook","Coastal","Mill, Abernathy, and Germany Creeks - fall Chinook salmon","Chinook salmon","Fall",NA,2021,25,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia Chinook","Cascade","Toutle River - fall Chinook salmon","Chinook salmon","Fall","Toutle River",2010,227,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia Chinook","Cascade","Toutle River - fall Chinook salmon","Chinook salmon","Fall","Toutle River",2011,198,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia Chinook","Cascade","Toutle River - fall Chinook salmon","Chinook salmon","Fall","Toutle River",2012,235,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia Chinook","Cascade","Toutle River - fall Chinook salmon","Chinook salmon","Fall","Toutle River",2013,914,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia Chinook","Cascade","Toutle River - fall Chinook salmon","Chinook salmon","Fall","Toutle River",2014,403,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia Chinook","Cascade","Toutle River - fall Chinook salmon","Chinook salmon","Fall","Toutle River",2015,374,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia Chinook","Cascade","Toutle River - fall Chinook salmon","Chinook salmon","Fall","Toutle River",2016,367,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia Chinook","Cascade","Toutle River - fall Chinook salmon","Chinook salmon","Fall","Toutle River",2017,312,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia Chinook","Cascade","Toutle River - fall Chinook salmon","Chinook salmon","Fall","Toutle River",2018,138,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia Chinook","Cascade","Toutle River - fall Chinook salmon","Chinook salmon","Fall","Toutle River",2019,116,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia Chinook","Cascade","Toutle River - fall Chinook salmon","Chinook salmon","Fall","Toutle River",2020,346,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia Chinook","Cascade","Toutle River - fall Chinook salmon","Chinook salmon","Fall","Toutle River",2021,552,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia Chinook",NA,"Upper Cowlitz River - fall Chinook salmon","Chinook salmon","Fall","Upper Cowlitz River",2010,2104,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia Chinook",NA,"Upper Cowlitz River - fall Chinook salmon","Chinook salmon","Fall","Upper Cowlitz River",2011,4264,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia Chinook",NA,"Upper Cowlitz River - fall Chinook salmon","Chinook salmon","Fall","Upper Cowlitz River",2012,1948,1,-99,-99,-99,-99,-99,-99,-99,-99
