"Q2.5.","Q25.","Q50.","Q75.","Q97.5.","COMMON_POPULATION_NAME","ESU"
-0.286798690434369,-0.150413446020488,-0.0752273185858843,-0.0031698995829739,0.160158644910828,"Joseph Creek - summer Steelhead","Snake River steelhead"
-0.259068736602665,-0.125288466998843,-0.0654445738480879,-0.00359194054365132,0.154122210505842,"Tucannon River - summer Steelhead","Snake River steelhead"
